School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable,Non-Reimbursable,Total,Cost,Total,Percent of Offered,Cost,Total,Percent of Offered,Cost
Armstrong Elementary,5/30/2025,30102,1% Unflavored Shelf-Stable Milk(Each),0,0,0,15,9,0,9,$3.42,0,0.00%,$0.00,$3.42,6,40.00%,$2.28,$5.70,,,,
Armstrong Elementary,5/30/2025,60034,Mandarin Orange Parfait(Parfait),1,0,1,5,1,0,1,$0.99,0,0.00%,$0.00,$0.99,4,80.00%,$3.96,$4.95,,,,
Armstrong Elementary,5/30/2025,60151,Blueberry Bread(1 square),0,0,0,15,8,2,10,$4.10,0,0.00%,$0.00,$4.10,5,33.33%,$2.05,$6.15,,,,
Baileys Lower Elementary,5/30/2025,10020,Bagel(Bagel),0,0,0,260,214,0,214,$68.48,6,2.31%,$1.92,$70.40,40,15.38%,$12.80,$83.20,,,,
Baileys Lower Elementary,5/30/2025,10041,Mini Maple Pancakes(Package),0,0,0,45,45,0,45,$17.55,0,0.00%,$0.00,$17.55,0,0.00%,$0.00,$17.55,,,,
Baileys Lower Elementary,5/30/2025,20001,1% White Milk(Each),359,0,359,307,227,0,227,$81.72,0,0.00%,$0.00,$81.72,80,26.06%,$28.80,$110.52,,,,
Baileys Lower Elementary,5/30/2025,20009,Cream Cheese(Each),0,0,0,260,214,0,214,$62.06,0,0.00%,$0.00,$62.06,46,17.69%,$13.34,$75.40,,,,
Baileys Lower Elementary,5/30/2025,20014,Red Delicious Apple(Each - serving),114,0,114,195,105,0,105,$34.65,0,0.00%,$0.00,$34.65,90,46.15%,$29.70,$64.35,,,,
Baileys Lower Elementary,5/30/2025,20017,Orange(6 Slices per 1/2 cup),96,0,96,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Baileys Lower Elementary,5/30/2025,20031,Banana(Each),76,0,76,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Baileys Lower Elementary,5/30/2025,20038,Fat Free White Milk(Each),27,0,27,50,27,0,27,$8.91,0,0.00%,$0.00,$8.91,23,46.00%,$7.59,$16.50,,,,
Baileys Lower Elementary,5/30/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,8,8,0,8,$4.64,0,0.00%,$0.00,$4.64,0,0.00%,$0.00,$4.64,,,,
Baileys Lower Elementary,5/30/2025,30003,Honey Cheerios Cereal(Each),34,0,34,60,54,0,54,$31.86,0,0.00%,$0.00,$31.86,6,10.00%,$3.54,$35.40,,,,
Baileys Lower Elementary,5/30/2025,30004,Blueberry Chex Cereal(Each),159,0,159,155,148,0,148,$87.32,0,0.00%,$0.00,$87.32,7,4.52%,$4.13,$91.45,,,,
Baileys Lower Elementary,5/30/2025,30006,Cinnamon Chex Cereal(Each),40,0,40,20,20,0,20,$11.80,0,0.00%,$0.00,$11.80,0,0.00%,$0.00,$11.80,,,,
Baileys Lower Elementary,5/30/2025,30008,Apple Juice(Each),300,0,300,230,186,0,186,$31.62,0,0.00%,$0.00,$31.62,44,19.13%,$7.48,$39.10,,,,
Baileys Lower Elementary,5/30/2025,30009,Orange Tangerine Juice(Each),300,0,300,230,190,0,190,$32.30,0,0.00%,$0.00,$32.30,40,17.39%,$6.80,$39.10,,,,
Baileys Lower Elementary,5/30/2025,30051,Natural Grape Jam(Packet),0,0,0,150,150,0,150,$13.50,0,0.00%,$0.00,$13.50,0,0.00%,$0.00,$13.50,,,,
Baileys Lower Elementary,5/30/2025,60034,Mandarin Orange Parfait(Parfait),120,0,120,15,13,0,13,$12.87,2,13.33%,$1.98,$14.85,0,0.00%,$0.00,$14.85,,,,
Baileys Lower Elementary,5/30/2025,60062,Chilled Pineapple(1/2 cup),116,0,116,115,115,0,115,$34.50,0,0.00%,$0.00,$34.50,0,0.00%,$0.00,$34.50,,,,
Baileys Lower Elementary,5/30/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,40,37,0,37,$21.46,3,7.50%,$1.74,$23.20,0,0.00%,$0.00,$23.20,,,,
Baileys Upper Elementary,5/30/2025,10041,Mini Maple Pancakes(Package),0,0,0,181,157,0,157,$61.23,0,0.00%,$0.00,$61.23,24,13.26%,$9.36,$70.59,,,,
Baileys Upper Elementary,5/30/2025,20001,1% White Milk(Each),50,0,50,80,69,0,69,$24.84,0,0.00%,$0.00,$24.84,11,13.75%,$3.96,$28.80,,,,
Baileys Upper Elementary,5/30/2025,20014,Red Delicious Apple(Each - serving),50,0,50,177,87,0,87,$28.71,0,0.00%,$0.00,$28.71,90,50.85%,$29.70,$58.41,,,,
Baileys Upper Elementary,5/30/2025,30003,Honey Cheerios Cereal(Each),60,0,60,65,60,0,60,$35.40,0,0.00%,$0.00,$35.40,5,7.69%,$2.95,$38.35,,,,
Baileys Upper Elementary,5/30/2025,30008,Apple Juice(Each),280,0,280,281,253,0,253,$43.01,0,0.00%,$0.00,$43.01,28,9.96%,$4.76,$47.77,,,,
Baileys Upper Elementary,5/30/2025,30051,Natural Grape Jam(Packet),0,0,0,50,10,0,10,$0.90,0,0.00%,$0.00,$0.90,40,80.00%,$3.60,$4.50,,,,
Baileys Upper Elementary,5/30/2025,30093,Natural Breakfast Syrup(Each),0,0,0,181,157,0,157,$31.40,0,0.00%,$0.00,$31.40,24,13.26%,$4.80,$36.20,,,,
Baileys Upper Elementary,5/30/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,40,36,0,36,$24.48,0,0.00%,$0.00,$24.48,4,10.00%,$2.72,$27.20,,,,
Beech Tree Elementary,5/30/2025,10041,Mini Maple Pancakes(Package),0,0,0,120,118,0,118,$46.02,0,0.00%,$0.00,$46.02,2,1.67%,$0.78,$46.80,,,,
Beech Tree Elementary,5/30/2025,20001,1% White Milk(Each),94,0,94,93,84,0,84,$30.24,0,0.00%,$0.00,$30.24,9,9.68%,$3.24,$33.48,,,,
Beech Tree Elementary,5/30/2025,20038,Fat Free White Milk(Each),14,0,14,15,10,0,10,$3.30,0,0.00%,$0.00,$3.30,5,33.33%,$1.65,$4.95,,,,
Beech Tree Elementary,5/30/2025,20069,"Apple, Slices, IW - ER Supper Only(Each)",0,0,0,55,52,0,52,$17.16,0,0.00%,$0.00,$17.16,3,5.45%,$0.99,$18.15,,,,
Beech Tree Elementary,5/30/2025,30003,Honey Cheerios Cereal(Each),25,0,25,26,20,0,20,$11.80,0,0.00%,$0.00,$11.80,6,23.08%,$3.54,$15.34,,,,
Beech Tree Elementary,5/30/2025,30004,Blueberry Chex Cereal(Each),69,0,69,69,59,0,59,$34.81,0,0.00%,$0.00,$34.81,10,14.49%,$5.90,$40.71,,,,
Beech Tree Elementary,5/30/2025,30006,Cinnamon Chex Cereal(Each),25,0,25,6,5,0,5,$2.95,0,0.00%,$0.00,$2.95,1,16.67%,$0.59,$3.54,,,,
Beech Tree Elementary,5/30/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",25,0,25,26,20,0,20,$11.80,0,0.00%,$0.00,$11.80,6,23.08%,$3.54,$15.34,,,,
Beech Tree Elementary,5/30/2025,30008,Apple Juice(Each),140,0,140,140,134,0,134,$22.78,0,0.00%,$0.00,$22.78,6,4.29%,$1.02,$23.80,,,,
Beech Tree Elementary,5/30/2025,30009,Orange Tangerine Juice(Each),40,0,40,40,38,0,38,$6.46,0,0.00%,$0.00,$6.46,2,5.00%,$0.34,$6.80,,,,
Beech Tree Elementary,5/30/2025,60034,Mandarin Orange Parfait(Parfait),15,0,15,15,9,0,9,$8.91,0,0.00%,$0.00,$8.91,6,40.00%,$5.94,$14.85,,,,
Beech Tree Elementary,5/30/2025,60062,Chilled Pineapple(1/2 cup),44,0,44,43,38,0,38,$11.40,0,0.00%,$0.00,$11.40,5,11.63%,$1.50,$12.90,,,,
Belle View Elementary,5/30/2025,10023,Blueberry Bread(1oz Grain (1/64 Baked Pan)),0,0,0,45,40,0,40,$16.40,0,0.00%,$0.00,$16.40,5,11.11%,$2.05,$18.45,,,,
Belle View Elementary,5/30/2025,20001,1% White Milk(Each),21,0,21,30,25,0,25,$9.00,0,0.00%,$0.00,$9.00,5,16.67%,$1.80,$10.80,,,,
Belle View Elementary,5/30/2025,20016,String Cheese(1 Stick),5,0,5,5,5,0,5,$1.10,0,0.00%,$0.00,$1.10,0,0.00%,$0.00,$1.10,,,,
Belle View Elementary,5/30/2025,20038,Fat Free White Milk(Each),7,0,7,10,6,0,6,$1.98,0,0.00%,$0.00,$1.98,4,40.00%,$1.32,$3.30,,,,
Belle View Elementary,5/30/2025,20074,"Apple Slices(3 slices, 1/4 cup)",0,0,0,32,32,0,32,$5.76,0,0.00%,$0.00,$5.76,0,0.00%,$0.00,$5.76,,,,
Belle View Elementary,5/30/2025,30003,Honey Cheerios Cereal(Each),13,0,13,10,7,0,7,$4.13,0,0.00%,$0.00,$4.13,3,30.00%,$1.77,$5.90,,,,
Belle View Elementary,5/30/2025,30004,Blueberry Chex Cereal(Each),6,0,6,5,5,0,5,$2.95,0,0.00%,$0.00,$2.95,0,0.00%,$0.00,$2.95,,,,
Belle View Elementary,5/30/2025,30006,Cinnamon Chex Cereal(Each),6,0,6,10,7,0,7,$4.13,0,0.00%,$0.00,$4.13,3,30.00%,$1.77,$5.90,,,,
Belle View Elementary,5/30/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",16,0,16,20,12,0,12,$7.08,0,0.00%,$0.00,$7.08,8,40.00%,$4.72,$11.80,,,,
Belle View Elementary,5/30/2025,30008,Apple Juice(Each),54,0,54,60,60,0,60,$10.20,0,0.00%,$0.00,$10.20,0,0.00%,$0.00,$10.20,,,,
Belle View Elementary,5/30/2025,30009,Orange Tangerine Juice(Each),14,0,14,15,15,0,15,$2.55,0,0.00%,$0.00,$2.55,0,0.00%,$0.00,$2.55,,,,
Belle View Elementary,5/30/2025,60034,Mandarin Orange Parfait(Parfait),3,0,3,4,4,0,4,$3.96,0,0.00%,$0.00,$3.96,0,0.00%,$0.00,$3.96,,,,
Belvedere Elementary,5/30/2025,10074,"Frozen Berry, Triple Berry Blend(1/2 cup (thawed))",0,0,0,28,28,0,28,$0.84,0,0.00%,$0.00,$0.84,0,0.00%,$0.00,$0.84,,,,
Belvedere Elementary,5/30/2025,20001,1% White Milk(Each),70,0,70,121,65,0,65,$23.40,0,0.00%,$0.00,$23.40,56,46.28%,$20.16,$43.56,,,,
Belvedere Elementary,5/30/2025,20014,Red Delicious Apple(Each - serving),27,0,27,55,47,0,47,$15.51,0,0.00%,$0.00,$15.51,8,14.55%,$2.64,$18.15,,,,
Belvedere Elementary,5/30/2025,20016,String Cheese(1 Stick),65,0,65,64,26,23,49,$10.78,0,0.00%,$0.00,$10.78,15,23.44%,$3.30,$14.08,,,,
Belvedere Elementary,5/30/2025,20038,Fat Free White Milk(Each),7,0,7,10,9,0,9,$2.97,0,0.00%,$0.00,$2.97,1,10.00%,$0.33,$3.30,,,,
Belvedere Elementary,5/30/2025,20074,"Apple Slices(3 slices, 1/4 cup)",0,0,0,42,0,0,0,$0.00,0,0.00%,$0.00,$0.00,42,100.00%,$0.00,$0.00,,,,
Belvedere Elementary,5/30/2025,30003,Honey Cheerios Cereal(Each),22,0,22,50,25,0,25,$14.75,0,0.00%,$0.00,$14.75,25,50.00%,$14.75,$29.50,,,,
Belvedere Elementary,5/30/2025,30004,Blueberry Chex Cereal(Each),68,0,68,70,28,0,28,$16.52,0,0.00%,$0.00,$16.52,42,60.00%,$24.78,$41.30,,,,
Belvedere Elementary,5/30/2025,30008,Apple Juice(Each),55,0,55,28,28,0,28,$4.76,0,0.00%,$0.00,$4.76,0,0.00%,$0.00,$4.76,,,,
Belvedere Elementary,5/30/2025,30009,Orange Tangerine Juice(Each),46,0,46,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Belvedere Elementary,5/30/2025,30181,"Cereal, Cinnamon Toast Crunch 1 oz (Sub)(Each)",0,0,0,20,19,0,19,$6.08,0,0.00%,$0.00,$6.08,1,5.00%,$0.32,$6.40,,,,
Belvedere Elementary,5/30/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,0,0,0,$0.00,0,0.00%,$0.00,$0.00,1,100.00%,$0.00,$0.00,,,,
Belvedere Elementary,5/30/2025,60034,Mandarin Orange Parfait(Parfait),5,0,5,20,4,1,5,$4.95,0,0.00%,$0.00,$4.95,15,75.00%,$14.85,$19.80,,,,
Belvedere Elementary,5/30/2025,60151,Blueberry Bread(1 square),65,0,65,64,26,32,58,$23.78,0,0.00%,$0.00,$23.78,6,9.38%,$2.46,$26.24,,,,
Belvedere Elementary,5/30/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,10,7,2,9,$5.22,0,0.00%,$0.00,$5.22,1,10.00%,$0.58,$5.80,,,,
Bonnie Brae Elementary,5/30/2025,10020,Bagel(Bagel),0,0,0,100,92,5,97,$31.04,3,3.00%,$0.96,$32.00,0,0.00%,$0.00,$32.00,,,,
Bonnie Brae Elementary,5/30/2025,20001,1% White Milk(Each),0,0,0,135,125,0,125,$45.00,0,0.00%,$0.00,$45.00,10,7.41%,$3.60,$48.60,,,,
Bonnie Brae Elementary,5/30/2025,20009,Cream Cheese(Each),0,0,0,129,123,0,123,$35.67,0,0.00%,$0.00,$35.67,6,4.65%,$1.74,$37.41,,,,
Bonnie Brae Elementary,5/30/2025,20014,Red Delicious Apple(Each - serving),94,0,94,110,105,0,105,$34.65,0,0.00%,$0.00,$34.65,5,4.55%,$1.65,$36.30,,,,
Bonnie Brae Elementary,5/30/2025,20017,Orange(1/4 cup),0,0,0,35,35,0,35,$5.95,0,0.00%,$0.00,$5.95,0,0.00%,$0.00,$5.95,,,,
Bonnie Brae Elementary,5/30/2025,20017,Orange(6 Slices per 1/2 cup),97,0,97,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Bonnie Brae Elementary,5/30/2025,20031,Banana(Each),105,0,105,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Bonnie Brae Elementary,5/30/2025,30003,Honey Cheerios Cereal(Each),12,0,12,20,10,0,10,$5.90,0,0.00%,$0.00,$5.90,10,50.00%,$5.90,$11.80,,,,
Bonnie Brae Elementary,5/30/2025,30004,Blueberry Chex Cereal(Each),14,0,14,20,10,0,10,$5.90,0,0.00%,$0.00,$5.90,10,50.00%,$5.90,$11.80,,,,
Bonnie Brae Elementary,5/30/2025,30006,Cinnamon Chex Cereal(Each),15,0,15,20,20,0,20,$11.80,0,0.00%,$0.00,$11.80,0,0.00%,$0.00,$11.80,,,,
Bonnie Brae Elementary,5/30/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",5,0,5,5,3,0,3,$1.77,0,0.00%,$0.00,$1.77,2,40.00%,$1.18,$2.95,,,,
Bonnie Brae Elementary,5/30/2025,30008,Apple Juice(Each),96,0,96,110,100,0,100,$17.00,0,0.00%,$0.00,$17.00,10,9.09%,$1.70,$18.70,,,,
Bonnie Brae Elementary,5/30/2025,30009,Orange Tangerine Juice(Each),34,0,34,50,35,0,35,$5.95,0,0.00%,$0.00,$5.95,15,30.00%,$2.55,$8.50,,,,
Bonnie Brae Elementary,5/30/2025,30108,Fat Free Unflavored Shelf-Stable Milk(Each),0,0,0,50,35,0,35,$13.30,0,0.00%,$0.00,$13.30,15,30.00%,$5.70,$19.00,,,,
Braddock Elementary,5/30/2025,10041,Mini Maple Pancakes(Package),0,0,0,288,288,0,288,$112.32,0,0.00%,$0.00,$112.32,0,0.00%,$0.00,$112.32,,,,
Braddock Elementary,5/30/2025,20001,1% White Milk(Each),241,0,241,101,101,0,101,$36.36,0,0.00%,$0.00,$36.36,0,0.00%,$0.00,$36.36,,,,
Braddock Elementary,5/30/2025,20014,Red Delicious Apple(Each - serving),250,0,250,200,200,0,200,$66.00,0,0.00%,$0.00,$66.00,0,0.00%,$0.00,$66.00,,,,
Braddock Elementary,5/30/2025,20016,String Cheese(1 Stick),250,0,250,175,175,0,175,$38.50,0,0.00%,$0.00,$38.50,0,0.00%,$0.00,$38.50,,,,
Braddock Elementary,5/30/2025,20017,Orange(6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Braddock Elementary,5/30/2025,20031,Banana(Each),220,0,220,330,330,0,330,$69.30,0,0.00%,$0.00,$69.30,0,0.00%,$0.00,$69.30,,,,
Braddock Elementary,5/30/2025,20038,Fat Free White Milk(Each),25,0,25,15,15,0,15,$4.95,0,0.00%,$0.00,$4.95,0,0.00%,$0.00,$4.95,,,,
Braddock Elementary,5/30/2025,30003,Honey Cheerios Cereal(Each),60,0,60,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70,,,,
Braddock Elementary,5/30/2025,30004,Blueberry Chex Cereal(Each),111,0,111,81,81,0,81,$47.79,0,0.00%,$0.00,$47.79,0,0.00%,$0.00,$47.79,,,,
