School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable,Non-Reimbursable,Total,Cost,Total,Percent of Offered,Cost,Total,Percent of Offered,Cost
Belvedere Elementary,5/09/2025,30008,Apple Juice(Each),69,0,69,80,78,0,78,$13.26,0,0.00%,$0.00,$13.26,2,2.50%,$0.34,$13.60,,,,
Belvedere Elementary,5/09/2025,30009,Orange Tangerine Juice(Each),46,0,46,80,28,0,28,$4.76,0,0.00%,$0.00,$4.76,52,65.00%,$8.84,$13.60,,,,
Belvedere Elementary,5/09/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,,,,
Belvedere Elementary,5/09/2025,60034,Mandarin Orange Parfait(Parfait),5,0,5,11,7,0,7,$6.93,0,0.00%,$0.00,$6.93,4,36.36%,$3.96,$10.89,,,,
Belvedere Elementary,5/09/2025,60062,Chilled Pineapple(1/2 cup),67,0,67,73,73,0,73,$21.90,0,0.00%,$0.00,$21.90,0,0.00%,$0.00,$21.90,,,,
Belvedere Elementary,5/09/2025,60151,Blueberry Bread(1 square),65,0,65,64,41,20,61,$25.01,0,0.00%,$0.00,$25.01,3,4.69%,$1.23,$26.24,,,,
Bonnie Brae Elementary,5/09/2025,20001,1% White Milk(Each),134,0,134,132,116,0,116,$41.76,0,0.00%,$0.00,$41.76,16,12.12%,$5.76,$47.52,,,,
Bonnie Brae Elementary,5/09/2025,20014,Red Delicious Apple(Each - serving),94,0,94,120,115,0,115,$37.95,0,0.00%,$0.00,$37.95,5,4.17%,$1.65,$39.60,,,,
Bonnie Brae Elementary,5/09/2025,20016,String Cheese(1 Stick),26,0,26,30,28,0,28,$6.16,2,6.67%,$0.44,$6.60,0,0.00%,$0.00,$6.60,,,,
Bonnie Brae Elementary,5/09/2025,20017,Orange(6 Slices per 1/2 cup),97,0,97,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Bonnie Brae Elementary,5/09/2025,20031,Banana(Each),105,0,105,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Bonnie Brae Elementary,5/09/2025,20038,Fat Free White Milk(Each),18,0,18,60,50,0,50,$16.50,0,0.00%,$0.00,$16.50,10,16.67%,$3.30,$19.80,,,,
Bonnie Brae Elementary,5/09/2025,30003,Honey Cheerios Cereal(Each),12,0,12,35,30,0,30,$17.70,0,0.00%,$0.00,$17.70,5,14.29%,$2.95,$20.65,,,,
Bonnie Brae Elementary,5/09/2025,30004,Blueberry Chex Cereal(Each),62,0,62,67,62,0,62,$36.58,0,0.00%,$0.00,$36.58,5,7.46%,$2.95,$39.53,,,,
Bonnie Brae Elementary,5/09/2025,30006,Cinnamon Chex Cereal(Each),15,0,15,35,30,0,30,$17.70,0,0.00%,$0.00,$17.70,5,14.29%,$2.95,$20.65,,,,
Bonnie Brae Elementary,5/09/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",5,0,5,10,2,0,2,$1.18,0,0.00%,$0.00,$1.18,8,80.00%,$4.72,$5.90,,,,
Bonnie Brae Elementary,5/09/2025,30008,Apple Juice(Each),96,0,96,120,110,0,110,$18.70,0,0.00%,$0.00,$18.70,10,8.33%,$1.70,$20.40,,,,
Bonnie Brae Elementary,5/09/2025,30009,Orange Tangerine Juice(Each),34,0,34,50,30,0,30,$5.10,0,0.00%,$0.00,$5.10,20,40.00%,$3.40,$8.50,,,,
Bonnie Brae Elementary,5/09/2025,60034,Mandarin Orange Parfait(Parfait),7,0,7,5,4,0,4,$3.96,1,20.00%,$0.99,$4.95,0,0.00%,$0.00,$4.95,,,,
Bonnie Brae Elementary,5/09/2025,60062,Chilled Pineapple(1/2 cup),44,0,44,32,32,0,32,$9.60,0,0.00%,$0.00,$9.60,0,0.00%,$0.00,$9.60,,,,
Bonnie Brae Elementary,5/09/2025,60151,Blueberry Bread(1 square),0,0,0,15,7,6,13,$5.33,2,13.33%,$0.82,$6.15,0,0.00%,$0.00,$6.15,,,,
Braddock Elementary,5/09/2025,20001,1% White Milk(Each),228,0,228,250,250,0,250,$90.00,0,0.00%,$0.00,$90.00,0,0.00%,$0.00,$90.00,,,,
Braddock Elementary,5/09/2025,20014,Red Delicious Apple(Each - serving),250,0,250,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Braddock Elementary,5/09/2025,20016,String Cheese(1 Stick),246,0,246,200,200,0,200,$44.00,0,0.00%,$0.00,$44.00,0,0.00%,$0.00,$44.00,,,,
Braddock Elementary,5/09/2025,20017,Orange(6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Braddock Elementary,5/09/2025,20031,Banana(Each),220,0,220,330,330,0,330,$69.30,0,0.00%,$0.00,$69.30,0,0.00%,$0.00,$69.30,,,,
Braddock Elementary,5/09/2025,20038,Fat Free White Milk(Each),17,0,17,10,10,0,10,$3.30,0,0.00%,$0.00,$3.30,0,0.00%,$0.00,$3.30,,,,
Braddock Elementary,5/09/2025,30003,Honey Cheerios Cereal(Each),30,0,30,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70,,,,
Braddock Elementary,5/09/2025,30004,Blueberry Chex Cereal(Each),80,0,80,80,80,0,80,$47.20,0,0.00%,$0.00,$47.20,0,0.00%,$0.00,$47.20,,,,
Braddock Elementary,5/09/2025,30006,Cinnamon Chex Cereal(Each),30,0,30,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70,,,,
Braddock Elementary,5/09/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",30,0,30,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70,,,,
