school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total
Aldrin Elementary,5/13/2025,30003,Honey Cheerios Cereal(Each),7,0,7,15,13,0,13,$7.67,0,0.00%,$0.00,$7.67,2,13.33%,$1.18,$8.85
Aldrin Elementary,5/13/2025,30051,Natural Grape Jam(Packet),15,0,15,47,44,0,44,$3.96,0,0.00%,$0.00,$3.96,3,6.38%,$0.27,$4.23
Aldrin Elementary,5/13/2025,30009,Orange Tangerine Juice(Each),33,0,33,37,33,0,33,$5.61,0,0.00%,$0.00,$5.61,4,10.81%,$0.68,$6.29
Aldrin Elementary,5/13/2025,60096,Strawberry Parfait(Parfait),3,0,3,2,1,0,1,$0.99,0,0.00%,$0.00,$0.99,1,50.00%,$0.99,$1.98
Aldrin Elementary,5/13/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),14,0,14,14,11,0,11,$4.84,0,0.00%,$0.00,$4.84,3,21.43%,$1.32,$6.16
Annandale High,5/13/2025,20001,1% White Milk(Each),75,0,75,103,65,0,65,$23.40,2,1.94%,$0.72,$24.12,36,34.95%,$12.96,$37.08
Annandale High,5/13/2025,30008,Apple Juice(Each),800,0,800,864,748,0,748,$127.16,1,0.12%,$0.17,$127.33,115,13.31%,$19.55,$146.88
Annandale High,5/13/2025,10020,Bagel(Bagel),0,0,0,90,90,0,90,$28.80,0,0.00%,$0.00,$28.80,0,0.00%,$0.00,$28.80
Annandale High,5/13/2025,30004,Blueberry Chex Cereal(Each),50,0,50,60,57,0,57,$33.63,0,0.00%,$0.00,$33.63,3,5.00%,$1.77,$35.40
Annandale High,5/13/2025,30006,Cinnamon Chex Cereal(Each),50,0,50,60,55,0,55,$32.45,0,0.00%,$0.00,$32.45,5,8.33%,$2.95,$35.40
Annandale High,5/13/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",75,0,75,60,56,0,56,$33.04,0,0.00%,$0.00,$33.04,4,6.67%,$2.36,$35.40
Annandale High,5/13/2025,20009,Cream Cheese(Each),0,0,0,90,90,0,90,$26.10,0,0.00%,$0.00,$26.10,0,0.00%,$0.00,$26.10
Annandale High,5/13/2025,20038,Fat Free White Milk(Each),75,0,75,98,69,0,69,$22.77,0,0.00%,$0.00,$22.77,29,29.59%,$9.57,$32.34
Annandale High,5/13/2025,20015,Golden Delicious Apple(Each),0,0,0,120,68,0,68,$21.08,0,0.00%,$0.00,$21.08,52,43.33%,$16.12,$37.20
Annandale High,5/13/2025,30003,Honey Cheerios Cereal(Each),75,0,75,60,58,0,58,$34.22,0,0.00%,$0.00,$34.22,2,3.33%,$1.18,$35.40
Annandale High,5/13/2025,10041,Mini Maple Pancakes(Package),0,0,0,350,304,0,304,$118.56,0,0.00%,$0.00,$118.56,46,13.14%,$17.94,$136.50
Annandale High,5/13/2025,30051,Natural Grape Jam(Packet),100,0,100,100,79,0,79,$7.11,0,0.00%,$0.00,$7.11,21,21.00%,$1.89,$9.00
Annandale High,5/13/2025,20017,Orange(6 Slices per 1/2 cup),138,0,138,50,41,0,41,$13.94,1,2.00%,$0.34,$14.28,8,16.00%,$2.72,$17.00
Annandale High,5/13/2025,30009,Orange Tangerine Juice(Each),200,0,200,192,157,0,157,$26.69,0,0.00%,$0.00,$26.69,35,18.23%,$5.95,$32.64
Annandale High,5/13/2025,20014,Red Delicious Apple(Each - serving),125,0,125,135,97,0,97,$32.01,2,1.48%,$0.66,$32.67,36,26.67%,$11.88,$44.55
Annandale High,5/13/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,235,230,0,230,$124.20,0,0.00%,$0.00,$124.20,5,2.13%,$2.70,$126.90
Annandale High,5/13/2025,60096,Strawberry Parfait(Parfait),125,0,125,101,99,0,99,$98.01,0,0.00%,$0.00,$98.01,2,1.98%,$1.98,$99.99
Annandale Terrace Elementary,5/13/2025,20001,1% White Milk(Each),98,0,98,89,87,0,87,$31.32,0,0.00%,$0.00,$31.32,2,2.25%,$0.72,$32.04
Annandale Terrace Elementary,5/13/2025,30008,Apple Juice(Each),192,0,192,175,154,0,154,$26.18,0,0.00%,$0.00,$26.18,21,12.00%,$3.57,$29.75
Annandale Terrace Elementary,5/13/2025,30020,Applesauce(1/2 Cup),60,0,60,53,53,0,53,$11.13,0,0.00%,$0.00,$11.13,0,0.00%,$0.00,$11.13
Annandale Terrace Elementary,5/13/2025,10020,Bagel(Bagel),0,0,0,32,28,0,28,$8.96,0,0.00%,$0.00,$8.96,4,12.50%,$1.28,$10.24
Annandale Terrace Elementary,5/13/2025,30004,Blueberry Chex Cereal(Each),50,0,50,25,24,0,24,$14.16,0,0.00%,$0.00,$14.16,1,4.00%,$0.59,$14.75
Annandale Terrace Elementary,5/13/2025,30006,Cinnamon Chex Cereal(Each),50,0,50,25,24,0,24,$14.16,0,0.00%,$0.00,$14.16,1,4.00%,$0.59,$14.75
Annandale Terrace Elementary,5/13/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",50,0,50,25,21,0,21,$12.39,0,0.00%,$0.00,$12.39,4,16.00%,$2.36,$14.75
Annandale Terrace Elementary,5/13/2025,20038,Fat Free White Milk(Each),24,0,24,30,28,0,28,$9.24,0,0.00%,$0.00,$9.24,2,6.67%,$0.66,$9.90
Annandale Terrace Elementary,5/13/2025,30003,Honey Cheerios Cereal(Each),50,0,50,25,20,0,20,$11.80,0,0.00%,$0.00,$11.80,5,20.00%,$2.95,$14.75
Annandale Terrace Elementary,5/13/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74
Annandale Terrace Elementary,5/13/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Annandale Terrace Elementary,5/13/2025,10041,Mini Maple Pancakes(Package),0,0,0,80,80,0,80,$31.20,0,0.00%,$0.00,$31.20,0,0.00%,$0.00,$31.20
Annandale Terrace Elementary,5/13/2025,30051,Natural Grape Jam(Packet),41,0,41,32,13,0,13,$1.17,0,0.00%,$0.00,$1.17,19,59.38%,$1.71,$2.88
Annandale Terrace Elementary,5/13/2025,30009,Orange Tangerine Juice(Each),194,0,194,185,153,0,153,$26.01,0,0.00%,$0.00,$26.01,32,17.30%,$5.44,$31.45
Annandale Terrace Elementary,5/13/2025,20014,Red Delicious Apple(Each - serving),110,0,110,100,75,0,75,$24.75,0,0.00%,$0.00,$24.75,25,25.00%,$8.25,$33.00
Annandale Terrace Elementary,5/13/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,149,147,0,147,$79.38,0,0.00%,$0.00,$79.38,2,1.34%,$1.08,$80.46
Annandale Terrace Elementary,5/13/2025,60096,Strawberry Parfait(Parfait),25,0,25,7,6,0,6,$5.94,0,0.00%,$0.00,$5.94,1,14.29%,$0.99,$6.93
Armstrong Elementary,5/13/2025,20001,1% White Milk(Each),23,0,23,50,22,0,22,$7.92,0,0.00%,$0.00,$7.92,28,56.00%,$10.08,$18.00
Armstrong Elementary,5/13/2025,30008,Apple Juice(Each),29,0,29,40,34,0,34,$5.78,0,0.00%,$0.00,$5.78,6,15.00%,$1.02,$6.80
Armstrong Elementary,5/13/2025,10020,Bagel(Bagel),0,0,0,11,11,0,11,$3.52,0,0.00%,$0.00,$3.52,0,0.00%,$0.00,$3.52
Armstrong Elementary,5/13/2025,60068,Biscuit(Biscuit),0,0,0,2,0,0,0,$0.00,2,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/13/2025,30004,Blueberry Chex Cereal(Each),4,0,4,10,4,0,4,$2.36,0,0.00%,$0.00,$2.36,6,60.00%,$3.54,$5.90
Armstrong Elementary,5/13/2025,30006,Cinnamon Chex Cereal(Each),7,0,7,10,7,0,7,$4.13,0,0.00%,$0.00,$4.13,3,30.00%,$1.77,$5.90
Armstrong Elementary,5/13/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",9,0,9,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90
Armstrong Elementary,5/13/2025,20038,Fat Free White Milk(Each),18,0,18,50,19,0,19,$6.27,0,0.00%,$0.00,$6.27,31,62.00%,$10.23,$16.50
Armstrong Elementary,5/13/2025,20015,Golden Delicious Apple(Each),0,0,0,10,8,0,8,$2.48,0,0.00%,$0.00,$2.48,2,20.00%,$0.62,$3.10
Armstrong Elementary,5/13/2025,30003,Honey Cheerios Cereal(Each),7,0,7,10,7,0,7,$4.13,0,0.00%,$0.00,$4.13,3,30.00%,$1.77,$5.90
Armstrong Elementary,5/13/2025,10041,Mini Maple Pancakes(Package),0,0,0,20,20,0,20,$7.80,0,0.00%,$0.00,$7.80,0,0.00%,$0.00,$7.80
Armstrong Elementary,5/13/2025,30093,Natural Breakfast Syrup(Each),0,0,0,20,20,0,20,$4.00,0,0.00%,$0.00,$4.00,0,0.00%,$0.00,$4.00
Armstrong Elementary,5/13/2025,30051,Natural Grape Jam(Packet),5,0,5,20,20,0,20,$1.80,0,0.00%,$0.00,$1.80,0,0.00%,$0.00,$1.80
Armstrong Elementary,5/13/2025,30009,Orange Tangerine Juice(Each),27,0,27,40,35,0,35,$5.95,0,0.00%,$0.00,$5.95,5,12.50%,$0.85,$6.80
Armstrong Elementary,5/13/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,2,2,0,2,$1.36,0,0.00%,$0.00,$1.36,0,0.00%,$0.00,$1.36
Armstrong Elementary,5/13/2025,20014,Red Delicious Apple(Each - serving),2,0,2,15,14,0,14,$4.62,0,0.00%,$0.00,$4.62,1,6.67%,$0.33,$4.95
Armstrong Elementary,5/13/2025,60096,Strawberry Parfait(Parfait),1,0,1,2,2,0,2,$1.98,0,0.00%,$0.00,$1.98,0,0.00%,$0.00,$1.98
Armstrong Elementary,5/13/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),16,0,16,15,13,0,13,$5.72,2,13.33%,$0.88,$6.60,0,0.00%,$0.00,$6.60
Baileys Lower Elementary,5/13/2025,20001,1% White Milk(Each),309,0,309,356,256,0,256,$92.16,0,0.00%,$0.00,$92.16,100,28.09%,$36.00,$128.16
Baileys Lower Elementary,5/13/2025,30008,Apple Juice(Each),204,0,204,230,122,0,122,$20.74,0,0.00%,$0.00,$20.74,108,46.96%,$18.36,$39.10
Baileys Lower Elementary,5/13/2025,30020,Applesauce(1/2 Cup),119,0,119,113,113,0,113,$23.73,0,0.00%,$0.00,$23.73,0,0.00%,$0.00,$23.73
Baileys Lower Elementary,5/13/2025,60068,Biscuit(Biscuit),46,0,46,7,7,0,7,$1.47,0,0.00%,$0.00,$1.47,0,0.00%,$0.00,$1.47
Baileys Lower Elementary,5/13/2025,30004,Blueberry Chex Cereal(Each),30,0,30,60,40,0,40,$23.60,0,0.00%,$0.00,$23.60,20,33.33%,$11.80,$35.40
Baileys Lower Elementary,5/13/2025,30006,Cinnamon Chex Cereal(Each),0,0,0,40,30,0,30,$17.70,0,0.00%,$0.00,$17.70,10,25.00%,$5.90,$23.60
Baileys Lower Elementary,5/13/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",63,0,63,57,42,0,42,$24.78,0,0.00%,$0.00,$24.78,15,26.32%,$8.85,$33.63
Baileys Lower Elementary,5/13/2025,20038,Fat Free White Milk(Each),37,0,37,50,18,0,18,$5.94,0,0.00%,$0.00,$5.94,32,64.00%,$10.56,$16.50
Baileys Lower Elementary,5/13/2025,30003,Honey Cheerios Cereal(Each),30,0,30,50,35,0,35,$20.65,0,0.00%,$0.00,$20.65,15,30.00%,$8.85,$29.50
Baileys Lower Elementary,5/13/2025,10041,Mini Maple Pancakes(Package),0,0,0,55,34,0,34,$13.26,0,0.00%,$0.00,$13.26,21,38.18%,$8.19,$21.45
Baileys Lower Elementary,5/13/2025,30051,Natural Grape Jam(Packet),92,0,92,113,113,0,113,$10.17,0,0.00%,$0.00,$10.17,0,0.00%,$0.00,$10.17
Baileys Lower Elementary,5/13/2025,30009,Orange Tangerine Juice(Each),206,0,206,230,130,0,130,$22.10,0,0.00%,$0.00,$22.10,100,43.48%,$17.00,$39.10
Baileys Lower Elementary,5/13/2025,20014,Red Delicious Apple(Each - serving),127,0,127,195,116,0,116,$38.28,0,0.00%,$0.00,$38.28,79,40.51%,$26.07,$64.35
Baileys Lower Elementary,5/13/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,150,146,0,146,$78.84,4,2.67%,$2.16,$81.00,0,0.00%,$0.00,$81.00
Baileys Lower Elementary,5/13/2025,60096,Strawberry Parfait(Parfait),57,0,57,24,24,0,24,$23.76,0,0.00%,$0.00,$23.76,0,0.00%,$0.00,$23.76
Baileys Lower Elementary,5/13/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),112,0,112,113,113,0,113,$49.72,0,0.00%,$0.00,$49.72,0,0.00%,$0.00,$49.72
Baileys Upper Elementary,5/13/2025,20001,1% White Milk(Each),52,0,52,30,28,0,28,$10.08,0,0.00%,$0.00,$10.08,2,6.67%,$0.72,$10.80
Baileys Upper Elementary,5/13/2025,30008,Apple Juice(Each),240,0,240,214,200,0,200,$34.00,0,0.00%,$0.00,$34.00,14,6.54%,$2.38,$36.38
Baileys Upper Elementary,5/13/2025,20038,Fat Free White Milk(Each),28,0,28,50,38,0,38,$12.54,0,0.00%,$0.00,$12.54,12,24.00%,$3.96,$16.50
Baileys Upper Elementary,5/13/2025,30003,Honey Cheerios Cereal(Each),60,0,60,65,60,0,60,$35.40,0,0.00%,$0.00,$35.40,5,7.69%,$2.95,$38.35
Baileys Upper Elementary,5/13/2025,60034,Mandarin Orange Parfait(Parfait),0,0,0,45,44,0,44,$43.56,0,0.00%,$0.00,$43.56,1,2.22%,$0.99,$44.55
Baileys Upper Elementary,5/13/2025,10041,Mini Maple Pancakes(Package),0,0,0,25,25,0,25,$9.75,0,0.00%,$0.00,$9.75,0,0.00%,$0.00,$9.75
Baileys Upper Elementary,5/13/2025,30093,Natural Breakfast Syrup(Each),0,0,0,25,25,0,25,$5.00,0,0.00%,$0.00,$5.00,0,0.00%,$0.00,$5.00
Baileys Upper Elementary,5/13/2025,30051,Natural Grape Jam(Packet),0,0,0,25,5,0,5,$0.45,0,0.00%,$0.00,$0.45,20,80.00%,$1.80,$2.25
Baileys Upper Elementary,5/13/2025,20014,Red Delicious Apple(Each - serving),84,0,84,134,72,0,72,$23.76,0,0.00%,$0.00,$23.76,62,46.27%,$20.46,$44.22
Baileys Upper Elementary,5/13/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,84,71,0,71,$38.34,0,0.00%,$0.00,$38.34,13,15.48%,$7.02,$45.36
Beech Tree Elementary,5/13/2025,20001,1% White Milk(Each),93,0,93,93,77,0,77,$27.72,0,0.00%,$0.00,$27.72,16,17.20%,$5.76,$33.48
Beech Tree Elementary,5/13/2025,30008,Apple Juice(Each),140,0,140,140,117,0,117,$19.89,0,0.00%,$0.00,$19.89,23,16.43%,$3.91,$23.80
Beech Tree Elementary,5/13/2025,30020,Applesauce(1/2 Cup),43,0,43,43,37,0,37,$7.77,0,0.00%,$0.00,$7.77,6,13.95%,$1.26,$9.03
Beech Tree Elementary,5/13/2025,10020,Bagel(Bagel),0,0,0,1,1,0,1,$0.32,0,0.00%,$0.00,$0.32,0,0.00%,$0.00,$0.32
Beech Tree Elementary,5/13/2025,30004,Blueberry Chex Cereal(Each),25,0,25,26,22,0,22,$12.98,0,0.00%,$0.00,$12.98,4,15.38%,$2.36,$15.34
Beech Tree Elementary,5/13/2025,30006,Cinnamon Chex Cereal(Each),25,0,25,6,4,0,4,$2.36,0,0.00%,$0.00,$2.36,2,33.33%,$1.18,$3.54
Beech Tree Elementary,5/13/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",25,0,25,26,23,0,23,$13.57,0,0.00%,$0.00,$13.57,3,11.54%,$1.77,$15.34
Beech Tree Elementary,5/13/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,105,93,0,93,$53.94,0,0.00%,$0.00,$53.94,12,11.43%,$6.96,$60.90
Beech Tree Elementary,5/13/2025,20038,Fat Free White Milk(Each),14,0,14,15,8,0,8,$2.64,0,0.00%,$0.00,$2.64,7,46.67%,$2.31,$4.95
Beech Tree Elementary,5/13/2025,30003,Honey Cheerios Cereal(Each),25,0,25,26,26,0,26,$15.34,0,0.00%,$0.00,$15.34,0,0.00%,$0.00,$15.34
Beech Tree Elementary,5/13/2025,30009,Orange Tangerine Juice(Each),40,0,40,40,16,0,16,$2.72,0,0.00%,$0.00,$2.72,24,60.00%,$4.08,$6.80
Beech Tree Elementary,5/13/2025,20014,Red Delicious Apple(Each - serving),50,0,50,55,43,0,43,$14.19,0,0.00%,$0.00,$14.19,12,21.82%,$3.96,$18.15
Beech Tree Elementary,5/13/2025,60096,Strawberry Parfait(Parfait),20,0,20,20,8,0,8,$7.92,0,0.00%,$0.00,$7.92,12,60.00%,$11.88,$19.80
Beech Tree Elementary,5/13/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),7,0,7,7,6,0,6,$2.64,0,0.00%,$0.00,$2.64,1,14.29%,$0.44,$3.08
Belle View Elementary,5/13/2025,20001,1% White Milk(Each),21,0,21,20,5,0,5,$1.80,0,0.00%,$0.00,$1.80,15,75.00%,$5.40,$7.20
Belle View Elementary,5/13/2025,30008,Apple Juice(Each),54,0,54,50,43,0,43,$7.31,0,0.00%,$0.00,$7.31,7,14.00%,$1.19,$8.50
Belle View Elementary,5/13/2025,20031,Banana(Each),12,0,12,15,15,0,15,$3.15,0,0.00%,$0.00,$3.15,0,0.00%,$0.00,$3.15
Belle View Elementary,5/13/2025,30105,"Bar, Lemon Blueberry(Each)",0,0,0,7,7,0,7,$2.94,0,0.00%,$0.00,$2.94,0,0.00%,$0.00,$2.94
Belle View Elementary,5/13/2025,30004,Blueberry Chex Cereal(Each),6,0,6,16,9,0,9,$5.31,0,0.00%,$0.00,$5.31,7,43.75%,$4.13,$9.44
Belle View Elementary,5/13/2025,30006,Cinnamon Chex Cereal(Each),6,0,6,16,14,0,14,$8.26,0,0.00%,$0.00,$8.26,2,12.50%,$1.18,$9.44
Belle View Elementary,5/13/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",16,0,16,16,16,0,16,$9.44,0,0.00%,$0.00,$9.44,0,0.00%,$0.00,$9.44
Belle View Elementary,5/13/2025,60125,Egg and American Cheese on Biscuit(Sandwich),0,0,0,6,6,0,6,$2.82,0,0.00%,$0.00,$2.82,0,0.00%,$0.00,$2.82
Belle View Elementary,5/13/2025,20038,Fat Free White Milk(Each),7,0,7,10,5,0,5,$1.65,0,0.00%,$0.00,$1.65,5,50.00%,$1.65,$3.30
Belle View Elementary,5/13/2025,20015,Golden Delicious Apple(Each),0,0,0,15,15,0,15,$4.65,0,0.00%,$0.00,$4.65,0,0.00%,$0.00,$4.65
Belle View Elementary,5/13/2025,30003,Honey Cheerios Cereal(Each),13,0,13,2,2,0,2,$1.18,0,0.00%,$0.00,$1.18,0,0.00%,$0.00,$1.18
Belle View Elementary,5/13/2025,30009,Orange Tangerine Juice(Each),14,0,14,20,17,0,17,$2.89,0,0.00%,$0.00,$2.89,3,15.00%,$0.51,$3.40
Belle View Elementary,5/13/2025,60096,Strawberry Parfait(Parfait),3,0,3,4,4,0,4,$3.96,0,0.00%,$0.00,$3.96,0,0.00%,$0.00,$3.96
Belle View Elementary,5/13/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),30,0,30,6,2,0,2,$0.88,0,0.00%,$0.00,$0.88,4,66.67%,$1.76,$2.64
Belvedere Elementary,5/13/2025,20001,1% White Milk(Each),109,0,109,152,107,0,107,$38.52,0,0.00%,$0.00,$38.52,45,29.61%,$16.20,$54.72
Belvedere Elementary,5/13/2025,30008,Apple Juice(Each),77,0,77,40,38,0,38,$6.46,0,0.00%,$0.00,$6.46,2,5.00%,$0.34,$6.80
Belvedere Elementary,5/13/2025,30020,Applesauce(1/2 Cup),79,0,79,69,69,0,69,$14.49,0,0.00%,$0.00,$14.49,0,0.00%,$0.00,$14.49
Belvedere Elementary,5/13/2025,10020,Bagel(Bagel),0,0,0,15,15,0,15,$4.80,0,0.00%,$0.00,$4.80,0,0.00%,$0.00,$4.80
Belvedere Elementary,5/13/2025,30004,Blueberry Chex Cereal(Each),30,0,30,20,11,4,15,$8.85,0,0.00%,$0.00,$8.85,5,25.00%,$2.95,$11.80
Belvedere Elementary,5/13/2025,30006,Cinnamon Chex Cereal(Each),11,0,11,29,19,10,29,$17.11,0,0.00%,$0.00,$17.11,0,0.00%,$0.00,$17.11
Belvedere Elementary,5/13/2025,20038,Fat Free White Milk(Each),6,0,6,10,8,0,8,$2.64,0,0.00%,$0.00,$2.64,2,20.00%,$0.66,$3.30
Belvedere Elementary,5/13/2025,30003,Honey Cheerios Cereal(Each),22,0,22,22,12,10,22,$12.98,0,0.00%,$0.00,$12.98,0,0.00%,$0.00,$12.98
Belvedere Elementary,5/13/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58
Belvedere Elementary,5/13/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Belvedere Elementary,5/13/2025,30051,Natural Grape Jam(Packet),98,0,98,15,15,0,15,$1.35,0,0.00%,$0.00,$1.35,0,0.00%,$0.00,$1.35
Belvedere Elementary,5/13/2025,20017,Orange(6 Slices per 1/2 cup),17,0,17,36,32,0,32,$10.88,0,0.00%,$0.00,$10.88,4,11.11%,$1.36,$12.24
Belvedere Elementary,5/13/2025,30009,Orange Tangerine Juice(Each),32,0,32,124,72,0,72,$12.24,0,0.00%,$0.00,$12.24,52,41.94%,$8.84,$21.08
Belvedere Elementary,5/13/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,18,12,2,14,$9.52,0,0.00%,$0.00,$9.52,4,22.22%,$2.72,$12.24
Belvedere Elementary,5/13/2025,20014,Red Delicious Apple(Each - serving),25,0,25,25,23,0,23,$7.59,0,0.00%,$0.00,$7.59,2,8.00%,$0.66,$8.25
Belvedere Elementary,5/13/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,108,78,4,82,$44.28,0,0.00%,$0.00,$44.28,26,24.07%,$14.04,$58.32
Bonnie Brae Elementary,5/13/2025,20001,1% White Milk(Each),134,0,134,132,122,0,122,$43.92,0,0.00%,$0.00,$43.92,10,7.58%,$3.60,$47.52
Bonnie Brae Elementary,5/13/2025,30008,Apple Juice(Each),79,0,79,100,90,0,90,$15.30,0,0.00%,$0.00,$15.30,10,10.00%,$1.70,$17.00
Bonnie Brae Elementary,5/13/2025,30020,Applesauce(1/2 Cup),33,0,33,32,32,0,32,$6.72,0,0.00%,$0.00,$6.72,0,0.00%,$0.00,$6.72
Bonnie Brae Elementary,5/13/2025,20031,Banana(Each),105,0,105,120,115,0,115,$24.15,0,0.00%,$0.00,$24.15,5,4.17%,$1.05,$25.20
Bonnie Brae Elementary,5/13/2025,60068,Biscuit(Biscuit),9,0,9,9,8,0,8,$1.68,1,11.11%,$0.21,$1.89,0,0.00%,$0.00,$1.89
Bonnie Brae Elementary,5/13/2025,30004,Blueberry Chex Cereal(Each),14,0,14,20,15,0,15,$8.85,0,0.00%,$0.00,$8.85,5,25.00%,$2.95,$11.80
Bonnie Brae Elementary,5/13/2025,30006,Cinnamon Chex Cereal(Each),15,0,15,20,15,0,15,$8.85,0,0.00%,$0.00,$8.85,5,25.00%,$2.95,$11.80
Bonnie Brae Elementary,5/13/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",5,0,5,10,6,0,6,$3.54,0,0.00%,$0.00,$3.54,4,40.00%,$2.36,$5.90
Bonnie Brae Elementary,5/13/2025,20038,Fat Free White Milk(Each),18,0,18,50,30,0,30,$9.90,0,0.00%,$0.00,$9.90,20,40.00%,$6.60,$16.50
Bonnie Brae Elementary,5/13/2025,30003,Honey Cheerios Cereal(Each),12,0,12,5,2,0,2,$1.18,0,0.00%,$0.00,$1.18,3,60.00%,$1.77,$2.95
Bonnie Brae Elementary,5/13/2025,30051,Natural Grape Jam(Packet),43,0,43,14,9,0,9,$0.81,5,35.71%,$0.45,$1.26,0,0.00%,$0.00,$1.26
Bonnie Brae Elementary,5/13/2025,20017,Orange(6 Slices per 1/2 cup),97,0,97,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/13/2025,30009,Orange Tangerine Juice(Each),38,0,38,50,40,0,40,$6.80,0,0.00%,$0.00,$6.80,10,20.00%,$1.70,$8.50
Bonnie Brae Elementary,5/13/2025,20014,Red Delicious Apple(Each - serving),94,0,94,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/13/2025,60096,Strawberry Parfait(Parfait),8,0,8,9,8,0,8,$7.92,1,11.11%,$0.99,$8.91,0,0.00%,$0.00,$8.91
