school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total
Baileys Lower Elementary,5/29/2025,20038,Fat Free White Milk(Each),33,0,33,50,12,0,12,$3.96,0,0.00%,$0.00,$3.96,38,76.00%,$12.54,$16.50
Baileys Lower Elementary,5/29/2025,30003,Honey Cheerios Cereal(Each),22,0,22,92,84,0,84,$49.56,0,0.00%,$0.00,$49.56,8,8.70%,$4.72,$54.28
Baileys Lower Elementary,5/29/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,8,8,0,8,$4.64,0,0.00%,$0.00,$4.64,0,0.00%,$0.00,$4.64
Baileys Lower Elementary,5/29/2025,10041,Mini Maple Pancakes(Package),368,0,368,200,163,0,163,$63.57,0,0.00%,$0.00,$63.57,37,18.50%,$14.43,$78.00
Baileys Lower Elementary,5/29/2025,20017,Orange(6 Slices per 1/2 cup),120,0,120,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Baileys Lower Elementary,5/29/2025,30009,Orange Tangerine Juice(Each),177,0,177,220,159,0,159,$27.03,0,0.00%,$0.00,$27.03,61,27.73%,$10.37,$37.40
Baileys Lower Elementary,5/29/2025,60033,Peach Parfait(Parfait),0,0,0,73,67,0,67,$77.72,0,0.00%,$0.00,$77.72,6,8.22%,$6.96,$84.68
Baileys Lower Elementary,5/29/2025,20014,Red Delicious Apple(Each - serving),141,0,141,195,107,0,107,$35.31,0,0.00%,$0.00,$35.31,88,45.13%,$29.04,$64.35
Baileys Upper Elementary,5/29/2025,20001,1% White Milk(Each),50,0,50,80,69,0,69,$24.84,0,0.00%,$0.00,$24.84,11,13.75%,$3.96,$28.80
Baileys Upper Elementary,5/29/2025,30008,Apple Juice(Each),280,0,280,286,249,0,249,$42.33,0,0.00%,$0.00,$42.33,37,12.94%,$6.29,$48.62
Baileys Upper Elementary,5/29/2025,60004,Egg and American Cheese on English Muffin(Sandwich),0,0,0,32,32,0,32,$16.32,0,0.00%,$0.00,$16.32,0,0.00%,$0.00,$16.32
Baileys Upper Elementary,5/29/2025,30003,Honey Cheerios Cereal(Each),60,0,60,65,60,0,60,$35.40,0,0.00%,$0.00,$35.40,5,7.69%,$2.95,$38.35
Baileys Upper Elementary,5/29/2025,10041,Mini Maple Pancakes(Package),144,0,144,164,127,0,127,$49.53,0,0.00%,$0.00,$49.53,37,22.56%,$14.43,$63.96
Baileys Upper Elementary,5/29/2025,30093,Natural Breakfast Syrup(Each),0,0,0,164,127,0,127,$25.40,0,0.00%,$0.00,$25.40,37,22.56%,$7.40,$32.80
Baileys Upper Elementary,5/29/2025,30051,Natural Grape Jam(Packet),0,0,0,50,10,0,10,$0.90,0,0.00%,$0.00,$0.90,40,80.00%,$3.60,$4.50
Baileys Upper Elementary,5/29/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,30,30,0,30,$20.40,0,0.00%,$0.00,$20.40,0,0.00%,$0.00,$20.40
Baileys Upper Elementary,5/29/2025,20014,Red Delicious Apple(Each - serving),0,0,0,128,76,0,76,$25.08,0,0.00%,$0.00,$25.08,52,40.63%,$17.16,$42.24
Beech Tree Elementary,5/29/2025,20001,1% White Milk(Each),92,0,92,93,81,0,81,$29.16,0,0.00%,$0.00,$29.16,12,12.90%,$4.32,$33.48
Beech Tree Elementary,5/29/2025,30008,Apple Juice(Each),140,0,140,140,136,0,136,$23.12,0,0.00%,$0.00,$23.12,4,2.86%,$0.68,$23.80
Beech Tree Elementary,5/29/2025,20069,"Apple, Slices, IW - ER Supper Only(Each)",60,0,60,60,55,0,55,$18.15,0,0.00%,$0.00,$18.15,5,8.33%,$1.65,$19.80
Beech Tree Elementary,5/29/2025,30004,Blueberry Chex Cereal(Each),25,0,25,26,23,0,23,$13.57,0,0.00%,$0.00,$13.57,3,11.54%,$1.77,$15.34
Beech Tree Elementary,5/29/2025,30068,Chilled Peaches(1/2 cup (drained)),44,0,44,43,39,0,39,$19.89,0,0.00%,$0.00,$19.89,4,9.30%,$2.04,$21.93
Beech Tree Elementary,5/29/2025,30006,Cinnamon Chex Cereal(Each),25,0,25,6,5,0,5,$2.95,0,0.00%,$0.00,$2.95,1,16.67%,$0.59,$3.54
Beech Tree Elementary,5/29/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",25,0,25,26,22,0,22,$12.98,0,0.00%,$0.00,$12.98,4,15.38%,$2.36,$15.34
Beech Tree Elementary,5/29/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,40,37,0,37,$21.46,0,0.00%,$0.00,$21.46,3,7.50%,$1.74,$23.20
Beech Tree Elementary,5/29/2025,20038,Fat Free White Milk(Each),10,0,10,15,14,0,14,$4.62,0,0.00%,$0.00,$4.62,1,6.67%,$0.33,$4.95
Beech Tree Elementary,5/29/2025,30003,Honey Cheerios Cereal(Each),25,0,25,26,24,0,24,$14.16,0,0.00%,$0.00,$14.16,2,7.69%,$1.18,$15.34
Beech Tree Elementary,5/29/2025,10041,Mini Maple Pancakes(Package),144,0,144,113,105,0,105,$40.95,0,0.00%,$0.00,$40.95,8,7.08%,$3.12,$44.07
Beech Tree Elementary,5/29/2025,30009,Orange Tangerine Juice(Each),40,0,40,40,30,0,30,$5.10,0,0.00%,$0.00,$5.10,10,25.00%,$1.70,$6.80
Beech Tree Elementary,5/29/2025,60096,Strawberry Parfait(Parfait),15,0,15,15,7,0,7,$6.93,0,0.00%,$0.00,$6.93,8,53.33%,$7.92,$14.85
Belle View Elementary,5/29/2025,20001,1% White Milk(Each),21,0,21,30,15,0,15,$5.40,0,0.00%,$0.00,$5.40,15,50.00%,$5.40,$10.80
Belle View Elementary,5/29/2025,30008,Apple Juice(Each),54,0,54,70,66,0,66,$11.22,0,0.00%,$0.00,$11.22,4,5.71%,$0.68,$11.90
Belle View Elementary,5/29/2025,30004,Blueberry Chex Cereal(Each),6,0,6,10,6,0,6,$3.54,0,0.00%,$0.00,$3.54,4,40.00%,$2.36,$5.90
Belle View Elementary,5/29/2025,30006,Cinnamon Chex Cereal(Each),6,0,6,10,6,0,6,$3.54,0,0.00%,$0.00,$3.54,4,40.00%,$2.36,$5.90
Belle View Elementary,5/29/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",16,0,16,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90
Belle View Elementary,5/29/2025,60125,Egg and American Cheese on Biscuit(Sandwich),10,0,10,9,9,0,9,$4.23,0,0.00%,$0.00,$4.23,0,0.00%,$0.00,$4.23
Belle View Elementary,5/29/2025,20038,Fat Free White Milk(Each),7,0,7,10,3,0,3,$0.99,0,0.00%,$0.00,$0.99,7,70.00%,$2.31,$3.30
Belle View Elementary,5/29/2025,30003,Honey Cheerios Cereal(Each),13,0,13,10,3,0,3,$1.77,0,0.00%,$0.00,$1.77,7,70.00%,$4.13,$5.90
Belle View Elementary,5/29/2025,10041,Mini Maple Pancakes(Package),34,0,34,50,45,0,45,$17.55,0,0.00%,$0.00,$17.55,5,10.00%,$1.95,$19.50
Belle View Elementary,5/29/2025,30009,Orange Tangerine Juice(Each),14,0,14,20,13,0,13,$2.21,0,0.00%,$0.00,$2.21,7,35.00%,$1.19,$3.40
Belle View Elementary,5/29/2025,20014,Red Delicious Apple(Each - serving),29,0,29,25,20,0,20,$6.60,0,0.00%,$0.00,$6.60,5,20.00%,$1.65,$8.25
Belle View Elementary,5/29/2025,60096,Strawberry Parfait(Parfait),3,0,3,3,2,0,2,$1.98,0,0.00%,$0.00,$1.98,1,33.33%,$0.99,$2.97
Belvedere Elementary,5/29/2025,20001,1% White Milk(Each),104,0,104,165,104,0,104,$37.44,0,0.00%,$0.00,$37.44,61,36.97%,$21.96,$59.40
Belvedere Elementary,5/29/2025,30008,Apple Juice(Each),67,0,67,80,80,0,80,$13.60,0,0.00%,$0.00,$13.60,0,0.00%,$0.00,$13.60
Belvedere Elementary,5/29/2025,30004,Blueberry Chex Cereal(Each),0,0,0,2,2,0,2,$1.18,0,0.00%,$0.00,$1.18,0,0.00%,$0.00,$1.18
Belvedere Elementary,5/29/2025,30068,Chilled Peaches(1/2 cup (drained)),71,0,71,66,66,0,66,$33.66,0,0.00%,$0.00,$33.66,0,0.00%,$0.00,$33.66
Belvedere Elementary,5/29/2025,30006,Cinnamon Chex Cereal(Each),18,0,18,60,29,12,41,$24.19,0,0.00%,$0.00,$24.19,19,31.67%,$11.21,$35.40
Belvedere Elementary,5/29/2025,60004,Egg and American Cheese on English Muffin(Sandwich),0,0,0,24,3,0,3,$1.53,0,0.00%,$0.00,$1.53,21,87.50%,$10.71,$12.24
Belvedere Elementary,5/29/2025,20038,Fat Free White Milk(Each),9,0,9,5,5,0,5,$1.65,0,0.00%,$0.00,$1.65,0,0.00%,$0.00,$1.65
Belvedere Elementary,5/29/2025,30003,Honey Cheerios Cereal(Each),15,0,15,12,11,0,11,$6.49,0,0.00%,$0.00,$6.49,1,8.33%,$0.59,$7.08
Belvedere Elementary,5/29/2025,60034,Mandarin Orange Parfait(Parfait),0,0,0,13,2,1,3,$2.97,0,0.00%,$0.00,$2.97,10,76.92%,$9.90,$12.87
Belvedere Elementary,5/29/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Belvedere Elementary,5/29/2025,10041,Mini Maple Pancakes(Package),126,0,126,141,104,22,126,$49.14,0,0.00%,$0.00,$49.14,15,10.64%,$5.85,$54.99
Belvedere Elementary,5/29/2025,20017,Orange(6 Slices per 1/2 cup),19,0,19,48,38,0,38,$12.92,0,0.00%,$0.00,$12.92,10,20.83%,$3.40,$16.32
Belvedere Elementary,5/29/2025,30009,Orange Tangerine Juice(Each),56,0,56,80,80,0,80,$13.60,0,0.00%,$0.00,$13.60,0,0.00%,$0.00,$13.60
Belvedere Elementary,5/29/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,13,4,5,9,$4.86,0,0.00%,$0.00,$4.86,4,30.77%,$2.16,$7.02
Bonnie Brae Elementary,5/29/2025,30102,1% Unflavored Shelf-Stable Milk(Each),0,0,0,100,90,0,90,$34.20,0,0.00%,$0.00,$34.20,10,10.00%,$3.80,$38.00
Bonnie Brae Elementary,5/29/2025,20001,1% White Milk(Each),0,0,0,35,35,0,35,$12.60,0,0.00%,$0.00,$12.60,0,0.00%,$0.00,$12.60
Bonnie Brae Elementary,5/29/2025,30008,Apple Juice(Each),96,0,96,120,100,0,100,$17.00,0,0.00%,$0.00,$17.00,20,16.67%,$3.40,$20.40
Bonnie Brae Elementary,5/29/2025,30176,"Applesauce, IW, Cinnamon. Unsweetened, Shelf-Stable (SUB)(Each)",0,0,0,35,35,0,35,$9.45,0,0.00%,$0.00,$9.45,0,0.00%,$0.00,$9.45
Bonnie Brae Elementary,5/29/2025,10020,Bagel(Bagel),0,0,0,100,93,6,99,$31.68,1,1.00%,$0.32,$32.00,0,0.00%,$0.00,$32.00
Bonnie Brae Elementary,5/29/2025,20031,Banana(Each),105,0,105,110,105,0,105,$22.05,0,0.00%,$0.00,$22.05,5,4.55%,$1.05,$23.10
Bonnie Brae Elementary,5/29/2025,30004,Blueberry Chex Cereal(Each),14,0,14,15,10,0,10,$5.90,0,0.00%,$0.00,$5.90,5,33.33%,$2.95,$8.85
Bonnie Brae Elementary,5/29/2025,30006,Cinnamon Chex Cereal(Each),15,0,15,20,15,0,15,$8.85,0,0.00%,$0.00,$8.85,5,25.00%,$2.95,$11.80
Bonnie Brae Elementary,5/29/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",5,0,5,10,5,0,5,$2.95,0,0.00%,$0.00,$2.95,5,50.00%,$2.95,$5.90
Bonnie Brae Elementary,5/29/2025,20009,Cream Cheese(Each),0,0,0,60,57,0,57,$16.53,0,0.00%,$0.00,$16.53,3,5.00%,$0.87,$17.40
Bonnie Brae Elementary,5/29/2025,30108,Fat Free Unflavored Shelf-Stable Milk(Each),0,0,0,50,25,0,25,$9.50,0,0.00%,$0.00,$9.50,25,50.00%,$9.50,$19.00
Bonnie Brae Elementary,5/29/2025,30034,Graham Crackers(Package),0,0,0,36,36,0,36,$5.04,0,0.00%,$0.00,$5.04,0,0.00%,$0.00,$5.04
Bonnie Brae Elementary,5/29/2025,30003,Honey Cheerios Cereal(Each),12,0,12,10,5,0,5,$2.95,0,0.00%,$0.00,$2.95,5,50.00%,$2.95,$5.90
Bonnie Brae Elementary,5/29/2025,20017,Orange(6 Slices per 1/2 cup),97,0,97,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/29/2025,20047,Orange Slices(3 slices per 1/4 cup),0,0,0,35,35,0,35,$7.00,0,0.00%,$0.00,$7.00,0,0.00%,$0.00,$7.00
Bonnie Brae Elementary,5/29/2025,30009,Orange Tangerine Juice(Each),34,0,34,60,30,0,30,$5.10,0,0.00%,$0.00,$5.10,30,50.00%,$5.10,$10.20
Bonnie Brae Elementary,5/29/2025,20014,Red Delicious Apple(Each - serving),94,0,94,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/29/2025,20001,1% White Milk(Each),251,0,251,75,75,0,75,$27.00,0,0.00%,$0.00,$27.00,0,0.00%,$0.00,$27.00
Braddock Elementary,5/29/2025,30008,Apple Juice(Each),270,0,270,300,300,0,300,$51.00,0,0.00%,$0.00,$51.00,0,0.00%,$0.00,$51.00
Braddock Elementary,5/29/2025,20031,Banana(Each),110,0,110,110,110,0,110,$23.10,0,0.00%,$0.00,$23.10,0,0.00%,$0.00,$23.10
Braddock Elementary,5/29/2025,30004,Blueberry Chex Cereal(Each),15,0,15,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70
Braddock Elementary,5/29/2025,30068,Chilled Peaches(1/2 cup (drained)),52,0,52,50,50,0,50,$25.50,0,0.00%,$0.00,$25.50,0,0.00%,$0.00,$25.50
Braddock Elementary,5/29/2025,30006,Cinnamon Chex Cereal(Each),15,0,15,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/29/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",15,0,15,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/29/2025,60125,Egg and American Cheese on Biscuit(Sandwich),218,0,218,100,100,0,100,$47.00,0,0.00%,$0.00,$47.00,0,0.00%,$0.00,$47.00
Braddock Elementary,5/29/2025,20038,Fat Free White Milk(Each),25,0,25,10,10,0,10,$3.30,0,0.00%,$0.00,$3.30,0,0.00%,$0.00,$3.30
Braddock Elementary,5/29/2025,30003,Honey Cheerios Cereal(Each),15,0,15,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70
Braddock Elementary,5/29/2025,10041,Mini Maple Pancakes(Package),340,0,340,338,338,0,338,$131.82,0,0.00%,$0.00,$131.82,0,0.00%,$0.00,$131.82
Braddock Elementary,5/29/2025,20017,Orange(6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/29/2025,30009,Orange Tangerine Juice(Each),286,0,286,185,185,0,185,$31.45,0,0.00%,$0.00,$31.45,0,0.00%,$0.00,$31.45
Braddock Elementary,5/29/2025,20014,Red Delicious Apple(Each - serving),250,0,250,250,250,0,250,$82.50,0,0.00%,$0.00,$82.50,0,0.00%,$0.00,$82.50
Braddock Elementary,5/29/2025,60096,Strawberry Parfait(Parfait),75,0,75,60,60,0,60,$59.40,0,0.00%,$0.00,$59.40,0,0.00%,$0.00,$59.40
Bren Mar Park Elementary,5/29/2025,20001,1% White Milk(Each),32,0,32,59,35,24,59,$21.24,0,0.00%,$0.00,$21.24,0,0.00%,$0.00,$21.24
