School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable,Non-Reimbursable,Total,Cost,Total,Percent of Offered,Cost,Total,Percent of Offered,Cost
Annandale High,5/22/2025,20001,1% White Milk(Each),75,0,75,88,86,0,86,$30.96,0,0.00%,$0.00,$30.96,2,2.27%,$0.72,$31.68,,,,
Annandale High,5/22/2025,20014,Red Delicious Apple(Each - serving),125,0,125,155,94,0,94,$31.02,0,0.00%,$0.00,$31.02,61,39.35%,$20.13,$51.15,,,,
Annandale High,5/22/2025,20017,Orange(6 Slices per 1/2 cup),100,0,100,100,60,0,60,$20.40,0,0.00%,$0.00,$20.40,40,40.00%,$13.60,$34.00,,,,
Annandale High,5/22/2025,20031,Banana(Each),110,0,110,100,100,0,100,$21.00,0,0.00%,$0.00,$21.00,0,0.00%,$0.00,$21.00,,,,
Annandale High,5/22/2025,20038,Fat Free White Milk(Each),75,0,75,88,61,0,61,$20.13,0,0.00%,$0.00,$20.13,27,30.68%,$8.91,$29.04,,,,
Annandale High,5/22/2025,30003,Honey Cheerios Cereal(Each),75,0,75,61,60,0,60,$35.40,0,0.00%,$0.00,$35.40,1,1.64%,$0.59,$35.99,,,,
Annandale High,5/22/2025,30004,Blueberry Chex Cereal(Each),50,0,50,65,64,0,64,$37.76,0,0.00%,$0.00,$37.76,1,1.54%,$0.59,$38.35,,,,
Annandale High,5/22/2025,30006,Cinnamon Chex Cereal(Each),50,0,50,85,84,0,84,$49.56,0,0.00%,$0.00,$49.56,1,1.18%,$0.59,$50.15,,,,
Annandale High,5/22/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",75,0,75,61,60,0,60,$35.40,0,0.00%,$0.00,$35.40,1,1.64%,$0.59,$35.99,,,,
Annandale High,5/22/2025,30008,Apple Juice(Each),800,0,800,870,772,0,772,$131.24,0,0.00%,$0.00,$131.24,98,11.26%,$16.66,$147.90,,,,
Annandale High,5/22/2025,30009,Orange Tangerine Juice(Each),800,0,800,210,182,0,182,$30.94,0,0.00%,$0.00,$30.94,28,13.33%,$4.76,$35.70,,,,
Annandale High,5/22/2025,60096,Strawberry Parfait(Parfait),125,0,125,77,73,0,73,$72.27,0,0.00%,$0.00,$72.27,4,5.19%,$3.96,$76.23,,,,
Annandale High,5/22/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,234,234,0,234,$126.36,0,0.00%,$0.00,$126.36,0,0.00%,$0.00,$126.36,,,,
Annandale Terrace Elementary,5/22/2025,10041,Mini Maple Pancakes(Package),351,0,351,289,264,0,264,$102.96,0,0.00%,$0.00,$102.96,25,8.65%,$9.75,$112.71,,,,
Annandale Terrace Elementary,5/22/2025,20001,1% White Milk(Each),101,0,101,114,107,0,107,$38.52,0,0.00%,$0.00,$38.52,7,6.14%,$2.52,$41.04,,,,
Annandale Terrace Elementary,5/22/2025,20031,Banana(Each),109,0,109,110,106,0,106,$22.26,0,0.00%,$0.00,$22.26,4,3.64%,$0.84,$23.10,,,,
Annandale Terrace Elementary,5/22/2025,20038,Fat Free White Milk(Each),25,0,25,25,20,0,20,$6.60,0,0.00%,$0.00,$6.60,5,20.00%,$1.65,$8.25,,,,
Annandale Terrace Elementary,5/22/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74,,,,
Annandale Terrace Elementary,5/22/2025,30003,Honey Cheerios Cereal(Each),27,0,27,31,29,0,29,$17.11,0,0.00%,$0.00,$17.11,2,6.45%,$1.18,$18.29,,,,
Annandale Terrace Elementary,5/22/2025,30004,Blueberry Chex Cereal(Each),18,0,18,20,19,0,19,$11.21,0,0.00%,$0.00,$11.21,1,5.00%,$0.59,$11.80,,,,
Annandale Terrace Elementary,5/22/2025,30006,Cinnamon Chex Cereal(Each),17,0,17,20,19,0,19,$11.21,0,0.00%,$0.00,$11.21,1,5.00%,$0.59,$11.80,,,,
Annandale Terrace Elementary,5/22/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",25,0,25,30,28,0,28,$16.52,0,0.00%,$0.00,$16.52,2,6.67%,$1.18,$17.70,,,,
Annandale Terrace Elementary,5/22/2025,30008,Apple Juice(Each),205,0,205,175,172,0,172,$29.24,0,0.00%,$0.00,$29.24,3,1.71%,$0.51,$29.75,,,,
Annandale Terrace Elementary,5/22/2025,30009,Orange Tangerine Juice(Each),207,0,207,185,177,0,177,$30.09,0,0.00%,$0.00,$30.09,8,4.32%,$1.36,$31.45,,,,
Annandale Terrace Elementary,5/22/2025,30061,Chilled Mandarin Oranges(1/2 cup (drained)),0,0,0,56,56,0,56,$19.04,0,0.00%,$0.00,$19.04,0,0.00%,$0.00,$19.04,,,,
Annandale Terrace Elementary,5/22/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,,,,
Annandale Terrace Elementary,5/22/2025,60096,Strawberry Parfait(Parfait),18,0,18,12,11,0,11,$10.89,0,0.00%,$0.00,$10.89,1,8.33%,$0.99,$11.88,,,,
Annandale Terrace Elementary,5/22/2025,60125,Egg and American Cheese on Biscuit(Sandwich),31,0,31,26,25,0,25,$11.75,0,0.00%,$0.00,$11.75,1,3.85%,$0.47,$12.22,,,,
Armstrong Elementary,5/22/2025,10041,Mini Maple Pancakes(Package),29,0,29,20,18,0,18,$7.02,2,10.00%,$0.78,$7.80,0,0.00%,$0.00,$7.80,,,,
Armstrong Elementary,5/22/2025,10096,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",0,0,0,10,8,0,8,$3.28,2,20.00%,$0.82,$4.10,0,0.00%,$0.00,$4.10,,,,
Armstrong Elementary,5/22/2025,20001,1% White Milk(Each),23,0,23,50,17,0,17,$6.12,0,0.00%,$0.00,$6.12,33,66.00%,$11.88,$18.00,,,,
Armstrong Elementary,5/22/2025,20015,Golden Delicious Apple(Each),0,0,0,22,16,0,16,$4.96,0,0.00%,$0.00,$4.96,6,27.27%,$1.86,$6.82,,,,
Armstrong Elementary,5/22/2025,20016,String Cheese(1 Stick),0,0,0,8,8,0,8,$1.76,0,0.00%,$0.00,$1.76,0,0.00%,$0.00,$1.76,,,,
Armstrong Elementary,5/22/2025,20017,Orange(Each - serving),0,0,0,14,11,0,11,$3.74,0,0.00%,$0.00,$3.74,3,21.43%,$1.02,$4.76,,,,
Armstrong Elementary,5/22/2025,20038,Fat Free White Milk(Each),19,0,19,50,28,0,28,$9.24,0,0.00%,$0.00,$9.24,22,44.00%,$7.26,$16.50,,,,
Armstrong Elementary,5/22/2025,30003,Honey Cheerios Cereal(Each),7,0,7,10,4,0,4,$2.36,0,0.00%,$0.00,$2.36,6,60.00%,$3.54,$5.90,,,,
Armstrong Elementary,5/22/2025,30004,Blueberry Chex Cereal(Each),4,0,4,10,2,0,2,$1.18,0,0.00%,$0.00,$1.18,8,80.00%,$4.72,$5.90,,,,
Armstrong Elementary,5/22/2025,30006,Cinnamon Chex Cereal(Each),4,0,4,10,6,0,6,$3.54,0,0.00%,$0.00,$3.54,4,40.00%,$2.36,$5.90,,,,
Armstrong Elementary,5/22/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",7,0,7,10,6,0,6,$3.54,0,0.00%,$0.00,$3.54,4,40.00%,$2.36,$5.90,,,,
Armstrong Elementary,5/22/2025,30008,Apple Juice(Each),32,0,32,40,33,0,33,$5.61,0,0.00%,$0.00,$5.61,7,17.50%,$1.19,$6.80,,,,
Armstrong Elementary,5/22/2025,30009,Orange Tangerine Juice(Each),28,0,28,40,22,0,22,$3.74,0,0.00%,$0.00,$3.74,18,45.00%,$3.06,$6.80,,,,
Armstrong Elementary,5/22/2025,30051,Natural Grape Jam(Packet),0,0,0,10,8,0,8,$0.72,0,0.00%,$0.00,$0.72,2,20.00%,$0.18,$0.90,,,,
Armstrong Elementary,5/22/2025,30093,Natural Breakfast Syrup(Each),0,0,0,25,23,0,23,$4.60,0,0.00%,$0.00,$4.60,2,8.00%,$0.40,$5.00,,,,
Armstrong Elementary,5/22/2025,60034,Mandarin Orange Parfait(Parfait),0,0,0,2,1,0,1,$0.99,1,50.00%,$0.99,$1.98,0,0.00%,$0.00,$1.98,,,,
Armstrong Elementary,5/22/2025,60096,Strawberry Parfait(Parfait),1,0,1,4,4,0,4,$3.96,0,0.00%,$0.00,$3.96,0,0.00%,$0.00,$3.96,,,,
Armstrong Elementary,5/22/2025,60125,Egg and American Cheese on Biscuit(Sandwich),12,0,12,12,10,0,10,$4.70,2,16.67%,$0.94,$5.64,0,0.00%,$0.00,$5.64,,,,
Baileys Lower Elementary,5/22/2025,10020,Bagel(Bagel),0,0,0,59,18,41,59,$18.88,0,0.00%,$0.00,$18.88,0,0.00%,$0.00,$18.88,,,,
Baileys Lower Elementary,5/22/2025,10041,Mini Maple Pancakes(Package),288,0,288,219,218,0,218,$85.02,1,0.46%,$0.39,$85.41,0,0.00%,$0.00,$85.41,,,,
Baileys Lower Elementary,5/22/2025,20001,1% White Milk(Each),256,0,256,351,279,41,320,$115.20,3,0.85%,$1.08,$116.28,28,7.98%,$10.08,$126.36,,,,
Baileys Lower Elementary,5/22/2025,20009,Cream Cheese(Each),0,0,0,59,18,41,59,$17.11,0,0.00%,$0.00,$17.11,0,0.00%,$0.00,$17.11,,,,
Baileys Lower Elementary,5/22/2025,20014,Red Delicious Apple(Each - serving),141,0,141,145,96,0,96,$31.68,0,0.00%,$0.00,$31.68,49,33.79%,$16.17,$47.85,,,,
Baileys Lower Elementary,5/22/2025,20038,Fat Free White Milk(Each),33,0,33,50,28,0,28,$9.24,0,0.00%,$0.00,$9.24,22,44.00%,$7.26,$16.50,,,,
Baileys Lower Elementary,5/22/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,7,7,0,7,$4.06,0,0.00%,$0.00,$4.06,0,0.00%,$0.00,$4.06,,,,
Baileys Lower Elementary,5/22/2025,20047,Orange Slices(3 slices per 1/4 cup),0,0,0,59,18,41,59,$11.80,0,0.00%,$0.00,$11.80,0,0.00%,$0.00,$11.80,,,,
Baileys Lower Elementary,5/22/2025,30003,Honey Cheerios Cereal(Each),30,0,30,50,43,0,43,$25.37,0,0.00%,$0.00,$25.37,7,14.00%,$4.13,$29.50,,,,
Baileys Lower Elementary,5/22/2025,30004,Blueberry Chex Cereal(Each),40,0,40,50,42,0,42,$24.78,0,0.00%,$0.00,$24.78,8,16.00%,$4.72,$29.50,,,,
Baileys Lower Elementary,5/22/2025,30006,Cinnamon Chex Cereal(Each),40,0,40,55,45,0,45,$26.55,0,0.00%,$0.00,$26.55,10,18.18%,$5.90,$32.45,,,,
Baileys Lower Elementary,5/22/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",30,0,30,40,35,0,35,$20.65,0,0.00%,$0.00,$20.65,5,12.50%,$2.95,$23.60,,,,
Baileys Lower Elementary,5/22/2025,30008,Apple Juice(Each),175,0,175,250,220,0,220,$37.40,0,0.00%,$0.00,$37.40,30,12.00%,$5.10,$42.50,,,,
Baileys Lower Elementary,5/22/2025,30009,Orange Tangerine Juice(Each),177,0,177,220,203,0,203,$34.51,0,0.00%,$0.00,$34.51,17,7.73%,$2.89,$37.40,,,,
Baileys Lower Elementary,5/22/2025,30044,Strawberry Flavored Dried Cranberries(2 Eaches),0,0,0,50,32,0,32,$15.36,0,0.00%,$0.00,$15.36,18,36.00%,$8.64,$24.00,,,,
Baileys Lower Elementary,5/22/2025,30068,Chilled Peaches(1/2 cup (drained)),120,0,120,99,99,0,99,$50.49,0,0.00%,$0.00,$50.49,0,0.00%,$0.00,$50.49,,,,
Baileys Lower Elementary,5/22/2025,60096,Strawberry Parfait(Parfait),125,0,125,22,20,0,20,$19.80,2,9.09%,$1.98,$21.78,0,0.00%,$0.00,$21.78,,,,
Baileys Lower Elementary,5/22/2025,60125,Egg and American Cheese on Biscuit(Sandwich),200,0,200,86,85,0,85,$39.95,1,1.16%,$0.47,$40.42,0,0.00%,$0.00,$40.42,,,,
Baileys Upper Elementary,5/22/2025,10041,Mini Maple Pancakes(Package),144,0,144,144,144,0,144,$56.16,0,0.00%,$0.00,$56.16,0,0.00%,$0.00,$56.16,,,,
Baileys Upper Elementary,5/22/2025,20001,1% White Milk(Each),50,0,50,82,71,0,71,$25.56,0,0.00%,$0.00,$25.56,11,13.41%,$3.96,$29.52,,,,
Baileys Upper Elementary,5/22/2025,20014,Red Delicious Apple(Each - serving),0,0,0,91,72,0,72,$23.76,0,0.00%,$0.00,$23.76,19,20.88%,$6.27,$30.03,,,,
Baileys Upper Elementary,5/22/2025,20031,Banana(Each),100,0,100,24,24,0,24,$5.04,0,0.00%,$0.00,$5.04,0,0.00%,$0.00,$5.04,,,,
Baileys Upper Elementary,5/22/2025,30003,Honey Cheerios Cereal(Each),60,0,60,65,60,0,60,$35.40,0,0.00%,$0.00,$35.40,5,7.69%,$2.95,$38.35,,,,
Baileys Upper Elementary,5/22/2025,30008,Apple Juice(Each),224,0,224,274,269,0,269,$45.73,0,0.00%,$0.00,$45.73,5,1.82%,$0.85,$46.58,,,,
Baileys Upper Elementary,5/22/2025,30051,Natural Grape Jam(Packet),0,0,0,50,20,0,20,$1.80,0,0.00%,$0.00,$1.80,30,60.00%,$2.70,$4.50,,,,
Baileys Upper Elementary,5/22/2025,30093,Natural Breakfast Syrup(Each),0,0,0,144,144,0,144,$28.80,0,0.00%,$0.00,$28.80,0,0.00%,$0.00,$28.80,,,,
Baileys Upper Elementary,5/22/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,40,35,0,35,$23.80,0,0.00%,$0.00,$23.80,5,12.50%,$3.40,$27.20,,,,
Baileys Upper Elementary,5/22/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,30,30,0,30,$17.40,0,0.00%,$0.00,$17.40,0,0.00%,$0.00,$17.40,,,,
Beech Tree Elementary,5/22/2025,10041,Mini Maple Pancakes(Package),153,0,153,143,131,0,131,$51.09,0,0.00%,$0.00,$51.09,12,8.39%,$4.68,$55.77,,,,
Beech Tree Elementary,5/22/2025,20001,1% White Milk(Each),93,0,93,93,77,0,77,$27.72,0,0.00%,$0.00,$27.72,16,17.20%,$5.76,$33.48,,,,
Beech Tree Elementary,5/22/2025,20014,Red Delicious Apple(Each - serving),50,0,50,55,47,0,47,$15.51,0,0.00%,$0.00,$15.51,8,14.55%,$2.64,$18.15,,,,
Beech Tree Elementary,5/22/2025,20038,Fat Free White Milk(Each),14,0,14,15,9,0,9,$2.97,0,0.00%,$0.00,$2.97,6,40.00%,$1.98,$4.95,,,,
Beech Tree Elementary,5/22/2025,30003,Honey Cheerios Cereal(Each),25,0,25,26,25,0,25,$14.75,0,0.00%,$0.00,$14.75,1,3.85%,$0.59,$15.34,,,,
Beech Tree Elementary,5/22/2025,30004,Blueberry Chex Cereal(Each),25,0,25,26,23,0,23,$13.57,0,0.00%,$0.00,$13.57,3,11.54%,$1.77,$15.34,,,,
Beech Tree Elementary,5/22/2025,30006,Cinnamon Chex Cereal(Each),25,0,25,6,5,0,5,$2.95,0,0.00%,$0.00,$2.95,1,16.67%,$0.59,$3.54,,,,
Beech Tree Elementary,5/22/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",25,0,25,26,26,0,26,$15.34,0,0.00%,$0.00,$15.34,0,0.00%,$0.00,$15.34,,,,
Beech Tree Elementary,5/22/2025,30008,Apple Juice(Each),140,0,140,140,129,0,129,$21.93,0,0.00%,$0.00,$21.93,11,7.86%,$1.87,$23.80,,,,
Beech Tree Elementary,5/22/2025,30009,Orange Tangerine Juice(Each),40,0,40,40,36,0,36,$6.12,0,0.00%,$0.00,$6.12,4,10.00%,$0.68,$6.80,,,,
Beech Tree Elementary,5/22/2025,30068,Chilled Peaches(1/2 cup (drained)),43,0,43,43,35,0,35,$17.85,0,0.00%,$0.00,$17.85,8,18.60%,$4.08,$21.93,,,,
Beech Tree Elementary,5/22/2025,60096,Strawberry Parfait(Parfait),15,0,15,15,9,0,9,$8.91,0,0.00%,$0.00,$8.91,6,40.00%,$5.94,$14.85,,,,
Belle View Elementary,5/22/2025,10041,Mini Maple Pancakes(Package),34,0,34,50,43,0,43,$16.77,0,0.00%,$0.00,$16.77,7,14.00%,$2.73,$19.50,,,,
Belle View Elementary,5/22/2025,20001,1% White Milk(Each),21,0,21,30,23,0,23,$8.28,0,0.00%,$0.00,$8.28,7,23.33%,$2.52,$10.80,,,,
Belle View Elementary,5/22/2025,20014,Red Delicious Apple(Each - serving),29,0,29,25,25,0,25,$8.25,0,0.00%,$0.00,$8.25,0,0.00%,$0.00,$8.25,,,,
Belle View Elementary,5/22/2025,20038,Fat Free White Milk(Each),7,0,7,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00,,,,
Belle View Elementary,5/22/2025,30003,Honey Cheerios Cereal(Each),13,0,13,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90,,,,
Belle View Elementary,5/22/2025,30004,Blueberry Chex Cereal(Each),6,0,6,10,6,0,6,$3.54,0,0.00%,$0.00,$3.54,4,40.00%,$2.36,$5.90,,,,
Belle View Elementary,5/22/2025,30006,Cinnamon Chex Cereal(Each),6,0,6,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90,,,,
Belle View Elementary,5/22/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",16,0,16,10,6,0,6,$3.54,0,0.00%,$0.00,$3.54,4,40.00%,$2.36,$5.90,,,,
Belle View Elementary,5/22/2025,30008,Apple Juice(Each),54,0,54,65,65,0,65,$11.05,0,0.00%,$0.00,$11.05,0,0.00%,$0.00,$11.05,,,,
Belle View Elementary,5/22/2025,30009,Orange Tangerine Juice(Each),14,0,14,15,13,0,13,$2.21,0,0.00%,$0.00,$2.21,2,13.33%,$0.34,$2.55,,,,
Belle View Elementary,5/22/2025,60096,Strawberry Parfait(Parfait),3,0,3,3,0,0,0,$0.00,0,0.00%,$0.00,$0.00,3,100.00%,$0.00,$0.00,,,,
Belle View Elementary,5/22/2025,60125,Egg and American Cheese on Biscuit(Sandwich),15,0,15,7,7,0,7,$3.29,0,0.00%,$0.00,$3.29,0,0.00%,$0.00,$3.29,,,,
Belvedere Elementary,5/22/2025,10041,Mini Maple Pancakes(Package),82,0,82,110,73,25,98,$38.22,0,0.00%,$0.00,$38.22,12,10.91%,$4.68,$42.90,,,,
Belvedere Elementary,5/22/2025,20001,1% White Milk(Each),118,0,118,113,99,0,99,$35.64,0,0.00%,$0.00,$35.64,14,12.39%,$5.04,$40.68,,,,
Belvedere Elementary,5/22/2025,20017,Orange(6 Slices per 1/2 cup),20,0,20,33,26,0,26,$8.84,0,0.00%,$0.00,$8.84,7,21.21%,$2.38,$11.22,,,,
Belvedere Elementary,5/22/2025,20031,Banana(Each),22,0,22,14,12,0,12,$2.52,0,0.00%,$0.00,$2.52,2,14.29%,$0.42,$2.94,,,,
Belvedere Elementary,5/22/2025,20038,Fat Free White Milk(Each),7,0,7,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Belvedere Elementary,5/22/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58,,,,
Belvedere Elementary,5/22/2025,30003,Honey Cheerios Cereal(Each),22,0,22,30,21,9,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70,,,,
Belvedere Elementary,5/22/2025,30006,Cinnamon Chex Cereal(Each),11,0,11,12,12,0,12,$7.08,0,0.00%,$0.00,$7.08,0,0.00%,$0.00,$7.08,,,,
Belvedere Elementary,5/22/2025,30008,Apple Juice(Each),92,0,92,80,46,0,46,$7.82,0,0.00%,$0.00,$7.82,34,42.50%,$5.78,$13.60,,,,
Belvedere Elementary,5/22/2025,30009,Orange Tangerine Juice(Each),38,0,38,80,68,0,68,$11.56,0,0.00%,$0.00,$11.56,12,15.00%,$2.04,$13.60,,,,
Belvedere Elementary,5/22/2025,30068,Chilled Peaches(1/2 cup (drained)),82,0,82,65,65,0,65,$33.15,0,0.00%,$0.00,$33.15,0,0.00%,$0.00,$33.15,,,,
Belvedere Elementary,5/22/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,,,,
Belvedere Elementary,5/22/2025,60096,Strawberry Parfait(Parfait),9,0,9,9,1,0,1,$0.99,0,0.00%,$0.00,$0.99,8,88.89%,$7.92,$8.91,,,,
Belvedere Elementary,5/22/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,39,8,8,16,$9.28,0,0.00%,$0.00,$9.28,23,58.97%,$13.34,$22.62,,,,
Bonnie Brae Elementary,5/22/2025,10041,Mini Maple Pancakes(Package),36,0,36,71,58,11,69,$26.91,2,2.82%,$0.78,$27.69,0,0.00%,$0.00,$27.69,,,,
Bonnie Brae Elementary,5/22/2025,20001,1% White Milk(Each),142,0,142,131,121,0,121,$43.56,0,0.00%,$0.00,$43.56,10,7.63%,$3.60,$47.16,,,,
Bonnie Brae Elementary,5/22/2025,20014,Red Delicious Apple(Each - serving),103,0,103,130,120,0,120,$39.60,0,0.00%,$0.00,$39.60,10,7.69%,$3.30,$42.90,,,,
Bonnie Brae Elementary,5/22/2025,20017,Orange(6 Slices per 1/2 cup),106,0,106,31,31,0,31,$10.54,0,0.00%,$0.00,$10.54,0,0.00%,$0.00,$10.54,,,,
Bonnie Brae Elementary,5/22/2025,20031,Banana(Each),115,0,115,31,31,0,31,$6.51,0,0.00%,$0.00,$6.51,0,0.00%,$0.00,$6.51,,,,
Bonnie Brae Elementary,5/22/2025,20038,Fat Free White Milk(Each),20,0,20,50,30,0,30,$9.90,0,0.00%,$0.00,$9.90,20,40.00%,$6.60,$16.50,,,,
Bonnie Brae Elementary,5/22/2025,30003,Honey Cheerios Cereal(Each),12,0,12,25,10,0,10,$5.90,0,0.00%,$0.00,$5.90,15,60.00%,$8.85,$14.75,,,,
Bonnie Brae Elementary,5/22/2025,30004,Blueberry Chex Cereal(Each),14,0,14,25,10,0,10,$5.90,0,0.00%,$0.00,$5.90,15,60.00%,$8.85,$14.75,,,,
Bonnie Brae Elementary,5/22/2025,30006,Cinnamon Chex Cereal(Each),15,0,15,35,30,0,30,$17.70,0,0.00%,$0.00,$17.70,5,14.29%,$2.95,$20.65,,,,
Bonnie Brae Elementary,5/22/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",5,0,5,20,13,0,13,$7.67,0,0.00%,$0.00,$7.67,7,35.00%,$4.13,$11.80,,,,
Bonnie Brae Elementary,5/22/2025,30008,Apple Juice(Each),87,0,87,120,108,0,108,$18.36,0,0.00%,$0.00,$18.36,12,10.00%,$2.04,$20.40,,,,
Bonnie Brae Elementary,5/22/2025,30009,Orange Tangerine Juice(Each),41,0,41,60,30,0,30,$5.10,0,0.00%,$0.00,$5.10,30,50.00%,$5.10,$10.20,,,,
Bonnie Brae Elementary,5/22/2025,30068,Chilled Peaches(1/2 cup (drained)),37,0,37,31,31,0,31,$15.81,0,0.00%,$0.00,$15.81,0,0.00%,$0.00,$15.81,,,,
Bonnie Brae Elementary,5/22/2025,60096,Strawberry Parfait(Parfait),8,0,8,4,3,0,3,$2.97,1,25.00%,$0.99,$3.96,0,0.00%,$0.00,$3.96,,,,
Bonnie Brae Elementary,5/22/2025,60125,Egg and American Cheese on Biscuit(Sandwich),8,0,8,8,6,0,6,$2.82,2,25.00%,$0.94,$3.76,0,0.00%,$0.00,$3.76,,,,
Braddock Elementary,5/22/2025,10041,Mini Maple Pancakes(Package),403,0,403,338,338,0,338,$131.82,0,0.00%,$0.00,$131.82,0,0.00%,$0.00,$131.82,,,,
Braddock Elementary,5/22/2025,20001,1% White Milk(Each),258,0,258,105,105,0,105,$37.80,0,0.00%,$0.00,$37.80,0,0.00%,$0.00,$37.80,,,,
Braddock Elementary,5/22/2025,20014,Red Delicious Apple(Each - serving),250,0,250,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
