School_Name,Date,Identifier,Name,Planned_Reimbursable,Planned_Non-Reimbursable,Planned_Total,Offered_Reimbursable,Offered_Non-Reimbursable,Offered_Total,Served_Reimbursable,Served_Non-Reimbursable,Served_Total,Discarded_Total,Discarded_Cost,Subtotal_Cost,Left_Over_Total,Left_Over_Percent_of_Offered,Left_Over_Cost,Production_Cost_Total
Annandale Terrace Elementary,5/23/2025,30003,Honey Cheerios Cereal (Each),27,0,27,40,40,0,40,$23.60,0,0.00%,$0.00,$23.60,0,0.00%,$0.00,$23.60
Annandale Terrace Elementary,5/23/2025,30004,Blueberry Chex Cereal (Each),77,0,77,99,98,0,98,$57.82,0,0.00%,$0.00,$57.82,1,1.01%,$0.59,$58.41
Annandale Terrace Elementary,5/23/2025,30006,Cinnamon Chex Cereal (Each),17,0,17,40,40,0,40,$23.60,0,0.00%,$0.00,$23.60,0,0.00%,$0.00,$23.60
Annandale Terrace Elementary,5/23/2025,30008,Apple Juice (Each),202,0,202,210,201,0,201,$34.17,0,0.00%,$0.00,$34.17,9,4.29%,$1.53,$35.70
Annandale Terrace Elementary,5/23/2025,30009,Orange Tangerine Juice (Each),184,0,184,200,192,0,192,$32.64,0,0.00%,$0.00,$32.64,8,4.00%,$1.36,$34.00
Annandale Terrace Elementary,5/23/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Annandale Terrace Elementary,5/23/2025,60034,Mandarin Orange Parfait (Parfait),18,0,18,17,16,0,16,$15.84,0,0.00%,$0.00,$15.84,1,5.88%,$0.99,$16.83
Annandale Terrace Elementary,5/23/2025,60151,Blueberry Bread (1 square),295,0,295,160,150,0,150,$61.50,0,0.00%,$0.00,$61.50,10,6.25%,$4.10,$65.60
Armstrong Elementary,5/23/2025,10023,Blueberry Bread (1oz Grain (1/64 Baked Pan)),0,0,0,15,12,0,12,$4.92,3,20.00%,$1.23,$6.15,0,0.00%,$0.00,$6.15
Armstrong Elementary,5/23/2025,10041,Mini Maple Pancakes (Package),0,0,0,20,18,0,18,$7.02,2,10.00%,$0.78,$7.80,0,0.00%,$0.00,$7.80
Armstrong Elementary,5/23/2025,10096,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",0,0,0,10,6,0,6,$2.46,4,40.00%,$1.64,$4.10,0,0.00%,$0.00,$4.10
Armstrong Elementary,5/23/2025,20001,1% White Milk (Each),23,0,23,50,18,0,18,$6.48,0,0.00%,$0.00,$6.48,32,64.00%,$11.52,$18.00
Armstrong Elementary,5/23/2025,20014,Red Delicious Apple (Each - serving),2,0,2,25,22,0,22,$7.26,0,0.00%,$0.00,$7.26,3,12.00%,$0.99,$8.25
Armstrong Elementary,5/23/2025,20016,String Cheese (1 Stick),19,0,19,18,18,0,18,$3.96,0,0.00%,$0.00,$3.96,0,0.00%,$0.00,$3.96
Armstrong Elementary,5/23/2025,20017,Orange (6 Slices per 1/2 cup),18,0,18,20,9,0,9,$3.06,0,0.00%,$0.00,$3.06,11,55.00%,$3.74,$6.80
Armstrong Elementary,5/23/2025,20038,Fat Free White Milk (Each),19,0,19,50,27,0,27,$8.91,0,0.00%,$0.00,$8.91,23,46.00%,$7.59,$16.50
Armstrong Elementary,5/23/2025,30003,Honey Cheerios Cereal (Each),7,0,7,10,7,0,7,$4.13,0,0.00%,$0.00,$4.13,3,30.00%,$1.77,$5.90
Armstrong Elementary,5/23/2025,30006,Cinnamon Chex Cereal (Each),4,0,4,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90
Armstrong Elementary,5/23/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",7,0,7,10,6,0,6,$3.54,0,0.00%,$0.00,$3.54,4,40.00%,$2.36,$5.90
Armstrong Elementary,5/23/2025,30008,Apple Juice (Each),32,0,32,40,31,0,31,$5.27,0,0.00%,$0.00,$5.27,9,22.50%,$1.53,$6.80
Armstrong Elementary,5/23/2025,30009,Orange Tangerine Juice (Each),28,0,28,40,26,0,26,$4.42,0,0.00%,$0.00,$4.42,14,35.00%,$2.38,$6.80
Armstrong Elementary,5/23/2025,30051,Natural Grape Jam (Packet),0,0,0,15,11,0,11,$0.99,0,0.00%,$0.00,$0.99,4,26.67%,$0.36,$1.35
Armstrong Elementary,5/23/2025,30093,Natural Breakfast Syrup (Each),0,0,0,20,20,0,20,$4.00,0,0.00%,$0.00,$4.00,0,0.00%,$0.00,$4.00
Armstrong Elementary,5/23/2025,60034,Mandarin Orange Parfait (Parfait),2,0,2,4,3,0,3,$2.97,1,25.00%,$0.99,$3.96,0,0.00%,$0.00,$3.96
Armstrong Elementary,5/23/2025,60096,Strawberry Parfait (Parfait),0,0,0,2,0,0,0,$0.00,2,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Baileys Lower Elementary,5/23/2025,10020,Bagel (Bagel),0,0,0,255,214,0,214,$68.48,0,0.00%,$0.00,$68.48,41,16.08%,$13.12,$81.60
Baileys Lower Elementary,5/23/2025,20001,1% White Milk (Each),359,0,359,300,253,0,253,$91.08,4,1.33%,$1.44,$92.52,43,14.33%,$15.48,$108.00
Baileys Lower Elementary,5/23/2025,20009,Cream Cheese (Each),0,0,0,255,200,0,200,$58.00,0,0.00%,$0.00,$58.00,55,21.57%,$15.95,$73.95
Baileys Lower Elementary,5/23/2025,20014,Red Delicious Apple (Each - serving),114,0,114,195,108,0,108,$35.64,0,0.00%,$0.00,$35.64,87,44.62%,$28.71,$64.35
Baileys Lower Elementary,5/23/2025,20038,Fat Free White Milk (Each),27,0,27,50,29,0,29,$9.57,0,0.00%,$0.00,$9.57,21,42.00%,$6.93,$16.50
Baileys Lower Elementary,5/23/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,7,7,0,7,$4.06,0,0.00%,$0.00,$4.06,0,0.00%,$0.00,$4.06
Baileys Lower Elementary,5/23/2025,30003,Honey Cheerios Cereal (Each),30,0,30,40,34,0,34,$20.06,0,0.00%,$0.00,$20.06,6,15.00%,$3.54,$23.60
Baileys Lower Elementary,5/23/2025,30004,Blueberry Chex Cereal (Each),159,0,159,157,152,0,152,$89.68,0,0.00%,$0.00,$89.68,5,3.18%,$2.95,$92.63
Baileys Lower Elementary,5/23/2025,30006,Cinnamon Chex Cereal (Each),40,0,40,40,35,0,35,$20.65,0,0.00%,$0.00,$20.65,5,12.50%,$2.95,$23.60
Baileys Lower Elementary,5/23/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",30,0,30,40,34,0,34,$20.06,0,0.00%,$0.00,$20.06,6,15.00%,$3.54,$23.60
Baileys Lower Elementary,5/23/2025,30008,Apple Juice (Each),300,0,300,250,190,0,190,$32.30,0,0.00%,$0.00,$32.30,60,24.00%,$10.20,$42.50
Baileys Lower Elementary,5/23/2025,30009,Orange Tangerine Juice (Each),300,0,300,210,169,0,169,$28.73,0,0.00%,$0.00,$28.73,41,19.52%,$6.97,$35.70
Baileys Lower Elementary,5/23/2025,30051,Natural Grape Jam (Packet),0,0,0,255,155,0,155,$13.95,0,0.00%,$0.00,$13.95,100,39.22%,$9.00,$22.95
Baileys Lower Elementary,5/23/2025,30068,Chilled Peaches (1/2 cup (drained)),0,0,0,117,117,0,117,$59.67,0,0.00%,$0.00,$59.67,0,0.00%,$0.00,$59.67
Baileys Lower Elementary,5/23/2025,60033,Peach Parfait (Parfait),0,0,0,38,37,0,37,$42.92,1,2.63%,$1.16,$44.08,0,0.00%,$0.00,$44.08
Baileys Upper Elementary,5/23/2025,10020,Bagel (Bagel),0,0,0,168,160,0,160,$51.20,0,0.00%,$0.00,$51.20,8,4.76%,$2.56,$53.76
Baileys Upper Elementary,5/23/2025,20001,1% White Milk (Each),50,0,50,30,27,0,27,$9.72,0,0.00%,$0.00,$9.72,3,10.00%,$1.08,$10.80
Baileys Upper Elementary,5/23/2025,20009,Cream Cheese (Each),0,0,0,168,160,0,160,$46.40,0,0.00%,$0.00,$46.40,8,4.76%,$2.32,$48.72
Baileys Upper Elementary,5/23/2025,20014,Red Delicious Apple (Each - serving),0,0,0,157,87,0,87,$28.71,0,0.00%,$0.00,$28.71,70,44.59%,$23.10,$51.81
Baileys Upper Elementary,5/23/2025,20038,Fat Free White Milk (Each),20,0,20,50,41,0,41,$13.53,0,0.00%,$0.00,$13.53,9,18.00%,$2.97,$16.50
Baileys Upper Elementary,5/23/2025,30003,Honey Cheerios Cereal (Each),60,0,60,65,60,0,60,$35.40,0,0.00%,$0.00,$35.40,5,7.69%,$2.95,$38.35
Baileys Upper Elementary,5/23/2025,30008,Apple Juice (Each),260,0,260,263,255,0,255,$43.35,0,0.00%,$0.00,$43.35,8,3.04%,$1.36,$44.71
Baileys Upper Elementary,5/23/2025,30051,Natural Grape Jam (Packet),0,0,0,80,40,0,40,$3.60,0,0.00%,$0.00,$3.60,40,50.00%,$3.60,$7.20
Baileys Upper Elementary,5/23/2025,60099,"Parfait, Triple Berry (Parfait)",0,0,0,40,35,0,35,$23.80,0,0.00%,$0.00,$23.80,5,12.50%,$3.40,$27.20
Beech Tree Elementary,5/23/2025,10020,Bagel (Bagel),0,0,0,100,98,0,98,$31.36,0,0.00%,$0.00,$31.36,2,2.00%,$0.64,$32.00
Beech Tree Elementary,5/23/2025,20001,1% White Milk (Each),93,0,93,93,75,0,75,$27.00,0,0.00%,$0.00,$27.00,18,19.35%,$6.48,$33.48
Beech Tree Elementary,5/23/2025,20009,Cream Cheese (Each),0,0,0,100,98,0,98,$28.42,0,0.00%,$0.00,$28.42,2,2.00%,$0.58,$29.00
Beech Tree Elementary,5/23/2025,20038,Fat Free White Milk (Each),14,0,14,15,6,0,6,$1.98,0,0.00%,$0.00,$1.98,9,60.00%,$2.97,$4.95
Beech Tree Elementary,5/23/2025,20069,"Apple, Slices, IW - ER Supper Only (Each)",50,0,50,55,43,0,43,$14.19,0,0.00%,$0.00,$14.19,12,21.82%,$3.96,$18.15
Beech Tree Elementary,5/23/2025,30003,Honey Cheerios Cereal (Each),25,0,25,26,20,0,20,$11.80,0,0.00%,$0.00,$11.80,6,23.08%,$3.54,$15.34
Beech Tree Elementary,5/23/2025,30004,Blueberry Chex Cereal (Each),68,0,68,69,49,0,49,$28.91,0,0.00%,$0.00,$28.91,20,28.99%,$11.80,$40.71
Beech Tree Elementary,5/23/2025,30006,Cinnamon Chex Cereal (Each),25,0,25,6,5,0,5,$2.95,0,0.00%,$0.00,$2.95,1,16.67%,$0.59,$3.54
Beech Tree Elementary,5/23/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",25,0,25,26,16,0,16,$9.44,0,0.00%,$0.00,$9.44,10,38.46%,$5.90,$15.34
Beech Tree Elementary,5/23/2025,30008,Apple Juice (Each),140,0,140,140,112,0,112,$19.04,0,0.00%,$0.00,$19.04,28,20.00%,$4.76,$23.80
Beech Tree Elementary,5/23/2025,30009,Orange Tangerine Juice (Each),40,0,40,40,37,0,37,$6.29,0,0.00%,$0.00,$6.29,3,7.50%,$0.51,$6.80
Beech Tree Elementary,5/23/2025,60034,Mandarin Orange Parfait (Parfait),15,0,15,15,3,0,3,$2.97,0,0.00%,$0.00,$2.97,12,80.00%,$11.88,$14.85
Beech Tree Elementary,5/23/2025,60062,Chilled Pineapple (1/2 cup),43,0,43,43,33,0,33,$9.90,0,0.00%,$0.00,$9.90,10,23.26%,$3.00,$12.90
Belle View Elementary,5/23/2025,10023,Blueberry Bread (1oz Grain (1/64 Baked Pan)),0,0,0,30,30,0,30,$12.30,0,0.00%,$0.00,$12.30,0,0.00%,$0.00,$12.30
Belle View Elementary,5/23/2025,10041,Mini Maple Pancakes (Package),0,0,0,5,5,0,5,$1.95,0,0.00%,$0.00,$1.95,0,0.00%,$0.00,$1.95
Belle View Elementary,5/23/2025,20001,1% White Milk (Each),21,0,21,35,26,0,26,$9.36,0,0.00%,$0.00,$9.36,9,25.71%,$3.24,$12.60
Belle View Elementary,5/23/2025,20014,Red Delicious Apple (Each - serving),29,0,29,25,22,0,22,$7.26,0,0.00%,$0.00,$7.26,3,12.00%,$0.99,$8.25
Belle View Elementary,5/23/2025,20016,String Cheese (1 Stick),5,0,5,5,5,0,5,$1.10,0,0.00%,$0.00,$1.10,0,0.00%,$0.00,$1.10
Belle View Elementary,5/23/2025,20031,Banana (Each),12,0,12,12,12,0,12,$2.52,0,0.00%,$0.00,$2.52,0,0.00%,$0.00,$2.52
Belle View Elementary,5/23/2025,20038,Fat Free White Milk (Each),7,0,7,10,4,0,4,$1.32,0,0.00%,$0.00,$1.32,6,60.00%,$1.98,$3.30
Belle View Elementary,5/23/2025,30003,Honey Cheerios Cereal (Each),13,0,13,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90
Belle View Elementary,5/23/2025,30004,Blueberry Chex Cereal (Each),6,0,6,10,6,0,6,$3.54,0,0.00%,$0.00,$3.54,4,40.00%,$2.36,$5.90
Belle View Elementary,5/23/2025,30006,Cinnamon Chex Cereal (Each),6,0,6,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90
Belle View Elementary,5/23/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",16,0,16,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90
Belle View Elementary,5/23/2025,30008,Apple Juice (Each),54,0,54,60,47,0,47,$7.99,0,0.00%,$0.00,$7.99,13,21.67%,$2.21,$10.20
Belle View Elementary,5/23/2025,30009,Orange Tangerine Juice (Each),14,0,14,20,20,0,20,$3.40,0,0.00%,$0.00,$3.40,0,0.00%,$0.00,$3.40
Belle View Elementary,5/23/2025,60034,Mandarin Orange Parfait (Parfait),3,0,3,2,2,0,2,$1.98,0,0.00%,$0.00,$1.98,0,0.00%,$0.00,$1.98
Belvedere Elementary,5/23/2025,10041,Mini Maple Pancakes (Package),0,0,0,85,58,25,83,$32.37,0,0.00%,$0.00,$32.37,2,2.35%,$0.78,$33.15
Belvedere Elementary,5/23/2025,20001,1% White Milk (Each),112,0,112,167,101,0,101,$36.36,0,0.00%,$0.00,$36.36,66,39.52%,$23.76,$60.12
Belvedere Elementary,5/23/2025,20052,Assorted  4 oz Yogurt (Container),0,0,0,16,6,0,6,$0.00,0,0.00%,$0.00,$0.00,10,62.50%,$0.00,$0.00
Belvedere Elementary,5/23/2025,30004,Blueberry Chex Cereal (Each),82,0,82,117,87,9,96,$56.64,0,0.00%,$0.00,$56.64,21,17.95%,$12.39,$69.03
Belvedere Elementary,5/23/2025,30008,Apple Juice (Each),77,0,77,80,44,0,44,$7.48,0,0.00%,$0.00,$7.48,36,45.00%,$6.12,$13.60
Belvedere Elementary,5/23/2025,30009,Orange Tangerine Juice (Each),32,0,32,80,76,0,76,$12.92,0,0.00%,$0.00,$12.92,4,5.00%,$0.68,$13.60
Belvedere Elementary,5/23/2025,30046,Granola (1/4 cup),0,0,0,16,3,3,6,$1.38,0,0.00%,$0.00,$1.38,10,62.50%,$2.30,$3.68
Belvedere Elementary,5/23/2025,30068,Chilled Peaches (1/2 cup (drained)),0,0,0,55,45,0,45,$22.95,0,0.00%,$0.00,$22.95,10,18.18%,$5.10,$28.05
Belvedere Elementary,5/23/2025,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,1,1,0,1,$0.48,0,0.00%,$0.00,$0.48,0,0.00%,$0.00,$0.48
Belvedere Elementary,5/23/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Belvedere Elementary,5/23/2025,60034,Mandarin Orange Parfait (Parfait),9,0,9,6,6,0,6,$5.94,0,0.00%,$0.00,$5.94,0,0.00%,$0.00,$5.94
Belvedere Elementary,5/23/2025,60062,Chilled Pineapple (1/2 cup),82,0,82,69,69,0,69,$20.70,0,0.00%,$0.00,$20.70,0,0.00%,$0.00,$20.70
Belvedere Elementary,5/23/2025,60165,Egg and American Cheese on Bagel (Sandwich),0,0,0,14,4,1,5,$2.90,0,0.00%,$0.00,$2.90,9,64.29%,$5.22,$8.12
Bonnie Brae Elementary,5/23/2025,20001,1% White Milk (Each),134,0,134,135,115,0,115,$41.40,0,0.00%,$0.00,$41.40,20,14.81%,$7.20,$48.60
Bonnie Brae Elementary,5/23/2025,20014,Red Delicious Apple (Each - serving),94,0,94,110,105,0,105,$34.65,0,0.00%,$0.00,$34.65,5,4.55%,$1.65,$36.30
Bonnie Brae Elementary,5/23/2025,20016,String Cheese (1 Stick),26,0,26,40,25,11,36,$7.92,4,10.00%,$0.88,$8.80,0,0.00%,$0.00,$8.80
Bonnie Brae Elementary,5/23/2025,20017,Orange (6 Slices per 1/2 cup),97,0,97,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/23/2025,20031,Banana (Each),105,0,105,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/23/2025,20038,Fat Free White Milk (Each),18,0,18,50,20,0,20,$6.60,0,0.00%,$0.00,$6.60,30,60.00%,$9.90,$16.50
Bonnie Brae Elementary,5/23/2025,30003,Honey Cheerios Cereal (Each),12,0,12,10,5,0,5,$2.95,0,0.00%,$0.00,$2.95,5,50.00%,$2.95,$5.90
Bonnie Brae Elementary,5/23/2025,30004,Blueberry Chex Cereal (Each),62,0,62,60,55,0,55,$32.45,0,0.00%,$0.00,$32.45,5,8.33%,$2.95,$35.40
Bonnie Brae Elementary,5/23/2025,30006,Cinnamon Chex Cereal (Each),15,0,15,25,20,0,20,$11.80,0,0.00%,$0.00,$11.80,5,20.00%,$2.95,$14.75
Bonnie Brae Elementary,5/23/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",5,0,5,10,1,0,1,$0.59,0,0.00%,$0.00,$0.59,9,90.00%,$5.31,$5.90
Bonnie Brae Elementary,5/23/2025,30008,Apple Juice (Each),96,0,96,80,75,0,75,$12.75,0,0.00%,$0.00,$12.75,5,6.25%,$0.85,$13.60
Bonnie Brae Elementary,5/23/2025,30009,Orange Tangerine Juice (Each),34,0,34,50,40,0,40,$6.80,0,0.00%,$0.00,$6.80,10,20.00%,$1.70,$8.50
Bonnie Brae Elementary,5/23/2025,60034,Mandarin Orange Parfait (Parfait),7,0,7,12,10,0,10,$9.90,2,16.67%,$1.98,$11.88,0,0.00%,$0.00,$11.88
Bonnie Brae Elementary,5/23/2025,60062,Chilled Pineapple (1/2 cup),44,0,44,35,35,0,35,$10.50,0,0.00%,$0.00,$10.50,0,0.00%,$0.00,$10.50
Bonnie Brae Elementary,5/23/2025,60151,Blueberry Bread (1 square),0,0,0,40,34,0,34,$13.94,0,0.00%,$0.00,$13.94,6,15.00%,$2.46,$16.40
Braddock Elementary,5/23/2025,10020,Bagel (Bagel),0,0,0,336,336,0,336,$107.52,0,0.00%,$0.00,$107.52,0,0.00%,$0.00,$107.52
Braddock Elementary,5/23/2025,20001,1% White Milk (Each),277,0,277,105,105,0,105,$37.80,0,0.00%,$0.00,$37.80,0,0.00%,$0.00,$37.80
Braddock Elementary,5/23/2025,20014,Red Delicious Apple (Each - serving),250,0,250,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/23/2025,20016,String Cheese (1 Stick),200,0,200,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/23/2025,20017,Orange (6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/23/2025,20031,Banana (Each),220,0,220,330,330,0,330,$69.30,0,0.00%,$0.00,$69.30,0,0.00%,$0.00,$69.30
Braddock Elementary,5/23/2025,20038,Fat Free White Milk (Each),25,0,25,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/23/2025,30003,Honey Cheerios Cereal (Each),30,0,30,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/23/2025,30004,Blueberry Chex Cereal (Each),82,0,82,85,85,0,85,$50.15,0,0.00%,$0.00,$50.15,0,0.00%,$0.00,$50.15
Braddock Elementary,5/23/2025,30006,Cinnamon Chex Cereal (Each),30,0,30,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/23/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",30,0,30,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
