School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable,Non-Reimbursable,Total,Cost,Total,Percent of Offered,Cost,Total,Percent of Offered,Cost
Bonnie Brae Elementary,5/05/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",5,0,5,15,12,0,12,$7.08,0,0.00%,$0.00,$7.08,3,20.00%,$1.77,$8.85,,,,
Bonnie Brae Elementary,5/05/2025,30008,Apple Juice(Each),96,0,96,116,106,0,106,$18.02,0,0.00%,$0.00,$18.02,10,8.62%,$1.70,$19.72,,,,
Bonnie Brae Elementary,5/05/2025,30009,Orange Tangerine Juice(Each),34,0,34,45,25,0,25,$4.25,0,0.00%,$0.00,$4.25,20,44.44%,$3.40,$7.65,,,,
Bonnie Brae Elementary,5/05/2025,60034,Mandarin Orange Parfait(Parfait),7,0,7,6,5,0,5,$4.95,1,16.67%,$0.99,$5.94,0,0.00%,$0.00,$5.94,,,,
Braddock Elementary,5/05/2025,10041,Mini Maple Pancakes(Package),335,0,335,194,194,0,194,$75.66,0,0.00%,$0.00,$75.66,0,0.00%,$0.00,$75.66,,,,
Braddock Elementary,5/05/2025,20001,1% White Milk(Each),228,0,228,250,250,0,250,$90.00,0,0.00%,$0.00,$90.00,0,0.00%,$0.00,$90.00,,,,
Braddock Elementary,5/05/2025,20014,Red Delicious Apple(Each - serving),290,0,290,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Braddock Elementary,5/05/2025,20017,Orange(6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Braddock Elementary,5/05/2025,20031,Banana(Each),146,0,146,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Braddock Elementary,5/05/2025,20038,Fat Free White Milk(Each),17,0,17,15,15,0,15,$4.95,0,0.00%,$0.00,$4.95,0,0.00%,$0.00,$4.95,,,,
Braddock Elementary,5/05/2025,20047,Orange Slices(3 slices per 1/4 cup),52,0,52,50,50,0,50,$10.00,0,0.00%,$0.00,$10.00,0,0.00%,$0.00,$10.00,,,,
Braddock Elementary,5/05/2025,30003,Honey Cheerios Cereal(Each),10,0,10,60,60,0,60,$35.40,0,0.00%,$0.00,$35.40,0,0.00%,$0.00,$35.40,,,,
Braddock Elementary,5/05/2025,30004,Blueberry Chex Cereal(Each),25,0,25,60,60,0,60,$35.40,0,0.00%,$0.00,$35.40,0,0.00%,$0.00,$35.40,,,,
Braddock Elementary,5/05/2025,30006,Cinnamon Chex Cereal(Each),25,0,25,60,60,0,60,$35.40,0,0.00%,$0.00,$35.40,0,0.00%,$0.00,$35.40,,,,
Braddock Elementary,5/05/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",13,0,13,60,60,0,60,$35.40,0,0.00%,$0.00,$35.40,0,0.00%,$0.00,$35.40,,,,
Braddock Elementary,5/05/2025,30008,Apple Juice(Each),297,0,297,290,290,0,290,$49.30,0,0.00%,$0.00,$49.30,0,0.00%,$0.00,$49.30,,,,
Braddock Elementary,5/05/2025,30009,Orange Tangerine Juice(Each),223,0,223,200,200,0,200,$34.00,0,0.00%,$0.00,$34.00,0,0.00%,$0.00,$34.00,,,,
Braddock Elementary,5/05/2025,60034,Mandarin Orange Parfait(Parfait),59,0,59,70,70,0,70,$69.30,0,0.00%,$0.00,$69.30,0,0.00%,$0.00,$69.30,,,,
Bren Mar Park Elementary,5/05/2025,10040,Blueberry Muffin Top(Muffin Top),0,0,0,56,56,0,56,$23.52,0,0.00%,$0.00,$23.52,0,0.00%,$0.00,$23.52,,,,
