school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total
Annandale Terrace Elementary,5/14/2025,20001,1% White Milk(Each),101,0,101,105,103,0,103,$37.08,0,0.00%,$0.00,$37.08,2,1.90%,$0.72,$37.80
Annandale Terrace Elementary,5/14/2025,30008,Apple Juice(Each),215,0,215,209,205,0,205,$34.85,0,0.00%,$0.00,$34.85,4,1.91%,$0.68,$35.53
Annandale Terrace Elementary,5/14/2025,20031,Banana(Each),169,0,169,148,141,0,141,$29.61,0,0.00%,$0.00,$29.61,7,4.73%,$1.47,$31.08
Annandale Terrace Elementary,5/14/2025,10096,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",252,0,252,240,236,0,236,$96.76,0,0.00%,$0.00,$96.76,4,1.67%,$1.64,$98.40
Annandale Terrace Elementary,5/14/2025,30004,Blueberry Chex Cereal(Each),50,0,50,20,19,0,19,$11.21,0,0.00%,$0.00,$11.21,1,5.00%,$0.59,$11.80
Annandale Terrace Elementary,5/14/2025,60162,Chicken & Biscuit Sandwich(Sandwich),100,0,100,32,30,0,30,$15.90,0,0.00%,$0.00,$15.90,2,6.25%,$1.06,$16.96
Annandale Terrace Elementary,5/14/2025,30006,Cinnamon Chex Cereal(Each),50,0,50,20,20,0,20,$11.80,0,0.00%,$0.00,$11.80,0,0.00%,$0.00,$11.80
Annandale Terrace Elementary,5/14/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",50,0,50,25,25,0,25,$14.75,0,0.00%,$0.00,$14.75,0,0.00%,$0.00,$14.75
Annandale Terrace Elementary,5/14/2025,20038,Fat Free White Milk(Each),25,0,25,25,18,0,18,$5.94,0,0.00%,$0.00,$5.94,7,28.00%,$2.31,$8.25
Annandale Terrace Elementary,5/14/2025,30003,Honey Cheerios Cereal(Each),107,0,107,90,89,0,89,$52.51,0,0.00%,$0.00,$52.51,1,1.11%,$0.59,$53.10
Annandale Terrace Elementary,5/14/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16
Annandale Terrace Elementary,5/14/2025,60034,Mandarin Orange Parfait(Parfait),18,0,18,20,19,0,19,$18.81,0,0.00%,$0.00,$18.81,1,5.00%,$0.99,$19.80
Annandale Terrace Elementary,5/14/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Annandale Terrace Elementary,5/14/2025,30009,Orange Tangerine Juice(Each),197,0,197,200,184,0,184,$31.28,0,0.00%,$0.00,$31.28,16,8.00%,$2.72,$34.00
Annandale Terrace Elementary,5/14/2025,20016,String Cheese(1 Stick),252,0,252,240,236,0,236,$51.92,0,0.00%,$0.00,$51.92,4,1.67%,$0.88,$52.80
Armstrong Elementary,5/14/2025,20001,1% White Milk(Each),30,0,30,50,27,0,27,$9.72,0,0.00%,$0.00,$9.72,23,46.00%,$8.28,$18.00
Armstrong Elementary,5/14/2025,10021,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),0,0,0,6,6,0,6,$2.46,0,0.00%,$0.00,$2.46,0,0.00%,$0.00,$2.46
Armstrong Elementary,5/14/2025,30008,Apple Juice(Each),38,0,38,40,39,0,39,$6.63,0,0.00%,$0.00,$6.63,1,2.50%,$0.17,$6.80
Armstrong Elementary,5/14/2025,10020,Bagel(Bagel),0,0,0,7,7,0,7,$2.24,0,0.00%,$0.00,$2.24,0,0.00%,$0.00,$2.24
Armstrong Elementary,5/14/2025,20031,Banana(Each),21,0,21,12,12,0,12,$2.52,0,0.00%,$0.00,$2.52,0,0.00%,$0.00,$2.52
Armstrong Elementary,5/14/2025,10096,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",16,0,16,14,14,0,14,$5.74,0,0.00%,$0.00,$5.74,0,0.00%,$0.00,$5.74
Armstrong Elementary,5/14/2025,30004,Blueberry Chex Cereal(Each),4,0,4,10,2,0,2,$1.18,0,0.00%,$0.00,$1.18,8,80.00%,$4.72,$5.90
Armstrong Elementary,5/14/2025,60162,Chicken & Biscuit Sandwich(Sandwich),0,0,0,35,34,0,34,$18.02,1,2.86%,$0.53,$18.55,0,0.00%,$0.00,$18.55
Armstrong Elementary,5/14/2025,30006,Cinnamon Chex Cereal(Each),7,0,7,10,4,0,4,$2.36,0,0.00%,$0.00,$2.36,6,60.00%,$3.54,$5.90
Armstrong Elementary,5/14/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",9,0,9,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90
Armstrong Elementary,5/14/2025,20038,Fat Free White Milk(Each),23,0,23,50,21,0,21,$6.93,0,0.00%,$0.00,$6.93,29,58.00%,$9.57,$16.50
Armstrong Elementary,5/14/2025,30003,Honey Cheerios Cereal(Each),7,0,7,10,4,0,4,$2.36,0,0.00%,$0.00,$2.36,6,60.00%,$3.54,$5.90
Armstrong Elementary,5/14/2025,60034,Mandarin Orange Parfait(Parfait),2,0,2,2,1,0,1,$0.99,1,50.00%,$0.99,$1.98,0,0.00%,$0.00,$1.98
Armstrong Elementary,5/14/2025,30009,Orange Tangerine Juice(Each),35,0,35,40,38,0,38,$6.46,0,0.00%,$0.00,$6.46,2,5.00%,$0.34,$6.80
Armstrong Elementary,5/14/2025,20014,Red Delicious Apple(Each - serving),3,0,3,25,25,0,25,$8.25,0,0.00%,$0.00,$8.25,0,0.00%,$0.00,$8.25
Armstrong Elementary,5/14/2025,60096,Strawberry Parfait(Parfait),0,0,0,3,3,0,3,$2.97,0,0.00%,$0.00,$2.97,0,0.00%,$0.00,$2.97
Armstrong Elementary,5/14/2025,20016,String Cheese(1 Stick),16,0,16,20,20,0,20,$4.40,0,0.00%,$0.00,$4.40,0,0.00%,$0.00,$4.40
Baileys Lower Elementary,5/14/2025,20001,1% White Milk(Each),349,0,349,269,269,0,269,$96.84,0,0.00%,$0.00,$96.84,0,0.00%,$0.00,$96.84
Baileys Lower Elementary,5/14/2025,30008,Apple Juice(Each),250,0,250,230,130,0,130,$22.10,0,0.00%,$0.00,$22.10,100,43.48%,$17.00,$39.10
Baileys Lower Elementary,5/14/2025,10020,Bagel(Bagel),0,0,0,258,218,0,218,$69.76,2,0.78%,$0.64,$70.40,38,14.73%,$12.16,$82.56
Baileys Lower Elementary,5/14/2025,20031,Banana(Each),121,0,121,116,116,0,116,$24.36,0,0.00%,$0.00,$24.36,0,0.00%,$0.00,$24.36
Baileys Lower Elementary,5/14/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",36,0,36,48,21,0,21,$12.39,0,0.00%,$0.00,$12.39,27,56.25%,$15.93,$28.32
Baileys Lower Elementary,5/14/2025,20009,Cream Cheese(Each),0,0,0,220,168,0,168,$48.72,0,0.00%,$0.00,$48.72,52,23.64%,$15.08,$63.80
Baileys Lower Elementary,5/14/2025,20038,Fat Free White Milk(Each),50,0,50,40,40,0,40,$13.20,0,0.00%,$0.00,$13.20,0,0.00%,$0.00,$13.20
Baileys Lower Elementary,5/14/2025,30003,Honey Cheerios Cereal(Each),111,0,111,116,116,0,116,$68.44,0,0.00%,$0.00,$68.44,0,0.00%,$0.00,$68.44
Baileys Lower Elementary,5/14/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,5,5,0,5,$2.90,0,0.00%,$0.00,$2.90,0,0.00%,$0.00,$2.90
Baileys Lower Elementary,5/14/2025,10041,Mini Maple Pancakes(Package),0,0,0,20,20,0,20,$7.80,0,0.00%,$0.00,$7.80,0,0.00%,$0.00,$7.80
Baileys Lower Elementary,5/14/2025,30051,Natural Grape Jam(Packet),0,0,0,200,140,0,140,$12.60,0,0.00%,$0.00,$12.60,60,30.00%,$5.40,$18.00
Baileys Lower Elementary,5/14/2025,30009,Orange Tangerine Juice(Each),250,0,250,220,150,0,150,$25.50,0,0.00%,$0.00,$25.50,70,31.82%,$11.90,$37.40
Baileys Lower Elementary,5/14/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,88,86,0,86,$58.48,2,2.27%,$1.36,$59.84,0,0.00%,$0.00,$59.84
Baileys Lower Elementary,5/14/2025,20014,Red Delicious Apple(Each - serving),173,0,173,195,113,0,113,$37.29,0,0.00%,$0.00,$37.29,82,42.05%,$27.06,$64.35
Baileys Upper Elementary,5/14/2025,20001,1% White Milk(Each),50,0,50,71,64,0,64,$23.04,0,0.00%,$0.00,$23.04,7,9.86%,$2.52,$25.56
Baileys Upper Elementary,5/14/2025,30008,Apple Juice(Each),250,0,250,259,257,0,257,$43.69,0,0.00%,$0.00,$43.69,2,0.77%,$0.34,$44.03
Baileys Upper Elementary,5/14/2025,20069,"Apple, Slices, IW - ER Supper Only(Each)",0,0,0,83,83,0,83,$27.39,0,0.00%,$0.00,$27.39,0,0.00%,$0.00,$27.39
Baileys Upper Elementary,5/14/2025,10023,Blueberry Bread(1oz Grain (1/64 Baked Pan)),0,0,0,126,126,0,126,$51.66,0,0.00%,$0.00,$51.66,0,0.00%,$0.00,$51.66
Baileys Upper Elementary,5/14/2025,20038,Fat Free White Milk(Each),30,0,30,9,9,0,9,$2.97,0,0.00%,$0.00,$2.97,0,0.00%,$0.00,$2.97
Baileys Upper Elementary,5/14/2025,30003,Honey Cheerios Cereal(Each),60,0,60,65,60,0,60,$35.40,0,0.00%,$0.00,$35.40,5,7.69%,$2.95,$38.35
Baileys Upper Elementary,5/14/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,30,28,0,28,$19.04,0,0.00%,$0.00,$19.04,2,6.67%,$1.36,$20.40
Baileys Upper Elementary,5/14/2025,20016,String Cheese(1 Stick),126,0,126,126,126,0,126,$27.72,0,0.00%,$0.00,$27.72,0,0.00%,$0.00,$27.72
Baileys Upper Elementary,5/14/2025,60134,Turkey & Cheese on Biscuit(Sandwich),0,0,0,43,43,0,43,$27.09,0,0.00%,$0.00,$27.09,0,0.00%,$0.00,$27.09
Beech Tree Elementary,5/14/2025,20001,1% White Milk(Each),93,0,93,93,73,0,73,$26.28,0,0.00%,$0.00,$26.28,20,21.51%,$7.20,$33.48
Beech Tree Elementary,5/14/2025,30008,Apple Juice(Each),140,0,140,120,118,0,118,$20.06,0,0.00%,$0.00,$20.06,2,1.67%,$0.34,$20.40
Beech Tree Elementary,5/14/2025,20031,Banana(Each),43,0,43,43,39,0,39,$8.19,0,0.00%,$0.00,$8.19,4,9.30%,$0.84,$9.03
Beech Tree Elementary,5/14/2025,10096,"Batter, Pumpkin Bread(2oz Grain (1/32Baked Pan))",100,0,100,100,91,0,91,$74.62,0,0.00%,$0.00,$74.62,9,9.00%,$7.38,$82.00
Beech Tree Elementary,5/14/2025,30004,Blueberry Chex Cereal(Each),25,0,25,26,23,0,23,$13.57,0,0.00%,$0.00,$13.57,3,11.54%,$1.77,$15.34
Beech Tree Elementary,5/14/2025,60162,Chicken & Biscuit Sandwich(Sandwich),50,0,50,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00
Beech Tree Elementary,5/14/2025,30006,Cinnamon Chex Cereal(Each),25,0,25,6,5,0,5,$2.95,0,0.00%,$0.00,$2.95,1,16.67%,$0.59,$3.54
Beech Tree Elementary,5/14/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",25,0,25,26,24,0,24,$14.16,0,0.00%,$0.00,$14.16,2,7.69%,$1.18,$15.34
Beech Tree Elementary,5/14/2025,20038,Fat Free White Milk(Each),15,0,15,15,13,0,13,$4.29,0,0.00%,$0.00,$4.29,2,13.33%,$0.66,$4.95
Beech Tree Elementary,5/14/2025,30003,Honey Cheerios Cereal(Each),68,0,68,69,60,0,60,$35.40,0,0.00%,$0.00,$35.40,9,13.04%,$5.31,$40.71
Beech Tree Elementary,5/14/2025,60034,Mandarin Orange Parfait(Parfait),20,0,20,15,5,0,5,$4.95,0,0.00%,$0.00,$4.95,10,66.67%,$9.90,$14.85
Beech Tree Elementary,5/14/2025,30009,Orange Tangerine Juice(Each),40,0,40,42,34,0,34,$5.78,0,0.00%,$0.00,$5.78,8,19.05%,$1.36,$7.14
Beech Tree Elementary,5/14/2025,20014,Red Delicious Apple(Each - serving),50,0,50,55,49,0,49,$16.17,0,0.00%,$0.00,$16.17,6,10.91%,$1.98,$18.15
Belle View Elementary,5/14/2025,20001,1% White Milk(Each),24,0,24,30,26,0,26,$9.36,0,0.00%,$0.00,$9.36,4,13.33%,$1.44,$10.80
Belle View Elementary,5/14/2025,30008,Apple Juice(Each),60,0,60,60,60,0,60,$10.20,0,0.00%,$0.00,$10.20,0,0.00%,$0.00,$10.20
Belle View Elementary,5/14/2025,10096,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",30,0,30,32,29,0,29,$11.89,0,0.00%,$0.00,$11.89,3,9.38%,$1.23,$13.12
Belle View Elementary,5/14/2025,30004,Blueberry Chex Cereal(Each),6,0,6,16,8,0,8,$4.72,0,0.00%,$0.00,$4.72,8,50.00%,$4.72,$9.44
Belle View Elementary,5/14/2025,60162,Chicken & Biscuit Sandwich(Sandwich),0,0,0,8,6,0,6,$3.18,0,0.00%,$0.00,$3.18,2,25.00%,$1.06,$4.24
Belle View Elementary,5/14/2025,30006,Cinnamon Chex Cereal(Each),6,0,6,16,15,0,15,$8.85,0,0.00%,$0.00,$8.85,1,6.25%,$0.59,$9.44
Belle View Elementary,5/14/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",16,0,16,16,15,0,15,$8.85,0,0.00%,$0.00,$8.85,1,6.25%,$0.59,$9.44
Belle View Elementary,5/14/2025,20038,Fat Free White Milk(Each),8,0,8,4,4,0,4,$1.32,0,0.00%,$0.00,$1.32,0,0.00%,$0.00,$1.32
Belle View Elementary,5/14/2025,20015,Golden Delicious Apple(Each),0,0,0,35,30,0,30,$9.30,0,0.00%,$0.00,$9.30,5,14.29%,$1.55,$10.85
Belle View Elementary,5/14/2025,30003,Honey Cheerios Cereal(Each),13,0,13,5,2,0,2,$1.18,0,0.00%,$0.00,$1.18,3,60.00%,$1.77,$2.95
Belle View Elementary,5/14/2025,60034,Mandarin Orange Parfait(Parfait),3,0,3,4,4,0,4,$3.96,0,0.00%,$0.00,$3.96,0,0.00%,$0.00,$3.96
Belle View Elementary,5/14/2025,30009,Orange Tangerine Juice(Each),16,0,16,30,23,0,23,$3.91,0,0.00%,$0.00,$3.91,7,23.33%,$1.19,$5.10
Belle View Elementary,5/14/2025,20016,String Cheese(1 Stick),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Belle View Elementary,5/14/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),0,0,0,4,4,0,4,$1.76,0,0.00%,$0.00,$1.76,0,0.00%,$0.00,$1.76
Belvedere Elementary,5/14/2025,20001,1% White Milk(Each),117,0,117,164,83,0,83,$29.88,0,0.00%,$0.00,$29.88,81,49.39%,$29.16,$59.04
Belvedere Elementary,5/14/2025,30008,Apple Juice(Each),92,0,92,60,39,0,39,$6.63,0,0.00%,$0.00,$6.63,21,35.00%,$3.57,$10.20
Belvedere Elementary,5/14/2025,20031,Banana(Each),103,0,103,121,121,0,121,$25.41,0,0.00%,$0.00,$25.41,0,0.00%,$0.00,$25.41
Belvedere Elementary,5/14/2025,30004,Blueberry Chex Cereal(Each),30,0,30,55,41,7,48,$28.32,0,0.00%,$0.00,$28.32,7,12.73%,$4.13,$32.45
Belvedere Elementary,5/14/2025,30006,Cinnamon Chex Cereal(Each),11,0,11,20,13,0,13,$7.67,0,0.00%,$0.00,$7.67,7,35.00%,$4.13,$11.80
Belvedere Elementary,5/14/2025,30003,Honey Cheerios Cereal(Each),81,0,81,66,66,0,66,$38.94,0,0.00%,$0.00,$38.94,0,0.00%,$0.00,$38.94
Belvedere Elementary,5/14/2025,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable(Each)",0,0,0,1,1,0,1,$0.48,0,0.00%,$0.00,$0.48,0,0.00%,$0.00,$0.48
Belvedere Elementary,5/14/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Belvedere Elementary,5/14/2025,10041,Mini Maple Pancakes(Package),0,0,0,110,52,24,76,$29.64,0,0.00%,$0.00,$29.64,34,30.91%,$13.26,$42.90
Belvedere Elementary,5/14/2025,30009,Orange Tangerine Juice(Each),38,0,38,100,72,0,72,$12.24,0,0.00%,$0.00,$12.24,28,28.00%,$4.76,$17.00
Belvedere Elementary,5/14/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,25,3,9,12,$6.48,0,0.00%,$0.00,$6.48,13,52.00%,$7.02,$13.50
Belvedere Elementary,5/14/2025,60096,Strawberry Parfait(Parfait),0,0,0,16,7,2,9,$8.91,0,0.00%,$0.00,$8.91,7,43.75%,$6.93,$15.84
Bonnie Brae Elementary,5/14/2025,20001,1% White Milk(Each),142,0,142,133,128,0,128,$46.08,0,0.00%,$0.00,$46.08,5,3.76%,$1.80,$47.88
Bonnie Brae Elementary,5/14/2025,30008,Apple Juice(Each),104,0,104,120,105,0,105,$17.85,0,0.00%,$0.00,$17.85,15,12.50%,$2.55,$20.40
Bonnie Brae Elementary,5/14/2025,20031,Banana(Each),150,0,150,33,33,0,33,$6.93,0,0.00%,$0.00,$6.93,0,0.00%,$0.00,$6.93
Bonnie Brae Elementary,5/14/2025,10096,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",27,0,27,25,23,0,23,$9.43,2,8.00%,$0.82,$10.25,0,0.00%,$0.00,$10.25
Bonnie Brae Elementary,5/14/2025,30004,Blueberry Chex Cereal(Each),14,0,14,35,30,0,30,$17.70,0,0.00%,$0.00,$17.70,5,14.29%,$2.95,$20.65
Bonnie Brae Elementary,5/14/2025,60162,Chicken & Biscuit Sandwich(Sandwich),0,0,0,30,26,0,26,$13.78,4,13.33%,$2.12,$15.90,0,0.00%,$0.00,$15.90
Bonnie Brae Elementary,5/14/2025,30006,Cinnamon Chex Cereal(Each),15,0,15,35,30,0,30,$17.70,0,0.00%,$0.00,$17.70,5,14.29%,$2.95,$20.65
Bonnie Brae Elementary,5/14/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",5,0,5,35,16,0,16,$9.44,0,0.00%,$0.00,$9.44,19,54.29%,$11.21,$20.65
Bonnie Brae Elementary,5/14/2025,20038,Fat Free White Milk(Each),20,0,20,60,48,0,48,$15.84,0,0.00%,$0.00,$15.84,12,20.00%,$3.96,$19.80
Bonnie Brae Elementary,5/14/2025,30003,Honey Cheerios Cereal(Each),55,0,55,68,63,0,63,$37.17,0,0.00%,$0.00,$37.17,5,7.35%,$2.95,$40.12
Bonnie Brae Elementary,5/14/2025,60034,Mandarin Orange Parfait(Parfait),7,0,7,10,7,0,7,$6.93,3,30.00%,$2.97,$9.90,0,0.00%,$0.00,$9.90
Bonnie Brae Elementary,5/14/2025,20017,Orange(6 Slices per 1/2 cup),106,0,106,160,150,0,150,$51.00,10,6.25%,$3.40,$54.40,0,0.00%,$0.00,$54.40
Bonnie Brae Elementary,5/14/2025,30009,Orange Tangerine Juice(Each),37,0,37,60,45,0,45,$7.65,0,0.00%,$0.00,$7.65,15,25.00%,$2.55,$10.20
Bonnie Brae Elementary,5/14/2025,20014,Red Delicious Apple(Each - serving),103,0,103,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/14/2025,20016,String Cheese(1 Stick),40,0,40,25,23,0,23,$5.06,2,8.00%,$0.44,$5.50,0,0.00%,$0.00,$5.50
Braddock Elementary,5/14/2025,20001,1% White Milk(Each),202,0,202,175,175,0,175,$63.00,0,0.00%,$0.00,$63.00,0,0.00%,$0.00,$63.00
Braddock Elementary,5/14/2025,30008,Apple Juice(Each),345,0,345,315,315,0,315,$53.55,0,0.00%,$0.00,$53.55,0,0.00%,$0.00,$53.55
Braddock Elementary,5/14/2025,20031,Banana(Each),272,0,272,290,290,0,290,$60.90,0,0.00%,$0.00,$60.90,0,0.00%,$0.00,$60.90
Braddock Elementary,5/14/2025,10096,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",239,0,239,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/14/2025,30004,Blueberry Chex Cereal(Each),30,0,30,66,66,0,66,$38.94,0,0.00%,$0.00,$38.94,0,0.00%,$0.00,$38.94
Braddock Elementary,5/14/2025,60162,Chicken & Biscuit Sandwich(Sandwich),350,0,350,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/14/2025,30006,Cinnamon Chex Cereal(Each),30,0,30,66,66,0,66,$38.94,0,0.00%,$0.00,$38.94,0,0.00%,$0.00,$38.94
Braddock Elementary,5/14/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",30,0,30,66,66,0,66,$38.94,0,0.00%,$0.00,$38.94,0,0.00%,$0.00,$38.94
Braddock Elementary,5/14/2025,20038,Fat Free White Milk(Each),25,0,25,15,15,0,15,$4.95,0,0.00%,$0.00,$4.95,0,0.00%,$0.00,$4.95
Braddock Elementary,5/14/2025,30003,Honey Cheerios Cereal(Each),30,0,30,116,116,0,116,$68.44,0,0.00%,$0.00,$68.44,0,0.00%,$0.00,$68.44
Braddock Elementary,5/14/2025,60034,Mandarin Orange Parfait(Parfait),65,0,65,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/14/2025,10041,Mini Maple Pancakes(Package),0,0,0,160,160,0,160,$62.40,0,0.00%,$0.00,$62.40,0,0.00%,$0.00,$62.40
Braddock Elementary,5/14/2025,20017,Orange(6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
