School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable,Non-Reimbursable,Total,Cost,Total,Percent of Offered,Cost,Total,Percent of Offered,Cost
Annandale Terrace Elementary,5/01/2025,20014,Red Delicious Apple(Each - serving),54,0,54,80,78,0,78,$25.74,0,0.00%,$0.00,$25.74,2,2.50%,$0.66,$26.40,,,,
Annandale Terrace Elementary,5/01/2025,20031,Banana(Each),0,0,0,62,62,0,62,$13.02,0,0.00%,$0.00,$13.02,0,0.00%,$0.00,$13.02,,,,
Annandale Terrace Elementary,5/01/2025,20038,Fat Free White Milk(Each),29,0,29,30,28,0,28,$9.24,0,0.00%,$0.00,$9.24,2,6.67%,$0.66,$9.90,,,,
Annandale Terrace Elementary,5/01/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74,,,,
Annandale Terrace Elementary,5/01/2025,30003,Honey Cheerios Cereal(Each),31,0,31,16,14,0,14,$8.26,0,0.00%,$0.00,$8.26,2,12.50%,$1.18,$9.44,,,,
Annandale Terrace Elementary,5/01/2025,30004,Blueberry Chex Cereal(Each),43,0,43,15,14,0,14,$8.26,0,0.00%,$0.00,$8.26,1,6.67%,$0.59,$8.85,,,,
Annandale Terrace Elementary,5/01/2025,30006,Cinnamon Chex Cereal(Each),48,0,48,25,24,0,24,$14.16,0,0.00%,$0.00,$14.16,1,4.00%,$0.59,$14.75,,,,
Annandale Terrace Elementary,5/01/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",27,0,27,30,25,0,25,$14.75,0,0.00%,$0.00,$14.75,5,16.67%,$2.95,$17.70,,,,
Annandale Terrace Elementary,5/01/2025,30008,Apple Juice(Each),200,0,200,175,172,0,172,$29.24,0,0.00%,$0.00,$29.24,3,1.71%,$0.51,$29.75,,,,
Annandale Terrace Elementary,5/01/2025,30009,Orange Tangerine Juice(Each),207,0,207,185,169,0,169,$28.73,0,0.00%,$0.00,$28.73,16,8.65%,$2.72,$31.45,,,,
Annandale Terrace Elementary,5/01/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,,,,
Annandale Terrace Elementary,5/01/2025,60096,Strawberry Parfait(Parfait),21,0,21,14,14,0,14,$13.86,0,0.00%,$0.00,$13.86,0,0.00%,$0.00,$13.86,,,,
Annandale Terrace Elementary,5/01/2025,60125,Egg and American Cheese on Biscuit(Sandwich),46,0,46,22,21,0,21,$9.87,1,4.55%,$0.47,$10.34,0,0.00%,$0.00,$10.34,,,,
Armstrong Elementary,5/01/2025,10023,Blueberry Bread(1oz Grain (1/64 Baked Pan)),0,0,0,4,2,0,2,$0.82,2,50.00%,$0.82,$1.64,0,0.00%,$0.00,$1.64,,,,
Armstrong Elementary,5/01/2025,10041,Mini Maple Pancakes(Package),29,0,29,30,28,0,28,$10.92,2,6.67%,$0.78,$11.70,0,0.00%,$0.00,$11.70,,,,
Armstrong Elementary,5/01/2025,20014,Red Delicious Apple(Each - serving),2,0,2,20,18,0,18,$5.94,0,0.00%,$0.00,$5.94,2,10.00%,$0.66,$6.60,,,,
Armstrong Elementary,5/01/2025,20038,Fat Free White Milk(Each),15,0,15,6,6,0,6,$1.98,0,0.00%,$0.00,$1.98,0,0.00%,$0.00,$1.98,,,,
Armstrong Elementary,5/01/2025,30003,Honey Cheerios Cereal(Each),5,0,5,10,6,0,6,$3.54,0,0.00%,$0.00,$3.54,4,40.00%,$2.36,$5.90,,,,
Armstrong Elementary,5/01/2025,30004,Blueberry Chex Cereal(Each),2,0,2,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90,,,,
Armstrong Elementary,5/01/2025,30006,Cinnamon Chex Cereal(Each),7,0,7,10,4,0,4,$2.36,0,0.00%,$0.00,$2.36,6,60.00%,$3.54,$5.90,,,,
Armstrong Elementary,5/01/2025,30008,Apple Juice(Each),23,0,23,40,28,0,28,$4.76,0,0.00%,$0.00,$4.76,12,30.00%,$2.04,$6.80,,,,
Armstrong Elementary,5/01/2025,30009,Orange Tangerine Juice(Each),24,0,24,40,29,0,29,$4.93,0,0.00%,$0.00,$4.93,11,27.50%,$1.87,$6.80,,,,
Armstrong Elementary,5/01/2025,30093,Natural Breakfast Syrup(Each),0,0,0,40,38,0,38,$7.60,0,0.00%,$0.00,$7.60,2,5.00%,$0.40,$8.00,,,,
Armstrong Elementary,5/01/2025,30102,1% Unflavored Shelf-Stable Milk(Each),0,0,0,54,27,0,27,$10.26,0,0.00%,$0.00,$10.26,27,50.00%,$10.26,$20.52,,,,
Armstrong Elementary,5/01/2025,60096,Strawberry Parfait(Parfait),2,0,2,2,2,0,2,$1.98,0,0.00%,$0.00,$1.98,0,0.00%,$0.00,$1.98,,,,
Armstrong Elementary,5/01/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,2,1,0,1,$0.68,1,50.00%,$0.68,$1.36,0,0.00%,$0.00,$1.36,,,,
Armstrong Elementary,5/01/2025,60125,Egg and American Cheese on Biscuit(Sandwich),11,0,11,12,11,0,11,$5.17,1,8.33%,$0.47,$5.64,0,0.00%,$0.00,$5.64,,,,
Baileys Lower Elementary,5/01/2025,10041,Mini Maple Pancakes(Package),286,0,286,140,135,0,135,$52.65,0,0.00%,$0.00,$52.65,5,3.57%,$1.95,$54.60,,,,
Baileys Lower Elementary,5/01/2025,20001,1% White Milk(Each),328,0,328,305,215,0,215,$77.40,0,0.00%,$0.00,$77.40,90,29.51%,$32.40,$109.80,,,,
Baileys Lower Elementary,5/01/2025,20014,Red Delicious Apple(Each - serving),173,0,173,155,110,0,110,$36.30,0,0.00%,$0.00,$36.30,45,29.03%,$14.85,$51.15,,,,
Baileys Lower Elementary,5/01/2025,20017,Orange(6 Slices per 1/2 cup),130,0,130,40,25,0,25,$8.50,0,0.00%,$0.00,$8.50,15,37.50%,$5.10,$13.60,,,,
Baileys Lower Elementary,5/01/2025,20038,Fat Free White Milk(Each),50,0,50,25,18,0,18,$5.94,0,0.00%,$0.00,$5.94,7,28.00%,$2.31,$8.25,,,,
Baileys Lower Elementary,5/01/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,7,7,0,7,$4.06,0,0.00%,$0.00,$4.06,0,0.00%,$0.00,$4.06,,,,
Baileys Lower Elementary,5/01/2025,30003,Honey Cheerios Cereal(Each),36,0,36,60,55,0,55,$32.45,5,8.33%,$2.95,$35.40,0,0.00%,$0.00,$35.40,,,,
Baileys Lower Elementary,5/01/2025,30004,Blueberry Chex Cereal(Each),36,0,36,60,47,0,47,$27.73,13,21.67%,$7.67,$35.40,0,0.00%,$0.00,$35.40,,,,
Baileys Lower Elementary,5/01/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",36,0,36,60,50,0,50,$29.50,10,16.67%,$5.90,$35.40,0,0.00%,$0.00,$35.40,,,,
Baileys Lower Elementary,5/01/2025,30008,Apple Juice(Each),250,0,250,250,100,0,100,$17.00,0,0.00%,$0.00,$17.00,150,60.00%,$25.50,$42.50,,,,
Baileys Lower Elementary,5/01/2025,30009,Orange Tangerine Juice(Each),250,0,250,230,129,0,129,$21.93,0,0.00%,$0.00,$21.93,101,43.91%,$17.17,$39.10,,,,
Baileys Lower Elementary,5/01/2025,30068,Chilled Peaches(1/2 cup (drained)),115,0,115,110,110,0,110,$56.10,0,0.00%,$0.00,$56.10,0,0.00%,$0.00,$56.10,,,,
Baileys Lower Elementary,5/01/2025,30102,1% Unflavored Shelf-Stable Milk(Each),0,0,0,30,27,0,27,$10.26,3,10.00%,$1.14,$11.40,0,0.00%,$0.00,$11.40,,,,
Baileys Lower Elementary,5/01/2025,60034,Mandarin Orange Parfait(Parfait),0,0,0,40,35,0,35,$34.65,5,12.50%,$4.95,$39.60,0,0.00%,$0.00,$39.60,,,,
Baileys Lower Elementary,5/01/2025,60125,Egg and American Cheese on Biscuit(Sandwich),250,0,250,156,155,0,155,$72.85,1,0.64%,$0.47,$73.32,0,0.00%,$0.00,$73.32,,,,
Baileys Upper Elementary,5/01/2025,10041,Mini Maple Pancakes(Package),144,0,144,144,102,0,102,$39.78,0,0.00%,$0.00,$39.78,42,29.17%,$16.38,$56.16,,,,
Baileys Upper Elementary,5/01/2025,20001,1% White Milk(Each),43,0,43,79,63,0,63,$22.68,0,0.00%,$0.00,$22.68,16,20.25%,$5.76,$28.44,,,,
Baileys Upper Elementary,5/01/2025,20014,Red Delicious Apple(Each - serving),100,0,100,100,70,0,70,$23.10,0,0.00%,$0.00,$23.10,30,30.00%,$9.90,$33.00,,,,
Baileys Upper Elementary,5/01/2025,20038,Fat Free White Milk(Each),15,0,15,1,1,0,1,$0.33,0,0.00%,$0.00,$0.33,0,0.00%,$0.00,$0.33,,,,
Baileys Upper Elementary,5/01/2025,30003,Honey Cheerios Cereal(Each),60,0,60,65,60,0,60,$35.40,0,0.00%,$0.00,$35.40,5,7.69%,$2.95,$38.35,,,,
Baileys Upper Elementary,5/01/2025,30008,Apple Juice(Each),217,0,217,245,242,0,242,$41.14,0,0.00%,$0.00,$41.14,3,1.22%,$0.51,$41.65,,,,
Baileys Upper Elementary,5/01/2025,30093,Natural Breakfast Syrup(Each),0,0,0,144,102,0,102,$20.40,0,0.00%,$0.00,$20.40,42,29.17%,$8.40,$28.80,,,,
Baileys Upper Elementary,5/01/2025,60096,Strawberry Parfait(Parfait),57,0,57,50,40,0,40,$39.60,0,0.00%,$0.00,$39.60,10,20.00%,$9.90,$49.50,,,,
Baileys Upper Elementary,5/01/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,40,40,0,40,$23.20,0,0.00%,$0.00,$23.20,0,0.00%,$0.00,$23.20,,,,
Beech Tree Elementary,5/01/2025,10041,Mini Maple Pancakes(Package),163,0,163,144,133,0,133,$51.87,2,1.39%,$0.78,$52.65,9,6.25%,$3.51,$56.16,,,,
Beech Tree Elementary,5/01/2025,20001,1% White Milk(Each),93,0,93,94,81,0,81,$29.16,0,0.00%,$0.00,$29.16,13,13.83%,$4.68,$33.84,,,,
Beech Tree Elementary,5/01/2025,20014,Red Delicious Apple(Each - serving),50,0,50,50,42,0,42,$13.86,0,0.00%,$0.00,$13.86,8,16.00%,$2.64,$16.50,,,,
Beech Tree Elementary,5/01/2025,20038,Fat Free White Milk(Each),20,0,20,14,2,0,2,$0.66,0,0.00%,$0.00,$0.66,12,85.71%,$3.96,$4.62,,,,
Beech Tree Elementary,5/01/2025,30003,Honey Cheerios Cereal(Each),26,0,26,25,22,0,22,$12.98,0,0.00%,$0.00,$12.98,3,12.00%,$1.77,$14.75,,,,
Beech Tree Elementary,5/01/2025,30004,Blueberry Chex Cereal(Each),26,0,26,25,23,0,23,$13.57,0,0.00%,$0.00,$13.57,2,8.00%,$1.18,$14.75,,,,
Beech Tree Elementary,5/01/2025,30006,Cinnamon Chex Cereal(Each),26,0,26,25,16,0,16,$9.44,0,0.00%,$0.00,$9.44,9,36.00%,$5.31,$14.75,,,,
Beech Tree Elementary,5/01/2025,30008,Apple Juice(Each),140,0,140,140,138,0,138,$23.46,0,0.00%,$0.00,$23.46,2,1.43%,$0.34,$23.80,,,,
Beech Tree Elementary,5/01/2025,30009,Orange Tangerine Juice(Each),40,0,40,40,28,0,28,$4.76,0,0.00%,$0.00,$4.76,12,30.00%,$2.04,$6.80,,,,
Beech Tree Elementary,5/01/2025,30068,Chilled Peaches(1/2 cup (drained)),43,0,43,44,35,0,35,$17.85,0,0.00%,$0.00,$17.85,9,20.45%,$4.59,$22.44,,,,
Beech Tree Elementary,5/01/2025,60096,Strawberry Parfait(Parfait),20,0,20,15,13,0,13,$12.87,0,0.00%,$0.00,$12.87,2,13.33%,$1.98,$14.85,,,,
Beech Tree Elementary,5/01/2025,60125,Egg and American Cheese on Biscuit(Sandwich),20,0,20,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00,,,,
Belle View Elementary,5/01/2025,10041,Mini Maple Pancakes(Package),34,0,34,45,40,0,40,$15.60,0,0.00%,$0.00,$15.60,5,11.11%,$1.95,$17.55,,,,
Belle View Elementary,5/01/2025,20001,1% White Milk(Each),21,0,21,30,21,0,21,$7.56,0,0.00%,$0.00,$7.56,9,30.00%,$3.24,$10.80,,,,
Belle View Elementary,5/01/2025,20015,Golden Delicious Apple(Each),0,0,0,30,30,0,30,$9.30,0,0.00%,$0.00,$9.30,0,0.00%,$0.00,$9.30,,,,
Belle View Elementary,5/01/2025,20038,Fat Free White Milk(Each),7,0,7,10,8,0,8,$2.64,0,0.00%,$0.00,$2.64,2,20.00%,$0.66,$3.30,,,,
Belle View Elementary,5/01/2025,30003,Honey Cheerios Cereal(Each),13,0,13,10,9,0,9,$5.31,0,0.00%,$0.00,$5.31,1,10.00%,$0.59,$5.90,,,,
Belle View Elementary,5/01/2025,30006,Cinnamon Chex Cereal(Each),6,0,6,10,5,0,5,$2.95,0,0.00%,$0.00,$2.95,5,50.00%,$2.95,$5.90,,,,
Belle View Elementary,5/01/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",16,0,16,15,12,0,12,$7.08,0,0.00%,$0.00,$7.08,3,20.00%,$1.77,$8.85,,,,
Belle View Elementary,5/01/2025,30008,Apple Juice(Each),54,0,54,60,55,0,55,$9.35,0,0.00%,$0.00,$9.35,5,8.33%,$0.85,$10.20,,,,
Belle View Elementary,5/01/2025,30009,Orange Tangerine Juice(Each),14,0,14,30,23,0,23,$3.91,0,0.00%,$0.00,$3.91,7,23.33%,$1.19,$5.10,,,,
Belle View Elementary,5/01/2025,60096,Strawberry Parfait(Parfait),3,0,3,2,2,0,2,$1.98,0,0.00%,$0.00,$1.98,0,0.00%,$0.00,$1.98,,,,
Belle View Elementary,5/01/2025,60125,Egg and American Cheese on Biscuit(Sandwich),10,0,10,5,5,0,5,$2.35,0,0.00%,$0.00,$2.35,0,0.00%,$0.00,$2.35,,,,
Belle View Elementary,5/01/2025,60134,Turkey & Cheese on Biscuit(Sandwich),0,0,0,5,5,0,5,$3.15,0,0.00%,$0.00,$3.15,0,0.00%,$0.00,$3.15,,,,
Belvedere Elementary,5/01/2025,10041,Mini Maple Pancakes(Package),225,0,225,126,120,0,120,$46.80,0,0.00%,$0.00,$46.80,6,4.76%,$2.34,$49.14,,,,
Belvedere Elementary,5/01/2025,20001,1% White Milk(Each),125,0,125,179,120,0,120,$43.20,0,0.00%,$0.00,$43.20,59,32.96%,$21.24,$64.44,,,,
Belvedere Elementary,5/01/2025,20014,Red Delicious Apple(Each - serving),50,0,50,40,35,0,35,$11.55,0,0.00%,$0.00,$11.55,5,12.50%,$1.65,$13.20,,,,
Belvedere Elementary,5/01/2025,20031,Banana(Each),50,0,50,20,17,0,17,$3.57,0,0.00%,$0.00,$3.57,3,15.00%,$0.63,$4.20,,,,
Belvedere Elementary,5/01/2025,20038,Fat Free White Milk(Each),25,0,25,16,9,0,9,$2.97,0,0.00%,$0.00,$2.97,7,43.75%,$2.31,$5.28,,,,
Belvedere Elementary,5/01/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58,,,,
Belvedere Elementary,5/01/2025,30003,Honey Cheerios Cereal(Each),20,0,20,39,39,0,39,$23.01,0,0.00%,$0.00,$23.01,0,0.00%,$0.00,$23.01,,,,
Belvedere Elementary,5/01/2025,30004,Blueberry Chex Cereal(Each),20,0,20,40,18,0,18,$10.62,0,0.00%,$0.00,$10.62,22,55.00%,$12.98,$23.60,,,,
Belvedere Elementary,5/01/2025,30006,Cinnamon Chex Cereal(Each),20,0,20,39,39,0,39,$23.01,0,0.00%,$0.00,$23.01,0,0.00%,$0.00,$23.01,,,,
Belvedere Elementary,5/01/2025,30008,Apple Juice(Each),80,0,80,80,80,0,80,$13.60,0,0.00%,$0.00,$13.60,0,0.00%,$0.00,$13.60,,,,
Belvedere Elementary,5/01/2025,30009,Orange Tangerine Juice(Each),110,0,110,110,110,0,110,$18.70,0,0.00%,$0.00,$18.70,0,0.00%,$0.00,$18.70,,,,
Belvedere Elementary,5/01/2025,30068,Chilled Peaches(1/2 cup (drained)),75,0,75,74,74,0,74,$37.74,0,0.00%,$0.00,$37.74,0,0.00%,$0.00,$37.74,,,,
Belvedere Elementary,5/01/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,,,,
Belvedere Elementary,5/01/2025,60096,Strawberry Parfait(Parfait),15,0,15,15,7,0,7,$6.93,0,0.00%,$0.00,$6.93,8,53.33%,$7.92,$14.85,,,,
Belvedere Elementary,5/01/2025,60125,Egg and American Cheese on Biscuit(Sandwich),30,0,30,20,6,2,8,$3.76,0,0.00%,$0.00,$3.76,12,60.00%,$5.64,$9.40,,,,
Bonnie Brae Elementary,5/01/2025,10041,Mini Maple Pancakes(Package),33,0,33,94,80,12,92,$35.88,2,2.13%,$0.78,$36.66,0,0.00%,$0.00,$36.66,,,,
Bonnie Brae Elementary,5/01/2025,20001,1% White Milk(Each),100,0,100,134,124,0,124,$44.64,0,0.00%,$0.00,$44.64,10,7.46%,$3.60,$48.24,,,,
Bonnie Brae Elementary,5/01/2025,20014,Red Delicious Apple(Each - serving),40,0,40,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Bonnie Brae Elementary,5/01/2025,20017,Orange(6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Bonnie Brae Elementary,5/01/2025,20031,Banana(Each),0,0,0,110,107,0,107,$22.47,0,0.00%,$0.00,$22.47,3,2.73%,$0.63,$23.10,,,,
Bonnie Brae Elementary,5/01/2025,20038,Fat Free White Milk(Each),10,0,10,50,30,0,30,$9.90,0,0.00%,$0.00,$9.90,20,40.00%,$6.60,$16.50,,,,
Bonnie Brae Elementary,5/01/2025,30003,Honey Cheerios Cereal(Each),12,0,12,10,1,0,1,$0.59,0,0.00%,$0.00,$0.59,9,90.00%,$5.31,$5.90,,,,
Bonnie Brae Elementary,5/01/2025,30004,Blueberry Chex Cereal(Each),12,0,12,20,15,0,15,$8.85,0,0.00%,$0.00,$8.85,5,25.00%,$2.95,$11.80,,,,
Bonnie Brae Elementary,5/01/2025,30006,Cinnamon Chex Cereal(Each),12,0,12,20,15,0,15,$8.85,0,0.00%,$0.00,$8.85,5,25.00%,$2.95,$11.80,,,,
Bonnie Brae Elementary,5/01/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",12,0,12,5,1,0,1,$0.59,0,0.00%,$0.00,$0.59,4,80.00%,$2.36,$2.95,,,,
Bonnie Brae Elementary,5/01/2025,30008,Apple Juice(Each),60,0,60,110,105,0,105,$17.85,0,0.00%,$0.00,$17.85,5,4.55%,$0.85,$18.70,,,,
Bonnie Brae Elementary,5/01/2025,30009,Orange Tangerine Juice(Each),96,0,96,50,30,0,30,$5.10,0,0.00%,$0.00,$5.10,20,40.00%,$3.40,$8.50,,,,
Bonnie Brae Elementary,5/01/2025,30068,Chilled Peaches(1/2 cup (drained)),33,0,33,34,34,0,34,$17.34,0,0.00%,$0.00,$17.34,0,0.00%,$0.00,$17.34,,,,
Bonnie Brae Elementary,5/01/2025,60096,Strawberry Parfait(Parfait),15,0,15,5,3,0,3,$2.97,2,40.00%,$1.98,$4.95,0,0.00%,$0.00,$4.95,,,,
Bonnie Brae Elementary,5/01/2025,60125,Egg and American Cheese on Biscuit(Sandwich),20,0,20,39,37,0,37,$17.39,2,5.13%,$0.94,$18.33,0,0.00%,$0.00,$18.33,,,,
Braddock Elementary,5/01/2025,10041,Mini Maple Pancakes(Package),398,0,398,266,266,0,266,$103.74,0,0.00%,$0.00,$103.74,0,0.00%,$0.00,$103.74,,,,
Braddock Elementary,5/01/2025,20001,1% White Milk(Each),233,0,233,250,250,0,250,$90.00,0,0.00%,$0.00,$90.00,0,0.00%,$0.00,$90.00,,,,
Braddock Elementary,5/01/2025,20014,Red Delicious Apple(Each - serving),375,0,375,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Braddock Elementary,5/01/2025,20017,Orange(6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Braddock Elementary,5/01/2025,20031,Banana(Each),220,0,220,330,330,0,330,$69.30,0,0.00%,$0.00,$69.30,0,0.00%,$0.00,$69.30,,,,
Braddock Elementary,5/01/2025,20038,Fat Free White Milk(Each),18,0,18,12,12,0,12,$3.96,0,0.00%,$0.00,$3.96,0,0.00%,$0.00,$3.96,,,,
Braddock Elementary,5/01/2025,30003,Honey Cheerios Cereal(Each),30,0,30,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70,,,,
Braddock Elementary,5/01/2025,30004,Blueberry Chex Cereal(Each),35,0,35,20,20,0,20,$11.80,0,0.00%,$0.00,$11.80,0,0.00%,$0.00,$11.80,,,,
Braddock Elementary,5/01/2025,30006,Cinnamon Chex Cereal(Each),35,0,35,20,20,0,20,$11.80,0,0.00%,$0.00,$11.80,0,0.00%,$0.00,$11.80,,,,
Braddock Elementary,5/01/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",30,0,30,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70,,,,
Braddock Elementary,5/01/2025,30008,Apple Juice(Each),327,0,327,300,300,0,300,$51.00,0,0.00%,$0.00,$51.00,0,0.00%,$0.00,$51.00,,,,
Braddock Elementary,5/01/2025,30009,Orange Tangerine Juice(Each),286,0,286,265,265,0,265,$45.05,0,0.00%,$0.00,$45.05,0,0.00%,$0.00,$45.05,,,,
