School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable,Non-Reimbursable,Total,Cost,Total,Percent of Offered,Cost,Total,Percent of Offered,Cost
Annandale Terrace Elementary,5/20/2025,30006,Cinnamon Chex Cereal(Each),50,0,50,75,75,0,75,$44.25,0,0.00%,$0.00,$44.25,0,0.00%,$0.00,$44.25,,,,
Annandale Terrace Elementary,5/20/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",50,0,50,66,62,0,62,$36.58,0,0.00%,$0.00,$36.58,4,6.06%,$2.36,$38.94,,,,
Annandale Terrace Elementary,5/20/2025,30008,Apple Juice(Each),192,0,192,180,179,0,179,$30.43,0,0.00%,$0.00,$30.43,1,0.56%,$0.17,$30.60,,,,
Annandale Terrace Elementary,5/20/2025,30009,Orange Tangerine Juice(Each),194,0,194,190,187,0,187,$31.79,0,0.00%,$0.00,$31.79,3,1.58%,$0.51,$32.30,,,,
Annandale Terrace Elementary,5/20/2025,30020,Applesauce(1/2 Cup),60,0,60,58,58,0,58,$12.18,0,0.00%,$0.00,$12.18,0,0.00%,$0.00,$12.18,,,,
Annandale Terrace Elementary,5/20/2025,30051,Natural Grape Jam(Packet),39,0,39,51,26,0,26,$2.34,0,0.00%,$0.00,$2.34,25,49.02%,$2.25,$4.59,,,,
Annandale Terrace Elementary,5/20/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,,,,
Annandale Terrace Elementary,5/20/2025,60096,Strawberry Parfait(Parfait),35,0,35,15,14,0,14,$13.86,0,0.00%,$0.00,$13.86,1,6.67%,$0.99,$14.85,,,,
Annandale Terrace Elementary,5/20/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,31,30,0,30,$17.40,1,3.23%,$0.58,$17.98,0,0.00%,$0.00,$17.98,,,,
Armstrong Elementary,5/20/2025,10020,Bagel(Bagel),0,0,0,8,8,0,8,$2.56,0,0.00%,$0.00,$2.56,0,0.00%,$0.00,$2.56,,,,
Armstrong Elementary,5/20/2025,10041,Mini Maple Pancakes(Package),0,0,0,12,12,0,12,$4.68,0,0.00%,$0.00,$4.68,0,0.00%,$0.00,$4.68,,,,
Armstrong Elementary,5/20/2025,20001,1% White Milk(Each),23,0,23,48,10,0,10,$3.60,0,0.00%,$0.00,$3.60,38,79.17%,$13.68,$17.28,,,,
Armstrong Elementary,5/20/2025,20009,Cream Cheese(Each),0,0,0,20,2,0,2,$0.58,0,0.00%,$0.00,$0.58,18,90.00%,$5.22,$5.80,,,,
Armstrong Elementary,5/20/2025,20014,Red Delicious Apple(Each - serving),2,0,2,18,5,0,5,$1.65,0,0.00%,$0.00,$1.65,13,72.22%,$4.29,$5.94,,,,
Armstrong Elementary,5/20/2025,20016,String Cheese(1 Stick),0,0,0,14,14,0,14,$3.08,0,0.00%,$0.00,$3.08,0,0.00%,$0.00,$3.08,,,,
Armstrong Elementary,5/20/2025,20017,Orange(6 Slices per 1/2 cup),18,0,18,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Armstrong Elementary,5/20/2025,20031,Banana(Each),15,0,15,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Armstrong Elementary,5/20/2025,20038,Fat Free White Milk(Each),19,0,19,14,6,0,6,$1.98,0,0.00%,$0.00,$1.98,8,57.14%,$2.64,$4.62,,,,
Armstrong Elementary,5/20/2025,30003,Honey Cheerios Cereal(Each),7,0,7,10,6,0,6,$3.54,0,0.00%,$0.00,$3.54,4,40.00%,$2.36,$5.90,,,,
Armstrong Elementary,5/20/2025,30004,Blueberry Chex Cereal(Each),4,0,4,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Armstrong Elementary,5/20/2025,30006,Cinnamon Chex Cereal(Each),4,0,4,17,12,0,12,$7.08,0,0.00%,$0.00,$7.08,5,29.41%,$2.95,$10.03,,,,
Armstrong Elementary,5/20/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",7,0,7,10,5,0,5,$2.95,0,0.00%,$0.00,$2.95,5,50.00%,$2.95,$5.90,,,,
Armstrong Elementary,5/20/2025,30008,Apple Juice(Each),32,0,32,34,23,0,23,$3.91,0,0.00%,$0.00,$3.91,11,32.35%,$1.87,$5.78,,,,
Armstrong Elementary,5/20/2025,30009,Orange Tangerine Juice(Each),28,0,28,34,14,0,14,$2.38,0,0.00%,$0.00,$2.38,20,58.82%,$3.40,$5.78,,,,
Armstrong Elementary,5/20/2025,30051,Natural Grape Jam(Packet),6,0,6,6,4,0,4,$0.36,0,0.00%,$0.00,$0.36,2,33.33%,$0.18,$0.54,,,,
Armstrong Elementary,5/20/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),16,0,16,14,7,0,7,$3.08,7,50.00%,$3.08,$6.16,0,0.00%,$0.00,$6.16,,,,
Armstrong Elementary,5/20/2025,60096,Strawberry Parfait(Parfait),1,0,1,2,1,0,1,$0.99,0,0.00%,$0.00,$0.99,1,50.00%,$0.99,$1.98,,,,
Armstrong Elementary,5/20/2025,60153,Pumpkin Bread(1 square),0,0,0,14,14,0,14,$5.74,0,0.00%,$0.00,$5.74,0,0.00%,$0.00,$5.74,,,,
Baileys Lower Elementary,5/20/2025,10020,Bagel(Bagel),0,0,0,64,63,0,63,$20.16,1,1.56%,$0.32,$20.48,0,0.00%,$0.00,$20.48,,,,
Baileys Lower Elementary,5/20/2025,20001,1% White Milk(Each),359,0,359,318,238,0,238,$85.68,0,0.00%,$0.00,$85.68,80,25.16%,$28.80,$114.48,,,,
Baileys Lower Elementary,5/20/2025,20009,Cream Cheese(Each),0,0,0,64,59,0,59,$17.11,0,0.00%,$0.00,$17.11,5,7.81%,$1.45,$18.56,,,,
Baileys Lower Elementary,5/20/2025,20014,Red Delicious Apple(Each - serving),114,0,114,195,108,0,108,$35.64,0,0.00%,$0.00,$35.64,87,44.62%,$28.71,$64.35,,,,
Baileys Lower Elementary,5/20/2025,20038,Fat Free White Milk(Each),27,0,27,45,27,0,27,$8.91,0,0.00%,$0.00,$8.91,18,40.00%,$5.94,$14.85,,,,
Baileys Lower Elementary,5/20/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,7,7,0,7,$4.06,0,0.00%,$0.00,$4.06,0,0.00%,$0.00,$4.06,,,,
Baileys Lower Elementary,5/20/2025,30003,Honey Cheerios Cereal(Each),30,0,30,50,38,0,38,$22.42,0,0.00%,$0.00,$22.42,12,24.00%,$7.08,$29.50,,,,
Baileys Lower Elementary,5/20/2025,30004,Blueberry Chex Cereal(Each),40,0,40,50,38,0,38,$22.42,0,0.00%,$0.00,$22.42,12,24.00%,$7.08,$29.50,,,,
Baileys Lower Elementary,5/20/2025,30006,Cinnamon Chex Cereal(Each),40,0,40,50,38,0,38,$22.42,0,0.00%,$0.00,$22.42,12,24.00%,$7.08,$29.50,,,,
Baileys Lower Elementary,5/20/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",30,0,30,50,37,0,37,$21.83,0,0.00%,$0.00,$21.83,13,26.00%,$7.67,$29.50,,,,
Baileys Lower Elementary,5/20/2025,30008,Apple Juice(Each),140,0,140,240,140,0,140,$23.80,0,0.00%,$0.00,$23.80,100,41.67%,$17.00,$40.80,,,,
Baileys Lower Elementary,5/20/2025,30009,Orange Tangerine Juice(Each),142,0,142,220,177,0,177,$30.09,0,0.00%,$0.00,$30.09,43,19.55%,$7.31,$37.40,,,,
Baileys Lower Elementary,5/20/2025,30020,Applesauce(1/2 Cup),119,0,119,118,118,0,118,$24.78,0,0.00%,$0.00,$24.78,0,0.00%,$0.00,$24.78,,,,
Baileys Lower Elementary,5/20/2025,30051,Natural Grape Jam(Packet),279,0,279,201,143,0,143,$12.87,0,0.00%,$0.00,$12.87,58,28.86%,$5.22,$18.09,,,,
Baileys Lower Elementary,5/20/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),171,0,171,229,190,0,190,$83.60,1,0.44%,$0.44,$84.04,38,16.59%,$16.72,$100.76,,,,
Baileys Lower Elementary,5/20/2025,60068,Biscuit(Biscuit),33,0,33,4,4,0,4,$0.84,0,0.00%,$0.00,$0.84,0,0.00%,$0.00,$0.84,,,,
Baileys Lower Elementary,5/20/2025,60096,Strawberry Parfait(Parfait),120,0,120,87,73,0,73,$72.27,0,0.00%,$0.00,$72.27,14,16.09%,$13.86,$86.13,,,,
Baileys Upper Elementary,5/20/2025,20001,1% White Milk(Each),50,0,50,113,99,0,99,$35.64,0,0.00%,$0.00,$35.64,14,12.39%,$5.04,$40.68,,,,
Baileys Upper Elementary,5/20/2025,20014,Red Delicious Apple(Each - serving),100,0,100,101,70,0,70,$23.10,0,0.00%,$0.00,$23.10,31,30.69%,$10.23,$33.33,,,,
Baileys Upper Elementary,5/20/2025,30003,Honey Cheerios Cereal(Each),60,0,60,120,105,0,105,$61.95,0,0.00%,$0.00,$61.95,15,12.50%,$8.85,$70.80,,,,
Baileys Upper Elementary,5/20/2025,30008,Apple Juice(Each),224,0,224,253,228,0,228,$38.76,0,0.00%,$0.00,$38.76,25,9.88%,$4.25,$43.01,,,,
Baileys Upper Elementary,5/20/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,49,41,0,41,$27.88,0,0.00%,$0.00,$27.88,8,16.33%,$5.44,$33.32,,,,
Baileys Upper Elementary,5/20/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,84,82,0,82,$44.28,2,2.38%,$1.08,$45.36,0,0.00%,$0.00,$45.36,,,,
Beech Tree Elementary,5/20/2025,10020,Bagel(Bagel),0,0,0,8,3,0,3,$0.96,0,0.00%,$0.00,$0.96,5,62.50%,$1.60,$2.56,,,,
Beech Tree Elementary,5/20/2025,20001,1% White Milk(Each),93,0,93,93,74,0,74,$26.64,0,0.00%,$0.00,$26.64,19,20.43%,$6.84,$33.48,,,,
Beech Tree Elementary,5/20/2025,20014,Red Delicious Apple(Each - serving),50,0,50,50,42,0,42,$13.86,0,0.00%,$0.00,$13.86,8,16.00%,$2.64,$16.50,,,,
Beech Tree Elementary,5/20/2025,20038,Fat Free White Milk(Each),14,0,14,15,7,0,7,$2.31,0,0.00%,$0.00,$2.31,8,53.33%,$2.64,$4.95,,,,
Beech Tree Elementary,5/20/2025,30003,Honey Cheerios Cereal(Each),25,0,25,26,25,0,25,$14.75,0,0.00%,$0.00,$14.75,1,3.85%,$0.59,$15.34,,,,
Beech Tree Elementary,5/20/2025,30004,Blueberry Chex Cereal(Each),25,0,25,26,20,0,20,$11.80,0,0.00%,$0.00,$11.80,6,23.08%,$3.54,$15.34,,,,
Beech Tree Elementary,5/20/2025,30006,Cinnamon Chex Cereal(Each),25,0,25,6,6,0,6,$3.54,0,0.00%,$0.00,$3.54,0,0.00%,$0.00,$3.54,,,,
Beech Tree Elementary,5/20/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",25,0,25,26,25,0,25,$14.75,0,0.00%,$0.00,$14.75,1,3.85%,$0.59,$15.34,,,,
Beech Tree Elementary,5/20/2025,30008,Apple Juice(Each),140,0,140,140,128,0,128,$21.76,0,0.00%,$0.00,$21.76,12,8.57%,$2.04,$23.80,,,,
Beech Tree Elementary,5/20/2025,30009,Orange Tangerine Juice(Each),47,0,47,47,42,0,42,$7.14,0,0.00%,$0.00,$7.14,5,10.64%,$0.85,$7.99,,,,
Beech Tree Elementary,5/20/2025,30020,Applesauce(1/2 Cup),43,0,43,43,36,0,36,$7.56,0,0.00%,$0.00,$7.56,7,16.28%,$1.47,$9.03,,,,
Beech Tree Elementary,5/20/2025,30051,Natural Grape Jam(Packet),43,0,43,8,3,0,3,$0.27,0,0.00%,$0.00,$0.27,5,62.50%,$0.45,$0.72,,,,
Beech Tree Elementary,5/20/2025,60096,Strawberry Parfait(Parfait),20,0,20,20,10,0,10,$9.90,0,0.00%,$0.00,$9.90,10,50.00%,$9.90,$19.80,,,,
Beech Tree Elementary,5/20/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,150,133,0,133,$71.82,10,6.67%,$5.40,$77.22,7,4.67%,$3.78,$81.00,,,,
Belle View Elementary,5/20/2025,20014,Red Delicious Apple(Each - serving),29,0,29,30,30,0,30,$9.90,0,0.00%,$0.00,$9.90,0,0.00%,$0.00,$9.90,,,,
Belle View Elementary,5/20/2025,30003,Honey Cheerios Cereal(Each),20,0,20,16,16,0,16,$9.44,0,0.00%,$0.00,$9.44,0,0.00%,$0.00,$9.44,,,,
Belle View Elementary,5/20/2025,30004,Blueberry Chex Cereal(Each),6,0,6,26,24,0,24,$14.16,0,0.00%,$0.00,$14.16,2,7.69%,$1.18,$15.34,,,,
Belle View Elementary,5/20/2025,30006,Cinnamon Chex Cereal(Each),20,0,20,16,16,0,16,$9.44,0,0.00%,$0.00,$9.44,0,0.00%,$0.00,$9.44,,,,
Belle View Elementary,5/20/2025,30008,Apple Juice(Each),54,0,54,60,58,0,58,$9.86,0,0.00%,$0.00,$9.86,2,3.33%,$0.34,$10.20,,,,
Belle View Elementary,5/20/2025,30009,Orange Tangerine Juice(Each),14,0,14,20,17,0,17,$2.89,0,0.00%,$0.00,$2.89,3,15.00%,$0.51,$3.40,,,,
Belle View Elementary,5/20/2025,30102,1% Unflavored Shelf-Stable Milk(Each),0,0,0,30,30,0,30,$11.40,0,0.00%,$0.00,$11.40,0,0.00%,$0.00,$11.40,,,,
Belle View Elementary,5/20/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),20,0,20,15,14,0,14,$6.16,1,6.67%,$0.44,$6.60,0,0.00%,$0.00,$6.60,,,,
Belle View Elementary,5/20/2025,60125,Egg and American Cheese on Biscuit(Sandwich),0,0,0,5,5,0,5,$2.35,0,0.00%,$0.00,$2.35,0,0.00%,$0.00,$2.35,,,,
Belvedere Elementary,5/20/2025,10020,Bagel(Bagel),0,0,0,64,35,15,50,$16.00,0,0.00%,$0.00,$16.00,14,21.88%,$4.48,$20.48,,,,
Belvedere Elementary,5/20/2025,20001,1% White Milk(Each),112,0,112,115,96,0,96,$34.56,0,0.00%,$0.00,$34.56,19,16.52%,$6.84,$41.40,,,,
Belvedere Elementary,5/20/2025,20009,Cream Cheese(Each),0,0,0,64,42,0,42,$12.18,0,0.00%,$0.00,$12.18,22,34.38%,$6.38,$18.56,,,,
Belvedere Elementary,5/20/2025,20017,Orange(6 Slices per 1/2 cup),17,0,17,45,43,0,43,$14.62,0,0.00%,$0.00,$14.62,2,4.44%,$0.68,$15.30,,,,
Belvedere Elementary,5/20/2025,20038,Fat Free White Milk(Each),6,0,6,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Belvedere Elementary,5/20/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58,,,,
Belvedere Elementary,5/20/2025,30004,Blueberry Chex Cereal(Each),30,0,30,72,26,9,35,$20.65,0,0.00%,$0.00,$20.65,37,51.39%,$21.83,$42.48,,,,
Belvedere Elementary,5/20/2025,30008,Apple Juice(Each),77,0,77,2,2,0,2,$0.34,0,0.00%,$0.00,$0.34,0,0.00%,$0.00,$0.34,,,,
Belvedere Elementary,5/20/2025,30009,Orange Tangerine Juice(Each),32,0,32,102,89,0,89,$15.13,0,0.00%,$0.00,$15.13,13,12.75%,$2.21,$17.34,,,,
Belvedere Elementary,5/20/2025,30020,Applesauce(1/2 Cup),82,0,82,65,65,0,65,$13.65,0,0.00%,$0.00,$13.65,0,0.00%,$0.00,$13.65,,,,
Belvedere Elementary,5/20/2025,30051,Natural Grape Jam(Packet),127,0,127,64,19,0,19,$1.71,0,0.00%,$0.00,$1.71,45,70.31%,$4.05,$5.76,,,,
Belvedere Elementary,5/20/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,,,,
Belvedere Elementary,5/20/2025,60096,Strawberry Parfait(Parfait),9,0,9,16,8,0,8,$7.92,2,12.50%,$1.98,$9.90,6,37.50%,$5.94,$15.84,,,,
Belvedere Elementary,5/20/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,79,64,0,64,$34.56,0,0.00%,$0.00,$34.56,15,18.99%,$8.10,$42.66,,,,
Bonnie Brae Elementary,5/20/2025,20001,1% White Milk(Each),134,0,134,124,119,0,119,$42.84,0,0.00%,$0.00,$42.84,5,4.03%,$1.80,$44.64,,,,
Bonnie Brae Elementary,5/20/2025,20014,Red Delicious Apple(Each - serving),94,0,94,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Bonnie Brae Elementary,5/20/2025,20017,Orange(6 Slices per 1/2 cup),97,0,97,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Bonnie Brae Elementary,5/20/2025,20031,Banana(Each),105,0,105,120,98,0,98,$20.58,0,0.00%,$0.00,$20.58,22,18.33%,$4.62,$25.20,,,,
Bonnie Brae Elementary,5/20/2025,20038,Fat Free White Milk(Each),18,0,18,10,8,0,8,$2.64,0,0.00%,$0.00,$2.64,2,20.00%,$0.66,$3.30,,,,
Bonnie Brae Elementary,5/20/2025,30003,Honey Cheerios Cereal(Each),12,0,12,25,20,0,20,$11.80,0,0.00%,$0.00,$11.80,5,20.00%,$2.95,$14.75,,,,
Bonnie Brae Elementary,5/20/2025,30004,Blueberry Chex Cereal(Each),14,0,14,20,10,0,10,$5.90,0,0.00%,$0.00,$5.90,10,50.00%,$5.90,$11.80,,,,
Bonnie Brae Elementary,5/20/2025,30006,Cinnamon Chex Cereal(Each),15,0,15,30,10,0,10,$5.90,0,0.00%,$0.00,$5.90,20,66.67%,$11.80,$17.70,,,,
Bonnie Brae Elementary,5/20/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",5,0,5,20,10,0,10,$5.90,0,0.00%,$0.00,$5.90,10,50.00%,$5.90,$11.80,,,,
Bonnie Brae Elementary,5/20/2025,30008,Apple Juice(Each),79,0,79,100,90,0,90,$15.30,0,0.00%,$0.00,$15.30,10,10.00%,$1.70,$17.00,,,,
Bonnie Brae Elementary,5/20/2025,30009,Orange Tangerine Juice(Each),38,0,38,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Bonnie Brae Elementary,5/20/2025,30020,Applesauce(1/2 Cup),33,0,33,34,34,0,34,$7.14,0,0.00%,$0.00,$7.14,0,0.00%,$0.00,$7.14,,,,
Bonnie Brae Elementary,5/20/2025,30051,Natural Grape Jam(Packet),43,0,43,9,8,0,8,$0.72,1,11.11%,$0.09,$0.81,0,0.00%,$0.00,$0.81,,,,
Bonnie Brae Elementary,5/20/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),51,0,51,38,36,0,36,$15.84,2,5.26%,$0.88,$16.72,0,0.00%,$0.00,$16.72,,,,
Bonnie Brae Elementary,5/20/2025,60068,Biscuit(Biscuit),9,0,9,9,8,0,8,$1.68,1,11.11%,$0.21,$1.89,0,0.00%,$0.00,$1.89,,,,
Bonnie Brae Elementary,5/20/2025,60096,Strawberry Parfait(Parfait),8,0,8,5,4,0,4,$3.96,1,20.00%,$0.99,$4.95,0,0.00%,$0.00,$4.95,,,,
Braddock Elementary,5/20/2025,20001,1% White Milk(Each),252,0,252,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Braddock Elementary,5/20/2025,20014,Red Delicious Apple(Each - serving),248,0,248,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Braddock Elementary,5/20/2025,20017,Orange(6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
