school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total
Armstrong Elementary,5/12/2025,30004,Blueberry Chex Cereal(Each),4,0,4,10,4,0,4,$2.36,0,0.00%,$0.00,$2.36,6,60.00%,$3.54,$5.90
Armstrong Elementary,5/12/2025,30006,Cinnamon Chex Cereal(Each),7,0,7,10,6,0,6,$3.54,0,0.00%,$0.00,$3.54,4,40.00%,$2.36,$5.90
Armstrong Elementary,5/12/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",9,0,9,10,5,0,5,$2.95,0,0.00%,$0.00,$2.95,5,50.00%,$2.95,$5.90
Armstrong Elementary,5/12/2025,20038,Fat Free White Milk(Each),18,0,18,50,17,0,17,$5.61,0,0.00%,$0.00,$5.61,33,66.00%,$10.89,$16.50
Armstrong Elementary,5/12/2025,20015,Golden Delicious Apple(Each),0,0,0,15,9,0,9,$2.79,0,0.00%,$0.00,$2.79,6,40.00%,$1.86,$4.65
Armstrong Elementary,5/12/2025,30003,Honey Cheerios Cereal(Each),7,0,7,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90
Armstrong Elementary,5/12/2025,60034,Mandarin Orange Parfait(Parfait),2,0,2,3,2,0,2,$1.98,1,33.33%,$0.99,$2.97,0,0.00%,$0.00,$2.97
Armstrong Elementary,5/12/2025,10041,Mini Maple Pancakes(Package),29,0,29,30,29,0,29,$11.31,1,3.33%,$0.39,$11.70,0,0.00%,$0.00,$11.70
Armstrong Elementary,5/12/2025,30093,Natural Breakfast Syrup(Each),43,0,43,45,42,0,42,$8.40,0,0.00%,$0.00,$8.40,3,6.67%,$0.60,$9.00
Armstrong Elementary,5/12/2025,30051,Natural Grape Jam(Packet),5,0,5,15,6,0,6,$0.54,0,0.00%,$0.00,$0.54,9,60.00%,$0.81,$1.35
Armstrong Elementary,5/12/2025,30009,Orange Tangerine Juice(Each),27,0,27,40,29,0,29,$4.93,0,0.00%,$0.00,$4.93,11,27.50%,$1.87,$6.80
Armstrong Elementary,5/12/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,3,2,0,2,$1.36,1,33.33%,$0.68,$2.04,0,0.00%,$0.00,$2.04
Armstrong Elementary,5/12/2025,20014,Red Delicious Apple(Each - serving),2,0,2,15,12,0,12,$3.96,0,0.00%,$0.00,$3.96,3,20.00%,$0.99,$4.95
Armstrong Elementary,5/12/2025,60096,Strawberry Parfait(Parfait),0,0,0,3,3,0,3,$2.97,0,0.00%,$0.00,$2.97,0,0.00%,$0.00,$2.97
Baileys Lower Elementary,5/12/2025,20001,1% White Milk(Each),349,0,349,309,209,0,209,$75.24,0,0.00%,$0.00,$75.24,100,32.36%,$36.00,$111.24
Baileys Lower Elementary,5/12/2025,30008,Apple Juice(Each),250,0,250,240,140,0,140,$23.80,0,0.00%,$0.00,$23.80,100,41.67%,$17.00,$40.80
Baileys Lower Elementary,5/12/2025,10020,Bagel(Bagel),0,0,0,45,44,0,44,$14.08,1,2.22%,$0.32,$14.40,0,0.00%,$0.00,$14.40
Baileys Lower Elementary,5/12/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",36,0,36,80,60,0,60,$35.40,0,0.00%,$0.00,$35.40,20,25.00%,$11.80,$47.20
Baileys Lower Elementary,5/12/2025,20009,Cream Cheese(Each),0,0,0,45,44,0,44,$12.76,1,2.22%,$0.29,$13.05,0,0.00%,$0.00,$13.05
Baileys Lower Elementary,5/12/2025,20038,Fat Free White Milk(Each),50,0,50,50,18,0,18,$5.94,0,0.00%,$0.00,$5.94,32,64.00%,$10.56,$16.50
Baileys Lower Elementary,5/12/2025,30003,Honey Cheerios Cereal(Each),36,0,36,60,55,0,55,$32.45,0,0.00%,$0.00,$32.45,5,8.33%,$2.95,$35.40
Baileys Lower Elementary,5/12/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,7,7,0,7,$4.06,0,0.00%,$0.00,$4.06,0,0.00%,$0.00,$4.06
Baileys Lower Elementary,5/12/2025,10041,Mini Maple Pancakes(Package),367,0,367,344,299,0,299,$116.61,0,0.00%,$0.00,$116.61,45,13.08%,$17.55,$134.16
Baileys Lower Elementary,5/12/2025,20047,Orange Slices(3 slices per 1/4 cup),118,0,118,116,116,0,116,$23.20,0,0.00%,$0.00,$23.20,0,0.00%,$0.00,$23.20
Baileys Lower Elementary,5/12/2025,30009,Orange Tangerine Juice(Each),259,0,259,220,154,0,154,$26.18,0,0.00%,$0.00,$26.18,66,30.00%,$11.22,$37.40
Baileys Lower Elementary,5/12/2025,20014,Red Delicious Apple(Each - serving),140,0,140,195,128,0,128,$42.24,0,0.00%,$0.00,$42.24,67,34.36%,$22.11,$64.35
Baileys Upper Elementary,5/12/2025,20001,1% White Milk(Each),52,0,52,32,30,0,30,$10.80,0,0.00%,$0.00,$10.80,2,6.25%,$0.72,$11.52
Baileys Upper Elementary,5/12/2025,30008,Apple Juice(Each),249,0,249,276,246,0,246,$41.82,0,0.00%,$0.00,$41.82,30,10.87%,$5.10,$46.92
Baileys Upper Elementary,5/12/2025,10023,Blueberry Bread(1oz Grain (1/64 Baked Pan)),0,0,0,42,42,0,42,$17.22,0,0.00%,$0.00,$17.22,0,0.00%,$0.00,$17.22
Baileys Upper Elementary,5/12/2025,20038,Fat Free White Milk(Each),28,0,28,48,36,0,36,$11.88,0,0.00%,$0.00,$11.88,12,25.00%,$3.96,$15.84
Baileys Upper Elementary,5/12/2025,30003,Honey Cheerios Cereal(Each),60,0,60,65,60,0,60,$35.40,0,0.00%,$0.00,$35.40,5,7.69%,$2.95,$38.35
Baileys Upper Elementary,5/12/2025,60034,Mandarin Orange Parfait(Parfait),44,0,44,30,25,0,25,$24.75,0,0.00%,$0.00,$24.75,5,16.67%,$4.95,$29.70
Baileys Upper Elementary,5/12/2025,10041,Mini Maple Pancakes(Package),144,0,144,144,119,0,119,$46.41,0,0.00%,$0.00,$46.41,25,17.36%,$9.75,$56.16
Baileys Upper Elementary,5/12/2025,30093,Natural Breakfast Syrup(Each),144,0,144,144,119,0,119,$23.80,0,0.00%,$0.00,$23.80,25,17.36%,$5.00,$28.80
Baileys Upper Elementary,5/12/2025,30051,Natural Grape Jam(Packet),23,0,23,50,20,0,20,$1.80,0,0.00%,$0.00,$1.80,30,60.00%,$2.70,$4.50
Baileys Upper Elementary,5/12/2025,20014,Red Delicious Apple(Each - serving),100,0,100,89,54,0,54,$17.82,0,0.00%,$0.00,$17.82,35,39.33%,$11.55,$29.37
Baileys Upper Elementary,5/12/2025,20016,String Cheese(1 Stick),0,0,0,42,42,0,42,$9.24,0,0.00%,$0.00,$9.24,0,0.00%,$0.00,$9.24
Beech Tree Elementary,5/12/2025,20001,1% White Milk(Each),122,0,122,93,84,0,84,$30.24,0,0.00%,$0.00,$30.24,9,9.68%,$3.24,$33.48
Beech Tree Elementary,5/12/2025,30008,Apple Juice(Each),140,0,140,140,112,0,112,$19.04,0,0.00%,$0.00,$19.04,28,20.00%,$4.76,$23.80
Beech Tree Elementary,5/12/2025,20069,"Apple, Slices, IW - ER Supper Only(Each)",0,0,0,55,45,0,45,$14.85,0,0.00%,$0.00,$14.85,10,18.18%,$3.30,$18.15
Beech Tree Elementary,5/12/2025,30004,Blueberry Chex Cereal(Each),25,0,25,20,14,0,14,$8.26,0,0.00%,$0.00,$8.26,6,30.00%,$3.54,$11.80
Beech Tree Elementary,5/12/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",25,0,25,40,38,0,38,$22.42,0,0.00%,$0.00,$22.42,2,5.00%,$1.18,$23.60
Beech Tree Elementary,5/12/2025,20038,Fat Free White Milk(Each),14,0,14,14,10,0,10,$3.30,0,0.00%,$0.00,$3.30,4,28.57%,$1.32,$4.62
Beech Tree Elementary,5/12/2025,60034,Mandarin Orange Parfait(Parfait),20,0,20,15,4,0,4,$3.96,0,0.00%,$0.00,$3.96,11,73.33%,$10.89,$14.85
Beech Tree Elementary,5/12/2025,10041,Mini Maple Pancakes(Package),222,0,222,163,145,0,145,$56.55,0,0.00%,$0.00,$56.55,18,11.04%,$7.02,$63.57
Beech Tree Elementary,5/12/2025,20047,Orange Slices(3 slices per 1/4 cup),72,0,72,43,38,0,38,$7.60,0,0.00%,$0.00,$7.60,5,11.63%,$1.00,$8.60
Beech Tree Elementary,5/12/2025,30009,Orange Tangerine Juice(Each),40,0,40,40,30,0,30,$5.10,0,0.00%,$0.00,$5.10,10,25.00%,$1.70,$6.80
Belle View Elementary,5/12/2025,20001,1% White Milk(Each),21,0,21,20,20,0,20,$7.20,0,0.00%,$0.00,$7.20,0,0.00%,$0.00,$7.20
Belle View Elementary,5/12/2025,30008,Apple Juice(Each),54,0,54,60,54,0,54,$9.18,0,0.00%,$0.00,$9.18,6,10.00%,$1.02,$10.20
Belle View Elementary,5/12/2025,30004,Blueberry Chex Cereal(Each),6,0,6,10,3,0,3,$1.77,0,0.00%,$0.00,$1.77,7,70.00%,$4.13,$5.90
Belle View Elementary,5/12/2025,30006,Cinnamon Chex Cereal(Each),6,0,6,20,9,0,9,$5.31,0,0.00%,$0.00,$5.31,11,55.00%,$6.49,$11.80
Belle View Elementary,5/12/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",16,0,16,10,7,0,7,$4.13,0,0.00%,$0.00,$4.13,3,30.00%,$1.77,$5.90
Belle View Elementary,5/12/2025,20038,Fat Free White Milk(Each),7,0,7,6,4,0,4,$1.32,0,0.00%,$0.00,$1.32,2,33.33%,$0.66,$1.98
Belle View Elementary,5/12/2025,20015,Golden Delicious Apple(Each),0,0,0,35,35,0,35,$10.85,0,0.00%,$0.00,$10.85,0,0.00%,$0.00,$10.85
Belle View Elementary,5/12/2025,30003,Honey Cheerios Cereal(Each),13,0,13,2,1,0,1,$0.59,0,0.00%,$0.00,$0.59,1,50.00%,$0.59,$1.18
Belle View Elementary,5/12/2025,60034,Mandarin Orange Parfait(Parfait),3,0,3,2,1,0,1,$0.99,0,0.00%,$0.00,$0.99,1,50.00%,$0.99,$1.98
Belle View Elementary,5/12/2025,10041,Mini Maple Pancakes(Package),34,0,34,50,48,0,48,$18.72,0,0.00%,$0.00,$18.72,2,4.00%,$0.78,$19.50
Belle View Elementary,5/12/2025,30051,Natural Grape Jam(Packet),2,0,2,40,40,0,40,$3.60,0,0.00%,$0.00,$3.60,0,0.00%,$0.00,$3.60
Belle View Elementary,5/12/2025,30009,Orange Tangerine Juice(Each),14,0,14,20,15,0,15,$2.55,0,0.00%,$0.00,$2.55,5,25.00%,$0.85,$3.40
Belvedere Elementary,5/12/2025,20001,1% White Milk(Each),100,0,100,180,90,0,90,$32.40,0,0.00%,$0.00,$32.40,90,50.00%,$32.40,$64.80
Belvedere Elementary,5/12/2025,30008,Apple Juice(Each),106,0,106,106,106,0,106,$18.02,0,0.00%,$0.00,$18.02,0,0.00%,$0.00,$18.02
Belvedere Elementary,5/12/2025,30004,Blueberry Chex Cereal(Each),30,0,30,8,2,0,2,$1.18,0,0.00%,$0.00,$1.18,6,75.00%,$3.54,$4.72
Belvedere Elementary,5/12/2025,30006,Cinnamon Chex Cereal(Each),11,0,11,41,6,0,6,$3.54,0,0.00%,$0.00,$3.54,35,85.37%,$20.65,$24.19
Belvedere Elementary,5/12/2025,20038,Fat Free White Milk(Each),6,0,6,13,7,0,7,$2.31,0,0.00%,$0.00,$2.31,6,46.15%,$1.98,$4.29
Belvedere Elementary,5/12/2025,30003,Honey Cheerios Cereal(Each),22,0,22,24,15,9,24,$14.16,0,0.00%,$0.00,$14.16,0,0.00%,$0.00,$14.16
Belvedere Elementary,5/12/2025,30037,IW Applesauce Cup(Each),0,0,0,26,23,0,23,$6.21,0,0.00%,$0.00,$6.21,3,11.54%,$0.81,$7.02
Belvedere Elementary,5/12/2025,60034,Mandarin Orange Parfait(Parfait),9,0,9,16,2,1,3,$2.97,0,0.00%,$0.00,$2.97,13,81.25%,$12.87,$15.84
Belvedere Elementary,5/12/2025,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable(Each)",0,0,0,1,1,0,1,$0.48,0,0.00%,$0.00,$0.48,0,0.00%,$0.00,$0.48
Belvedere Elementary,5/12/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Belvedere Elementary,5/12/2025,10041,Mini Maple Pancakes(Package),137,0,137,172,112,28,140,$54.60,0,0.00%,$0.00,$54.60,32,18.60%,$12.48,$67.08
Belvedere Elementary,5/12/2025,20047,Orange Slices(3 slices per 1/4 cup),71,0,71,68,68,0,68,$13.60,0,0.00%,$0.00,$13.60,0,0.00%,$0.00,$13.60
Belvedere Elementary,5/12/2025,30009,Orange Tangerine Juice(Each),32,0,32,80,32,0,32,$5.44,0,0.00%,$0.00,$5.44,48,60.00%,$8.16,$13.60
Belvedere Elementary,5/12/2025,20014,Red Delicious Apple(Each - serving),25,0,25,35,32,0,32,$10.56,0,0.00%,$0.00,$10.56,3,8.57%,$0.99,$11.55
Bonnie Brae Elementary,5/12/2025,20001,1% White Milk(Each),134,0,134,131,121,0,121,$43.56,0,0.00%,$0.00,$43.56,10,7.63%,$3.60,$47.16
Bonnie Brae Elementary,5/12/2025,30008,Apple Juice(Each),96,0,96,100,90,0,90,$15.30,0,0.00%,$0.00,$15.30,10,10.00%,$1.70,$17.00
Bonnie Brae Elementary,5/12/2025,20031,Banana(Each),105,0,105,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/12/2025,30004,Blueberry Chex Cereal(Each),14,0,14,5,3,0,3,$1.77,0,0.00%,$0.00,$1.77,2,40.00%,$1.18,$2.95
Bonnie Brae Elementary,5/12/2025,30006,Cinnamon Chex Cereal(Each),15,0,15,15,10,0,10,$5.90,0,0.00%,$0.00,$5.90,5,33.33%,$2.95,$8.85
Bonnie Brae Elementary,5/12/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",5,0,5,10,4,0,4,$2.36,0,0.00%,$0.00,$2.36,6,60.00%,$3.54,$5.90
Bonnie Brae Elementary,5/12/2025,20038,Fat Free White Milk(Each),18,0,18,50,25,0,25,$8.25,0,0.00%,$0.00,$8.25,25,50.00%,$8.25,$16.50
Bonnie Brae Elementary,5/12/2025,30003,Honey Cheerios Cereal(Each),12,0,12,15,12,0,12,$7.08,0,0.00%,$0.00,$7.08,3,20.00%,$1.77,$8.85
Bonnie Brae Elementary,5/12/2025,60034,Mandarin Orange Parfait(Parfait),7,0,7,5,4,0,4,$3.96,1,20.00%,$0.99,$4.95,0,0.00%,$0.00,$4.95
Bonnie Brae Elementary,5/12/2025,10041,Mini Maple Pancakes(Package),90,0,90,104,94,6,100,$39.00,4,3.85%,$1.56,$40.56,0,0.00%,$0.00,$40.56
Bonnie Brae Elementary,5/12/2025,20017,Orange(6 Slices per 1/2 cup),97,0,97,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/12/2025,20047,Orange Slices(3 slices per 1/4 cup),53,0,53,31,31,0,31,$6.20,0,0.00%,$0.00,$6.20,0,0.00%,$0.00,$6.20
Bonnie Brae Elementary,5/12/2025,30009,Orange Tangerine Juice(Each),34,0,34,40,35,0,35,$5.95,0,0.00%,$0.00,$5.95,5,12.50%,$0.85,$6.80
Bonnie Brae Elementary,5/12/2025,20014,Red Delicious Apple(Each - serving),94,0,94,115,110,0,110,$36.30,0,0.00%,$0.00,$36.30,5,4.35%,$1.65,$37.95
Braddock Elementary,5/12/2025,20001,1% White Milk(Each),204,0,204,201,201,0,201,$72.36,0,0.00%,$0.00,$72.36,0,0.00%,$0.00,$72.36
Braddock Elementary,5/12/2025,30008,Apple Juice(Each),334,0,334,315,315,0,315,$53.55,0,0.00%,$0.00,$53.55,0,0.00%,$0.00,$53.55
Braddock Elementary,5/12/2025,20031,Banana(Each),220,0,220,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/12/2025,30004,Blueberry Chex Cereal(Each),30,0,30,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70
Braddock Elementary,5/12/2025,30006,Cinnamon Chex Cereal(Each),30,0,30,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70
Braddock Elementary,5/12/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",30,0,30,35,35,0,35,$20.65,0,0.00%,$0.00,$20.65,0,0.00%,$0.00,$20.65
Braddock Elementary,5/12/2025,20038,Fat Free White Milk(Each),19,0,19,7,7,0,7,$2.31,0,0.00%,$0.00,$2.31,0,0.00%,$0.00,$2.31
Braddock Elementary,5/12/2025,30003,Honey Cheerios Cereal(Each),30,0,30,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70
Braddock Elementary,5/12/2025,60034,Mandarin Orange Parfait(Parfait),65,0,65,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/12/2025,10041,Mini Maple Pancakes(Package),414,0,414,615,615,0,615,$239.85,0,0.00%,$0.00,$239.85,0,0.00%,$0.00,$239.85
Braddock Elementary,5/12/2025,20017,Orange(6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/12/2025,20047,Orange Slices(3 slices per 1/4 cup),54,0,54,51,51,0,51,$10.20,0,0.00%,$0.00,$10.20,0,0.00%,$0.00,$10.20
Braddock Elementary,5/12/2025,30009,Orange Tangerine Juice(Each),217,0,217,250,250,0,250,$42.50,0,0.00%,$0.00,$42.50,0,0.00%,$0.00,$42.50
Braddock Elementary,5/12/2025,20014,Red Delicious Apple(Each - serving),250,0,250,375,375,0,375,$123.75,0,0.00%,$0.00,$123.75,0,0.00%,$0.00,$123.75
Bren Mar Park Elementary,5/12/2025,20001,1% White Milk(Each),83,0,83,82,59,0,59,$21.24,4,4.88%,$1.44,$22.68,19,23.17%,$6.84,$29.52
