school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total
Annandale High,5/16/2025,20015,Golden Delicious Apple(Each),0,0,0,100,81,0,81,$25.11,0,0.00%,$0.00,$25.11,19,19.00%,$5.89,$31.00
Annandale High,5/16/2025,30003,Honey Cheerios Cereal(Each),75,0,75,126,70,0,70,$41.30,0,0.00%,$0.00,$41.30,56,44.44%,$33.04,$74.34
Annandale High,5/16/2025,10041,Mini Maple Pancakes(Package),0,0,0,209,196,0,196,$76.44,0,0.00%,$0.00,$76.44,13,6.22%,$5.07,$81.51
Annandale High,5/16/2025,20017,Orange(6 Slices per 1/2 cup),138,0,138,55,50,0,50,$17.00,0,0.00%,$0.00,$17.00,5,9.09%,$1.70,$18.70
Annandale High,5/16/2025,30009,Orange Tangerine Juice(Each),200,0,200,240,210,0,210,$35.70,0,0.00%,$0.00,$35.70,30,12.50%,$5.10,$40.80
Annandale High,5/16/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,109,95,0,95,$64.60,0,0.00%,$0.00,$64.60,14,12.84%,$9.52,$74.12
Annandale High,5/16/2025,20014,Red Delicious Apple(Each - serving),125,0,125,140,98,0,98,$32.34,0,0.00%,$0.00,$32.34,42,30.00%,$13.86,$46.20
Annandale Terrace Elementary,5/16/2025,20001,1% White Milk(Each),98,0,98,125,105,0,105,$37.80,0,0.00%,$0.00,$37.80,20,16.00%,$7.20,$45.00
Annandale Terrace Elementary,5/16/2025,30008,Apple Juice(Each),202,0,202,210,200,0,200,$34.00,0,0.00%,$0.00,$34.00,10,4.76%,$1.70,$35.70
Annandale Terrace Elementary,5/16/2025,60151,Blueberry Bread(1 square),350,0,350,183,181,0,181,$74.21,0,0.00%,$0.00,$74.21,2,1.09%,$0.82,$75.03
Annandale Terrace Elementary,5/16/2025,30004,Blueberry Chex Cereal(Each),77,0,77,99,90,0,90,$53.10,0,0.00%,$0.00,$53.10,9,9.09%,$5.31,$58.41
Annandale Terrace Elementary,5/16/2025,30006,Cinnamon Chex Cereal(Each),17,0,17,35,30,0,30,$17.70,0,0.00%,$0.00,$17.70,5,14.29%,$2.95,$20.65
Annandale Terrace Elementary,5/16/2025,20038,Fat Free White Milk(Each),24,0,24,25,17,0,17,$5.61,0,0.00%,$0.00,$5.61,8,32.00%,$2.64,$8.25
Annandale Terrace Elementary,5/16/2025,30003,Honey Cheerios Cereal(Each),27,0,27,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70
Annandale Terrace Elementary,5/16/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74
Annandale Terrace Elementary,5/16/2025,60034,Mandarin Orange Parfait(Parfait),18,0,18,13,13,0,13,$12.87,0,0.00%,$0.00,$12.87,0,0.00%,$0.00,$12.87
Annandale Terrace Elementary,5/16/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Annandale Terrace Elementary,5/16/2025,10041,Mini Maple Pancakes(Package),0,0,0,90,90,0,90,$35.10,0,0.00%,$0.00,$35.10,0,0.00%,$0.00,$35.10
Annandale Terrace Elementary,5/16/2025,30009,Orange Tangerine Juice(Each),184,0,184,200,185,0,185,$31.45,0,0.00%,$0.00,$31.45,15,7.50%,$2.55,$34.00
Annandale Terrace Elementary,5/16/2025,20014,Red Delicious Apple(Each - serving),110,0,110,95,86,0,86,$28.38,0,0.00%,$0.00,$28.38,9,9.47%,$2.97,$31.35
Annandale Terrace Elementary,5/16/2025,20016,String Cheese(1 Stick),295,0,295,183,181,0,181,$39.82,0,0.00%,$0.00,$39.82,2,1.09%,$0.44,$40.26
Annandale Terrace Elementary,5/16/2025,10073,Whole Strawberries(1/2 cup thawed),0,0,0,59,59,0,59,$20.06,0,0.00%,$0.00,$20.06,0,0.00%,$0.00,$20.06
Armstrong Elementary,5/16/2025,20001,1% White Milk(Each),23,0,23,50,28,0,28,$10.08,0,0.00%,$0.00,$10.08,22,44.00%,$7.92,$18.00
Armstrong Elementary,5/16/2025,10021,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),0,0,0,15,14,0,14,$5.74,1,6.67%,$0.41,$6.15,0,0.00%,$0.00,$6.15
Armstrong Elementary,5/16/2025,30008,Apple Juice(Each),29,0,29,40,40,0,40,$6.80,0,0.00%,$0.00,$6.80,0,0.00%,$0.00,$6.80
Armstrong Elementary,5/16/2025,10020,Bagel(Bagel),0,0,0,5,5,0,5,$1.60,0,0.00%,$0.00,$1.60,0,0.00%,$0.00,$1.60
Armstrong Elementary,5/16/2025,10023,Blueberry Bread(1oz Grain (1/64 Baked Pan)),0,0,0,13,11,0,11,$4.51,2,15.38%,$0.82,$5.33,0,0.00%,$0.00,$5.33
Armstrong Elementary,5/16/2025,30004,Blueberry Chex Cereal(Each),4,0,4,10,4,0,4,$2.36,0,0.00%,$0.00,$2.36,6,60.00%,$3.54,$5.90
Armstrong Elementary,5/16/2025,30006,Cinnamon Chex Cereal(Each),7,0,7,10,6,0,6,$3.54,0,0.00%,$0.00,$3.54,4,40.00%,$2.36,$5.90
Armstrong Elementary,5/16/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",9,0,9,10,2,0,2,$1.18,0,0.00%,$0.00,$1.18,8,80.00%,$4.72,$5.90
Armstrong Elementary,5/16/2025,60125,Egg and American Cheese on Biscuit(Sandwich),0,0,0,6,6,0,6,$2.82,0,0.00%,$0.00,$2.82,0,0.00%,$0.00,$2.82
Armstrong Elementary,5/16/2025,20038,Fat Free White Milk(Each),18,0,18,50,22,0,22,$7.26,0,0.00%,$0.00,$7.26,28,56.00%,$9.24,$16.50
Armstrong Elementary,5/16/2025,30003,Honey Cheerios Cereal(Each),7,0,7,10,3,0,3,$1.77,0,0.00%,$0.00,$1.77,7,70.00%,$4.13,$5.90
Armstrong Elementary,5/16/2025,60034,Mandarin Orange Parfait(Parfait),2,0,2,2,2,0,2,$1.98,0,0.00%,$0.00,$1.98,0,0.00%,$0.00,$1.98
Armstrong Elementary,5/16/2025,10041,Mini Maple Pancakes(Package),0,0,0,12,12,0,12,$4.68,0,0.00%,$0.00,$4.68,0,0.00%,$0.00,$4.68
Armstrong Elementary,5/16/2025,20017,Orange(6 Slices per 1/2 cup),16,0,16,10,8,0,8,$2.72,0,0.00%,$0.00,$2.72,2,20.00%,$0.68,$3.40
Armstrong Elementary,5/16/2025,30009,Orange Tangerine Juice(Each),27,0,27,40,40,0,40,$6.80,0,0.00%,$0.00,$6.80,0,0.00%,$0.00,$6.80
Armstrong Elementary,5/16/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,2,1,0,1,$0.68,1,50.00%,$0.68,$1.36,0,0.00%,$0.00,$1.36
Armstrong Elementary,5/16/2025,20014,Red Delicious Apple(Each - serving),2,0,2,25,22,0,22,$7.26,0,0.00%,$0.00,$7.26,3,12.00%,$0.99,$8.25
Armstrong Elementary,5/16/2025,60096,Strawberry Parfait(Parfait),0,0,0,2,2,0,2,$1.98,0,0.00%,$0.00,$1.98,0,0.00%,$0.00,$1.98
Armstrong Elementary,5/16/2025,20016,String Cheese(1 Stick),21,0,21,24,24,0,24,$5.28,0,0.00%,$0.00,$5.28,0,0.00%,$0.00,$5.28
Baileys Lower Elementary,5/16/2025,20001,1% White Milk(Each),359,0,359,307,241,0,241,$86.76,0,0.00%,$0.00,$86.76,66,21.50%,$23.76,$110.52
Baileys Lower Elementary,5/16/2025,30008,Apple Juice(Each),300,0,300,230,202,0,202,$34.34,0,0.00%,$0.00,$34.34,28,12.17%,$4.76,$39.10
Baileys Lower Elementary,5/16/2025,20031,Banana(Each),76,0,76,177,157,0,157,$32.97,0,0.00%,$0.00,$32.97,20,11.30%,$4.20,$37.17
Baileys Lower Elementary,5/16/2025,30004,Blueberry Chex Cereal(Each),149,0,149,152,137,0,137,$80.83,0,0.00%,$0.00,$80.83,15,9.87%,$8.85,$89.68
Baileys Lower Elementary,5/16/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",40,0,40,60,46,0,46,$27.14,0,0.00%,$0.00,$27.14,14,23.33%,$8.26,$35.40
Baileys Lower Elementary,5/16/2025,20038,Fat Free White Milk(Each),60,0,60,50,20,0,20,$6.60,0,0.00%,$0.00,$6.60,30,60.00%,$9.90,$16.50
Baileys Lower Elementary,5/16/2025,30003,Honey Cheerios Cereal(Each),30,0,30,25,17,0,17,$10.03,0,0.00%,$0.00,$10.03,8,32.00%,$4.72,$14.75
Baileys Lower Elementary,5/16/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,5,5,0,5,$2.90,0,0.00%,$0.00,$2.90,0,0.00%,$0.00,$2.90
Baileys Lower Elementary,5/16/2025,10041,Mini Maple Pancakes(Package),0,0,0,296,271,0,271,$105.69,0,0.00%,$0.00,$105.69,25,8.45%,$9.75,$115.44
Baileys Lower Elementary,5/16/2025,30009,Orange Tangerine Juice(Each),300,0,300,230,180,0,180,$30.60,0,0.00%,$0.00,$30.60,50,21.74%,$8.50,$39.10
Baileys Lower Elementary,5/16/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,35,34,0,34,$23.12,1,2.86%,$0.68,$23.80,0,0.00%,$0.00,$23.80
Baileys Lower Elementary,5/16/2025,20014,Red Delicious Apple(Each - serving),114,0,114,130,105,0,105,$34.65,0,0.00%,$0.00,$34.65,25,19.23%,$8.25,$42.90
Baileys Upper Elementary,5/16/2025,20001,1% White Milk(Each),52,0,52,80,70,0,70,$25.20,0,0.00%,$0.00,$25.20,10,12.50%,$3.60,$28.80
Baileys Upper Elementary,5/16/2025,30008,Apple Juice(Each),249,0,249,318,271,0,271,$46.07,0,0.00%,$0.00,$46.07,47,14.78%,$7.99,$54.06
Baileys Upper Elementary,5/16/2025,10096,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",0,0,0,189,146,0,146,$59.86,0,0.00%,$0.00,$59.86,43,22.75%,$17.63,$77.49
Baileys Upper Elementary,5/16/2025,30003,Honey Cheerios Cereal(Each),60,0,60,65,60,0,60,$35.40,0,0.00%,$0.00,$35.40,5,7.69%,$2.95,$38.35
Baileys Upper Elementary,5/16/2025,60034,Mandarin Orange Parfait(Parfait),44,0,44,31,27,0,27,$26.73,0,0.00%,$0.00,$26.73,4,12.90%,$3.96,$30.69
Baileys Upper Elementary,5/16/2025,10041,Mini Maple Pancakes(Package),0,0,0,38,38,0,38,$14.82,0,0.00%,$0.00,$14.82,0,0.00%,$0.00,$14.82
Baileys Upper Elementary,5/16/2025,30093,Natural Breakfast Syrup(Each),0,0,0,38,38,0,38,$7.60,0,0.00%,$0.00,$7.60,0,0.00%,$0.00,$7.60
Baileys Upper Elementary,5/16/2025,20014,Red Delicious Apple(Each - serving),100,0,100,105,105,0,105,$34.65,0,0.00%,$0.00,$34.65,0,0.00%,$0.00,$34.65
Baileys Upper Elementary,5/16/2025,20016,String Cheese(1 Stick),252,0,252,189,146,0,146,$32.12,0,0.00%,$0.00,$32.12,43,22.75%,$9.46,$41.58
Beech Tree Elementary,5/16/2025,20001,1% White Milk(Each),93,0,93,93,82,0,82,$29.52,0,0.00%,$0.00,$29.52,11,11.83%,$3.96,$33.48
Beech Tree Elementary,5/16/2025,30008,Apple Juice(Each),140,0,140,140,140,0,140,$23.80,0,0.00%,$0.00,$23.80,0,0.00%,$0.00,$23.80
Beech Tree Elementary,5/16/2025,20069,"Apple, Slices, IW - ER Supper Only(Each)",0,0,0,50,42,0,42,$13.86,0,0.00%,$0.00,$13.86,8,16.00%,$2.64,$16.50
Beech Tree Elementary,5/16/2025,10096,"Batter, Pumpkin Bread(2oz Grain (1/32Baked Pan))",0,0,0,90,87,0,87,$71.34,0,0.00%,$0.00,$71.34,3,3.33%,$2.46,$73.80
Beech Tree Elementary,5/16/2025,30004,Blueberry Chex Cereal(Each),68,0,68,69,62,0,62,$36.58,0,0.00%,$0.00,$36.58,7,10.14%,$4.13,$40.71
Beech Tree Elementary,5/16/2025,60062,Chilled Pineapple(1/2 cup),43,0,43,43,38,0,38,$11.40,0,0.00%,$0.00,$11.40,5,11.63%,$1.50,$12.90
Beech Tree Elementary,5/16/2025,30006,Cinnamon Chex Cereal(Each),25,0,25,6,5,0,5,$2.95,0,0.00%,$0.00,$2.95,1,16.67%,$0.59,$3.54
Beech Tree Elementary,5/16/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",25,0,25,26,24,0,24,$14.16,0,0.00%,$0.00,$14.16,2,7.69%,$1.18,$15.34
Beech Tree Elementary,5/16/2025,20038,Fat Free White Milk(Each),14,0,14,15,9,0,9,$2.97,0,0.00%,$0.00,$2.97,6,40.00%,$1.98,$4.95
Beech Tree Elementary,5/16/2025,30003,Honey Cheerios Cereal(Each),25,0,25,26,26,0,26,$15.34,0,0.00%,$0.00,$15.34,0,0.00%,$0.00,$15.34
Beech Tree Elementary,5/16/2025,60034,Mandarin Orange Parfait(Parfait),20,0,20,15,7,0,7,$6.93,0,0.00%,$0.00,$6.93,8,53.33%,$7.92,$14.85
Beech Tree Elementary,5/16/2025,30009,Orange Tangerine Juice(Each),40,0,40,40,14,0,14,$2.38,0,0.00%,$0.00,$2.38,26,65.00%,$4.42,$6.80
Belle View Elementary,5/16/2025,20001,1% White Milk(Each),21,0,21,25,19,0,19,$6.84,0,0.00%,$0.00,$6.84,6,24.00%,$2.16,$9.00
Belle View Elementary,5/16/2025,30008,Apple Juice(Each),54,0,54,60,54,0,54,$9.18,0,0.00%,$0.00,$9.18,6,10.00%,$1.02,$10.20
Belle View Elementary,5/16/2025,10023,Blueberry Bread(1oz Grain (1/64 Baked Pan)),0,0,0,45,40,0,40,$16.40,0,0.00%,$0.00,$16.40,5,11.11%,$2.05,$18.45
Belle View Elementary,5/16/2025,30004,Blueberry Chex Cereal(Each),6,0,6,10,7,0,7,$4.13,0,0.00%,$0.00,$4.13,3,30.00%,$1.77,$5.90
Belle View Elementary,5/16/2025,30006,Cinnamon Chex Cereal(Each),6,0,6,10,7,0,7,$4.13,0,0.00%,$0.00,$4.13,3,30.00%,$1.77,$5.90
Belle View Elementary,5/16/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",16,0,16,20,13,0,13,$7.67,0,0.00%,$0.00,$7.67,7,35.00%,$4.13,$11.80
Belle View Elementary,5/16/2025,20038,Fat Free White Milk(Each),7,0,7,10,4,0,4,$1.32,0,0.00%,$0.00,$1.32,6,60.00%,$1.98,$3.30
Belle View Elementary,5/16/2025,30003,Honey Cheerios Cereal(Each),13,0,13,5,3,0,3,$1.77,0,0.00%,$0.00,$1.77,2,40.00%,$1.18,$2.95
Belle View Elementary,5/16/2025,60034,Mandarin Orange Parfait(Parfait),3,0,3,2,2,0,2,$1.98,0,0.00%,$0.00,$1.98,0,0.00%,$0.00,$1.98
Belle View Elementary,5/16/2025,30009,Orange Tangerine Juice(Each),14,0,14,20,18,0,18,$3.06,0,0.00%,$0.00,$3.06,2,10.00%,$0.34,$3.40
Belle View Elementary,5/16/2025,20014,Red Delicious Apple(Each - serving),29,0,29,30,27,0,27,$8.91,0,0.00%,$0.00,$8.91,3,10.00%,$0.99,$9.90
Belle View Elementary,5/16/2025,20016,String Cheese(1 Stick),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Belvedere Elementary,5/16/2025,20001,1% White Milk(Each),111,0,111,133,114,0,114,$41.04,0,0.00%,$0.00,$41.04,19,14.29%,$6.84,$47.88
Belvedere Elementary,5/16/2025,30008,Apple Juice(Each),77,0,77,48,35,0,35,$5.95,0,0.00%,$0.00,$5.95,13,27.08%,$2.21,$8.16
Belvedere Elementary,5/16/2025,10020,Bagel(Bagel),0,0,0,18,9,7,16,$5.12,0,0.00%,$0.00,$5.12,2,11.11%,$0.64,$5.76
Belvedere Elementary,5/16/2025,60151,Blueberry Bread(1 square),55,0,55,64,32,14,46,$18.86,0,0.00%,$0.00,$18.86,18,28.13%,$7.38,$26.24
Belvedere Elementary,5/16/2025,30004,Blueberry Chex Cereal(Each),111,0,111,108,88,5,93,$54.87,0,0.00%,$0.00,$54.87,15,13.89%,$8.85,$63.72
Belvedere Elementary,5/16/2025,60062,Chilled Pineapple(1/2 cup),81,0,81,73,73,0,73,$21.90,0,0.00%,$0.00,$21.90,0,0.00%,$0.00,$21.90
Belvedere Elementary,5/16/2025,30006,Cinnamon Chex Cereal(Each),11,0,11,12,7,5,12,$7.08,0,0.00%,$0.00,$7.08,0,0.00%,$0.00,$7.08
Belvedere Elementary,5/16/2025,20009,Cream Cheese(Each),0,0,0,18,9,7,16,$4.64,0,0.00%,$0.00,$4.64,2,11.11%,$0.58,$5.22
Belvedere Elementary,5/16/2025,20038,Fat Free White Milk(Each),6,0,6,3,3,0,3,$0.99,0,0.00%,$0.00,$0.99,0,0.00%,$0.00,$0.99
Belvedere Elementary,5/16/2025,60034,Mandarin Orange Parfait(Parfait),9,0,9,10,6,3,9,$8.91,0,0.00%,$0.00,$8.91,1,10.00%,$0.99,$9.90
Belvedere Elementary,5/16/2025,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable(Each)",0,0,0,1,1,0,1,$0.48,0,0.00%,$0.00,$0.48,0,0.00%,$0.00,$0.48
Belvedere Elementary,5/16/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Belvedere Elementary,5/16/2025,20017,Orange(6 Slices per 1/2 cup),17,0,17,45,31,0,31,$10.54,0,0.00%,$0.00,$10.54,14,31.11%,$4.76,$15.30
Belvedere Elementary,5/16/2025,30009,Orange Tangerine Juice(Each),32,0,32,112,71,0,71,$12.07,0,0.00%,$0.00,$12.07,41,36.61%,$6.97,$19.04
Belvedere Elementary,5/16/2025,20014,Red Delicious Apple(Each - serving),25,0,25,55,53,0,53,$17.49,0,0.00%,$0.00,$17.49,2,3.64%,$0.66,$18.15
Belvedere Elementary,5/16/2025,20016,String Cheese(1 Stick),55,0,55,64,27,14,41,$9.02,0,0.00%,$0.00,$9.02,23,35.94%,$5.06,$14.08
Bonnie Brae Elementary,5/16/2025,20001,1% White Milk(Each),134,0,134,133,113,0,113,$40.68,0,0.00%,$0.00,$40.68,20,15.04%,$7.20,$47.88
Bonnie Brae Elementary,5/16/2025,30008,Apple Juice(Each),96,0,96,90,85,0,85,$14.45,0,0.00%,$0.00,$14.45,5,5.56%,$0.85,$15.30
Bonnie Brae Elementary,5/16/2025,20031,Banana(Each),105,0,105,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/16/2025,60151,Blueberry Bread(1 square),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/16/2025,30004,Blueberry Chex Cereal(Each),62,0,62,43,41,0,41,$24.19,0,0.00%,$0.00,$24.19,2,4.65%,$1.18,$25.37
Bonnie Brae Elementary,5/16/2025,60062,Chilled Pineapple(1/2 cup),44,0,44,33,33,0,33,$9.90,0,0.00%,$0.00,$9.90,0,0.00%,$0.00,$9.90
Bonnie Brae Elementary,5/16/2025,30006,Cinnamon Chex Cereal(Each),15,0,15,22,19,0,19,$11.21,0,0.00%,$0.00,$11.21,3,13.64%,$1.77,$12.98
Bonnie Brae Elementary,5/16/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",5,0,5,14,11,0,11,$6.49,0,0.00%,$0.00,$6.49,3,21.43%,$1.77,$8.26
Bonnie Brae Elementary,5/16/2025,20038,Fat Free White Milk(Each),18,0,18,50,25,0,25,$8.25,0,0.00%,$0.00,$8.25,25,50.00%,$8.25,$16.50
Bonnie Brae Elementary,5/16/2025,30003,Honey Cheerios Cereal(Each),12,0,12,48,43,0,43,$25.37,0,0.00%,$0.00,$25.37,5,10.42%,$2.95,$28.32
Bonnie Brae Elementary,5/16/2025,60034,Mandarin Orange Parfait(Parfait),7,0,7,10,7,0,7,$6.93,0,0.00%,$0.00,$6.93,3,30.00%,$2.97,$9.90
Bonnie Brae Elementary,5/16/2025,10041,Mini Maple Pancakes(Package),0,0,0,16,11,3,14,$5.46,2,12.50%,$0.78,$6.24,0,0.00%,$0.00,$6.24
Bonnie Brae Elementary,5/16/2025,20017,Orange(6 Slices per 1/2 cup),97,0,97,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/16/2025,30009,Orange Tangerine Juice(Each),34,0,34,70,66,0,66,$11.22,0,0.00%,$0.00,$11.22,4,5.71%,$0.68,$11.90
Bonnie Brae Elementary,5/16/2025,20014,Red Delicious Apple(Each - serving),94,0,94,120,115,0,115,$37.95,0,0.00%,$0.00,$37.95,5,4.17%,$1.65,$39.60
Bonnie Brae Elementary,5/16/2025,20016,String Cheese(1 Stick),26,0,26,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/16/2025,20001,1% White Milk(Each),202,0,202,300,300,0,300,$108.00,0,0.00%,$0.00,$108.00,0,0.00%,$0.00,$108.00
Braddock Elementary,5/16/2025,30008,Apple Juice(Each),334,0,334,365,365,0,365,$62.05,0,0.00%,$0.00,$62.05,0,0.00%,$0.00,$62.05
Braddock Elementary,5/16/2025,20031,Banana(Each),110,0,110,220,220,0,220,$46.20,0,0.00%,$0.00,$46.20,0,0.00%,$0.00,$46.20
Braddock Elementary,5/16/2025,30004,Blueberry Chex Cereal(Each),82,0,82,110,110,0,110,$64.90,0,0.00%,$0.00,$64.90,0,0.00%,$0.00,$64.90
Braddock Elementary,5/16/2025,60062,Chilled Pineapple(1/2 cup),52,0,52,50,50,0,50,$15.00,0,0.00%,$0.00,$15.00,0,0.00%,$0.00,$15.00
Braddock Elementary,5/16/2025,30006,Cinnamon Chex Cereal(Each),30,0,30,60,60,0,60,$35.40,0,0.00%,$0.00,$35.40,0,0.00%,$0.00,$35.40
Braddock Elementary,5/16/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",30,0,30,60,60,0,60,$35.40,0,0.00%,$0.00,$35.40,0,0.00%,$0.00,$35.40
Braddock Elementary,5/16/2025,20038,Fat Free White Milk(Each),19,0,19,25,25,0,25,$8.25,0,0.00%,$0.00,$8.25,0,0.00%,$0.00,$8.25
Braddock Elementary,5/16/2025,30003,Honey Cheerios Cereal(Each),30,0,30,60,60,0,60,$35.40,0,0.00%,$0.00,$35.40,0,0.00%,$0.00,$35.40
Braddock Elementary,5/16/2025,60149,Hot Turkey & Cheese(sandwich),0,0,0,96,96,0,96,$124.80,0,0.00%,$0.00,$124.80,0,0.00%,$0.00,$124.80
Braddock Elementary,5/16/2025,60034,Mandarin Orange Parfait(Parfait),65,0,65,50,50,0,50,$49.50,0,0.00%,$0.00,$49.50,0,0.00%,$0.00,$49.50
Braddock Elementary,5/16/2025,10041,Mini Maple Pancakes(Package),0,0,0,65,65,0,65,$25.35,0,0.00%,$0.00,$25.35,0,0.00%,$0.00,$25.35
Braddock Elementary,5/16/2025,20017,Orange(6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
