School_Name,Date,Identifier,Name,Planned_Reimbursable,Planned_Non-Reimbursable,Planned_Total,Offered_Reimbursable,Offered_Non-Reimbursable,Offered_Total,Served_Reimbursable,Served_Non-Reimbursable,Served_Total,Discarded_Total,Discarded_Cost,Subtotal_Cost,Left_Over_Total,Left_Over_Percent_of_Offered,Left_Over_Cost,Production_Cost_Total
Armstrong Elementary,5/15/2025,30006,Cinnamon Chex Cereal (Each),7,0,7,12,7,0,7,$4.13,0,0.00%,$0.00,$4.13,5,41.67%,$2.95,$7.08
Armstrong Elementary,5/15/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",9,0,9,11,11,0,11,$6.49,0,0.00%,$0.00,$6.49,0,0.00%,$0.00,$6.49
Armstrong Elementary,5/15/2025,30008,Apple Juice (Each),29,0,29,36,34,0,34,$5.78,0,0.00%,$0.00,$5.78,2,5.56%,$0.34,$6.12
Armstrong Elementary,5/15/2025,30009,Orange Tangerine Juice (Each),27,0,27,30,21,0,21,$3.57,0,0.00%,$0.00,$3.57,9,30.00%,$1.53,$5.10
Armstrong Elementary,5/15/2025,60096,Strawberry Parfait (Parfait),1,0,1,5,1,0,1,$0.99,0,0.00%,$0.00,$0.99,4,80.00%,$3.96,$4.95
Armstrong Elementary,5/15/2025,60125,Egg and American Cheese on Biscuit (Sandwich),11,0,11,7,4,0,4,$1.88,3,42.86%,$1.41,$3.29,0,0.00%,$0.00,$3.29
Baileys Lower Elementary,5/15/2025,10041,Mini Maple Pancakes (Package),297,0,297,321,319,0,319,$124.41,2,0.62%,$0.78,$125.19,0,0.00%,$0.00,$125.19
Baileys Lower Elementary,5/15/2025,20001,1% White Milk (Each),266,0,266,326,293,0,293,$105.48,3,0.92%,$1.08,$106.56,30,9.20%,$10.80,$117.36
Baileys Lower Elementary,5/15/2025,20031,Banana (Each),120,0,120,196,154,0,154,$32.34,6,3.06%,$1.26,$33.60,36,18.37%,$7.56,$41.16
Baileys Lower Elementary,5/15/2025,20038,Fat Free White Milk (Each),20,0,20,50,22,0,22,$7.26,0,0.00%,$0.00,$7.26,28,56.00%,$9.24,$16.50
Baileys Lower Elementary,5/15/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,7,7,0,7,$4.06,0,0.00%,$0.00,$4.06,0,0.00%,$0.00,$4.06
Baileys Lower Elementary,5/15/2025,30003,Honey Cheerios Cereal (Each),0,0,0,80,75,0,75,$44.25,0,0.00%,$0.00,$44.25,5,6.25%,$2.95,$47.20
Baileys Lower Elementary,5/15/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",27,0,27,120,107,0,107,$63.13,0,0.00%,$0.00,$63.13,13,10.83%,$7.67,$70.80
Baileys Lower Elementary,5/15/2025,30008,Apple Juice (Each),206,0,206,230,183,0,183,$31.11,0,0.00%,$0.00,$31.11,47,20.43%,$7.99,$39.10
Baileys Lower Elementary,5/15/2025,30009,Orange Tangerine Juice (Each),203,0,203,230,150,0,150,$25.50,0,0.00%,$0.00,$25.50,80,34.78%,$13.60,$39.10
Baileys Lower Elementary,5/15/2025,30068,Chilled Peaches (1/2 cup (drained)),115,0,115,119,119,0,119,$60.69,0,0.00%,$0.00,$60.69,0,0.00%,$0.00,$60.69
Baileys Lower Elementary,5/15/2025,60099,"Parfait, Triple Berry (Parfait)",0,0,0,32,30,0,30,$20.40,2,6.25%,$1.36,$21.76,0,0.00%,$0.00,$21.76
Baileys Upper Elementary,5/15/2025,10041,Mini Maple Pancakes (Package),144,0,144,144,106,0,106,$41.34,0,0.00%,$0.00,$41.34,38,26.39%,$14.82,$56.16
Baileys Upper Elementary,5/15/2025,20001,1% White Milk (Each),52,0,52,82,61,0,61,$21.96,0,0.00%,$0.00,$21.96,21,25.61%,$7.56,$29.52
Baileys Upper Elementary,5/15/2025,20014,Red Delicious Apple (Each - serving),0,0,0,192,87,0,87,$28.71,0,0.00%,$0.00,$28.71,105,54.69%,$34.65,$63.36
Baileys Upper Elementary,5/15/2025,30003,Honey Cheerios Cereal (Each),60,0,60,65,60,0,60,$35.40,0,0.00%,$0.00,$35.40,5,7.69%,$2.95,$38.35
Baileys Upper Elementary,5/15/2025,30008,Apple Juice (Each),249,0,249,290,251,0,251,$42.67,0,0.00%,$0.00,$42.67,39,13.45%,$6.63,$49.30
Baileys Upper Elementary,5/15/2025,30051,Natural Grape Jam (Packet),0,0,0,50,20,0,20,$1.80,0,0.00%,$0.00,$1.80,30,60.00%,$2.70,$4.50
Baileys Upper Elementary,5/15/2025,30093,Natural Breakfast Syrup (Each),0,0,0,144,106,0,106,$21.20,0,0.00%,$0.00,$21.20,38,26.39%,$7.60,$28.80
Baileys Upper Elementary,5/15/2025,60034,Mandarin Orange Parfait (Parfait),0,0,0,42,41,0,41,$40.59,0,0.00%,$0.00,$40.59,1,2.38%,$0.99,$41.58
Baileys Upper Elementary,5/15/2025,60179,Egg and American Cheese on Bagel (Sandwich),0,0,0,44,44,0,44,$16.72,0,0.00%,$0.00,$16.72,0,0.00%,$0.00,$16.72
Beech Tree Elementary,5/15/2025,10041,Mini Maple Pancakes (Package),143,0,143,143,135,0,135,$52.65,0,0.00%,$0.00,$52.65,8,5.59%,$3.12,$55.77
Beech Tree Elementary,5/15/2025,20001,1% White Milk (Each),93,0,93,93,78,0,78,$28.08,0,0.00%,$0.00,$28.08,15,16.13%,$5.40,$33.48
Beech Tree Elementary,5/15/2025,20038,Fat Free White Milk (Each),14,0,14,15,7,0,7,$2.31,0,0.00%,$0.00,$2.31,8,53.33%,$2.64,$4.95
Beech Tree Elementary,5/15/2025,20069,"Apple, Slices, IW - ER Supper Only (Each)",0,0,0,60,56,0,56,$18.48,0,0.00%,$0.00,$18.48,4,6.67%,$1.32,$19.80
Beech Tree Elementary,5/15/2025,30003,Honey Cheerios Cereal (Each),25,0,25,26,18,0,18,$10.62,0,0.00%,$0.00,$10.62,8,30.77%,$4.72,$15.34
Beech Tree Elementary,5/15/2025,30004,Blueberry Chex Cereal (Each),25,0,25,26,22,0,22,$12.98,0,0.00%,$0.00,$12.98,4,15.38%,$2.36,$15.34
Beech Tree Elementary,5/15/2025,30006,Cinnamon Chex Cereal (Each),25,0,25,6,4,0,4,$2.36,0,0.00%,$0.00,$2.36,2,33.33%,$1.18,$3.54
Beech Tree Elementary,5/15/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",25,0,25,26,20,0,20,$11.80,0,0.00%,$0.00,$11.80,6,23.08%,$3.54,$15.34
Beech Tree Elementary,5/15/2025,30008,Apple Juice (Each),140,0,140,122,119,0,119,$20.23,0,0.00%,$0.00,$20.23,3,2.46%,$0.51,$20.74
Beech Tree Elementary,5/15/2025,30009,Orange Tangerine Juice (Each),40,0,40,42,39,0,39,$6.63,0,0.00%,$0.00,$6.63,3,7.14%,$0.51,$7.14
Beech Tree Elementary,5/15/2025,30068,Chilled Peaches (1/2 cup (drained)),43,0,43,43,40,0,40,$20.40,0,0.00%,$0.00,$20.40,3,6.98%,$1.53,$21.93
Beech Tree Elementary,5/15/2025,60096,Strawberry Parfait (Parfait),20,0,20,20,10,0,10,$9.90,0,0.00%,$0.00,$9.90,10,50.00%,$9.90,$19.80
Belle View Elementary,5/15/2025,10041,Mini Maple Pancakes (Package),34,0,34,35,35,0,35,$13.65,0,0.00%,$0.00,$13.65,0,0.00%,$0.00,$13.65
Belle View Elementary,5/15/2025,20001,1% White Milk (Each),21,0,21,30,25,0,25,$9.00,0,0.00%,$0.00,$9.00,5,16.67%,$1.80,$10.80
Belle View Elementary,5/15/2025,20017,Orange (6 Slices per 1/2 cup),25,0,25,20,20,0,20,$6.80,0,0.00%,$0.00,$6.80,0,0.00%,$0.00,$6.80
Belle View Elementary,5/15/2025,20031,Banana (Each),12,0,12,10,7,0,7,$1.47,0,0.00%,$0.00,$1.47,3,30.00%,$0.63,$2.10
Belle View Elementary,5/15/2025,20038,Fat Free White Milk (Each),7,0,7,5,4,0,4,$1.32,0,0.00%,$0.00,$1.32,1,20.00%,$0.33,$1.65
Belle View Elementary,5/15/2025,30003,Honey Cheerios Cereal (Each),13,0,13,5,2,0,2,$1.18,0,0.00%,$0.00,$1.18,3,60.00%,$1.77,$2.95
Belle View Elementary,5/15/2025,30004,Blueberry Chex Cereal (Each),6,0,6,10,5,0,5,$2.95,0,0.00%,$0.00,$2.95,5,50.00%,$2.95,$5.90
Belle View Elementary,5/15/2025,30006,Cinnamon Chex Cereal (Each),6,0,6,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90
Belle View Elementary,5/15/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",16,0,16,16,10,0,10,$5.90,0,0.00%,$0.00,$5.90,6,37.50%,$3.54,$9.44
Belle View Elementary,5/15/2025,30008,Apple Juice (Each),54,0,54,60,58,0,58,$9.86,0,0.00%,$0.00,$9.86,2,3.33%,$0.34,$10.20
Belle View Elementary,5/15/2025,30009,Orange Tangerine Juice (Each),14,0,14,20,16,0,16,$2.72,0,0.00%,$0.00,$2.72,4,20.00%,$0.68,$3.40
Belle View Elementary,5/15/2025,60096,Strawberry Parfait (Parfait),3,0,3,3,2,0,2,$1.98,0,0.00%,$0.00,$1.98,1,33.33%,$0.99,$2.97
Belle View Elementary,5/15/2025,60125,Egg and American Cheese on Biscuit (Sandwich),10,0,10,10,10,0,10,$4.70,0,0.00%,$0.00,$4.70,0,0.00%,$0.00,$4.70
Belle View Elementary,5/15/2025,60162,Chicken & Biscuit Sandwich (Sandwich),0,0,0,2,2,0,2,$1.06,0,0.00%,$0.00,$1.06,0,0.00%,$0.00,$1.06
Belvedere Elementary,5/15/2025,10041,Mini Maple Pancakes (Package),82,0,82,99,82,17,99,$38.61,0,0.00%,$0.00,$38.61,0,0.00%,$0.00,$38.61
Belvedere Elementary,5/15/2025,20001,1% White Milk (Each),118,0,118,167,95,0,95,$34.20,0,0.00%,$0.00,$34.20,72,43.11%,$25.92,$60.12
Belvedere Elementary,5/15/2025,20014,Red Delicious Apple (Each - serving),30,0,30,19,19,0,19,$6.27,0,0.00%,$0.00,$6.27,0,0.00%,$0.00,$6.27
Belvedere Elementary,5/15/2025,20031,Banana (Each),22,0,22,25,25,0,25,$5.25,0,0.00%,$0.00,$5.25,0,0.00%,$0.00,$5.25
Belvedere Elementary,5/15/2025,20038,Fat Free White Milk (Each),7,0,7,10,7,0,7,$2.31,0,0.00%,$0.00,$2.31,3,30.00%,$0.99,$3.30
Belvedere Elementary,5/15/2025,30004,Blueberry Chex Cereal (Each),30,0,30,57,18,3,21,$12.39,0,0.00%,$0.00,$12.39,36,63.16%,$21.24,$33.63
Belvedere Elementary,5/15/2025,30008,Apple Juice (Each),92,0,92,60,44,0,44,$7.48,0,0.00%,$0.00,$7.48,16,26.67%,$2.72,$10.20
Belvedere Elementary,5/15/2025,30009,Orange Tangerine Juice (Each),38,0,38,100,64,0,64,$10.88,0,0.00%,$0.00,$10.88,36,36.00%,$6.12,$17.00
Belvedere Elementary,5/15/2025,30068,Chilled Peaches (1/2 cup (drained)),82,0,82,72,72,0,72,$36.72,0,0.00%,$0.00,$36.72,0,0.00%,$0.00,$36.72
Belvedere Elementary,5/15/2025,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,1,1,0,1,$0.48,0,0.00%,$0.00,$0.48,0,0.00%,$0.00,$0.48
Belvedere Elementary,5/15/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Belvedere Elementary,5/15/2025,60034,Mandarin Orange Parfait (Parfait),0,0,0,8,3,3,6,$5.94,0,0.00%,$0.00,$5.94,2,25.00%,$1.98,$7.92
Belvedere Elementary,5/15/2025,60096,Strawberry Parfait (Parfait),9,0,9,9,1,1,2,$1.98,0,0.00%,$0.00,$1.98,7,77.78%,$6.93,$8.91
Belvedere Elementary,5/15/2025,60165,Egg and American Cheese on Bagel (Sandwich),0,0,0,50,4,8,12,$6.96,19,38.00%,$11.02,$17.98,19,38.00%,$11.02,$29.00
Bonnie Brae Elementary,5/15/2025,10041,Mini Maple Pancakes (Package),36,0,36,62,62,0,62,$24.18,0,0.00%,$0.00,$24.18,0,0.00%,$0.00,$24.18
Bonnie Brae Elementary,5/15/2025,20001,1% White Milk (Each),142,0,142,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/15/2025,20014,Red Delicious Apple (Each - serving),103,0,103,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/15/2025,20017,Orange (6 Slices per 1/2 cup),106,0,106,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/15/2025,20031,Banana (Each),115,0,115,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/15/2025,20038,Fat Free White Milk (Each),20,0,20,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/15/2025,30003,Honey Cheerios Cereal (Each),12,0,12,20,20,0,20,$11.80,0,0.00%,$0.00,$11.80,0,0.00%,$0.00,$11.80
Bonnie Brae Elementary,5/15/2025,30004,Blueberry Chex Cereal (Each),14,0,14,15,15,0,15,$8.85,0,0.00%,$0.00,$8.85,0,0.00%,$0.00,$8.85
Bonnie Brae Elementary,5/15/2025,30006,Cinnamon Chex Cereal (Each),15,0,15,20,15,0,15,$8.85,0,0.00%,$0.00,$8.85,5,25.00%,$2.95,$11.80
Bonnie Brae Elementary,5/15/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",5,0,5,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90
Bonnie Brae Elementary,5/15/2025,30008,Apple Juice (Each),87,0,87,100,87,0,87,$14.79,0,0.00%,$0.00,$14.79,13,13.00%,$2.21,$17.00
Bonnie Brae Elementary,5/15/2025,30009,Orange Tangerine Juice (Each),41,0,41,80,74,0,74,$12.58,0,0.00%,$0.00,$12.58,6,7.50%,$1.02,$13.60
Bonnie Brae Elementary,5/15/2025,30068,Chilled Peaches (1/2 cup (drained)),37,0,37,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Bonnie Brae Elementary,5/15/2025,60096,Strawberry Parfait (Parfait),8,0,8,10,5,0,5,$4.95,0,0.00%,$0.00,$4.95,5,50.00%,$4.95,$9.90
Bonnie Brae Elementary,5/15/2025,60125,Egg and American Cheese on Biscuit (Sandwich),8,0,8,6,6,0,6,$2.82,0,0.00%,$0.00,$2.82,0,0.00%,$0.00,$2.82
Braddock Elementary,5/15/2025,10041,Mini Maple Pancakes (Package),412,0,412,338,338,0,338,$131.82,0,0.00%,$0.00,$131.82,0,0.00%,$0.00,$131.82
Braddock Elementary,5/15/2025,20001,1% White Milk (Each),202,0,202,200,200,0,200,$72.00,0,0.00%,$0.00,$72.00,0,0.00%,$0.00,$72.00
Braddock Elementary,5/15/2025,20014,Red Delicious Apple (Each - serving),250,0,250,250,250,0,250,$82.50,0,0.00%,$0.00,$82.50,0,0.00%,$0.00,$82.50
Braddock Elementary,5/15/2025,20017,Orange (6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Braddock Elementary,5/15/2025,20031,Banana (Each),220,0,220,220,220,0,220,$46.20,0,0.00%,$0.00,$46.20,0,0.00%,$0.00,$46.20
Braddock Elementary,5/15/2025,20038,Fat Free White Milk (Each),20,0,20,10,10,0,10,$3.30,0,0.00%,$0.00,$3.30,0,0.00%,$0.00,$3.30
Braddock Elementary,5/15/2025,30003,Honey Cheerios Cereal (Each),30,0,30,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70
Braddock Elementary,5/15/2025,30004,Blueberry Chex Cereal (Each),30,0,30,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70
Braddock Elementary,5/15/2025,30006,Cinnamon Chex Cereal (Each),30,0,30,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70
Braddock Elementary,5/15/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",30,0,30,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70
Braddock Elementary,5/15/2025,30008,Apple Juice (Each),329,0,329,350,350,0,350,$59.50,0,0.00%,$0.00,$59.50,0,0.00%,$0.00,$59.50
Braddock Elementary,5/15/2025,30009,Orange Tangerine Juice (Each),241,0,241,275,275,0,275,$46.75,0,0.00%,$0.00,$46.75,0,0.00%,$0.00,$46.75
Braddock Elementary,5/15/2025,30068,Chilled Peaches (1/2 cup (drained)),52,0,52,50,50,0,50,$25.50,0,0.00%,$0.00,$25.50,0,0.00%,$0.00,$25.50
Braddock Elementary,5/15/2025,60096,Strawberry Parfait (Parfait),65,0,65,26,26,0,26,$25.74,0,0.00%,$0.00,$25.74,0,0.00%,$0.00,$25.74
Braddock Elementary,5/15/2025,60125,Egg and American Cheese on Biscuit (Sandwich),216,0,216,117,117,0,117,$54.99,0,0.00%,$0.00,$54.99,0,0.00%,$0.00,$54.99
Bren Mar Park Elementary,5/15/2025,10020,Bagel (Bagel),0,0,0,60,60,0,60,$19.20,0,0.00%,$0.00,$19.20,0,0.00%,$0.00,$19.20
Bren Mar Park Elementary,5/15/2025,10041,Mini Maple Pancakes (Package),177,0,177,136,132,0,132,$51.48,0,0.00%,$0.00,$51.48,4,2.94%,$1.56,$53.04
Bren Mar Park Elementary,5/15/2025,20001,1% White Milk (Each),84,0,84,83,71,0,71,$25.56,0,0.00%,$0.00,$25.56,12,14.46%,$4.32,$29.88
