School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable,Non-Reimbursable,Total,Cost,Total,Percent of Offered,Cost,Total,Percent of Offered,Cost
Aldrin Elementary,5/07/2025,60034,Mandarin Orange Parfait(Parfait),2,0,2,5,2,0,2,$1.98,0,0.00%,$0.00,$1.98,3,60.00%,$2.97,$4.95,,,,
Aldrin Elementary,5/07/2025,60153,Pumpkin Bread(1 square),0,0,0,10,7,0,7,$2.87,0,0.00%,$0.00,$2.87,3,30.00%,$1.23,$4.10,,,,
Aldrin Elementary,5/07/2025,60162,Chicken & Biscuit Sandwich(Sandwich),10,0,10,23,20,0,20,$10.60,3,13.04%,$1.59,$12.19,0,0.00%,$0.00,$12.19,,,,
Annandale High,5/07/2025,10020,Bagel(Bagel),0,0,0,848,663,0,663,$212.16,0,0.00%,$0.00,$212.16,185,21.82%,$59.20,$271.36,,,,
Annandale High,5/07/2025,20001,1% White Milk(Each),100,0,100,120,75,0,75,$27.00,0,0.00%,$0.00,$27.00,45,37.50%,$16.20,$43.20,,,,
Annandale High,5/07/2025,20009,Cream Cheese(Each),0,0,0,848,663,0,663,$192.27,0,0.00%,$0.00,$192.27,185,21.82%,$53.65,$245.92,,,,
Annandale High,5/07/2025,20014,Red Delicious Apple(Each - serving),125,0,125,140,74,0,74,$24.42,0,0.00%,$0.00,$24.42,66,47.14%,$21.78,$46.20,,,,
Annandale High,5/07/2025,20015,Golden Delicious Apple(Each),0,0,0,100,57,0,57,$17.67,0,0.00%,$0.00,$17.67,43,43.00%,$13.33,$31.00,,,,
Annandale High,5/07/2025,20017,Orange(6 Slices per 1/2 cup),138,0,138,50,35,0,35,$11.90,0,0.00%,$0.00,$11.90,15,30.00%,$5.10,$17.00,,,,
Annandale High,5/07/2025,20031,Banana(Each),110,0,110,50,50,0,50,$10.50,0,0.00%,$0.00,$10.50,0,0.00%,$0.00,$10.50,,,,
Annandale High,5/07/2025,20038,Fat Free White Milk(Each),75,0,75,86,54,0,54,$17.82,0,0.00%,$0.00,$17.82,32,37.21%,$10.56,$28.38,,,,
Annandale High,5/07/2025,30003,Honey Cheerios Cereal(Each),75,0,75,60,55,0,55,$32.45,0,0.00%,$0.00,$32.45,5,8.33%,$2.95,$35.40,,,,
Annandale High,5/07/2025,30004,Blueberry Chex Cereal(Each),50,0,50,60,53,0,53,$31.27,0,0.00%,$0.00,$31.27,7,11.67%,$4.13,$35.40,,,,
Annandale High,5/07/2025,30006,Cinnamon Chex Cereal(Each),50,0,50,60,53,0,53,$31.27,0,0.00%,$0.00,$31.27,7,11.67%,$4.13,$35.40,,,,
Annandale High,5/07/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",50,0,50,60,56,0,56,$33.04,0,0.00%,$0.00,$33.04,4,6.67%,$2.36,$35.40,,,,
Annandale High,5/07/2025,30008,Apple Juice(Each),800,0,800,800,767,0,767,$130.39,0,0.00%,$0.00,$130.39,33,4.13%,$5.61,$136.00,,,,
Annandale High,5/07/2025,30009,Orange Tangerine Juice(Each),200,0,200,280,204,0,204,$34.68,0,0.00%,$0.00,$34.68,76,27.14%,$12.92,$47.60,,,,
Annandale High,5/07/2025,60096,Strawberry Parfait(Parfait),0,0,0,80,73,0,73,$72.27,1,1.25%,$0.99,$73.26,6,7.50%,$5.94,$79.20,,,,
Annandale High,5/07/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,82,82,0,82,$47.56,0,0.00%,$0.00,$47.56,0,0.00%,$0.00,$47.56,,,,
Annandale Terrace Elementary,5/07/2025,10096,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",250,0,250,257,253,0,253,$103.73,0,0.00%,$0.00,$103.73,4,1.56%,$1.64,$105.37,,,,
Annandale Terrace Elementary,5/07/2025,20001,1% White Milk(Each),104,0,104,104,99,0,99,$35.64,0,0.00%,$0.00,$35.64,5,4.81%,$1.80,$37.44,,,,
Annandale Terrace Elementary,5/07/2025,20016,String Cheese(1 Stick),251,0,251,257,253,0,253,$55.66,0,0.00%,$0.00,$55.66,4,1.56%,$0.88,$56.54,,,,
Annandale Terrace Elementary,5/07/2025,20031,Banana(Each),157,0,157,168,166,0,166,$34.86,0,0.00%,$0.00,$34.86,2,1.19%,$0.42,$35.28,,,,
Annandale Terrace Elementary,5/07/2025,20038,Fat Free White Milk(Each),26,0,26,25,19,0,19,$6.27,0,0.00%,$0.00,$6.27,6,24.00%,$1.98,$8.25,,,,
Annandale Terrace Elementary,5/07/2025,20043,"Lactose Free, White Milk(Each)",3,0,3,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74,,,,
Annandale Terrace Elementary,5/07/2025,30003,Honey Cheerios Cereal(Each),79,0,79,74,74,0,74,$43.66,0,0.00%,$0.00,$43.66,0,0.00%,$0.00,$43.66,,,,
Annandale Terrace Elementary,5/07/2025,30004,Blueberry Chex Cereal(Each),35,0,35,15,14,0,14,$8.26,0,0.00%,$0.00,$8.26,1,6.67%,$0.59,$8.85,,,,
Annandale Terrace Elementary,5/07/2025,30006,Cinnamon Chex Cereal(Each),48,0,48,25,24,0,24,$14.16,0,0.00%,$0.00,$14.16,1,4.00%,$0.59,$14.75,,,,
Annandale Terrace Elementary,5/07/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",44,0,44,20,20,0,20,$11.80,0,0.00%,$0.00,$11.80,0,0.00%,$0.00,$11.80,,,,
Annandale Terrace Elementary,5/07/2025,30008,Apple Juice(Each),215,0,215,210,207,0,207,$35.19,0,0.00%,$0.00,$35.19,3,1.43%,$0.51,$35.70,,,,
Annandale Terrace Elementary,5/07/2025,30009,Orange Tangerine Juice(Each),142,0,142,200,194,0,194,$32.98,0,0.00%,$0.00,$32.98,6,3.00%,$1.02,$34.00,,,,
Annandale Terrace Elementary,5/07/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",1,0,1,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,,,,
Annandale Terrace Elementary,5/07/2025,60034,Mandarin Orange Parfait(Parfait),26,0,26,20,19,0,19,$18.81,0,0.00%,$0.00,$18.81,1,5.00%,$0.99,$19.80,,,,
Annandale Terrace Elementary,5/07/2025,60162,Chicken & Biscuit Sandwich(Sandwich),100,0,100,46,45,0,45,$23.85,0,0.00%,$0.00,$23.85,1,2.17%,$0.53,$24.38,,,,
Armstrong Elementary,5/07/2025,10096,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",16,0,16,20,18,0,18,$7.38,2,10.00%,$0.82,$8.20,0,0.00%,$0.00,$8.20,,,,
Armstrong Elementary,5/07/2025,20001,1% White Milk(Each),26,0,26,30,19,0,19,$6.84,0,0.00%,$0.00,$6.84,11,36.67%,$3.96,$10.80,,,,
Armstrong Elementary,5/07/2025,20014,Red Delicious Apple(Each - serving),2,0,2,12,9,0,9,$2.97,0,0.00%,$0.00,$2.97,3,25.00%,$0.99,$3.96,,,,
Armstrong Elementary,5/07/2025,20016,String Cheese(1 Stick),16,0,16,18,18,0,18,$3.96,0,0.00%,$0.00,$3.96,0,0.00%,$0.00,$3.96,,,,
Armstrong Elementary,5/07/2025,20031,Banana(Each),18,0,18,12,10,0,10,$2.10,0,0.00%,$0.00,$2.10,2,16.67%,$0.42,$2.52,,,,
Armstrong Elementary,5/07/2025,20038,Fat Free White Milk(Each),20,0,20,30,18,0,18,$5.94,0,0.00%,$0.00,$5.94,12,40.00%,$3.96,$9.90,,,,
Armstrong Elementary,5/07/2025,30003,Honey Cheerios Cereal(Each),5,0,5,10,3,0,3,$1.77,0,0.00%,$0.00,$1.77,7,70.00%,$4.13,$5.90,,,,
Armstrong Elementary,5/07/2025,30004,Blueberry Chex Cereal(Each),2,0,2,10,5,0,5,$2.95,0,0.00%,$0.00,$2.95,5,50.00%,$2.95,$5.90,,,,
Armstrong Elementary,5/07/2025,30006,Cinnamon Chex Cereal(Each),7,0,7,10,2,0,2,$1.18,0,0.00%,$0.00,$1.18,8,80.00%,$4.72,$5.90,,,,
Armstrong Elementary,5/07/2025,30008,Apple Juice(Each),31,0,31,30,23,0,23,$3.91,0,0.00%,$0.00,$3.91,7,23.33%,$1.19,$5.10,,,,
Armstrong Elementary,5/07/2025,30009,Orange Tangerine Juice(Each),32,0,32,30,19,0,19,$3.23,0,0.00%,$0.00,$3.23,11,36.67%,$1.87,$5.10,,,,
Armstrong Elementary,5/07/2025,60034,Mandarin Orange Parfait(Parfait),2,0,2,2,2,0,2,$1.98,0,0.00%,$0.00,$1.98,0,0.00%,$0.00,$1.98,,,,
Armstrong Elementary,5/07/2025,60162,Chicken & Biscuit Sandwich(Sandwich),0,0,0,18,16,0,16,$8.48,2,11.11%,$1.06,$9.54,0,0.00%,$0.00,$9.54,,,,
Baileys Lower Elementary,5/07/2025,10041,Mini Maple Pancakes(Package),0,0,0,200,194,0,194,$75.66,0,0.00%,$0.00,$75.66,6,3.00%,$2.34,$78.00,,,,
Baileys Lower Elementary,5/07/2025,20001,1% White Milk(Each),349,0,349,309,229,0,229,$82.44,0,0.00%,$0.00,$82.44,80,25.89%,$28.80,$111.24,,,,
Baileys Lower Elementary,5/07/2025,20014,Red Delicious Apple(Each - serving),173,0,173,195,98,0,98,$32.34,0,0.00%,$0.00,$32.34,97,49.74%,$32.01,$64.35,,,,
Baileys Lower Elementary,5/07/2025,20031,Banana(Each),121,0,121,120,120,0,120,$25.20,0,0.00%,$0.00,$25.20,0,0.00%,$0.00,$25.20,,,,
Baileys Lower Elementary,5/07/2025,20038,Fat Free White Milk(Each),50,0,50,50,26,0,26,$8.58,0,0.00%,$0.00,$8.58,24,48.00%,$7.92,$16.50,,,,
Baileys Lower Elementary,5/07/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,7,7,0,7,$4.06,0,0.00%,$0.00,$4.06,0,0.00%,$0.00,$4.06,,,,
Baileys Lower Elementary,5/07/2025,30003,Honey Cheerios Cereal(Each),147,0,147,160,142,0,142,$83.78,0,0.00%,$0.00,$83.78,18,11.25%,$10.62,$94.40,,,,
Baileys Lower Elementary,5/07/2025,30004,Blueberry Chex Cereal(Each),0,0,0,60,60,0,60,$35.40,0,0.00%,$0.00,$35.40,0,0.00%,$0.00,$35.40,,,,
Baileys Lower Elementary,5/07/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",36,0,36,40,27,0,27,$15.93,0,0.00%,$0.00,$15.93,13,32.50%,$7.67,$23.60,,,,
Baileys Lower Elementary,5/07/2025,30008,Apple Juice(Each),250,0,250,240,168,0,168,$28.56,0,0.00%,$0.00,$28.56,72,30.00%,$12.24,$40.80,,,,
Baileys Lower Elementary,5/07/2025,30009,Orange Tangerine Juice(Each),250,0,250,220,130,0,130,$22.10,0,0.00%,$0.00,$22.10,90,40.91%,$15.30,$37.40,,,,
Baileys Lower Elementary,5/07/2025,60034,Mandarin Orange Parfait(Parfait),144,0,144,55,54,0,54,$53.46,1,1.82%,$0.99,$54.45,0,0.00%,$0.00,$54.45,,,,
Baileys Upper Elementary,5/07/2025,10020,Bagel(Bagel),0,0,0,40,40,0,40,$12.80,0,0.00%,$0.00,$12.80,0,0.00%,$0.00,$12.80,,,,
Baileys Upper Elementary,5/07/2025,10096,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",126,0,126,126,123,0,123,$50.43,0,0.00%,$0.00,$50.43,3,2.38%,$1.23,$51.66,,,,
Baileys Upper Elementary,5/07/2025,20001,1% White Milk(Each),50,0,50,1,1,0,1,$0.36,0,0.00%,$0.00,$0.36,0,0.00%,$0.00,$0.36,,,,
Baileys Upper Elementary,5/07/2025,20014,Red Delicious Apple(Each - serving),115,0,115,121,80,0,80,$26.40,0,0.00%,$0.00,$26.40,41,33.88%,$13.53,$39.93,,,,
Baileys Upper Elementary,5/07/2025,20016,String Cheese(1 Stick),126,0,126,126,123,0,123,$27.06,0,0.00%,$0.00,$27.06,3,2.38%,$0.66,$27.72,,,,
Baileys Upper Elementary,5/07/2025,20038,Fat Free White Milk(Each),30,0,30,84,75,0,75,$24.75,0,0.00%,$0.00,$24.75,9,10.71%,$2.97,$27.72,,,,
Baileys Upper Elementary,5/07/2025,30003,Honey Cheerios Cereal(Each),60,0,60,65,60,0,60,$35.40,0,0.00%,$0.00,$35.40,5,7.69%,$2.95,$38.35,,,,
Baileys Upper Elementary,5/07/2025,30008,Apple Juice(Each),280,0,280,276,272,0,272,$46.24,0,0.00%,$0.00,$46.24,4,1.45%,$0.68,$46.92,,,,
Baileys Upper Elementary,5/07/2025,60034,Mandarin Orange Parfait(Parfait),53,0,53,50,49,0,49,$48.51,0,0.00%,$0.00,$48.51,1,2.00%,$0.99,$49.50,,,,
Baileys Upper Elementary,5/07/2025,60047,Chicken Tenders(3 tenders),0,0,0,40,40,0,40,$37.60,0,0.00%,$0.00,$37.60,0,0.00%,$0.00,$37.60,,,,
Beech Tree Elementary,5/07/2025,10096,"Batter, Pumpkin Bread(2oz Grain (1/32Baked Pan))",100,0,100,100,91,0,91,$74.62,0,0.00%,$0.00,$74.62,9,9.00%,$7.38,$82.00,,,,
Beech Tree Elementary,5/07/2025,20001,1% White Milk(Each),93,0,93,94,82,0,82,$29.52,0,0.00%,$0.00,$29.52,12,12.77%,$4.32,$33.84,,,,
Beech Tree Elementary,5/07/2025,20031,Banana(Each),43,0,43,44,38,0,38,$7.98,0,0.00%,$0.00,$7.98,6,13.64%,$1.26,$9.24,,,,
Beech Tree Elementary,5/07/2025,20038,Fat Free White Milk(Each),20,0,20,14,6,0,6,$1.98,0,0.00%,$0.00,$1.98,8,57.14%,$2.64,$4.62,,,,
Beech Tree Elementary,5/07/2025,20069,"Apple, Slices, IW - ER Supper Only(Each)",0,0,0,50,38,0,38,$12.54,0,0.00%,$0.00,$12.54,12,24.00%,$3.96,$16.50,,,,
Beech Tree Elementary,5/07/2025,30003,Honey Cheerios Cereal(Each),63,0,63,60,52,0,52,$30.68,0,0.00%,$0.00,$30.68,8,13.33%,$4.72,$35.40,,,,
Beech Tree Elementary,5/07/2025,30006,Cinnamon Chex Cereal(Each),20,0,20,16,10,0,10,$5.90,0,0.00%,$0.00,$5.90,6,37.50%,$3.54,$9.44,,,,
Beech Tree Elementary,5/07/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",20,0,20,16,14,0,14,$8.26,0,0.00%,$0.00,$8.26,2,12.50%,$1.18,$9.44,,,,
Beech Tree Elementary,5/07/2025,30008,Apple Juice(Each),140,0,140,140,127,0,127,$21.59,0,0.00%,$0.00,$21.59,13,9.29%,$2.21,$23.80,,,,
Beech Tree Elementary,5/07/2025,30009,Orange Tangerine Juice(Each),40,0,40,40,8,0,8,$1.36,0,0.00%,$0.00,$1.36,32,80.00%,$5.44,$6.80,,,,
Beech Tree Elementary,5/07/2025,60034,Mandarin Orange Parfait(Parfait),18,0,18,15,9,0,9,$8.91,0,0.00%,$0.00,$8.91,6,40.00%,$5.94,$14.85,,,,
Belle View Elementary,5/07/2025,10096,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",18,0,18,34,25,0,25,$10.25,0,0.00%,$0.00,$10.25,9,26.47%,$3.69,$13.94,,,,
Belle View Elementary,5/07/2025,20001,1% White Milk(Each),24,0,24,20,15,0,15,$5.40,0,0.00%,$0.00,$5.40,5,25.00%,$1.80,$7.20,,,,
Belle View Elementary,5/07/2025,20015,Golden Delicious Apple(Each),0,0,0,20,14,0,14,$4.34,0,0.00%,$0.00,$4.34,6,30.00%,$1.86,$6.20,,,,
Belle View Elementary,5/07/2025,20016,String Cheese(1 Stick),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Belle View Elementary,5/07/2025,20031,Banana(Each),13,0,13,16,16,0,16,$3.36,0,0.00%,$0.00,$3.36,0,0.00%,$0.00,$3.36,,,,
Belle View Elementary,5/07/2025,20038,Fat Free White Milk(Each),8,0,8,8,6,0,6,$1.98,0,0.00%,$0.00,$1.98,2,25.00%,$0.66,$2.64,,,,
Belle View Elementary,5/07/2025,30004,Blueberry Chex Cereal(Each),6,0,6,20,11,0,11,$6.49,0,0.00%,$0.00,$6.49,9,45.00%,$5.31,$11.80,,,,
Belle View Elementary,5/07/2025,30006,Cinnamon Chex Cereal(Each),6,0,6,20,13,0,13,$7.67,0,0.00%,$0.00,$7.67,7,35.00%,$4.13,$11.80,,,,
Belle View Elementary,5/07/2025,30008,Apple Juice(Each),60,0,60,60,52,0,52,$8.84,0,0.00%,$0.00,$8.84,8,13.33%,$1.36,$10.20,,,,
Belle View Elementary,5/07/2025,30009,Orange Tangerine Juice(Each),16,0,16,15,12,0,12,$2.04,0,0.00%,$0.00,$2.04,3,20.00%,$0.51,$2.55,,,,
Belle View Elementary,5/07/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),0,0,0,5,5,0,5,$2.20,0,0.00%,$0.00,$2.20,0,0.00%,$0.00,$2.20,,,,
Belle View Elementary,5/07/2025,60034,Mandarin Orange Parfait(Parfait),3,0,3,3,2,0,2,$1.98,0,0.00%,$0.00,$1.98,1,33.33%,$0.99,$2.97,,,,
Belle View Elementary,5/07/2025,60162,Chicken & Biscuit Sandwich(Sandwich),0,0,0,8,8,0,8,$4.24,0,0.00%,$0.00,$4.24,0,0.00%,$0.00,$4.24,,,,
Belvedere Elementary,5/07/2025,10041,Mini Maple Pancakes(Package),0,0,0,100,60,20,80,$31.20,0,0.00%,$0.00,$31.20,20,20.00%,$7.80,$39.00,,,,
Belvedere Elementary,5/07/2025,20001,1% White Milk(Each),109,0,109,200,117,0,117,$42.12,0,0.00%,$0.00,$42.12,83,41.50%,$29.88,$72.00,,,,
Belvedere Elementary,5/07/2025,20014,Red Delicious Apple(Each - serving),35,0,35,21,19,0,19,$6.27,0,0.00%,$0.00,$6.27,2,9.52%,$0.66,$6.93,,,,
Belvedere Elementary,5/07/2025,20017,Orange(6 Slices per 1/2 cup),0,0,0,24,21,0,21,$7.14,0,0.00%,$0.00,$7.14,3,12.50%,$1.02,$8.16,,,,
Belvedere Elementary,5/07/2025,20031,Banana(Each),71,0,71,71,71,0,71,$14.91,0,0.00%,$0.00,$14.91,0,0.00%,$0.00,$14.91,,,,
Belvedere Elementary,5/07/2025,20038,Fat Free White Milk(Each),11,0,11,11,3,0,3,$0.99,0,0.00%,$0.00,$0.99,8,72.73%,$2.64,$3.63,,,,
Belvedere Elementary,5/07/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58,,,,
Belvedere Elementary,5/07/2025,30003,Honey Cheerios Cereal(Each),81,0,81,71,71,0,71,$41.89,0,0.00%,$0.00,$41.89,0,0.00%,$0.00,$41.89,,,,
Belvedere Elementary,5/07/2025,30004,Blueberry Chex Cereal(Each),20,0,20,21,9,2,11,$6.49,0,0.00%,$0.00,$6.49,10,47.62%,$5.90,$12.39,,,,
Belvedere Elementary,5/07/2025,30006,Cinnamon Chex Cereal(Each),0,0,0,40,27,9,36,$21.24,0,0.00%,$0.00,$21.24,4,10.00%,$2.36,$23.60,,,,
Belvedere Elementary,5/07/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Belvedere Elementary,5/07/2025,30008,Apple Juice(Each),82,0,82,80,51,0,51,$8.67,0,0.00%,$0.00,$8.67,29,36.25%,$4.93,$13.60,,,,
Belvedere Elementary,5/07/2025,30009,Orange Tangerine Juice(Each),55,0,55,80,79,0,79,$13.43,0,0.00%,$0.00,$13.43,1,1.25%,$0.17,$13.60,,,,
Belvedere Elementary,5/07/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,,,,
Belvedere Elementary,5/07/2025,60034,Mandarin Orange Parfait(Parfait),5,0,5,2,2,0,2,$1.98,0,0.00%,$0.00,$1.98,0,0.00%,$0.00,$1.98,,,,
Belvedere Elementary,5/07/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,14,9,0,9,$6.12,0,0.00%,$0.00,$6.12,5,35.71%,$3.40,$9.52,,,,
Belvedere Elementary,5/07/2025,60162,Chicken & Biscuit Sandwich(Sandwich),55,0,55,7,1,0,1,$0.53,0,0.00%,$0.00,$0.53,6,85.71%,$3.18,$3.71,,,,
Bonnie Brae Elementary,5/07/2025,10096,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",27,0,27,20,19,0,19,$7.79,1,5.00%,$0.41,$8.20,0,0.00%,$0.00,$8.20,,,,
Bonnie Brae Elementary,5/07/2025,20001,1% White Milk(Each),142,0,142,132,127,0,127,$45.72,0,0.00%,$0.00,$45.72,5,3.79%,$1.80,$47.52,,,,
Bonnie Brae Elementary,5/07/2025,20014,Red Delicious Apple(Each - serving),103,0,103,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Bonnie Brae Elementary,5/07/2025,20016,String Cheese(1 Stick),40,0,40,20,19,0,19,$4.18,1,5.00%,$0.22,$4.40,0,0.00%,$0.00,$4.40,,,,
Bonnie Brae Elementary,5/07/2025,20017,Orange(6 Slices per 1/2 cup),106,0,106,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Bonnie Brae Elementary,5/07/2025,20031,Banana(Each),150,0,150,142,140,0,140,$29.40,2,1.41%,$0.42,$29.82,0,0.00%,$0.00,$29.82,,,,
Bonnie Brae Elementary,5/07/2025,20038,Fat Free White Milk(Each),20,0,20,50,20,0,20,$6.60,0,0.00%,$0.00,$6.60,30,60.00%,$9.90,$16.50,,,,
Bonnie Brae Elementary,5/07/2025,30003,Honey Cheerios Cereal(Each),55,0,55,62,57,0,57,$33.63,0,0.00%,$0.00,$33.63,5,8.06%,$2.95,$36.58,,,,
Bonnie Brae Elementary,5/07/2025,30004,Blueberry Chex Cereal(Each),14,0,14,30,28,0,28,$16.52,0,0.00%,$0.00,$16.52,2,6.67%,$1.18,$17.70,,,,
Bonnie Brae Elementary,5/07/2025,30006,Cinnamon Chex Cereal(Each),15,0,15,30,25,0,25,$14.75,0,0.00%,$0.00,$14.75,5,16.67%,$2.95,$17.70,,,,
Bonnie Brae Elementary,5/07/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",5,0,5,20,9,0,9,$5.31,0,0.00%,$0.00,$5.31,11,55.00%,$6.49,$11.80,,,,
Bonnie Brae Elementary,5/07/2025,30008,Apple Juice(Each),104,0,104,100,75,0,75,$12.75,0,0.00%,$0.00,$12.75,25,25.00%,$4.25,$17.00,,,,
Bonnie Brae Elementary,5/07/2025,30009,Orange Tangerine Juice(Each),37,0,37,80,60,0,60,$10.20,0,0.00%,$0.00,$10.20,20,25.00%,$3.40,$13.60,,,,
Bonnie Brae Elementary,5/07/2025,60034,Mandarin Orange Parfait(Parfait),7,0,7,5,3,0,3,$2.97,2,40.00%,$1.98,$4.95,0,0.00%,$0.00,$4.95,,,,
Bonnie Brae Elementary,5/07/2025,60162,Chicken & Biscuit Sandwich(Sandwich),0,0,0,20,19,0,19,$10.07,1,5.00%,$0.53,$10.60,0,0.00%,$0.00,$10.60,,,,
Braddock Elementary,5/07/2025,10096,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",200,0,200,200,200,0,200,$82.00,0,0.00%,$0.00,$82.00,0,0.00%,$0.00,$82.00,,,,
Braddock Elementary,5/07/2025,20001,1% White Milk(Each),233,0,233,175,175,0,175,$63.00,0,0.00%,$0.00,$63.00,0,0.00%,$0.00,$63.00,,,,
Braddock Elementary,5/07/2025,20014,Red Delicious Apple(Each - serving),250,0,250,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Braddock Elementary,5/07/2025,20016,String Cheese(1 Stick),200,0,200,225,225,0,225,$49.50,0,0.00%,$0.00,$49.50,0,0.00%,$0.00,$49.50,,,,
Braddock Elementary,5/07/2025,20017,Orange(6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Braddock Elementary,5/07/2025,20031,Banana(Each),272,0,272,380,380,0,380,$79.80,0,0.00%,$0.00,$79.80,0,0.00%,$0.00,$79.80,,,,
Braddock Elementary,5/07/2025,20038,Fat Free White Milk(Each),17,0,17,15,15,0,15,$4.95,0,0.00%,$0.00,$4.95,0,0.00%,$0.00,$4.95,,,,
Braddock Elementary,5/07/2025,30003,Honey Cheerios Cereal(Each),82,0,82,75,75,0,75,$44.25,0,0.00%,$0.00,$44.25,0,0.00%,$0.00,$44.25,,,,
Braddock Elementary,5/07/2025,30004,Blueberry Chex Cereal(Each),30,0,30,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70,,,,
