school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total
Dranesville Elementary,5/08/2025,30009,Orange Tangerine Juice(Each),59,0,59,57,50,7,57,$9.69,0,0.00%,$0.00,$9.69,0,0.00%,$0.00,$9.69
Dranesville Elementary,5/08/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,14,13,1,14,$9.52,0,0.00%,$0.00,$9.52,0,0.00%,$0.00,$9.52
Dranesville Elementary,5/08/2025,20014,Red Delicious Apple(Each - serving),19,0,19,20,19,1,20,$6.60,0,0.00%,$0.00,$6.60,0,0.00%,$0.00,$6.60
Dranesville Elementary,5/08/2025,60096,Strawberry Parfait(Parfait),17,0,17,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Eagle View Elementary,5/08/2025,20001,1% White Milk(Each),61,0,61,85,62,0,62,$22.32,0,0.00%,$0.00,$22.32,23,27.06%,$8.28,$30.60
Eagle View Elementary,5/08/2025,10021,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),0,0,0,25,25,0,25,$10.25,0,0.00%,$0.00,$10.25,0,0.00%,$0.00,$10.25
Eagle View Elementary,5/08/2025,30008,Apple Juice(Each),96,0,96,110,110,0,110,$18.70,0,0.00%,$0.00,$18.70,0,0.00%,$0.00,$18.70
Eagle View Elementary,5/08/2025,30004,Blueberry Chex Cereal(Each),8,0,8,24,18,0,18,$10.62,0,0.00%,$0.00,$10.62,6,25.00%,$3.54,$14.16
Eagle View Elementary,5/08/2025,30068,Chilled Peaches(1/2 cup (drained)),35,0,35,28,28,0,28,$14.28,0,0.00%,$0.00,$14.28,0,0.00%,$0.00,$14.28
Eagle View Elementary,5/08/2025,30006,Cinnamon Chex Cereal(Each),10,0,10,24,15,0,15,$8.85,0,0.00%,$0.00,$8.85,9,37.50%,$5.31,$14.16
Eagle View Elementary,5/08/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",48,0,48,25,19,0,19,$11.21,0,0.00%,$0.00,$11.21,6,24.00%,$3.54,$14.75
Eagle View Elementary,5/08/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,24,24,0,24,$13.92,0,0.00%,$0.00,$13.92,0,0.00%,$0.00,$13.92
Eagle View Elementary,5/08/2025,30003,Honey Cheerios Cereal(Each),18,0,18,24,19,0,19,$11.21,0,0.00%,$0.00,$11.21,5,20.83%,$2.95,$14.16
Eagle View Elementary,5/08/2025,10041,Mini Maple Pancakes(Package),39,0,39,65,65,0,65,$25.35,0,0.00%,$0.00,$25.35,0,0.00%,$0.00,$25.35
Eagle View Elementary,5/08/2025,30009,Orange Tangerine Juice(Each),61,0,61,33,33,0,33,$5.61,0,0.00%,$0.00,$5.61,0,0.00%,$0.00,$5.61
Eagle View Elementary,5/08/2025,60033,Peach Parfait(Parfait),0,0,0,18,13,0,13,$15.08,0,0.00%,$0.00,$15.08,5,27.78%,$5.80,$20.88
Eagle View Elementary,5/08/2025,30044,Strawberry Flavored Dried Cranberries(2 Eaches),0,0,0,25,24,0,24,$11.52,0,0.00%,$0.00,$11.52,1,4.00%,$0.48,$12.00
Eagle View Elementary,5/08/2025,20016,String Cheese(1 Stick),0,0,0,25,25,0,25,$5.50,0,0.00%,$0.00,$5.50,0,0.00%,$0.00,$5.50
Fairfax High,5/08/2025,20001,1% White Milk(Each),20,0,20,67,19,0,19,$6.84,0,0.00%,$0.00,$6.84,48,71.64%,$17.28,$24.12
Fairfax High,5/08/2025,30008,Apple Juice(Each),150,0,150,112,112,0,112,$19.04,0,0.00%,$0.00,$19.04,0,0.00%,$0.00,$19.04
Fairfax High,5/08/2025,30004,Blueberry Chex Cereal(Each),12,0,12,12,11,0,11,$6.49,1,8.33%,$0.59,$7.08,0,0.00%,$0.00,$7.08
Fairfax High,5/08/2025,30006,Cinnamon Chex Cereal(Each),12,0,12,16,16,0,16,$9.44,0,0.00%,$0.00,$9.44,0,0.00%,$0.00,$9.44
Fairfax High,5/08/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",24,0,24,30,29,1,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70
Fairfax High,5/08/2025,20038,Fat Free White Milk(Each),10,0,10,63,14,0,14,$4.62,0,0.00%,$0.00,$4.62,49,77.78%,$16.17,$20.79
Fairfax High,5/08/2025,30003,Honey Cheerios Cereal(Each),12,0,12,24,24,0,24,$14.16,0,0.00%,$0.00,$14.16,0,0.00%,$0.00,$14.16
Fairfax High,5/08/2025,10041,Mini Maple Pancakes(Package),70,0,70,151,108,12,120,$46.80,3,1.99%,$1.17,$47.97,28,18.54%,$10.92,$58.89
Fairfax High,5/08/2025,30009,Orange Tangerine Juice(Each),50,0,50,124,90,0,90,$15.30,0,0.00%,$0.00,$15.30,34,27.42%,$5.78,$21.08
Fairfax High,5/08/2025,20014,Red Delicious Apple(Each - serving),15,0,15,25,25,0,25,$8.25,0,0.00%,$0.00,$8.25,0,0.00%,$0.00,$8.25
Fairfax High,5/08/2025,60096,Strawberry Parfait(Parfait),20,0,20,18,18,0,18,$17.82,0,0.00%,$0.00,$17.82,0,0.00%,$0.00,$17.82
Fairfax Villa Elementary,5/08/2025,20001,1% White Milk(Each),15,0,15,20,18,0,18,$6.48,0,0.00%,$0.00,$6.48,2,10.00%,$0.72,$7.20
Fairfax Villa Elementary,5/08/2025,30008,Apple Juice(Each),60,0,60,60,59,0,59,$10.03,0,0.00%,$0.00,$10.03,1,1.67%,$0.17,$10.20
Fairfax Villa Elementary,5/08/2025,20031,Banana(Each),0,0,0,12,7,0,7,$1.47,0,0.00%,$0.00,$1.47,5,41.67%,$1.05,$2.52
Fairfax Villa Elementary,5/08/2025,30004,Blueberry Chex Cereal(Each),8,0,8,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90
Fairfax Villa Elementary,5/08/2025,30068,Chilled Peaches(1/2 cup (drained)),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fairfax Villa Elementary,5/08/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",8,0,8,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90
Fairfax Villa Elementary,5/08/2025,60125,Egg and American Cheese on Biscuit(Sandwich),8,0,8,15,13,0,13,$6.11,0,0.00%,$0.00,$6.11,2,13.33%,$0.94,$7.05
Fairfax Villa Elementary,5/08/2025,20038,Fat Free White Milk(Each),6,0,6,8,4,0,4,$1.32,0,0.00%,$0.00,$1.32,4,50.00%,$1.32,$2.64
Fairfax Villa Elementary,5/08/2025,30003,Honey Cheerios Cereal(Each),8,0,8,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90
Fairfax Villa Elementary,5/08/2025,10041,Mini Maple Pancakes(Package),80,0,80,75,74,0,74,$28.86,0,0.00%,$0.00,$28.86,1,1.33%,$0.39,$29.25
Fairfax Villa Elementary,5/08/2025,30009,Orange Tangerine Juice(Each),40,0,40,50,46,0,46,$7.82,0,0.00%,$0.00,$7.82,4,8.00%,$0.68,$8.50
Fairfax Villa Elementary,5/08/2025,60096,Strawberry Parfait(Parfait),1,0,1,5,3,0,3,$2.97,0,0.00%,$0.00,$2.97,2,40.00%,$1.98,$4.95
Fairhill Elementary,5/08/2025,20001,1% White Milk(Each),54,0,54,70,41,0,41,$14.76,0,0.00%,$0.00,$14.76,29,41.43%,$10.44,$25.20
Fairhill Elementary,5/08/2025,10021,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),0,0,0,20,15,0,15,$6.15,0,0.00%,$0.00,$6.15,5,25.00%,$2.05,$8.20
Fairhill Elementary,5/08/2025,30008,Apple Juice(Each),40,0,40,40,40,0,40,$6.80,0,0.00%,$0.00,$6.80,0,0.00%,$0.00,$6.80
Fairhill Elementary,5/08/2025,20031,Banana(Each),20,0,20,15,15,0,15,$3.15,0,0.00%,$0.00,$3.15,0,0.00%,$0.00,$3.15
Fairhill Elementary,5/08/2025,30004,Blueberry Chex Cereal(Each),10,0,10,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90
Fairhill Elementary,5/08/2025,30068,Chilled Peaches(1/2 cup (drained)),24,0,24,21,21,0,21,$10.71,0,0.00%,$0.00,$10.71,0,0.00%,$0.00,$10.71
Fairhill Elementary,5/08/2025,30006,Cinnamon Chex Cereal(Each),10,0,10,10,9,0,9,$5.31,0,0.00%,$0.00,$5.31,1,10.00%,$0.59,$5.90
Fairhill Elementary,5/08/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",10,0,10,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fairhill Elementary,5/08/2025,20038,Fat Free White Milk(Each),15,0,15,47,33,0,33,$10.89,0,0.00%,$0.00,$10.89,14,29.79%,$4.62,$15.51
Fairhill Elementary,5/08/2025,30003,Honey Cheerios Cereal(Each),10,0,10,10,9,0,9,$5.31,0,0.00%,$0.00,$5.31,1,10.00%,$0.59,$5.90
Fairhill Elementary,5/08/2025,30037,IW Applesauce Cup(Each),0,0,0,10,7,0,7,$1.89,0,0.00%,$0.00,$1.89,3,30.00%,$0.81,$2.70
Fairhill Elementary,5/08/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58
Fairhill Elementary,5/08/2025,10041,Mini Maple Pancakes(Package),74,0,74,66,63,0,63,$24.57,0,0.00%,$0.00,$24.57,3,4.55%,$1.17,$25.74
Fairhill Elementary,5/08/2025,20017,Orange(6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fairhill Elementary,5/08/2025,30009,Orange Tangerine Juice(Each),46,0,46,46,31,0,31,$5.27,0,0.00%,$0.00,$5.27,15,32.61%,$2.55,$7.82
Fairhill Elementary,5/08/2025,20014,Red Delicious Apple(Each - serving),20,0,20,15,7,0,7,$2.31,0,0.00%,$0.00,$2.31,8,53.33%,$2.64,$4.95
Fairhill Elementary,5/08/2025,60096,Strawberry Parfait(Parfait),5,0,5,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fairhill Elementary,5/08/2025,20016,String Cheese(1 Stick),0,0,0,20,15,0,15,$3.30,0,0.00%,$0.00,$3.30,5,25.00%,$1.10,$4.40
Fairview Elementary,5/08/2025,20001,1% White Milk(Each),8,0,8,12,7,1,8,$2.88,0,0.00%,$0.00,$2.88,4,33.33%,$1.44,$4.32
Fairview Elementary,5/08/2025,30008,Apple Juice(Each),103,0,103,80,55,25,80,$13.60,0,0.00%,$0.00,$13.60,0,0.00%,$0.00,$13.60
Fairview Elementary,5/08/2025,30004,Blueberry Chex Cereal(Each),8,0,8,8,6,0,6,$3.54,0,0.00%,$0.00,$3.54,2,25.00%,$1.18,$4.72
Fairview Elementary,5/08/2025,60162,Chicken & Biscuit Sandwich(Sandwich),0,0,0,12,7,1,8,$4.24,0,0.00%,$0.00,$4.24,4,33.33%,$2.12,$6.36
Fairview Elementary,5/08/2025,30006,Cinnamon Chex Cereal(Each),12,0,12,8,8,0,8,$4.72,0,0.00%,$0.00,$4.72,0,0.00%,$0.00,$4.72
Fairview Elementary,5/08/2025,20038,Fat Free White Milk(Each),6,0,6,12,5,0,5,$1.65,0,0.00%,$0.00,$1.65,7,58.33%,$2.31,$3.96
Fairview Elementary,5/08/2025,30003,Honey Cheerios Cereal(Each),7,0,7,8,5,1,6,$3.54,0,0.00%,$0.00,$3.54,2,25.00%,$1.18,$4.72
Fairview Elementary,5/08/2025,10041,Mini Maple Pancakes(Package),84,0,84,96,87,9,96,$37.44,0,0.00%,$0.00,$37.44,0,0.00%,$0.00,$37.44
Fairview Elementary,5/08/2025,30093,Natural Breakfast Syrup(Each),0,0,0,46,27,5,32,$6.40,0,0.00%,$0.00,$6.40,14,30.43%,$2.80,$9.20
Fairview Elementary,5/08/2025,30009,Orange Tangerine Juice(Each),35,0,35,69,57,12,69,$11.73,0,0.00%,$0.00,$11.73,0,0.00%,$0.00,$11.73
Fairview Elementary,5/08/2025,20014,Red Delicious Apple(Each - serving),10,0,10,12,5,0,5,$1.65,0,0.00%,$0.00,$1.65,7,58.33%,$2.31,$3.96
Fairview Elementary,5/08/2025,60096,Strawberry Parfait(Parfait),2,0,2,2,2,0,2,$1.98,0,0.00%,$0.00,$1.98,0,0.00%,$0.00,$1.98
FALLS CHURCH HS,5/08/2025,30008,Apple Juice(Each),1000,0,1000,1000,887,0,887,$150.79,0,0.00%,$0.00,$150.79,113,11.30%,$19.21,$170.00
FALLS CHURCH HS,5/08/2025,10020,Bagel(Bagel),402,0,402,402,364,0,364,$116.48,0,0.00%,$0.00,$116.48,38,9.45%,$12.16,$128.64
FALLS CHURCH HS,5/08/2025,10023,Blueberry Bread(1oz Grain (1/64 Baked Pan)),251,0,251,251,237,0,237,$97.17,0,0.00%,$0.00,$97.17,14,5.58%,$5.74,$102.91
FALLS CHURCH HS,5/08/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",100,0,100,100,87,0,87,$51.33,0,0.00%,$0.00,$51.33,13,13.00%,$7.67,$59.00
FALLS CHURCH HS,5/08/2025,20009,Cream Cheese(Each),394,0,394,394,356,0,356,$103.24,0,0.00%,$0.00,$103.24,38,9.64%,$11.02,$114.26
FALLS CHURCH HS,5/08/2025,60125,Egg and American Cheese on Biscuit(Sandwich),45,0,45,45,45,0,45,$21.15,0,0.00%,$0.00,$21.15,0,0.00%,$0.00,$21.15
FALLS CHURCH HS,5/08/2025,30108,Fat Free Unflavored Shelf-Stable Milk(Each),216,0,216,216,138,0,138,$52.44,0,0.00%,$0.00,$52.44,78,36.11%,$29.64,$82.08
FALLS CHURCH HS,5/08/2025,30003,Honey Cheerios Cereal(Each),50,0,50,50,37,0,37,$21.83,0,0.00%,$0.00,$21.83,13,26.00%,$7.67,$29.50
FALLS CHURCH HS,5/08/2025,10041,Mini Maple Pancakes(Package),279,0,279,265,204,0,204,$79.56,0,0.00%,$0.00,$79.56,61,23.02%,$23.79,$103.35
FALLS CHURCH HS,5/08/2025,30050,Natural Blackberry Jam(Packet),394,0,394,394,349,0,349,$52.35,0,0.00%,$0.00,$52.35,45,11.42%,$6.75,$59.10
FALLS CHURCH HS,5/08/2025,30093,Natural Breakfast Syrup(Each),265,0,265,265,204,0,204,$40.80,0,0.00%,$0.00,$40.80,61,23.02%,$12.20,$53.00
FALLS CHURCH HS,5/08/2025,30009,Orange Tangerine Juice(Each),228,0,228,228,198,0,198,$33.66,0,0.00%,$0.00,$33.66,30,13.16%,$5.10,$38.76
FALLS CHURCH HS,5/08/2025,20014,Red Delicious Apple(Each - serving),120,0,120,120,97,0,97,$32.01,0,0.00%,$0.00,$32.01,23,19.17%,$7.59,$39.60
FALLS CHURCH HS,5/08/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",55,0,55,55,51,0,51,$27.54,0,0.00%,$0.00,$27.54,4,7.27%,$2.16,$29.70
FALLS CHURCH HS,5/08/2025,60096,Strawberry Parfait(Parfait),60,0,60,60,60,0,60,$59.40,0,0.00%,$0.00,$59.40,0,0.00%,$0.00,$59.40
Flint Hill Elementary,5/08/2025,20001,1% White Milk(Each),12,0,12,8,8,0,8,$2.88,0,0.00%,$0.00,$2.88,0,0.00%,$0.00,$2.88
Flint Hill Elementary,5/08/2025,30008,Apple Juice(Each),26,0,26,40,31,0,31,$5.27,0,0.00%,$0.00,$5.27,9,22.50%,$1.53,$6.80
Flint Hill Elementary,5/08/2025,20008,Apple Slices(3 slices per 1/4 cup),0,0,0,12,4,0,4,$2.36,0,0.00%,$0.00,$2.36,8,66.67%,$4.72,$7.08
Flint Hill Elementary,5/08/2025,30004,Blueberry Chex Cereal(Each),4,0,4,1,1,0,1,$0.59,0,0.00%,$0.00,$0.59,0,0.00%,$0.00,$0.59
Flint Hill Elementary,5/08/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",10,0,10,8,8,0,8,$4.72,0,0.00%,$0.00,$4.72,0,0.00%,$0.00,$4.72
Flint Hill Elementary,5/08/2025,60004,Egg and American Cheese on English Muffin(Sandwich),0,0,0,6,6,0,6,$3.06,0,0.00%,$0.00,$3.06,0,0.00%,$0.00,$3.06
Flint Hill Elementary,5/08/2025,30003,Honey Cheerios Cereal(Each),10,0,10,6,4,2,6,$3.54,0,0.00%,$0.00,$3.54,0,0.00%,$0.00,$3.54
Flint Hill Elementary,5/08/2025,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable(Each)",0,0,0,1,1,0,1,$0.48,0,0.00%,$0.00,$0.48,0,0.00%,$0.00,$0.48
Flint Hill Elementary,5/08/2025,10041,Mini Maple Pancakes(Package),13,0,13,13,13,0,13,$5.07,0,0.00%,$0.00,$5.07,0,0.00%,$0.00,$5.07
Flint Hill Elementary,5/08/2025,20017,Orange(6 Slices per 1/2 cup),9,0,9,6,1,0,1,$0.34,0,0.00%,$0.00,$0.34,5,83.33%,$1.70,$2.04
Flint Hill Elementary,5/08/2025,30009,Orange Tangerine Juice(Each),12,0,12,48,16,0,16,$2.72,0,0.00%,$0.00,$2.72,32,66.67%,$5.44,$8.16
Flint Hill Elementary,5/08/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,2,0,0,0,$0.00,0,0.00%,$0.00,$0.00,2,100.00%,$0.00,$0.00
Flint Hill Elementary,5/08/2025,10064,"-Peas and Diced Carrots, Frozen(1/2 cup)",0,0,0,2,0,2,2,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Flint Hill Elementary,5/08/2025,60096,Strawberry Parfait(Parfait),2,0,2,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Floris Elementary,5/08/2025,20001,1% White Milk(Each),35,0,35,42,17,0,17,$6.12,0,0.00%,$0.00,$6.12,25,59.52%,$9.00,$15.12
Floris Elementary,5/08/2025,30008,Apple Juice(Each),80,0,80,106,75,25,100,$17.00,0,0.00%,$0.00,$17.00,6,5.66%,$1.02,$18.02
Floris Elementary,5/08/2025,20031,Banana(Each),10,0,10,40,20,0,20,$4.20,0,0.00%,$0.00,$4.20,20,50.00%,$4.20,$8.40
Floris Elementary,5/08/2025,30004,Blueberry Chex Cereal(Each),12,0,12,12,3,0,3,$1.77,0,0.00%,$0.00,$1.77,9,75.00%,$5.31,$7.08
Floris Elementary,5/08/2025,30006,Cinnamon Chex Cereal(Each),24,0,24,14,12,0,12,$7.08,0,0.00%,$0.00,$7.08,2,14.29%,$1.18,$8.26
Floris Elementary,5/08/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",24,0,24,34,11,0,11,$6.49,0,0.00%,$0.00,$6.49,23,67.65%,$13.57,$20.06
Floris Elementary,5/08/2025,20038,Fat Free White Milk(Each),25,0,25,33,7,0,7,$2.31,0,0.00%,$0.00,$2.31,26,78.79%,$8.58,$10.89
Floris Elementary,5/08/2025,30003,Honey Cheerios Cereal(Each),12,0,12,12,12,0,12,$7.08,0,0.00%,$0.00,$7.08,0,0.00%,$0.00,$7.08
Floris Elementary,5/08/2025,10041,Mini Maple Pancakes(Package),72,0,72,81,62,16,78,$30.42,3,3.70%,$1.17,$31.59,0,0.00%,$0.00,$31.59
Floris Elementary,5/08/2025,30009,Orange Tangerine Juice(Each),60,0,60,49,28,11,39,$6.63,0,0.00%,$0.00,$6.63,10,20.41%,$1.70,$8.33
Floris Elementary,5/08/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,15,4,0,4,$2.72,0,0.00%,$0.00,$2.72,11,73.33%,$7.48,$10.20
Forest Edge Elementary,5/08/2025,20001,1% White Milk(Each),76,0,76,117,111,0,111,$39.96,0,0.00%,$0.00,$39.96,6,5.13%,$2.16,$42.12
Forest Edge Elementary,5/08/2025,30008,Apple Juice(Each),102,0,102,120,120,0,120,$20.40,0,0.00%,$0.00,$20.40,0,0.00%,$0.00,$20.40
Forest Edge Elementary,5/08/2025,30004,Blueberry Chex Cereal(Each),18,0,18,23,17,0,17,$10.03,0,0.00%,$0.00,$10.03,6,26.09%,$3.54,$13.57
Forest Edge Elementary,5/08/2025,30061,Chilled Mandarin Oranges(1/2 cup (drained)),0,0,0,51,51,0,51,$17.34,0,0.00%,$0.00,$17.34,0,0.00%,$0.00,$17.34
Forest Edge Elementary,5/08/2025,30006,Cinnamon Chex Cereal(Each),29,0,29,24,6,0,6,$3.54,0,0.00%,$0.00,$3.54,18,75.00%,$10.62,$14.16
Forest Edge Elementary,5/08/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,65,65,0,65,$37.70,0,0.00%,$0.00,$37.70,0,0.00%,$0.00,$37.70
Forest Edge Elementary,5/08/2025,20038,Fat Free White Milk(Each),64,0,64,57,57,0,57,$18.81,0,0.00%,$0.00,$18.81,0,0.00%,$0.00,$18.81
Forest Edge Elementary,5/08/2025,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable(Each)",0,0,0,3,3,0,3,$1.44,0,0.00%,$0.00,$1.44,0,0.00%,$0.00,$1.44
Forest Edge Elementary,5/08/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Forest Edge Elementary,5/08/2025,10041,Mini Maple Pancakes(Package),58,0,58,150,150,0,150,$58.50,0,0.00%,$0.00,$58.50,0,0.00%,$0.00,$58.50
Forest Edge Elementary,5/08/2025,30093,Natural Breakfast Syrup(Each),0,0,0,80,80,0,80,$16.00,0,0.00%,$0.00,$16.00,0,0.00%,$0.00,$16.00
Forest Edge Elementary,5/08/2025,30051,Natural Grape Jam(Packet),0,0,0,35,35,0,35,$3.15,0,0.00%,$0.00,$3.15,0,0.00%,$0.00,$3.15
Forest Edge Elementary,5/08/2025,20017,Orange(Each - serving),83,0,83,50,48,0,48,$16.32,0,0.00%,$0.00,$16.32,2,4.00%,$0.68,$17.00
Forest Edge Elementary,5/08/2025,30009,Orange Tangerine Juice(Each),120,0,120,120,100,0,100,$17.00,0,0.00%,$0.00,$17.00,20,16.67%,$3.40,$20.40
Forest Edge Elementary,5/08/2025,20014,Red Delicious Apple(Each - serving),37,0,37,70,70,0,70,$23.10,0,0.00%,$0.00,$23.10,0,0.00%,$0.00,$23.10
Forest Edge Elementary,5/08/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,25,25,0,25,$13.50,0,0.00%,$0.00,$13.50,0,0.00%,$0.00,$13.50
Forest Edge Elementary,5/08/2025,60096,Strawberry Parfait(Parfait),9,0,9,7,7,0,7,$6.93,0,0.00%,$0.00,$6.93,0,0.00%,$0.00,$6.93
Forestdale Elementary,5/08/2025,20001,1% White Milk(Each),45,0,45,67,66,0,66,$23.76,0,0.00%,$0.00,$23.76,1,1.49%,$0.36,$24.12
Forestdale Elementary,5/08/2025,30008,Apple Juice(Each),168,0,168,100,100,0,100,$17.00,0,0.00%,$0.00,$17.00,0,0.00%,$0.00,$17.00
Forestdale Elementary,5/08/2025,20031,Banana(Each),45,0,45,35,35,0,35,$7.35,0,0.00%,$0.00,$7.35,0,0.00%,$0.00,$7.35
Forestdale Elementary,5/08/2025,30068,Chilled Peaches(1/2 cup (drained)),38,0,38,39,39,0,39,$19.89,0,0.00%,$0.00,$19.89,0,0.00%,$0.00,$19.89
Forestdale Elementary,5/08/2025,30006,Cinnamon Chex Cereal(Each),60,0,60,60,60,0,60,$35.40,0,0.00%,$0.00,$35.40,0,0.00%,$0.00,$35.40
Forestdale Elementary,5/08/2025,60125,Egg and American Cheese on Biscuit(Sandwich),28,0,28,30,30,0,30,$14.10,0,0.00%,$0.00,$14.10,0,0.00%,$0.00,$14.10
Forestdale Elementary,5/08/2025,20038,Fat Free White Milk(Each),18,0,18,35,33,0,33,$10.89,0,0.00%,$0.00,$10.89,2,5.71%,$0.66,$11.55
Forestdale Elementary,5/08/2025,20043,"Lactose Free, White Milk(Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16
Forestdale Elementary,5/08/2025,10041,Mini Maple Pancakes(Package),326,0,326,264,230,0,230,$89.70,0,0.00%,$0.00,$89.70,34,12.88%,$13.26,$102.96
Forestdale Elementary,5/08/2025,30009,Orange Tangerine Juice(Each),146,0,146,210,195,0,195,$33.15,0,0.00%,$0.00,$33.15,15,7.14%,$2.55,$35.70
Forestdale Elementary,5/08/2025,60096,Strawberry Parfait(Parfait),10,0,10,10,5,0,5,$4.95,0,0.00%,$0.00,$4.95,5,50.00%,$4.95,$9.90
Forestville Elementary,5/08/2025,20001,1% White Milk(Each),6,0,6,8,6,0,6,$2.16,0,0.00%,$0.00,$2.16,2,25.00%,$0.72,$2.88
Forestville Elementary,5/08/2025,30008,Apple Juice(Each),34,0,34,40,34,0,34,$5.78,0,0.00%,$0.00,$5.78,6,15.00%,$1.02,$6.80
Forestville Elementary,5/08/2025,10020,Bagel(Bagel),0,0,0,18,13,0,13,$4.16,1,5.56%,$0.32,$4.48,4,22.22%,$1.28,$5.76
Forestville Elementary,5/08/2025,20031,Banana(Each),5,0,5,14,6,0,6,$1.26,0,0.00%,$0.00,$1.26,8,57.14%,$1.68,$2.94
Forestville Elementary,5/08/2025,10023,Blueberry Bread(1oz Grain (1/64 Baked Pan)),0,0,0,3,2,0,2,$0.82,1,33.33%,$0.41,$1.23,0,0.00%,$0.00,$1.23
Forestville Elementary,5/08/2025,30004,Blueberry Chex Cereal(Each),1,0,1,12,1,0,1,$0.59,0,0.00%,$0.00,$0.59,11,91.67%,$6.49,$7.08
Forestville Elementary,5/08/2025,60125,Egg and American Cheese on Biscuit(Sandwich),1,0,1,6,2,0,2,$0.94,0,0.00%,$0.00,$0.94,4,66.67%,$1.88,$2.82
Forestville Elementary,5/08/2025,20038,Fat Free White Milk(Each),2,0,2,5,2,0,2,$0.66,0,0.00%,$0.00,$0.66,3,60.00%,$0.99,$1.65
Forestville Elementary,5/08/2025,30003,Honey Cheerios Cereal(Each),6,0,6,13,7,0,7,$4.13,0,0.00%,$0.00,$4.13,6,46.15%,$3.54,$7.67
Forestville Elementary,5/08/2025,10041,Mini Maple Pancakes(Package),23,0,23,35,34,0,34,$13.26,0,0.00%,$0.00,$13.26,1,2.86%,$0.39,$13.65
Forestville Elementary,5/08/2025,30009,Orange Tangerine Juice(Each),17,0,17,40,12,0,12,$2.04,0,0.00%,$0.00,$2.04,28,70.00%,$4.76,$6.80
Fort Belvoir Primary Elementary,5/08/2025,20001,1% White Milk(Each),201,0,201,363,180,0,180,$64.80,0,0.00%,$0.00,$64.80,183,50.41%,$65.88,$130.68
Fort Belvoir Primary Elementary,5/08/2025,30008,Apple Juice(Each),125,0,125,250,240,0,240,$40.80,0,0.00%,$0.00,$40.80,10,4.00%,$1.70,$42.50
Fort Belvoir Primary Elementary,5/08/2025,30004,Blueberry Chex Cereal(Each),35,0,35,60,40,0,40,$23.60,0,0.00%,$0.00,$23.60,20,33.33%,$11.80,$35.40
