School_Name,Date,Identifier,Name,Planned_Reimbursable,Planned_Non-Reimbursable,Planned_Total,Offered_Reimbursable,Offered_Non-Reimbursable,Offered_Total,Served_Reimbursable,Served_Non-Reimbursable,Served_Total,Discarded_Total,Discarded_Cost,Subtotal_Cost,Left_Over_Total,Left_Over_Percent_of_Offered,Left_Over_Cost,Production_Cost_Total
Aldrin Elementary,5/15/2025,60077,Manager's Vegetable Choice (1/4 cup),99,0,99,125,113,0,113,$0.00,0,0.00%,$0.00,$0.00,12,9.60%,$0.00,$0.00
Annandale High,5/15/2025,10001,"Patty, Chicken, Breaded, WG (2 strips)",100,0,100,60,58,0,58,$12.76,1,1.67%,$0.22,$12.98,1,1.67%,$0.22,$13.20
Annandale High,5/15/2025,10033,Chocolate Chip Cookie (Cookie),20,0,20,20,8,0,8,$2.16,0,0.00%,$0.00,$2.16,12,60.00%,$3.24,$5.40
Annandale High,5/15/2025,10044,Soft Pretzel (1 pretzel),10,0,10,15,6,0,6,$1.32,0,0.00%,$0.00,$1.32,9,60.00%,$1.98,$3.30
Annandale High,5/15/2025,10049,"WG 10"" Flour Tortilla (Tortilla)",100,0,100,72,41,0,41,$14.35,2,2.78%,$0.70,$15.05,29,40.28%,$10.15,$25.20
Annandale High,5/15/2025,10051,"Turkey,  Breast, Pre-Sliced, Oven Roasted (3 Slices)",10,0,10,10,5,0,5,$2.70,0,0.00%,$0.00,$2.70,5,50.00%,$2.70,$5.40
Annandale High,5/15/2025,10062,Corn (1/4 cup (thawed)),160,0,160,160,126,13,139,$15.29,5,3.13%,$0.55,$15.84,16,10.00%,$1.76,$17.60
Annandale High,5/15/2025,10062,Corn (2 Tablespoons (thawed)),64,0,64,64,51,0,51,$2.55,3,4.69%,$0.15,$2.70,10,15.63%,$0.50,$3.20
Annandale High,5/15/2025,10070,Orange Sauce (ounce),100,0,100,20,12,0,12,$1.68,4,20.00%,$0.56,$2.24,4,20.00%,$0.56,$2.80
Annandale High,5/15/2025,20001,1% White Milk (Each),100,0,100,164,84,0,84,$30.24,0,0.00%,$0.00,$30.24,80,48.78%,$28.80,$59.04
Annandale High,5/15/2025,20002,Fat Free Chocolate Milk (Each),600,0,600,643,582,13,595,$208.25,2,0.31%,$0.70,$208.95,46,7.15%,$16.10,$225.05
Annandale High,5/15/2025,20006,"Cheese, Shredded, Cheddar (1/4 cup)",96,0,96,96,83,0,83,$14.11,3,3.13%,$0.51,$14.62,10,10.42%,$1.70,$16.32
Annandale High,5/15/2025,20014,Red Delicious Apple (Each - serving),0,0,0,475,398,0,398,$131.34,2,0.42%,$0.66,$132.00,75,15.79%,$24.75,$156.75
Annandale High,5/15/2025,20015,Golden Delicious Apple (Each),275,0,275,105,62,0,62,$19.22,3,2.86%,$0.93,$20.15,40,38.10%,$12.40,$32.55
Annandale High,5/15/2025,20016,String Cheese (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/15/2025,20017,Orange (1/4 cup),163,0,163,301,245,13,258,$43.86,4,1.33%,$0.68,$44.54,39,12.96%,$6.63,$51.17
Annandale High,5/15/2025,20018,Red Seedless Grapes (16 grapes per 1/2 cup),600,0,600,920,896,13,909,$463.59,10,1.09%,$5.10,$468.69,1,0.11%,$0.51,$469.20
Annandale High,5/15/2025,20028,Lettuce Blend Salad Mix (1/2 cup),360,0,360,400,360,13,373,$29.84,10,2.50%,$0.80,$30.64,17,4.25%,$1.36,$32.00
Annandale High,5/15/2025,20035,"Onions, Red, Whole (2 Tablespoons (sliced))",70,0,70,70,58,0,58,$1.74,3,4.29%,$0.09,$1.83,9,12.86%,$0.27,$2.10
Annandale High,5/15/2025,20038,Fat Free White Milk (Each),100,0,100,99,38,0,38,$12.54,0,0.00%,$0.00,$12.54,61,61.62%,$20.13,$32.67
Annandale High,5/15/2025,20040,Cucumber Slices (6 Slices per 1/2 cup),46,0,46,46,42,0,42,$5.04,2,4.35%,$0.24,$5.28,2,4.35%,$0.24,$5.52
Annandale High,5/15/2025,20041,"Peppers, Green, Whole (2 Tablespoon)",70,0,70,70,66,0,66,$3.96,2,2.86%,$0.12,$4.08,2,2.86%,$0.12,$4.20
Annandale High,5/15/2025,20042,"Peppers, Red, Whole (2 Tablespoons)",70,0,70,70,66,0,66,$3.30,3,4.29%,$0.15,$3.45,1,1.43%,$0.05,$3.50
Annandale High,5/15/2025,20052,Assorted  4 oz Yogurt (Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/15/2025,30002,Sub Roll (Sub Roll),12,0,12,12,2,0,2,$0.62,0,0.00%,$0.00,$0.62,10,83.33%,$3.10,$3.72
Annandale High,5/15/2025,30008,Apple Juice (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/15/2025,30009,Orange Tangerine Juice (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/15/2025,30024,Black Beans (2 Tablespoons),33,0,33,33,19,0,19,$0.76,2,6.06%,$0.08,$0.84,12,36.36%,$0.48,$1.32
Annandale High,5/15/2025,30033,Cheez-Its Crackers (Package),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/15/2025,30044,Strawberry Flavored Dried Cranberries (Each),75,0,75,70,36,0,36,$8.64,0,0.00%,$0.00,$8.64,34,48.57%,$8.16,$16.80
Annandale High,5/15/2025,30045,Watermelon Flavored Dried Cranberries (Each),75,0,75,70,22,0,22,$5.28,2,2.86%,$0.48,$5.76,46,65.71%,$11.04,$16.80
Annandale High,5/15/2025,30063,Ketchup Packet (Packet),1500,0,1500,2000,1857,13,1870,$56.10,5,0.25%,$0.15,$56.25,125,6.25%,$3.75,$60.00
Annandale High,5/15/2025,30064,Mayonnaise Packet (Packet),700,0,700,900,875,13,888,$88.80,2,0.22%,$0.20,$89.00,10,1.11%,$1.00,$90.00
Annandale High,5/15/2025,30065,Mustard Packet (Packet),100,0,100,100,90,0,90,$4.50,0,0.00%,$0.00,$4.50,10,10.00%,$0.50,$5.00
Annandale High,5/15/2025,30077,Italian Dressing (1 ounce),144,0,144,144,130,0,130,$10.40,2,1.39%,$0.16,$10.56,12,8.33%,$0.96,$11.52
Annandale High,5/15/2025,30097,Bottled Water (Bottle),15,0,15,15,12,0,12,$1.92,0,0.00%,$0.00,$1.92,3,20.00%,$0.48,$2.40
Annandale High,5/15/2025,30099,Chickpeas (1/4 cup),160,0,160,128,93,0,93,$8.37,3,2.34%,$0.27,$8.64,32,25.00%,$2.88,$11.52
Annandale High,5/15/2025,30107,Ranch Dressing (1 ounce),336,0,336,336,314,13,327,$35.97,2,0.60%,$0.22,$36.19,7,2.08%,$0.77,$36.96
Annandale High,5/15/2025,30109,Smartfood RF White Cheddar Popcorn (Each),10,0,10,10,3,0,3,$1.11,0,0.00%,$0.00,$1.11,7,70.00%,$2.59,$3.70
Annandale High,5/15/2025,30110,Doritos Flamas (Each),10,0,10,10,2,0,2,$0.74,0,0.00%,$0.00,$0.74,8,80.00%,$2.96,$3.70
Annandale High,5/15/2025,30111,Doritos RF Spicy Sweet Chili (Each),10,0,10,10,4,0,4,$1.48,0,0.00%,$0.00,$1.48,6,60.00%,$2.22,$3.70
Annandale High,5/15/2025,30112,Doritos RF Nacho Cheese (Each),10,0,10,10,2,0,2,$0.74,0,0.00%,$0.00,$0.74,8,80.00%,$2.96,$3.70
Annandale High,5/15/2025,30113,Cool Ranch Reduced Fat Doritos (Each),10,0,10,10,3,0,3,$1.11,0,0.00%,$0.00,$1.11,7,70.00%,$2.59,$3.70
Annandale High,5/15/2025,30114,SS Baked Cheetos Flaming Hot (Each),10,0,10,10,2,0,2,$1.06,0,0.00%,$0.00,$1.06,8,80.00%,$4.24,$5.30
Annandale High,5/15/2025,30115,SS Baked Cheetos Flaming Limon (Each),10,0,10,10,2,0,2,$0.78,0,0.00%,$0.00,$0.78,8,80.00%,$3.12,$3.90
Annandale High,5/15/2025,30116,SS Cheetos Fantastix Flaming Hot (Each),10,0,10,10,2,0,2,$0.78,0,0.00%,$0.00,$0.78,8,80.00%,$3.12,$3.90
Annandale High,5/15/2025,30118,Kettle Cooked Smoky BBQ Chips (Each),10,0,10,10,2,0,2,$1.20,0,0.00%,$0.00,$1.20,8,80.00%,$4.80,$6.00
Annandale High,5/15/2025,30119,RF Kettle Chips Jalapeno & Cheddar Chips (Each),10,0,10,10,7,0,7,$4.20,0,0.00%,$0.00,$4.20,3,30.00%,$1.80,$6.00
Annandale High,5/15/2025,30120,RF Kettle Chips Sea Salt & Vinegar Chips (Each),10,0,10,10,3,0,3,$1.80,0,0.00%,$0.00,$1.80,7,70.00%,$4.20,$6.00
Annandale High,5/15/2025,30124,"Fruit Snacks, Welch's Mixed (Each)",10,0,10,10,1,0,1,$0.40,0,0.00%,$0.00,$0.40,9,90.00%,$3.60,$4.00
Annandale High,5/15/2025,30160,Lay's RF Kettle Original Chips (Each),10,0,10,10,1,0,1,$0.60,0,0.00%,$0.00,$0.60,9,90.00%,$5.40,$6.00
Annandale High,5/15/2025,60021,Cooked  Brown Rice (1 cup cooked),350,0,350,260,252,0,252,$27.72,6,2.31%,$0.66,$28.38,2,0.77%,$0.22,$28.60
Annandale High,5/15/2025,60035,PB&J Power Pack (Power Packs),150,0,150,165,135,0,135,$145.80,0,0.00%,$0.00,$145.80,30,18.18%,$32.40,$178.20
Annandale High,5/15/2025,60036,Cherry Vanilla Yogurt Power Pack (Power Packs),5,0,5,5,2,0,2,$1.60,0,0.00%,$0.00,$1.60,3,60.00%,$2.40,$4.00
Annandale High,5/15/2025,60037,Strawberry & Banana Yogurt Power Pack (Power Packs),5,0,5,5,1,0,1,$0.80,0,0.00%,$0.00,$0.80,4,80.00%,$3.20,$4.00
Annandale High,5/15/2025,60038,Peach Yogurt Power Pack (Power Packs),5,0,5,5,2,0,2,$1.60,0,0.00%,$0.00,$1.60,3,60.00%,$2.40,$4.00
Annandale High,5/15/2025,60050,Chickenless Bites (2 Bites),10,0,10,10,8,0,8,$3.04,0,0.00%,$0.00,$3.04,2,20.00%,$0.76,$3.80
Annandale High,5/15/2025,60052,Orange Chickenless Bites (4 bites),100,0,100,80,76,0,76,$66.12,1,1.25%,$0.87,$66.99,3,3.75%,$2.61,$69.60
Annandale High,5/15/2025,60054,Steamed Broccoli (1/2 cup),105,0,105,105,92,0,92,$13.80,3,2.86%,$0.45,$14.25,10,9.52%,$1.50,$15.75
Annandale High,5/15/2025,60055,Orange Chicken (4 Bites w/ 1oz sauce),250,0,250,180,176,0,176,$167.20,1,0.56%,$0.95,$168.15,3,1.67%,$2.85,$171.00
Annandale High,5/15/2025,60064,Vegetable Dumpling (6 dumplings),0,0,0,20,12,0,12,$0.00,1,5.00%,$0.00,$0.00,7,35.00%,$0.00,$0.00
Annandale High,5/15/2025,60072,Spicy Breaded Chicken Patty on Bun (Sandwich),500,0,500,620,571,19,590,$442.50,2,0.32%,$1.50,$444.00,28,4.52%,$21.00,$465.00
Annandale High,5/15/2025,60075,Spicy Chicken Wrap (Wrap),40,0,40,20,12,0,12,$14.04,0,0.00%,$0.00,$14.04,8,40.00%,$9.36,$23.40
Annandale High,5/15/2025,60077,Manager's Vegetable Choice (1/4 cup),150,0,150,142,106,0,106,$0.00,3,2.11%,$0.00,$0.00,33,23.24%,$0.00,$0.00
Annandale Terrace Elementary,5/15/2025,10044,Soft Pretzel (1 pretzel),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/15/2025,20001,1% White Milk (Each),73,0,73,134,69,0,69,$24.84,0,0.00%,$0.00,$24.84,65,48.51%,$23.40,$48.24
Annandale Terrace Elementary,5/15/2025,20002,Fat Free Chocolate Milk (Each),313,0,313,421,325,0,325,$113.75,0,0.00%,$0.00,$113.75,96,22.80%,$33.60,$147.35
Annandale Terrace Elementary,5/15/2025,20016,String Cheese (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/15/2025,20027,Broccoli Florets (1/4 cup),0,0,0,70,67,0,67,$5.36,0,0.00%,$0.00,$5.36,3,4.29%,$0.24,$5.60
Annandale Terrace Elementary,5/15/2025,20028,Lettuce Blend Salad Mix (1/2 cup),78,0,78,160,156,0,156,$12.48,0,0.00%,$0.00,$12.48,4,2.50%,$0.32,$12.80
Annandale Terrace Elementary,5/15/2025,20031,Banana (Each),199,0,199,301,251,0,251,$52.71,0,0.00%,$0.00,$52.71,50,16.61%,$10.50,$63.21
Annandale Terrace Elementary,5/15/2025,20038,Fat Free White Milk (Each),18,0,18,56,24,0,24,$7.92,0,0.00%,$0.00,$7.92,32,57.14%,$10.56,$18.48
Annandale Terrace Elementary,5/15/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74
Annandale Terrace Elementary,5/15/2025,20047,Orange Slices (3 slices per 1/4 cup),501,0,501,544,340,0,340,$68.00,0,0.00%,$0.00,$68.00,204,37.50%,$40.80,$108.80
Annandale Terrace Elementary,5/15/2025,20052,Assorted  4 oz Yogurt (Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/15/2025,30008,Apple Juice (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/15/2025,30009,Orange Tangerine Juice (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/15/2025,30024,Black Beans (1/4 Cup),35,0,35,64,60,0,60,$5.40,0,0.00%,$0.00,$5.40,4,6.25%,$0.36,$5.76
Annandale Terrace Elementary,5/15/2025,30031,Strawberry Chex Mix (Package),0,0,0,5,1,0,1,$0.45,0,0.00%,$0.00,$0.45,4,80.00%,$1.80,$2.25
Annandale Terrace Elementary,5/15/2025,30034,Graham Crackers (Package),48,0,48,48,48,0,48,$6.72,0,0.00%,$0.00,$6.72,0,0.00%,$0.00,$6.72
Annandale Terrace Elementary,5/15/2025,30037,IW Applesauce Cup (Each),47,0,47,48,48,0,48,$12.96,0,0.00%,$0.00,$12.96,0,0.00%,$0.00,$12.96
Annandale Terrace Elementary,5/15/2025,30044,Strawberry Flavored Dried Cranberries (Each),7,0,7,25,3,0,3,$0.72,0,0.00%,$0.00,$0.72,22,88.00%,$5.28,$6.00
Annandale Terrace Elementary,5/15/2025,30077,Italian Dressing (1 ounce),47,0,47,48,43,0,43,$3.44,0,0.00%,$0.00,$3.44,5,10.42%,$0.40,$3.84
Annandale Terrace Elementary,5/15/2025,30094,Doritos Wild White Nacho Flavored Tortilla Chips (Bag),35,0,35,5,1,0,1,$0.35,0,0.00%,$0.00,$0.35,4,80.00%,$1.40,$1.75
Annandale Terrace Elementary,5/15/2025,30097,Bottled Water (Bottle),5,0,5,5,2,0,2,$0.32,0,0.00%,$0.00,$0.32,3,60.00%,$0.48,$0.80
Annandale Terrace Elementary,5/15/2025,30107,Ranch Dressing (1 ounce),44,0,44,48,46,0,46,$5.06,0,0.00%,$0.00,$5.06,2,4.17%,$0.22,$5.28
Annandale Terrace Elementary,5/15/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Annandale Terrace Elementary,5/15/2025,60021,Cooked  Brown Rice (1 cup cooked),10,0,10,10,10,0,10,$1.10,0,0.00%,$0.00,$1.10,0,0.00%,$0.00,$1.10
Annandale Terrace Elementary,5/15/2025,60021,Cooked  Brown Rice (1/2 cup cooked),448,0,448,306,288,6,294,$14.70,3,0.98%,$0.15,$14.85,9,2.94%,$0.45,$15.30
Annandale Terrace Elementary,5/15/2025,60035,PB&J Power Pack (Power Packs),75,0,75,90,87,0,87,$93.96,0,0.00%,$0.00,$93.96,3,3.33%,$3.24,$97.20
Annandale Terrace Elementary,5/15/2025,60037,Strawberry & Banana Yogurt Power Pack (Power Packs),4,0,4,4,0,0,0,$0.00,0,0.00%,$0.00,$0.00,4,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/15/2025,60038,Peach Yogurt Power Pack (Power Packs),25,0,25,125,122,0,122,$97.60,0,0.00%,$0.00,$97.60,3,2.40%,$2.40,$100.00
Annandale Terrace Elementary,5/15/2025,60052,Orange Chickenless Bites (4 bites),109,0,109,106,97,5,102,$88.74,1,0.94%,$0.87,$89.61,3,2.83%,$2.61,$92.22
Annandale Terrace Elementary,5/15/2025,60054,Steamed Broccoli (1/2 cup),57,0,57,59,59,0,59,$8.85,0,0.00%,$0.00,$8.85,0,0.00%,$0.00,$8.85
Annandale Terrace Elementary,5/15/2025,60055,Orange Chicken (4 Bites w/ 1oz sauce),347,0,347,210,199,3,202,$191.90,2,0.95%,$1.90,$193.80,6,2.86%,$5.70,$199.50
Annandale Terrace Elementary,5/15/2025,60064,Vegetable Dumpling (6 dumplings),0,0,0,15,15,0,15,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Annandale Terrace Elementary,5/15/2025,60077,Manager's Vegetable Choice (1/4 cup),94,0,94,96,90,0,90,$0.00,0,0.00%,$0.00,$0.00,6,6.25%,$0.00,$0.00
Annandale Terrace Elementary,5/15/2025,60100,Black Beans - salad bar entree (1/2 cup),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Armstrong Elementary,5/15/2025,10006,"Frozen, Blueberries (1/2 cup)",0,0,0,40,30,0,30,$12.00,10,25.00%,$4.00,$16.00,0,0.00%,$0.00,$16.00
Armstrong Elementary,5/15/2025,10033,Chocolate Chip Cookie (1/2 Cookie),0,81,81,192,111,0,111,$15.54,0,0.00%,$0.00,$15.54,81,42.19%,$11.34,$26.88
Armstrong Elementary,5/15/2025,10044,Soft Pretzel (1 pretzel),1,0,1,28,21,0,21,$4.62,0,0.00%,$0.00,$4.62,7,25.00%,$1.54,$6.16
Armstrong Elementary,5/15/2025,20001,1% White Milk (Each),18,0,18,37,33,0,33,$11.88,0,0.00%,$0.00,$11.88,4,10.81%,$1.44,$13.32
Armstrong Elementary,5/15/2025,20002,Fat Free Chocolate Milk (Each),93,0,93,100,82,0,82,$28.70,0,0.00%,$0.00,$28.70,18,18.00%,$6.30,$35.00
Armstrong Elementary,5/15/2025,20008,Apple Slices (3 slices per 1/4 cup),0,0,0,128,126,0,126,$74.34,2,1.56%,$1.18,$75.52,0,0.00%,$0.00,$75.52
Armstrong Elementary,5/15/2025,20012,Grape Tomatoes (1/4 cup),0,0,0,80,76,0,76,$19.76,4,5.00%,$1.04,$20.80,0,0.00%,$0.00,$20.80
Armstrong Elementary,5/15/2025,20016,String Cheese (Each),0,2,2,2,1,0,1,$0.22,0,0.00%,$0.00,$0.22,1,50.00%,$0.22,$0.44
Armstrong Elementary,5/15/2025,20023,Baby Carrots (3 baby carrots per 1/4 cup),0,0,0,48,42,0,42,$3.78,6,12.50%,$0.54,$4.32,0,0.00%,$0.00,$4.32
Armstrong Elementary,5/15/2025,20028,Lettuce Blend Salad Mix (1/2 cup),69,0,69,80,78,0,78,$6.24,2,2.50%,$0.16,$6.40,0,0.00%,$0.00,$6.40
Armstrong Elementary,5/15/2025,20031,Banana (Each),44,0,44,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/15/2025,20038,Fat Free White Milk (Each),13,0,13,18,14,0,14,$4.62,0,0.00%,$0.00,$4.62,4,22.22%,$1.32,$5.94
Armstrong Elementary,5/15/2025,20047,Orange Slices (3 slices per 1/4 cup),38,0,38,152,150,0,150,$30.00,2,1.32%,$0.40,$30.40,0,0.00%,$0.00,$30.40
Armstrong Elementary,5/15/2025,20052,Assorted  4 oz Yogurt (Container),0,0,0,2,0,0,0,$0.00,0,0.00%,$0.00,$0.00,2,100.00%,$0.00,$0.00
Armstrong Elementary,5/15/2025,30008,Apple Juice (Each),0,20,20,20,14,0,14,$2.38,0,0.00%,$0.00,$2.38,6,30.00%,$1.02,$3.40
Armstrong Elementary,5/15/2025,30009,Orange Tangerine Juice (Each),0,12,12,10,8,0,8,$1.36,0,0.00%,$0.00,$1.36,2,20.00%,$0.34,$1.70
Armstrong Elementary,5/15/2025,30024,Black Beans (1/4 Cup),22,0,22,33,17,0,17,$1.53,16,48.48%,$1.44,$2.97,0,0.00%,$0.00,$2.97
Armstrong Elementary,5/15/2025,30039,Cherry Flavored Dried Cranberries (Each),19,0,19,25,14,0,14,$3.36,0,0.00%,$0.00,$3.36,11,44.00%,$2.64,$6.00
Armstrong Elementary,5/15/2025,30041,Orange Flavored Dried Cranberries (Each),20,0,20,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/15/2025,30042,Original Flavored Dried Cranberries (Package),36,0,36,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/15/2025,30043,Raspberry Lemonade Flavored Dried Cranberries (Each),18,0,18,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/15/2025,30044,Strawberry Flavored Dried Cranberries (Each),20,0,20,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/15/2025,30045,Watermelon Flavored Dried Cranberries (Each),19,0,19,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
