School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable,Non-Reimbursable,Total,Cost,Total,Percent of Offered,Cost,Total,Percent of Offered,Cost
Aldrin Elementary,5/08/2025,60021,Cooked  Brown Rice(1 cup cooked),45,0,45,32,30,0,30,$3.30,0,0.00%,$0.00,$3.30,2,6.25%,$0.22,$3.52,,,,
Aldrin Elementary,5/08/2025,60021,Cooked  Brown Rice(1/2 cup cooked),114,0,114,75,72,0,72,$3.60,0,0.00%,$0.00,$3.60,3,4.00%,$0.15,$3.75,,,,
Aldrin Elementary,5/08/2025,60035,PB&J Power Pack(Power Packs),21,0,21,50,49,0,49,$52.92,0,0.00%,$0.00,$52.92,1,2.00%,$1.08,$54.00,,,,
Aldrin Elementary,5/08/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),4,0,4,15,11,0,11,$8.80,0,0.00%,$0.00,$8.80,4,26.67%,$3.20,$12.00,,,,
Aldrin Elementary,5/08/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),7,0,7,25,14,0,14,$11.20,0,0.00%,$0.00,$11.20,11,44.00%,$8.80,$20.00,,,,
Aldrin Elementary,5/08/2025,60038,Peach Yogurt Power Pack(Power Packs),4,0,4,15,9,0,9,$7.20,0,0.00%,$0.00,$7.20,6,40.00%,$4.80,$12.00,,,,
Aldrin Elementary,5/08/2025,60042,Beef Meatball Sub Sandwich(Sandwich),0,0,0,17,17,0,17,$21.76,0,0.00%,$0.00,$21.76,0,0.00%,$0.00,$21.76,,,,
Aldrin Elementary,5/08/2025,60077,Manager's Vegetable Choice(1/4 cup),63,0,63,64,61,0,61,$0.00,0,0.00%,$0.00,$0.00,3,4.69%,$0.00,$0.00,,,,
Aldrin Elementary,5/08/2025,60128,Alfredo & Basil Lasagna(Each),0,0,0,12,12,0,12,$15.12,0,0.00%,$0.00,$15.12,0,0.00%,$0.00,$15.12,,,,
Aldrin Elementary,5/08/2025,60132,Chicken Masala Drumstick(Drumstick),120,0,120,73,71,0,71,$74.55,0,0.00%,$0.00,$74.55,2,2.74%,$2.10,$76.65,,,,
Annandale High,5/08/2025,10001,"Patty, Chicken, Breaded, WG(2 strips)",100,0,100,40,29,0,29,$6.38,1,2.50%,$0.22,$6.60,10,25.00%,$2.20,$8.80,,,,
Annandale High,5/08/2025,10015,Baked Cheese Sticks(2 Cheese Sticks),200,0,200,180,156,0,156,$102.96,2,1.11%,$1.32,$104.28,22,12.22%,$14.52,$118.80,,,,
Annandale High,5/08/2025,10027,"Bread, Loco(flatbread)",900,0,900,800,759,12,771,$231.30,2,0.25%,$0.60,$231.90,27,3.38%,$8.10,$240.00,,,,
Annandale High,5/08/2025,10033,Chocolate Chip Cookie(Cookie),20,0,20,20,10,0,10,$2.70,0,0.00%,$0.00,$2.70,10,50.00%,$2.70,$5.40,,,,
Annandale High,5/08/2025,10044,Soft Pretzel(1 pretzel),10,0,10,10,6,0,6,$1.32,0,0.00%,$0.00,$1.32,4,40.00%,$0.88,$2.20,,,,
Annandale High,5/08/2025,10049,"WG 10"" Flour Tortilla(Tortilla)",72,0,72,72,29,0,29,$10.15,0,0.00%,$0.00,$10.15,43,59.72%,$15.05,$25.20,,,,
Annandale High,5/08/2025,10051,"Turkey,  Breast, Pre-Sliced, Oven Roasted(3 Slices)",10,0,10,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00,,,,
Annandale High,5/08/2025,10062,Corn(1/4 cup (thawed)),256,0,256,256,192,0,192,$21.12,0,0.00%,$0.00,$21.12,64,25.00%,$7.04,$28.16,,,,
Annandale High,5/08/2025,10062,Corn(2 Tablespoons (thawed)),64,0,64,32,25,0,25,$1.25,2,6.25%,$0.10,$1.35,5,15.63%,$0.25,$1.60,,,,
Annandale High,5/08/2025,10070,Orange Sauce(ounce),0,0,0,60,55,0,55,$7.70,3,5.00%,$0.42,$8.12,2,3.33%,$0.28,$8.40,,,,
Annandale High,5/08/2025,20001,1% White Milk(Each),100,0,100,130,70,0,70,$25.20,1,0.77%,$0.36,$25.56,59,45.38%,$21.24,$46.80,,,,
Annandale High,5/08/2025,20002,Fat Free Chocolate Milk(Each),650,0,650,650,581,12,593,$207.55,2,0.31%,$0.70,$208.25,55,8.46%,$19.25,$227.50,,,,
Annandale High,5/08/2025,20006,"Cheese, Shredded, Cheddar(1/4 cup)",128,0,128,64,33,0,33,$5.61,3,4.69%,$0.51,$6.12,28,43.75%,$4.76,$10.88,,,,
Annandale High,5/08/2025,20013,Gala Apple(Each),50,0,50,395,328,0,328,$121.36,0,0.00%,$0.00,$121.36,67,16.96%,$24.79,$146.15,,,,
Annandale High,5/08/2025,20014,Red Delicious Apple(Each - serving),0,0,0,20,4,0,4,$1.32,1,5.00%,$0.33,$1.65,15,75.00%,$4.95,$6.60,,,,
Annandale High,5/08/2025,20015,Golden Delicious Apple(Each),50,0,50,145,89,0,89,$27.59,0,0.00%,$0.00,$27.59,56,38.62%,$17.36,$44.95,,,,
Annandale High,5/08/2025,20016,String Cheese(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale High,5/08/2025,20017,Orange(1/4 cup),50,0,50,158,106,12,118,$20.06,0,0.00%,$0.00,$20.06,40,25.32%,$6.80,$26.86,,,,
Annandale High,5/08/2025,20018,Red Seedless Grapes(16 grapes per 1/2 cup),0,0,0,1104,1009,12,1021,$520.71,5,0.45%,$2.55,$523.26,78,7.07%,$39.78,$563.04,,,,
Annandale High,5/08/2025,20028,Lettuce Blend Salad Mix(1/2 cup),400,0,400,360,328,12,340,$27.20,8,2.22%,$0.64,$27.84,12,3.33%,$0.96,$28.80,,,,
Annandale High,5/08/2025,20035,"Onions, Red, Whole(2 Tablespoons (sliced))",70,0,70,70,36,0,36,$1.08,2,2.86%,$0.06,$1.14,32,45.71%,$0.96,$2.10,,,,
Annandale High,5/08/2025,20038,Fat Free White Milk(Each),100,0,100,102,39,0,39,$12.87,1,0.98%,$0.33,$13.20,62,60.78%,$20.46,$33.66,,,,
Annandale High,5/08/2025,20040,Cucumber Slices(2 Tablespoon),54,0,54,46,21,0,21,$0.63,2,4.35%,$0.06,$0.69,23,50.00%,$0.69,$1.38,,,,
Annandale High,5/08/2025,20041,"Peppers, Green, Whole(2 Tablespoon)",70,0,70,70,28,0,28,$1.68,2,2.86%,$0.12,$1.80,40,57.14%,$2.40,$4.20,,,,
Annandale High,5/08/2025,20042,"Peppers, Red, Whole(2 Tablespoons)",70,0,70,70,27,0,27,$1.35,2,2.86%,$0.10,$1.45,41,58.57%,$2.05,$3.50,,,,
Annandale High,5/08/2025,20052,Assorted  4 oz Yogurt(Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale High,5/08/2025,30002,Sub Roll(Sub Roll),12,0,12,12,1,0,1,$0.31,0,0.00%,$0.00,$0.31,11,91.67%,$3.41,$3.72,,,,
Annandale High,5/08/2025,30008,Apple Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale High,5/08/2025,30009,Orange Tangerine Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale High,5/08/2025,30018,Marinara Sauce(1/2 cup),200,0,200,180,156,0,156,$45.24,2,1.11%,$0.58,$45.82,22,12.22%,$6.38,$52.20,,,,
Annandale High,5/08/2025,30024,Black Beans(1/4 Cup),132,0,132,128,91,0,91,$8.19,5,3.91%,$0.45,$8.64,32,25.00%,$2.88,$11.52,,,,
Annandale High,5/08/2025,30024,Black Beans(2 Tablespoons),46,0,46,32,16,0,16,$0.64,0,0.00%,$0.00,$0.64,16,50.00%,$0.64,$1.28,,,,
Annandale High,5/08/2025,30033,Cheez-Its Crackers(Package),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale High,5/08/2025,30044,Strawberry Flavored Dried Cranberries(Each),50,0,50,25,5,0,5,$1.20,0,0.00%,$0.00,$1.20,20,80.00%,$4.80,$6.00,,,,
Annandale High,5/08/2025,30045,Watermelon Flavored Dried Cranberries(Each),75,0,75,35,15,0,15,$3.60,0,0.00%,$0.00,$3.60,20,57.14%,$4.80,$8.40,,,,
Annandale High,5/08/2025,30063,Ketchup Packet(Packet),1500,0,1500,2000,1958,12,1970,$59.10,5,0.25%,$0.15,$59.25,25,1.25%,$0.75,$60.00,,,,
Annandale High,5/08/2025,30064,Mayonnaise Packet(Packet),700,0,700,700,639,0,639,$63.90,0,0.00%,$0.00,$63.90,61,8.71%,$6.10,$70.00,,,,
Annandale High,5/08/2025,30065,Mustard Packet(Packet),200,0,200,200,129,0,129,$6.45,2,1.00%,$0.10,$6.55,69,34.50%,$3.45,$10.00,,,,
Annandale High,5/08/2025,30077,Italian Dressing(1 ounce),144,0,144,144,126,0,126,$10.08,0,0.00%,$0.00,$10.08,18,12.50%,$1.44,$11.52,,,,
Annandale High,5/08/2025,30097,Bottled Water(Bottle),15,0,15,20,10,0,10,$1.60,0,0.00%,$0.00,$1.60,10,50.00%,$1.60,$3.20,,,,
Annandale High,5/08/2025,30107,Ranch Dressing(1 ounce),336,0,336,336,294,12,306,$33.66,0,0.00%,$0.00,$33.66,30,8.93%,$3.30,$36.96,,,,
Annandale High,5/08/2025,30109,Smartfood RF White Cheddar Popcorn(Each),10,0,10,15,0,0,0,$0.00,0,0.00%,$0.00,$0.00,15,100.00%,$0.00,$0.00,,,,
Annandale High,5/08/2025,30111,Doritos RF Spicy Sweet Chili(Each),10,0,10,15,0,0,0,$0.00,0,0.00%,$0.00,$0.00,15,100.00%,$0.00,$0.00,,,,
Annandale High,5/08/2025,30112,Doritos RF Nacho Cheese(Each),10,0,10,15,1,0,1,$0.37,0,0.00%,$0.00,$0.37,14,93.33%,$5.18,$5.55,,,,
Annandale High,5/08/2025,30113,Cool Ranch Reduced Fat Doritos(Each),10,0,10,15,1,0,1,$0.37,0,0.00%,$0.00,$0.37,14,93.33%,$5.18,$5.55,,,,
Annandale High,5/08/2025,30114,SS Baked Cheetos Flaming Hot(Each),10,0,10,15,0,0,0,$0.00,0,0.00%,$0.00,$0.00,15,100.00%,$0.00,$0.00,,,,
Annandale High,5/08/2025,30115,SS Baked Cheetos Flaming Limon(Each),10,0,10,15,1,0,1,$0.39,0,0.00%,$0.00,$0.39,14,93.33%,$5.46,$5.85,,,,
Annandale High,5/08/2025,30116,SS Cheetos Fantastix Flaming Hot(Each),10,0,10,15,3,0,3,$1.17,0,0.00%,$0.00,$1.17,12,80.00%,$4.68,$5.85,,,,
Annandale High,5/08/2025,30117,WG Baked Funyuns(Each),10,0,10,7,1,0,1,$0.36,0,0.00%,$0.00,$0.36,6,85.71%,$2.16,$2.52,,,,
Annandale High,5/08/2025,30118,Kettle Cooked Smoky BBQ Chips(Each),10,0,10,15,1,0,1,$0.60,0,0.00%,$0.00,$0.60,14,93.33%,$8.40,$9.00,,,,
Annandale High,5/08/2025,30119,RF Kettle Chips Jalapeno & Cheddar Chips(Each),10,0,10,12,2,0,2,$1.20,0,0.00%,$0.00,$1.20,10,83.33%,$6.00,$7.20,,,,
Annandale High,5/08/2025,30120,RF Kettle Chips Sea Salt & Vinegar Chips(Each),10,0,10,15,7,0,7,$4.20,0,0.00%,$0.00,$4.20,8,53.33%,$4.80,$9.00,,,,
Annandale High,5/08/2025,30124,"Fruit Snacks, Welch's Mixed(Each)",10,0,10,15,2,0,2,$0.80,0,0.00%,$0.00,$0.80,13,86.67%,$5.20,$6.00,,,,
Annandale High,5/08/2025,30160,Lay's RF Kettle Original Chips(Each),10,0,10,15,0,0,0,$0.00,0,0.00%,$0.00,$0.00,15,100.00%,$0.00,$0.00,,,,
Annandale High,5/08/2025,60035,PB&J Power Pack(Power Packs),0,0,0,50,46,0,46,$49.68,0,0.00%,$0.00,$49.68,4,8.00%,$4.32,$54.00,,,,
Annandale High,5/08/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),0,0,0,3,1,0,1,$0.80,0,0.00%,$0.00,$0.80,2,66.67%,$1.60,$2.40,,,,
Annandale High,5/08/2025,60038,Peach Yogurt Power Pack(Power Packs),0,0,0,3,2,0,2,$1.60,0,0.00%,$0.00,$1.60,1,33.33%,$0.80,$2.40,,,,
Annandale High,5/08/2025,60047,Chicken Tenders(3 tenders),900,0,900,840,751,18,769,$722.86,2,0.24%,$1.88,$724.74,69,8.21%,$64.86,$789.60,,,,
Annandale High,5/08/2025,60050,Chickenless Bites(2 Bites),10,0,10,10,1,0,1,$0.38,0,0.00%,$0.00,$0.38,9,90.00%,$3.42,$3.80,,,,
Annandale High,5/08/2025,60063,Chicken & Vegetable Dumplings(6 dumplings),0,0,0,60,54,0,54,$0.00,1,1.67%,$0.00,$0.00,5,8.33%,$0.00,$0.00,,,,
Annandale High,5/08/2025,60075,Spicy Chicken Wrap(Wrap),50,0,50,20,9,0,9,$10.53,1,5.00%,$1.17,$11.70,10,50.00%,$11.70,$23.40,,,,
Annandale High,5/08/2025,60077,Manager's Vegetable Choice(1/4 cup),166,0,166,162,120,12,132,$0.00,3,1.85%,$0.00,$0.00,27,16.67%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/08/2025,10044,Soft Pretzel(1 pretzel),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/08/2025,20001,1% White Milk(Each),96,0,96,109,80,0,80,$28.80,0,0.00%,$0.00,$28.80,29,26.61%,$10.44,$39.24,,,,
Annandale Terrace Elementary,5/08/2025,20002,Fat Free Chocolate Milk(Each),347,0,347,481,322,0,322,$112.70,0,0.00%,$0.00,$112.70,159,33.06%,$55.65,$168.35,,,,
Annandale Terrace Elementary,5/08/2025,20008,Apple Slices(3 slices per 1/4 cup),0,0,0,135,135,0,135,$79.65,0,0.00%,$0.00,$79.65,0,0.00%,$0.00,$79.65,,,,
Annandale Terrace Elementary,5/08/2025,20014,Red Delicious Apple(Each - serving),0,0,0,135,135,0,135,$44.55,0,0.00%,$0.00,$44.55,0,0.00%,$0.00,$44.55,,,,
Annandale Terrace Elementary,5/08/2025,20016,String Cheese(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/08/2025,20028,Lettuce Blend Salad Mix(1/2 cup),76,0,76,160,156,0,156,$12.48,0,0.00%,$0.00,$12.48,4,2.50%,$0.32,$12.80,,,,
Annandale Terrace Elementary,5/08/2025,20031,Banana(Each),306,0,306,269,239,0,239,$50.19,0,0.00%,$0.00,$50.19,30,11.15%,$6.30,$56.49,,,,
Annandale Terrace Elementary,5/08/2025,20038,Fat Free White Milk(Each),6,0,6,59,32,0,32,$10.56,0,0.00%,$0.00,$10.56,27,45.76%,$8.91,$19.47,,,,
Annandale Terrace Elementary,5/08/2025,20040,Cucumber Slices(6 Slices per 1/2 cup),58,0,58,59,59,0,59,$7.08,0,0.00%,$0.00,$7.08,0,0.00%,$0.00,$7.08,,,,
Annandale Terrace Elementary,5/08/2025,20043,"Lactose Free, White Milk(Each)",3,0,3,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74,,,,
Annandale Terrace Elementary,5/08/2025,20047,Orange Slices(3 slices per 1/4 cup),0,0,0,68,68,0,68,$13.60,0,0.00%,$0.00,$13.60,0,0.00%,$0.00,$13.60,,,,
Annandale Terrace Elementary,5/08/2025,20052,Assorted  4 oz Yogurt(Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/08/2025,20075,Cucumbers(1/2 cup sliced),0,0,0,92,87,0,87,$17.40,0,0.00%,$0.00,$17.40,5,5.43%,$1.00,$18.40,,,,
Annandale Terrace Elementary,5/08/2025,30008,Apple Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/08/2025,30009,Orange Tangerine Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/08/2025,30024,Black Beans(1/4 Cup),11,0,11,66,60,0,60,$5.40,0,0.00%,$0.00,$5.40,6,9.09%,$0.54,$5.94,,,,
Annandale Terrace Elementary,5/08/2025,30034,Graham Crackers(Package),31,0,31,48,48,0,48,$6.72,0,0.00%,$0.00,$6.72,0,0.00%,$0.00,$6.72,,,,
Annandale Terrace Elementary,5/08/2025,30037,IW Applesauce Cup(Each),32,0,32,48,48,0,48,$12.96,0,0.00%,$0.00,$12.96,0,0.00%,$0.00,$12.96,,,,
Annandale Terrace Elementary,5/08/2025,30044,Strawberry Flavored Dried Cranberries(Each),7,0,7,25,2,0,2,$0.48,0,0.00%,$0.00,$0.48,23,92.00%,$5.52,$6.00,,,,
Annandale Terrace Elementary,5/08/2025,30077,Italian Dressing(1 ounce),60,0,60,48,43,0,43,$3.44,0,0.00%,$0.00,$3.44,5,10.42%,$0.40,$3.84,,,,
Annandale Terrace Elementary,5/08/2025,30097,Bottled Water(Bottle),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/08/2025,30107,Ranch Dressing(1 ounce),61,0,61,48,43,0,43,$4.73,0,0.00%,$0.00,$4.73,5,10.42%,$0.55,$5.28,,,,
Annandale Terrace Elementary,5/08/2025,30109,Smartfood RF White Cheddar Popcorn(Each),0,0,0,5,1,0,1,$0.37,0,0.00%,$0.00,$0.37,4,80.00%,$1.48,$1.85,,,,
Annandale Terrace Elementary,5/08/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",1,0,1,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,,,,
Annandale Terrace Elementary,5/08/2025,60015,Chana Masala(1/2 cup),16,0,16,20,17,1,18,$3.24,1,5.00%,$0.18,$3.42,1,5.00%,$0.18,$3.60,,,,
Annandale Terrace Elementary,5/08/2025,60021,Cooked  Brown Rice(1 cup cooked),18,0,18,20,18,0,18,$1.98,1,5.00%,$0.11,$2.09,1,5.00%,$0.11,$2.20,,,,
Annandale Terrace Elementary,5/08/2025,60021,Cooked  Brown Rice(1/2 cup cooked),397,0,397,280,245,4,249,$12.45,1,0.36%,$0.05,$12.50,30,10.71%,$1.50,$14.00,,,,
Annandale Terrace Elementary,5/08/2025,60035,PB&J Power Pack(Power Packs),54,0,54,40,36,0,36,$38.88,0,0.00%,$0.00,$38.88,4,10.00%,$4.32,$43.20,,,,
Annandale Terrace Elementary,5/08/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),4,0,4,4,0,0,0,$0.00,0,0.00%,$0.00,$0.00,4,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/08/2025,60038,Peach Yogurt Power Pack(Power Packs),48,0,48,200,192,0,192,$153.60,0,0.00%,$0.00,$153.60,8,4.00%,$6.40,$160.00,,,,
Annandale Terrace Elementary,5/08/2025,60042,Beef Meatball Sub Sandwich(Sandwich),0,0,0,19,19,0,19,$24.32,0,0.00%,$0.00,$24.32,0,0.00%,$0.00,$24.32,,,,
Annandale Terrace Elementary,5/08/2025,60077,Manager's Vegetable Choice(1/4 cup),106,0,106,96,93,0,93,$0.00,0,0.00%,$0.00,$0.00,3,3.13%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/08/2025,60100,Black Beans - salad bar entree(1/2 cup),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/08/2025,60132,Chicken Masala Drumstick(Drumstick),400,0,400,280,244,5,249,$261.45,1,0.36%,$1.05,$262.50,30,10.71%,$31.50,$294.00,,,,
Annandale Terrace Elementary,5/08/2025,60155,Fish  Sandwich(Sandwich),0,0,0,6,4,2,6,$4.20,0,0.00%,$0.00,$4.20,0,0.00%,$0.00,$4.20,,,,
Armstrong Elementary,5/08/2025,10005,"Chicken, Wings, Pre-Cooked(3 Wings)",0,0,0,15,15,0,15,$16.05,0,0.00%,$0.00,$16.05,0,0.00%,$0.00,$16.05,,,,
Armstrong Elementary,5/08/2025,10015,Baked Cheese Sticks(2 Cheese Sticks),0,0,0,20,18,0,18,$11.88,2,10.00%,$1.32,$13.20,0,0.00%,$0.00,$13.20,,,,
Armstrong Elementary,5/08/2025,10033,Chocolate Chip Cookie(Cookie),0,0,0,100,0,97,97,$0.00,3,3.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Armstrong Elementary,5/08/2025,10044,Soft Pretzel(1 pretzel),1,0,1,12,0,6,6,$0.00,6,50.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Armstrong Elementary,5/08/2025,10073,Whole Strawberries(1/4 cup thawed),0,0,0,30,29,0,29,$4.93,1,3.33%,$0.17,$5.10,0,0.00%,$0.00,$5.10,,,,
Armstrong Elementary,5/08/2025,10074,"Frozen Berry, Triple Berry Blend(1/4 cup (thawed))",0,0,0,40,37,0,37,$0.37,3,7.50%,$0.03,$0.40,0,0.00%,$0.00,$0.40,,,,
Armstrong Elementary,5/08/2025,20001,1% White Milk(Each),16,0,16,25,11,0,11,$3.96,0,0.00%,$0.00,$3.96,14,56.00%,$5.04,$9.00,,,,
Armstrong Elementary,5/08/2025,20002,Fat Free Chocolate Milk(Each),93,0,93,109,94,9,103,$36.05,0,0.00%,$0.00,$36.05,6,5.50%,$2.10,$38.15,,,,
Armstrong Elementary,5/08/2025,20008,Apple Slices(3 slices per 1/4 cup),0,0,0,45,43,0,43,$25.37,2,4.44%,$1.18,$26.55,0,0.00%,$0.00,$26.55,,,,
Armstrong Elementary,5/08/2025,20016,String Cheese(Each),0,3,3,2,0,2,2,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Armstrong Elementary,5/08/2025,20018,Red Seedless Grapes(8 grapes per 1/4 cup),0,0,0,52,52,0,52,$13.52,0,0.00%,$0.00,$13.52,0,0.00%,$0.00,$13.52,,,,
Armstrong Elementary,5/08/2025,20023,Baby Carrots(3 baby carrots per 1/4 cup),0,0,0,45,42,0,42,$3.78,3,6.67%,$0.27,$4.05,0,0.00%,$0.00,$4.05,,,,
Armstrong Elementary,5/08/2025,20028,Lettuce Blend Salad Mix(1/2 cup),53,0,53,75,72,0,72,$5.76,3,4.00%,$0.24,$6.00,0,0.00%,$0.00,$6.00,,,,
Armstrong Elementary,5/08/2025,20036,Celery Sticks(1/4 cup),0,0,0,50,46,0,46,$12.42,4,8.00%,$1.08,$13.50,0,0.00%,$0.00,$13.50,,,,
Armstrong Elementary,5/08/2025,20052,Assorted  4 oz Yogurt(Container),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
