school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total
CHANTILLY HS,5/05/2025,60041,Turkey Pepperoni Pizza(1.37 oz),0,0,0,22,13,9,22,$14.96,0,0.00%,$0.00,$14.96,0,0.00%,$0.00,$14.96
CHANTILLY HS,5/05/2025,10049,"WG 10"" Flour Tortilla(Tortilla)",160,40,200,162,80,32,112,$39.20,0,0.00%,$0.00,$39.20,50,30.86%,$17.50,$56.70
CHANTILLY HS,5/05/2025,30117,WG Baked Funyuns(Each),0,25,25,33,0,4,4,$0.00,0,0.00%,$0.00,$0.00,29,87.88%,$0.00,$0.00
CHANTILLY HS,5/05/2025,30122,WG Chocolate Chip Rice Krispy Treats(Each),0,0,0,43,0,31,31,$0.00,0,0.00%,$0.00,$0.00,12,27.91%,$0.00,$0.00
CHANTILLY HS,5/05/2025,30014,Whole Wheat Dinner Roll(2 rolls),0,0,0,144,74,0,74,$20.72,0,0.00%,$0.00,$20.72,70,48.61%,$19.60,$40.32
Cherry Run Elementary,5/05/2025,20001,1% White Milk(Each),35,0,35,66,34,0,34,$12.24,0,0.00%,$0.00,$12.24,32,48.48%,$11.52,$23.76
Cherry Run Elementary,5/05/2025,20008,Apple Slices(3 slices per 1/4 cup),58,0,58,58,58,0,58,$34.22,0,0.00%,$0.00,$34.22,0,0.00%,$0.00,$34.22
Cherry Run Elementary,5/05/2025,20023,Baby Carrots(6 Baby Carrots per 1/2 cup),61,0,61,84,76,0,76,$12.92,0,0.00%,$0.00,$12.92,8,9.52%,$1.36,$14.28
Cherry Run Elementary,5/05/2025,60151,Blueberry Bread(1 square),142,0,142,201,157,26,183,$75.03,0,0.00%,$0.00,$75.03,18,8.96%,$7.38,$82.41
Cherry Run Elementary,5/05/2025,30097,Bottled Water(Bottle),1,0,1,11,11,0,11,$1.76,0,0.00%,$0.00,$1.76,0,0.00%,$0.00,$1.76
Cherry Run Elementary,5/05/2025,60047,Chicken Tenders(3 tenders),120,0,120,164,136,17,153,$143.82,1,0.61%,$0.94,$144.76,10,6.10%,$9.40,$154.16
Cherry Run Elementary,5/05/2025,60050,Chickenless Bites(4 Bites),78,0,78,38,22,9,31,$23.56,1,2.63%,$0.76,$24.32,6,15.79%,$4.56,$28.88
Cherry Run Elementary,5/05/2025,60101,Chickpeas - salad bar entree(1/2 cup),19,0,19,12,12,0,12,$2.16,0,0.00%,$0.00,$2.16,0,0.00%,$0.00,$2.16
Cherry Run Elementary,5/05/2025,30068,Chilled Peaches(1/2 cup (drained)),13,0,13,16,16,0,16,$8.16,0,0.00%,$0.00,$8.16,0,0.00%,$0.00,$8.16
Cherry Run Elementary,5/05/2025,30068,Chilled Peaches(1/4 cup (drained)),57,0,57,57,57,0,57,$14.25,0,0.00%,$0.00,$14.25,0,0.00%,$0.00,$14.25
Cherry Run Elementary,5/05/2025,20002,Fat Free Chocolate Milk(Each),124,0,124,127,118,0,118,$41.30,0,0.00%,$0.00,$41.30,9,7.09%,$3.15,$44.45
Cherry Run Elementary,5/05/2025,20038,Fat Free White Milk(Each),13,0,13,13,5,0,5,$1.65,0,0.00%,$0.00,$1.65,8,61.54%,$2.64,$4.29
Cherry Run Elementary,5/05/2025,10074,"Frozen Berry, Triple Berry Blend(1/2 cup (thawed))",0,0,0,48,48,0,48,$1.44,0,0.00%,$0.00,$1.44,0,0.00%,$0.00,$1.44
Cherry Run Elementary,5/05/2025,30077,Italian Dressing(1 ounce),24,0,24,24,24,0,24,$1.92,0,0.00%,$0.00,$1.92,0,0.00%,$0.00,$1.92
Cherry Run Elementary,5/05/2025,20028,Lettuce Blend Salad Mix(1/2 cup),46,0,46,38,38,0,38,$3.04,0,0.00%,$0.00,$3.04,0,0.00%,$0.00,$3.04
Cherry Run Elementary,5/05/2025,60077,Manager's Vegetable Choice(1/4 cup),70,0,70,54,54,0,54,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Cherry Run Elementary,5/05/2025,30009,Orange Tangerine Juice(Each),1,0,1,21,21,0,21,$3.57,0,0.00%,$0.00,$3.57,0,0.00%,$0.00,$3.57
Cherry Run Elementary,5/05/2025,60035,PB&J Power Pack(Power Packs),22,0,22,20,17,0,17,$18.36,0,0.00%,$0.00,$18.36,3,15.00%,$3.24,$21.60
Cherry Run Elementary,5/05/2025,20077,"Peppers, red, pre-sliced(1/2 cup sliced)",14,0,14,16,16,0,16,$8.96,0,0.00%,$0.00,$8.96,0,0.00%,$0.00,$8.96
Cherry Run Elementary,5/05/2025,30107,Ranch Dressing(1 ounce),31,0,31,24,24,0,24,$2.64,0,0.00%,$0.00,$2.64,0,0.00%,$0.00,$2.64
Cherry Run Elementary,5/05/2025,30109,Smartfood RF White Cheddar Popcorn(Each),1,0,1,78,78,0,78,$28.86,0,0.00%,$0.00,$28.86,0,0.00%,$0.00,$28.86
Cherry Run Elementary,5/05/2025,10044,Soft Pretzel(1 pretzel),1,0,1,8,7,0,7,$1.54,0,0.00%,$0.00,$1.54,1,12.50%,$0.22,$1.76
Cherry Run Elementary,5/05/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),9,0,9,10,1,0,1,$0.80,0,0.00%,$0.00,$0.80,9,90.00%,$7.20,$8.00
Cherry Run Elementary,5/05/2025,30044,Strawberry Flavored Dried Cranberries(2 Eaches),0,0,0,7,7,0,7,$3.36,0,0.00%,$0.00,$3.36,0,0.00%,$0.00,$3.36
Cherry Run Elementary,5/05/2025,30044,Strawberry Flavored Dried Cranberries(Each),23,0,23,35,35,0,35,$8.40,0,0.00%,$0.00,$8.40,0,0.00%,$0.00,$8.40
Cherry Run Elementary,5/05/2025,20016,String Cheese(Each),1,0,1,1,1,0,1,$0.22,0,0.00%,$0.00,$0.22,0,0.00%,$0.00,$0.22
Chesterbrook Elementary,5/05/2025,20001,1% White Milk(Each),15,0,15,33,15,13,28,$10.08,0,0.00%,$0.00,$10.08,5,15.15%,$1.80,$11.88
Chesterbrook Elementary,5/05/2025,30008,Apple Juice(Each),0,53,53,38,0,38,38,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Chesterbrook Elementary,5/05/2025,20008,Apple Slices(3 slices per 1/4 cup),78,5,83,50,50,0,50,$29.50,0,0.00%,$0.00,$29.50,0,0.00%,$0.00,$29.50
Chesterbrook Elementary,5/05/2025,20052,Assorted  4 oz Yogurt(Container),0,8,8,7,0,7,7,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Chesterbrook Elementary,5/05/2025,60091,Assorted Whole Fruit(Piece of Fruit),0,0,0,23,0,23,23,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Chesterbrook Elementary,5/05/2025,20023,Baby Carrots(6 Baby Carrots per 1/2 cup),33,3,36,50,50,0,50,$8.50,0,0.00%,$0.00,$8.50,0,0.00%,$0.00,$8.50
Chesterbrook Elementary,5/05/2025,60151,Blueberry Bread(1 square),100,0,100,231,107,124,231,$94.71,0,0.00%,$0.00,$94.71,0,0.00%,$0.00,$94.71
Chesterbrook Elementary,5/05/2025,30097,Bottled Water(Bottle),0,31,31,33,0,33,33,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Chesterbrook Elementary,5/05/2025,30039,Cherry Flavored Dried Cranberries(Each),17,4,21,30,30,0,30,$7.20,0,0.00%,$0.00,$7.20,0,0.00%,$0.00,$7.20
Chesterbrook Elementary,5/05/2025,60047,Chicken Tenders(3 tenders),34,0,34,160,76,84,160,$150.40,0,0.00%,$0.00,$150.40,0,0.00%,$0.00,$150.40
Chesterbrook Elementary,5/05/2025,60050,Chickenless Bites(4 Bites),50,0,50,71,31,40,71,$53.96,0,0.00%,$0.00,$53.96,0,0.00%,$0.00,$53.96
Chesterbrook Elementary,5/05/2025,30099,Chickpeas(1/4 cup),17,0,17,50,50,0,50,$4.50,0,0.00%,$0.00,$4.50,0,0.00%,$0.00,$4.50
Chesterbrook Elementary,5/05/2025,60101,Chickpeas - salad bar entree(1/2 cup),7,0,7,2,2,0,2,$0.36,0,0.00%,$0.00,$0.36,0,0.00%,$0.00,$0.36
Chesterbrook Elementary,5/05/2025,20002,Fat Free Chocolate Milk(Each),107,0,107,100,95,0,95,$33.25,0,0.00%,$0.00,$33.25,5,5.00%,$1.75,$35.00
Chesterbrook Elementary,5/05/2025,20038,Fat Free White Milk(Each),3,0,3,20,16,0,16,$5.28,0,0.00%,$0.00,$5.28,4,20.00%,$1.32,$6.60
Chesterbrook Elementary,5/05/2025,30077,Italian Dressing(1 ounce),7,0,7,24,12,0,12,$0.96,0,0.00%,$0.00,$0.96,12,50.00%,$0.96,$1.92
Chesterbrook Elementary,5/05/2025,20028,Lettuce Blend Salad Mix(1/2 cup),51,0,51,40,40,0,40,$3.20,0,0.00%,$0.00,$3.20,0,0.00%,$0.00,$3.20
Chesterbrook Elementary,5/05/2025,60077,Manager's Vegetable Choice(1/4 cup),46,0,46,10,10,0,10,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Chesterbrook Elementary,5/05/2025,30041,Orange Flavored Dried Cranberries(Each),14,2,16,30,30,0,30,$7.20,0,0.00%,$0.00,$7.20,0,0.00%,$0.00,$7.20
Chesterbrook Elementary,5/05/2025,30009,Orange Tangerine Juice(Each),0,44,44,30,0,30,30,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Chesterbrook Elementary,5/05/2025,60035,PB&J Power Pack(Power Packs),35,0,35,33,22,11,33,$35.64,0,0.00%,$0.00,$35.64,0,0.00%,$0.00,$35.64
Chesterbrook Elementary,5/05/2025,60038,Peach Yogurt Power Pack(Power Packs),9,0,9,3,3,0,3,$2.40,0,0.00%,$0.00,$2.40,0,0.00%,$0.00,$2.40
Chesterbrook Elementary,5/05/2025,30107,Ranch Dressing(1 ounce),22,0,22,24,12,0,12,$1.32,0,0.00%,$0.00,$1.32,12,50.00%,$1.32,$2.64
Chesterbrook Elementary,5/05/2025,10044,Soft Pretzel(1 pretzel),10,0,10,43,2,41,43,$9.46,0,0.00%,$0.00,$9.46,0,0.00%,$0.00,$9.46
Chesterbrook Elementary,5/05/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),11,0,11,3,3,0,3,$2.40,0,0.00%,$0.00,$2.40,0,0.00%,$0.00,$2.40
Chesterbrook Elementary,5/05/2025,30031,Strawberry Chex Mix(Package),0,44,44,51,0,51,51,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Chesterbrook Elementary,5/05/2025,20016,String Cheese(Each),0,10,10,16,0,16,16,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Churchill Road Elementary,5/05/2025,30102,1% Unflavored Shelf-Stable Milk(Each),0,0,0,27,23,0,23,$8.74,0,0.00%,$0.00,$8.74,4,14.81%,$1.52,$10.26
Churchill Road Elementary,5/05/2025,30008,Apple Juice(Each),28,0,28,27,27,0,27,$4.59,0,0.00%,$0.00,$4.59,0,0.00%,$0.00,$4.59
Churchill Road Elementary,5/05/2025,20008,Apple Slices(3 slices per 1/4 cup),143,0,143,50,50,0,50,$29.50,0,0.00%,$0.00,$29.50,0,0.00%,$0.00,$29.50
Churchill Road Elementary,5/05/2025,20052,Assorted  4 oz Yogurt(Container),7,0,7,6,6,0,6,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Churchill Road Elementary,5/05/2025,60151,Blueberry Bread(1 square),168,0,168,192,172,0,172,$70.52,0,0.00%,$0.00,$70.52,20,10.42%,$8.20,$78.72
Churchill Road Elementary,5/05/2025,30097,Bottled Water(Bottle),20,0,20,21,21,0,21,$3.36,0,0.00%,$0.00,$3.36,0,0.00%,$0.00,$3.36
Churchill Road Elementary,5/05/2025,20027,Broccoli Florets(1/4 cup),0,0,0,84,72,0,72,$5.76,0,0.00%,$0.00,$5.76,12,14.29%,$0.96,$6.72
Churchill Road Elementary,5/05/2025,20036,Celery Sticks(1/2 cup),0,0,0,64,52,0,52,$28.60,0,0.00%,$0.00,$28.60,12,18.75%,$6.60,$35.20
Churchill Road Elementary,5/05/2025,30030,Cheddar Chex Mix(Package),0,0,0,10,10,0,10,$4.50,0,0.00%,$0.00,$4.50,0,0.00%,$0.00,$4.50
Churchill Road Elementary,5/05/2025,30033,Cheez-Its Crackers(Package),0,0,0,8,8,0,8,$1.44,0,0.00%,$0.00,$1.44,0,0.00%,$0.00,$1.44
Churchill Road Elementary,5/05/2025,20011,Cherry Tomatoes(1/4 cup),0,0,0,60,59,0,59,$21.83,1,1.67%,$0.37,$22.20,0,0.00%,$0.00,$22.20
Churchill Road Elementary,5/05/2025,60047,Chicken Tenders(3 tenders),181,0,181,214,208,3,211,$198.34,2,0.93%,$1.88,$200.22,1,0.47%,$0.94,$201.16
Churchill Road Elementary,5/05/2025,60050,Chickenless Bites(4 Bites),137,0,137,112,93,0,93,$70.68,1,0.89%,$0.76,$71.44,18,16.07%,$13.68,$85.12
Churchill Road Elementary,5/05/2025,30099,Chickpeas(1/4 cup),29,0,29,33,23,0,23,$2.07,0,0.00%,$0.00,$2.07,10,30.30%,$0.90,$2.97
Churchill Road Elementary,5/05/2025,60101,Chickpeas - salad bar entree(1/2 cup),13,0,13,3,3,0,3,$0.54,0,0.00%,$0.00,$0.54,0,0.00%,$0.00,$0.54
Churchill Road Elementary,5/05/2025,20002,Fat Free Chocolate Milk(Each),158,0,158,166,126,0,126,$44.10,0,0.00%,$0.00,$44.10,40,24.10%,$14.00,$58.10
Churchill Road Elementary,5/05/2025,20038,Fat Free White Milk(Each),21,0,21,47,12,0,12,$3.96,0,0.00%,$0.00,$3.96,35,74.47%,$11.55,$15.51
Churchill Road Elementary,5/05/2025,30077,Italian Dressing(1 ounce),37,0,37,48,28,0,28,$2.24,0,0.00%,$0.00,$2.24,20,41.67%,$1.60,$3.84
Churchill Road Elementary,5/05/2025,20028,Lettuce Blend Salad Mix(1/2 cup),93,0,93,80,79,0,79,$6.32,1,1.25%,$0.08,$6.40,0,0.00%,$0.00,$6.40
Churchill Road Elementary,5/05/2025,30093,Natural Breakfast Syrup(Each),38,0,38,48,36,0,36,$7.20,0,0.00%,$0.00,$7.20,12,25.00%,$2.40,$9.60
Churchill Road Elementary,5/05/2025,20017,Orange(1/4 cup),0,0,0,170,169,0,169,$28.73,1,0.59%,$0.17,$28.90,0,0.00%,$0.00,$28.90
Churchill Road Elementary,5/05/2025,30009,Orange Tangerine Juice(Each),36,0,36,40,40,0,40,$6.80,0,0.00%,$0.00,$6.80,0,0.00%,$0.00,$6.80
Churchill Road Elementary,5/05/2025,60035,PB&J Power Pack(Power Packs),34,0,34,36,21,2,23,$24.84,0,0.00%,$0.00,$24.84,13,36.11%,$14.04,$38.88
Churchill Road Elementary,5/05/2025,60038,Peach Yogurt Power Pack(Power Packs),6,0,6,12,5,0,5,$4.00,0,0.00%,$0.00,$4.00,7,58.33%,$5.60,$9.60
Churchill Road Elementary,5/05/2025,30107,Ranch Dressing(1 ounce),87,0,87,96,76,0,76,$8.36,0,0.00%,$0.00,$8.36,20,20.83%,$2.20,$10.56
Churchill Road Elementary,5/05/2025,20014,Red Delicious Apple(Each - serving),0,0,0,128,116,0,116,$38.28,0,0.00%,$0.00,$38.28,12,9.38%,$3.96,$42.24
Churchill Road Elementary,5/05/2025,30109,Smartfood RF White Cheddar Popcorn(Each),96,0,96,60,60,0,60,$22.20,0,0.00%,$0.00,$22.20,0,0.00%,$0.00,$22.20
Churchill Road Elementary,5/05/2025,10044,Soft Pretzel(1 pretzel),7,0,7,37,37,0,37,$8.14,0,0.00%,$0.00,$8.14,0,0.00%,$0.00,$8.14
Churchill Road Elementary,5/05/2025,30031,Strawberry Chex Mix(Package),24,0,24,29,29,0,29,$13.05,0,0.00%,$0.00,$13.05,0,0.00%,$0.00,$13.05
Churchill Road Elementary,5/05/2025,20016,String Cheese(Each),5,0,5,9,9,0,9,$1.98,0,0.00%,$0.00,$1.98,0,0.00%,$0.00,$1.98
Churchill Road Elementary,5/05/2025,30045,Watermelon Flavored Dried Cranberries(Each),26,0,26,30,20,0,20,$4.80,0,0.00%,$0.00,$4.80,10,33.33%,$2.40,$7.20
Clearview Elementary,5/05/2025,20001,1% White Milk(Each),173,1,174,302,91,2,93,$33.48,0,0.00%,$0.00,$33.48,209,69.21%,$75.24,$108.72
Clearview Elementary,5/05/2025,20008,Apple Slices(6 Slices per 1/2 cup),117,0,117,60,55,5,60,$70.80,0,0.00%,$0.00,$70.80,0,0.00%,$0.00,$70.80
Clearview Elementary,5/05/2025,20052,Assorted  4 oz Yogurt(Container),1,0,1,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Clearview Elementary,5/05/2025,30097,Bottled Water(Bottle),6,0,6,5,5,0,5,$0.80,0,0.00%,$0.00,$0.80,0,0.00%,$0.00,$0.80
Clearview Elementary,5/05/2025,10027,"Bread, Loco(1/2 piece)",0,0,0,428,416,6,422,$63.30,6,1.40%,$0.90,$64.20,0,0.00%,$0.00,$64.20
Clearview Elementary,5/05/2025,20036,Celery Sticks(1/2 cup),0,0,0,96,94,2,96,$52.80,0,0.00%,$0.00,$52.80,0,0.00%,$0.00,$52.80
Clearview Elementary,5/05/2025,30033,Cheez-Its Crackers(Package),81,0,81,37,37,0,37,$6.66,0,0.00%,$0.00,$6.66,0,0.00%,$0.00,$6.66
Clearview Elementary,5/05/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),5,0,5,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Clearview Elementary,5/05/2025,60047,Chicken Tenders(3 tenders),337,1,338,377,365,10,375,$352.50,2,0.53%,$1.88,$354.38,0,0.00%,$0.00,$354.38
Clearview Elementary,5/05/2025,60050,Chickenless Bites(4 Bites),81,0,81,61,55,1,56,$42.56,5,8.20%,$3.80,$46.36,0,0.00%,$0.00,$46.36
Clearview Elementary,5/05/2025,x30159,Chickpeas(1/2 cup),0,0,0,32,25,0,25,$4.50,7,21.88%,$1.26,$5.76,0,0.00%,$0.00,$5.76
Clearview Elementary,5/05/2025,60101,Chickpeas - salad bar entree(1/2 cup),39,0,39,1,1,0,1,$0.18,0,0.00%,$0.00,$0.18,0,0.00%,$0.00,$0.18
Clearview Elementary,5/05/2025,30068,Chilled Peaches(1/2 cup (drained)),21,0,21,20,16,4,20,$10.20,0,0.00%,$0.00,$10.20,0,0.00%,$0.00,$10.20
Clearview Elementary,5/05/2025,10033,Chocolate Chip Cookie(1/2 Cookie),0,0,0,378,368,0,368,$51.52,10,2.65%,$1.40,$52.92,0,0.00%,$0.00,$52.92
Clearview Elementary,5/05/2025,20002,Fat Free Chocolate Milk(Each),253,0,253,395,267,0,267,$93.45,0,0.00%,$0.00,$93.45,128,32.41%,$44.80,$138.25
Clearview Elementary,5/05/2025,20038,Fat Free White Milk(Each),3,0,3,20,10,0,10,$3.30,0,0.00%,$0.00,$3.30,10,50.00%,$3.30,$6.60
Clearview Elementary,5/05/2025,10074,"Frozen Berry, Triple Berry Blend(1/2 cup (thawed))",0,0,0,62,60,2,62,$1.86,0,0.00%,$0.00,$1.86,0,0.00%,$0.00,$1.86
Clearview Elementary,5/05/2025,20015,Golden Delicious Apple(Each),0,0,0,140,136,0,136,$42.16,0,0.00%,$0.00,$42.16,4,2.86%,$1.24,$43.40
Clearview Elementary,5/05/2025,20012,Grape Tomatoes(6 Tomatoes per 1/2 cup),0,0,0,300,295,2,297,$154.44,3,1.00%,$1.56,$156.00,0,0.00%,$0.00,$156.00
Clearview Elementary,5/05/2025,30077,Italian Dressing(1 ounce),51,0,51,24,17,0,17,$1.36,0,0.00%,$0.00,$1.36,7,29.17%,$0.56,$1.92
Clearview Elementary,5/05/2025,30037,IW Applesauce Cup(Each),79,0,79,33,33,0,33,$8.91,0,0.00%,$0.00,$8.91,0,0.00%,$0.00,$8.91
Clearview Elementary,5/05/2025,30063,Ketchup Packet(Packet),0,0,0,600,570,0,570,$17.10,0,0.00%,$0.00,$17.10,30,5.00%,$0.90,$18.00
Clearview Elementary,5/05/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,5,5,0,5,$2.90,0,0.00%,$0.00,$2.90,0,0.00%,$0.00,$2.90
Clearview Elementary,5/05/2025,20028,Lettuce Blend Salad Mix(1/2 cup),84,1,85,80,73,0,73,$5.84,7,8.75%,$0.56,$6.40,0,0.00%,$0.00,$6.40
Clearview Elementary,5/05/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Clearview Elementary,5/05/2025,20017,Orange(6 Slices per 1/2 cup),0,0,0,300,289,4,293,$99.62,7,2.33%,$2.38,$102.00,0,0.00%,$0.00,$102.00
Clearview Elementary,5/05/2025,60035,PB&J Power Pack(Power Packs),36,0,36,32,32,0,32,$34.56,0,0.00%,$0.00,$34.56,0,0.00%,$0.00,$34.56
Clearview Elementary,5/05/2025,60038,Peach Yogurt Power Pack(Power Packs),6,0,6,8,8,0,8,$6.40,0,0.00%,$0.00,$6.40,0,0.00%,$0.00,$6.40
Clearview Elementary,5/05/2025,20077,"Peppers, red, pre-sliced(1/2 cup sliced)",124,1,125,62,62,0,62,$34.72,0,0.00%,$0.00,$34.72,0,0.00%,$0.00,$34.72
Clearview Elementary,5/05/2025,20077,"Peppers, red, pre-sliced(1/4 cup sliced)",23,0,23,20,16,4,20,$5.60,0,0.00%,$0.00,$5.60,0,0.00%,$0.00,$5.60
Clearview Elementary,5/05/2025,30107,Ranch Dressing(1 ounce),49,0,49,48,38,4,42,$4.62,0,0.00%,$0.00,$4.62,6,12.50%,$0.66,$5.28
Clearview Elementary,5/05/2025,30043,Raspberry Lemonade Flavored Dried Cranberries(Each),0,0,0,100,82,0,82,$19.68,0,0.00%,$0.00,$19.68,18,18.00%,$4.32,$24.00
Clearview Elementary,5/05/2025,30109,Smartfood RF White Cheddar Popcorn(Each),50,0,50,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Clearview Elementary,5/05/2025,10044,Soft Pretzel(1 pretzel),276,0,276,14,14,0,14,$3.08,0,0.00%,$0.00,$3.08,0,0.00%,$0.00,$3.08
Clearview Elementary,5/05/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),15,0,15,4,4,0,4,$3.20,0,0.00%,$0.00,$3.20,0,0.00%,$0.00,$3.20
Clearview Elementary,5/05/2025,30031,Strawberry Chex Mix(Package),7,0,7,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Clearview Elementary,5/05/2025,20016,String Cheese(Each),2,0,2,1,1,0,1,$0.22,0,0.00%,$0.00,$0.22,0,0.00%,$0.00,$0.22
Clermont Elementary,5/05/2025,30102,1% Unflavored Shelf-Stable Milk(Each),0,0,0,1,1,0,1,$0.38,0,0.00%,$0.00,$0.38,0,0.00%,$0.00,$0.38
Clermont Elementary,5/05/2025,20001,1% White Milk(Each),23,0,23,50,20,0,20,$7.20,0,0.00%,$0.00,$7.20,30,60.00%,$10.80,$18.00
Clermont Elementary,5/05/2025,20036,Celery Sticks(1/2 cup),0,0,0,24,12,0,12,$6.60,0,0.00%,$0.00,$6.60,12,50.00%,$6.60,$13.20
Clermont Elementary,5/05/2025,60047,Chicken Tenders(3 tenders),200,0,200,210,192,16,208,$195.52,2,0.95%,$1.88,$197.40,0,0.00%,$0.00,$197.40
Clermont Elementary,5/05/2025,60050,Chickenless Bites(4 Bites),50,0,50,50,28,5,33,$25.08,1,2.00%,$0.76,$25.84,16,32.00%,$12.16,$38.00
Clermont Elementary,5/05/2025,30099,Chickpeas(1/2 cup),22,0,22,16,14,0,14,$2.52,0,0.00%,$0.00,$2.52,2,12.50%,$0.36,$2.88
Clermont Elementary,5/05/2025,60101,Chickpeas - salad bar entree(1/2 cup),5,0,5,5,5,0,5,$0.90,0,0.00%,$0.00,$0.90,0,0.00%,$0.00,$0.90
Clermont Elementary,5/05/2025,10033,Chocolate Chip Cookie(1/2 Cookie),0,0,0,300,270,0,270,$37.80,0,0.00%,$0.00,$37.80,30,10.00%,$4.20,$42.00
Clermont Elementary,5/05/2025,10033,Chocolate Chip Cookie(Cookie),0,0,0,2,0,2,2,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Clermont Elementary,5/05/2025,10062,Corn(1/2 cup (thawed)),0,0,0,40,35,0,35,$7.35,0,0.00%,$0.00,$7.35,5,12.50%,$1.05,$8.40
Clermont Elementary,5/05/2025,20002,Fat Free Chocolate Milk(Each),165,0,165,198,167,0,167,$58.45,0,0.00%,$0.00,$58.45,31,15.66%,$10.85,$69.30
Clermont Elementary,5/05/2025,20038,Fat Free White Milk(Each),11,0,11,65,12,0,12,$3.96,0,0.00%,$0.00,$3.96,53,81.54%,$17.49,$21.45
Clermont Elementary,5/05/2025,20015,Golden Delicious Apple(Each),0,0,0,130,126,0,126,$39.06,0,0.00%,$0.00,$39.06,4,3.08%,$1.24,$40.30
Clermont Elementary,5/05/2025,30077,Italian Dressing(1 ounce),14,0,14,24,10,0,10,$0.80,0,0.00%,$0.00,$0.80,14,58.33%,$1.12,$1.92
Clermont Elementary,5/05/2025,30063,Ketchup Packet(Packet),0,0,0,400,365,0,365,$10.95,0,0.00%,$0.00,$10.95,35,8.75%,$1.05,$12.00
Clermont Elementary,5/05/2025,20028,Lettuce Blend Salad Mix(1/2 cup),43,0,43,40,40,0,40,$3.20,0,0.00%,$0.00,$3.20,0,0.00%,$0.00,$3.20
Clermont Elementary,5/05/2025,30065,Mustard Packet(Packet),0,0,0,10,5,0,5,$0.25,0,0.00%,$0.00,$0.25,5,50.00%,$0.25,$0.50
Clermont Elementary,5/05/2025,20017,Orange(6 Slices per 1/2 cup),0,0,0,100,94,0,94,$31.96,0,0.00%,$0.00,$31.96,6,6.00%,$2.04,$34.00
Clermont Elementary,5/05/2025,60035,PB&J Power Pack(Power Packs),52,0,52,60,30,4,34,$36.72,0,0.00%,$0.00,$36.72,26,43.33%,$28.08,$64.80
Clermont Elementary,5/05/2025,30107,Ranch Dressing(1 ounce),43,0,43,48,36,0,36,$3.96,0,0.00%,$0.00,$3.96,12,25.00%,$1.32,$5.28
Clermont Elementary,5/05/2025,60121,"Sauce, Spicy Mayo(tbsp)",0,0,0,24,10,0,10,$0.90,0,0.00%,$0.00,$0.90,14,58.33%,$1.26,$2.16
Clermont Elementary,5/05/2025,30109,Smartfood RF White Cheddar Popcorn(Each),72,0,72,72,0,58,58,$0.00,0,0.00%,$0.00,$0.00,14,19.44%,$0.00,$0.00
Clermont Elementary,5/05/2025,10044,Soft Pretzel(1 pretzel),54,0,54,29,5,24,29,$6.38,0,0.00%,$0.00,$6.38,0,0.00%,$0.00,$6.38
Clermont Elementary,5/05/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),11,0,11,15,4,0,4,$3.20,0,0.00%,$0.00,$3.20,11,73.33%,$8.80,$12.00
Clermont Elementary,5/05/2025,30045,Watermelon Flavored Dried Cranberries(Each),27,0,27,15,8,0,8,$1.92,0,0.00%,$0.00,$1.92,7,46.67%,$1.68,$3.60
Clermont Elementary,5/05/2025,30014,Whole Wheat Dinner Roll(Each),0,0,0,250,220,21,241,$33.74,0,0.00%,$0.00,$33.74,9,3.60%,$1.26,$35.00
