School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable,Non-Reimbursable,Total,Cost,Total,Percent of Offered,Cost,Total,Percent of Offered,Cost
Annandale High,5/23/2025,60020,"Quesadilla, Turkey Barbacoa and Cheese(Quesadilla)",75,0,75,75,71,0,71,$86.62,2,2.67%,$2.44,$89.06,2,2.67%,$2.44,$91.50,,,,
Annandale High,5/23/2025,60035,PB&J Power Pack(Power Packs),150,0,150,215,213,0,213,$230.04,0,0.00%,$0.00,$230.04,2,0.93%,$2.16,$232.20,,,,
Annandale High,5/23/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),5,0,5,5,3,0,3,$2.40,0,0.00%,$0.00,$2.40,2,40.00%,$1.60,$4.00,,,,
Annandale High,5/23/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),5,0,5,5,4,0,4,$3.20,0,0.00%,$0.00,$3.20,1,20.00%,$0.80,$4.00,,,,
Annandale High,5/23/2025,60038,Peach Yogurt Power Pack(Power Packs),5,0,5,5,3,0,3,$2.40,0,0.00%,$0.00,$2.40,2,40.00%,$1.60,$4.00,,,,
Annandale High,5/23/2025,60041,Turkey Pepperoni Pizza(Slice),300,0,300,300,282,3,285,$193.80,2,0.67%,$1.36,$195.16,13,4.33%,$8.84,$204.00,,,,
Annandale High,5/23/2025,60050,Chickenless Bites(2 Bites),10,0,10,10,4,0,4,$1.52,1,10.00%,$0.38,$1.90,5,50.00%,$1.90,$3.80,,,,
Annandale High,5/23/2025,60064,Vegetable Dumpling(6 dumplings),0,0,0,40,23,0,23,$0.00,2,5.00%,$0.00,$0.00,15,37.50%,$0.00,$0.00,,,,
Annandale High,5/23/2025,60075,Spicy Chicken Wrap(Wrap),45,0,45,30,28,0,28,$32.76,1,3.33%,$1.17,$33.93,1,3.33%,$1.17,$35.10,,,,
Annandale High,5/23/2025,60077,Manager's Vegetable Choice(1/4 cup),132,0,132,128,109,0,109,$0.00,8,6.25%,$0.00,$0.00,11,8.59%,$0.00,$0.00,,,,
