School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable,Non-Reimbursable,Total,Cost,Total,Percent of Offered,Cost,Total,Percent of Offered,Cost
Aldrin Elementary,5/20/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),8,0,8,15,8,0,8,$6.40,0,0.00%,$0.00,$6.40,7,46.67%,$5.60,$12.00,,,,
Aldrin Elementary,5/20/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),5,0,5,10,8,0,8,$6.40,0,0.00%,$0.00,$6.40,2,20.00%,$1.60,$8.00,,,,
Aldrin Elementary,5/20/2025,60038,Peach Yogurt Power Pack(Power Packs),7,0,7,10,7,0,7,$5.60,0,0.00%,$0.00,$5.60,3,30.00%,$2.40,$8.00,,,,
Aldrin Elementary,5/20/2025,60051,Steamed Baby Carrots(1/2 cup),17,0,17,20,19,0,19,$3.42,0,0.00%,$0.00,$3.42,1,5.00%,$0.18,$3.60,,,,
Aldrin Elementary,5/20/2025,60076,"Penne Pasta with Marinara and Beef Meatballs(cup cooked pasta, 1/2c sauce, 5 meatballs)",62,0,62,45,42,0,42,$52.50,0,0.00%,$0.00,$52.50,3,6.67%,$3.75,$56.25,,,,
Aldrin Elementary,5/20/2025,60077,Manager's Vegetable Choice(1/4 cup),69,0,69,55,54,0,54,$0.00,1,1.82%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Aldrin Elementary,5/20/2025,60081,"Penne Pasta with Marinara and Beef Meatballs(1/2 cup cooked pasta, 1/2c sauce, 5 meatballs)",8,0,8,12,10,0,10,$11.80,0,0.00%,$0.00,$11.80,2,16.67%,$2.36,$14.16,,,,
Annandale High,5/20/2025,10001,"Patty, Chicken, Breaded, WG(2 strips)",80,0,80,80,55,0,55,$12.10,1,1.25%,$0.22,$12.32,24,30.00%,$5.28,$17.60,,,,
Annandale High,5/20/2025,10015,Baked Cheese Sticks(2 Cheese Sticks),300,0,300,260,240,13,253,$166.98,1,0.38%,$0.66,$167.64,6,2.31%,$3.96,$171.60,,,,
Annandale High,5/20/2025,10033,Chocolate Chip Cookie(Cookie),20,0,20,25,23,0,23,$6.21,0,0.00%,$0.00,$6.21,2,8.00%,$0.54,$6.75,,,,
Annandale High,5/20/2025,10044,Soft Pretzel(1 pretzel),10,0,10,12,7,0,7,$1.54,0,0.00%,$0.00,$1.54,5,41.67%,$1.10,$2.64,,,,
Annandale High,5/20/2025,10049,"WG 10"" Flour Tortilla(Tortilla)",72,0,72,72,54,0,54,$18.90,0,0.00%,$0.00,$18.90,18,25.00%,$6.30,$25.20,,,,
Annandale High,5/20/2025,10051,"Turkey,  Breast, Pre-Sliced, Oven Roasted(3 Slices)",10,0,10,10,2,0,2,$1.08,0,0.00%,$0.00,$1.08,8,80.00%,$4.32,$5.40,,,,
Annandale High,5/20/2025,10062,Corn(2 Tablespoons (thawed)),64,0,64,64,59,0,59,$2.95,2,3.13%,$0.10,$3.05,3,4.69%,$0.15,$3.20,,,,
Annandale High,5/20/2025,10075,Cheese Pizza(Slice),127,0,127,112,103,1,104,$59.28,1,0.89%,$0.57,$59.85,7,6.25%,$3.99,$63.84,,,,
Annandale High,5/20/2025,20001,1% White Milk(Each),95,0,95,143,67,0,67,$24.12,0,0.00%,$0.00,$24.12,76,53.15%,$27.36,$51.48,,,,
Annandale High,5/20/2025,20002,Fat Free Chocolate Milk(Each),660,0,660,634,532,13,545,$190.75,2,0.32%,$0.70,$191.45,87,13.72%,$30.45,$221.90,,,,
Annandale High,5/20/2025,20006,"Cheese, Shredded, Cheddar(1/4 cup)",92,0,92,64,60,0,60,$10.20,2,3.13%,$0.34,$10.54,2,3.13%,$0.34,$10.88,,,,
Annandale High,5/20/2025,20013,Gala Apple(Each),375,0,375,475,461,0,461,$170.57,2,0.42%,$0.74,$171.31,12,2.53%,$4.44,$175.75,,,,
Annandale High,5/20/2025,20015,Golden Delicious Apple(Each),125,0,125,250,240,0,240,$74.40,0,0.00%,$0.00,$74.40,10,4.00%,$3.10,$77.50,,,,
Annandale High,5/20/2025,20016,String Cheese(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale High,5/20/2025,20017,Orange(1/4 cup),138,0,138,138,118,13,131,$22.27,2,1.45%,$0.34,$22.61,5,3.62%,$0.85,$23.46,,,,
Annandale High,5/20/2025,20023,Baby Carrots(6 Baby Carrots per 1/2 cup),24,0,24,24,8,0,8,$1.36,2,8.33%,$0.34,$1.70,14,58.33%,$2.38,$4.08,,,,
Annandale High,5/20/2025,20028,Lettuce Blend Salad Mix(1/2 cup),360,0,360,440,404,13,417,$33.36,8,1.82%,$0.64,$34.00,15,3.41%,$1.20,$35.20,,,,
Annandale High,5/20/2025,20035,"Onions, Red, Whole(2 Tablespoons (sliced))",70,0,70,70,55,0,55,$1.65,3,4.29%,$0.09,$1.74,12,17.14%,$0.36,$2.10,,,,
Annandale High,5/20/2025,20038,Fat Free White Milk(Each),95,0,95,129,39,0,39,$12.87,0,0.00%,$0.00,$12.87,90,69.77%,$29.70,$42.57,,,,
Annandale High,5/20/2025,20040,Cucumber Slices(1/4 cup),368,0,368,368,340,13,353,$21.18,5,1.36%,$0.30,$21.48,10,2.72%,$0.60,$22.08,,,,
Annandale High,5/20/2025,20040,Cucumber Slices(2 Tablespoon),46,0,46,46,44,0,44,$1.32,0,0.00%,$0.00,$1.32,2,4.35%,$0.06,$1.38,,,,
Annandale High,5/20/2025,20041,"Peppers, Green, Whole(2 Tablespoon)",70,0,70,70,54,0,54,$3.24,2,2.86%,$0.12,$3.36,14,20.00%,$0.84,$4.20,,,,
Annandale High,5/20/2025,20042,"Peppers, Red, Whole(2 Tablespoons)",70,0,70,70,58,0,58,$2.90,2,2.86%,$0.10,$3.00,10,14.29%,$0.50,$3.50,,,,
Annandale High,5/20/2025,20052,Assorted  4 oz Yogurt(Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale High,5/20/2025,30002,Sub Roll(Sub Roll),12,0,12,8,1,0,1,$0.31,0,0.00%,$0.00,$0.31,7,87.50%,$2.17,$2.48,,,,
Annandale High,5/20/2025,30008,Apple Juice(Each),5,0,5,5,1,0,1,$0.17,0,0.00%,$0.00,$0.17,4,80.00%,$0.68,$0.85,,,,
Annandale High,5/20/2025,30009,Orange Tangerine Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale High,5/20/2025,30018,Marinara Sauce(1/2 cup),300,0,300,260,240,13,253,$73.37,4,1.54%,$1.16,$74.53,3,1.15%,$0.87,$75.40,,,,
Annandale High,5/20/2025,30024,Black Beans(1/4 Cup),165,0,165,128,113,0,113,$10.17,3,2.34%,$0.27,$10.44,12,9.38%,$1.08,$11.52,,,,
Annandale High,5/20/2025,30033,Cheez-Its Crackers(Package),5,0,5,10,1,0,1,$0.18,0,0.00%,$0.00,$0.18,9,90.00%,$1.62,$1.80,,,,
Annandale High,5/20/2025,30044,Strawberry Flavored Dried Cranberries(Each),70,0,70,60,34,0,34,$8.16,0,0.00%,$0.00,$8.16,26,43.33%,$6.24,$14.40,,,,
Annandale High,5/20/2025,30045,Watermelon Flavored Dried Cranberries(Each),70,0,70,60,51,0,51,$12.24,0,0.00%,$0.00,$12.24,9,15.00%,$2.16,$14.40,,,,
Annandale High,5/20/2025,30063,Ketchup Packet(Packet),2000,0,2000,2000,1845,0,1845,$55.35,5,0.25%,$0.15,$55.50,150,7.50%,$4.50,$60.00,,,,
Annandale High,5/20/2025,30064,Mayonnaise Packet(Packet),700,0,700,700,657,13,670,$67.00,7,1.00%,$0.70,$67.70,23,3.29%,$2.30,$70.00,,,,
Annandale High,5/20/2025,30065,Mustard Packet(Packet),250,0,250,200,126,0,126,$6.30,3,1.50%,$0.15,$6.45,71,35.50%,$3.55,$10.00,,,,
Annandale High,5/20/2025,30077,Italian Dressing(1 ounce),24,0,24,24,22,0,22,$1.76,0,0.00%,$0.00,$1.76,2,8.33%,$0.16,$1.92,,,,
Annandale High,5/20/2025,30097,Bottled Water(Bottle),15,0,15,20,13,0,13,$2.08,0,0.00%,$0.00,$2.08,7,35.00%,$1.12,$3.20,,,,
Annandale High,5/20/2025,30099,Chickpeas(2 Tablespoons),32,0,32,32,22,0,22,$0.88,0,0.00%,$0.00,$0.88,10,31.25%,$0.40,$1.28,,,,
Annandale High,5/20/2025,30107,Ranch Dressing(1 ounce),288,0,288,336,291,13,304,$33.44,8,2.38%,$0.88,$34.32,24,7.14%,$2.64,$36.96,,,,
Annandale High,5/20/2025,30109,Smartfood RF White Cheddar Popcorn(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70,,,,
Annandale High,5/20/2025,30110,Doritos Flamas(Each),10,0,10,10,3,0,3,$1.11,0,0.00%,$0.00,$1.11,7,70.00%,$2.59,$3.70,,,,
Annandale High,5/20/2025,30111,Doritos RF Spicy Sweet Chili(Each),10,0,10,10,2,0,2,$0.74,0,0.00%,$0.00,$0.74,8,80.00%,$2.96,$3.70,,,,
Annandale High,5/20/2025,30112,Doritos RF Nacho Cheese(Each),10,0,10,10,2,0,2,$0.74,0,0.00%,$0.00,$0.74,8,80.00%,$2.96,$3.70,,,,
Annandale High,5/20/2025,30113,Cool Ranch Reduced Fat Doritos(Each),10,0,10,10,2,0,2,$0.74,0,0.00%,$0.00,$0.74,8,80.00%,$2.96,$3.70,,,,
Annandale High,5/20/2025,30114,SS Baked Cheetos Flaming Hot(Each),10,0,10,10,1,0,1,$0.53,0,0.00%,$0.00,$0.53,9,90.00%,$4.77,$5.30,,,,
Annandale High,5/20/2025,30115,SS Baked Cheetos Flaming Limon(Each),10,0,10,10,1,0,1,$0.39,0,0.00%,$0.00,$0.39,9,90.00%,$3.51,$3.90,,,,
Annandale High,5/20/2025,30116,SS Cheetos Fantastix Flaming Hot(Each),10,0,10,10,2,0,2,$0.78,0,0.00%,$0.00,$0.78,8,80.00%,$3.12,$3.90,,,,
Annandale High,5/20/2025,30117,WG Baked Funyuns(Each),10,0,10,10,2,0,2,$0.72,0,0.00%,$0.00,$0.72,8,80.00%,$2.88,$3.60,,,,
Annandale High,5/20/2025,30118,Kettle Cooked Smoky BBQ Chips(Each),10,0,10,10,2,0,2,$1.20,0,0.00%,$0.00,$1.20,8,80.00%,$4.80,$6.00,,,,
Annandale High,5/20/2025,30119,RF Kettle Chips Jalapeno & Cheddar Chips(Each),10,0,10,10,6,0,6,$3.60,0,0.00%,$0.00,$3.60,4,40.00%,$2.40,$6.00,,,,
Annandale High,5/20/2025,30120,RF Kettle Chips Sea Salt & Vinegar Chips(Each),10,0,10,10,5,0,5,$3.00,0,0.00%,$0.00,$3.00,5,50.00%,$3.00,$6.00,,,,
Annandale High,5/20/2025,30124,"Fruit Snacks, Welch's Mixed(Each)",10,0,10,10,3,0,3,$1.20,0,0.00%,$0.00,$1.20,7,70.00%,$2.80,$4.00,,,,
Annandale High,5/20/2025,30160,Lay's RF Kettle Original Chips(Each),10,0,10,10,2,0,2,$1.20,0,0.00%,$0.00,$1.20,8,80.00%,$4.80,$6.00,,,,
Annandale High,5/20/2025,60035,PB&J Power Pack(Power Packs),150,0,150,90,88,0,88,$95.04,0,0.00%,$0.00,$95.04,2,2.22%,$2.16,$97.20,,,,
Annandale High,5/20/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale High,5/20/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),5,0,5,5,1,0,1,$0.80,0,0.00%,$0.00,$0.80,4,80.00%,$3.20,$4.00,,,,
Annandale High,5/20/2025,60038,Peach Yogurt Power Pack(Power Packs),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale High,5/20/2025,60039,Pasta with Meat Sauce(serving),200,0,200,125,108,0,108,$115.56,2,1.60%,$2.14,$117.70,15,12.00%,$16.05,$133.75,,,,
Annandale High,5/20/2025,60050,Chickenless Bites(2 Bites),10,0,10,10,5,0,5,$1.90,0,0.00%,$0.00,$1.90,5,50.00%,$1.90,$3.80,,,,
Annandale High,5/20/2025,60072,Spicy Breaded Chicken Patty on Bun(Sandwich),400,0,400,490,470,5,475,$356.25,1,0.20%,$0.75,$357.00,14,2.86%,$10.50,$367.50,,,,
Annandale High,5/20/2025,60075,Spicy Chicken Wrap(Wrap),29,0,29,20,14,0,14,$16.38,1,5.00%,$1.17,$17.55,5,25.00%,$5.85,$23.40,,,,
Annandale High,5/20/2025,60077,Manager's Vegetable Choice(1/4 cup),133,0,133,129,99,0,99,$0.00,6,4.65%,$0.00,$0.00,24,18.60%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/20/2025,10033,Chocolate Chip Cookie(Cookie),35,0,35,19,15,0,15,$4.05,0,0.00%,$0.00,$4.05,4,21.05%,$1.08,$5.13,,,,
Annandale Terrace Elementary,5/20/2025,10044,Soft Pretzel(1 pretzel),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/20/2025,10069,Bean and Cheese Pupusa(Pupusa),0,0,0,45,44,1,45,$67.50,0,0.00%,$0.00,$67.50,0,0.00%,$0.00,$67.50,,,,
Annandale Terrace Elementary,5/20/2025,20001,1% White Milk(Each),75,0,75,151,88,0,88,$31.68,0,0.00%,$0.00,$31.68,63,41.72%,$22.68,$54.36,,,,
Annandale Terrace Elementary,5/20/2025,20002,Fat Free Chocolate Milk(Each),330,0,330,425,321,0,321,$112.35,0,0.00%,$0.00,$112.35,104,24.47%,$36.40,$148.75,,,,
Annandale Terrace Elementary,5/20/2025,20014,Red Delicious Apple(Each - serving),0,0,0,263,196,0,196,$64.68,0,0.00%,$0.00,$64.68,67,25.48%,$22.11,$86.79,,,,
Annandale Terrace Elementary,5/20/2025,20016,String Cheese(Each),5,0,5,5,5,0,5,$1.10,0,0.00%,$0.00,$1.10,0,0.00%,$0.00,$1.10,,,,
Annandale Terrace Elementary,5/20/2025,20023,Baby Carrots(3 baby carrots per 1/4 cup),0,0,0,96,89,0,89,$8.01,0,0.00%,$0.00,$8.01,7,7.29%,$0.63,$8.64,,,,
Annandale Terrace Elementary,5/20/2025,20028,Lettuce Blend Salad Mix(1/2 cup),157,0,157,160,156,0,156,$12.48,0,0.00%,$0.00,$12.48,4,2.50%,$0.32,$12.80,,,,
Annandale Terrace Elementary,5/20/2025,20031,Banana(Each),47,0,47,46,46,0,46,$9.66,0,0.00%,$0.00,$9.66,0,0.00%,$0.00,$9.66,,,,
Annandale Terrace Elementary,5/20/2025,20038,Fat Free White Milk(Each),8,0,8,50,15,0,15,$4.95,0,0.00%,$0.00,$4.95,35,70.00%,$11.55,$16.50,,,,
Annandale Terrace Elementary,5/20/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74,,,,
Annandale Terrace Elementary,5/20/2025,20047,Orange Slices(3 slices per 1/4 cup),498,0,498,554,418,0,418,$83.60,0,0.00%,$0.00,$83.60,136,24.55%,$27.20,$110.80,,,,
Annandale Terrace Elementary,5/20/2025,20047,Orange Slices(6 Slices per 1/2 cup),48,0,48,47,47,0,47,$18.80,0,0.00%,$0.00,$18.80,0,0.00%,$0.00,$18.80,,,,
Annandale Terrace Elementary,5/20/2025,20052,Assorted  4 oz Yogurt(Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/20/2025,20074,"Apple Slices(3 slices, 1/4 cup)",0,0,0,232,232,0,232,$41.76,0,0.00%,$0.00,$41.76,0,0.00%,$0.00,$41.76,,,,
Annandale Terrace Elementary,5/20/2025,30008,Apple Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/20/2025,30009,Orange Tangerine Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/20/2025,30014,Whole Wheat Dinner Roll(2 rolls),0,0,0,32,32,0,32,$8.96,0,0.00%,$0.00,$8.96,0,0.00%,$0.00,$8.96,,,,
Annandale Terrace Elementary,5/20/2025,30024,Black Beans(1/4 Cup),31,0,31,64,62,0,62,$5.58,0,0.00%,$0.00,$5.58,2,3.13%,$0.18,$5.76,,,,
Annandale Terrace Elementary,5/20/2025,30034,Graham Crackers(Package),46,0,46,46,46,0,46,$6.44,0,0.00%,$0.00,$6.44,0,0.00%,$0.00,$6.44,,,,
Annandale Terrace Elementary,5/20/2025,30044,Strawberry Flavored Dried Cranberries(Each),7,0,7,22,3,0,3,$0.72,0,0.00%,$0.00,$0.72,19,86.36%,$4.56,$5.28,,,,
Annandale Terrace Elementary,5/20/2025,30077,Italian Dressing(1 ounce),46,0,46,48,40,0,40,$3.20,0,0.00%,$0.00,$3.20,8,16.67%,$0.64,$3.84,,,,
Annandale Terrace Elementary,5/20/2025,30094,Doritos Wild White Nacho Flavored Tortilla Chips(Bag),15,0,15,15,0,0,0,$0.00,0,0.00%,$0.00,$0.00,15,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/20/2025,30097,Bottled Water(Bottle),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/20/2025,30107,Ranch Dressing(1 ounce),45,0,45,48,43,0,43,$4.73,0,0.00%,$0.00,$4.73,5,10.42%,$0.55,$5.28,,,,
Annandale Terrace Elementary,5/20/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,,,,
Annandale Terrace Elementary,5/20/2025,60006,Vegan Burger(Sandwich),0,0,0,19,19,0,19,$10.45,0,0.00%,$0.00,$10.45,0,0.00%,$0.00,$10.45,,,,
Annandale Terrace Elementary,5/20/2025,60007,Cheeseburger(Sandwich),0,0,0,22,22,0,22,$16.06,0,0.00%,$0.00,$16.06,0,0.00%,$0.00,$16.06,,,,
Annandale Terrace Elementary,5/20/2025,60035,PB&J Power Pack(Power Packs),56,0,56,45,41,0,41,$44.28,0,0.00%,$0.00,$44.28,4,8.89%,$4.32,$48.60,,,,
Annandale Terrace Elementary,5/20/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),75,0,75,139,130,0,130,$104.00,0,0.00%,$0.00,$104.00,9,6.47%,$7.20,$111.20,,,,
Annandale Terrace Elementary,5/20/2025,60047,Chicken Tenders(3 tenders),0,0,0,85,85,0,85,$79.90,0,0.00%,$0.00,$79.90,0,0.00%,$0.00,$79.90,,,,
Annandale Terrace Elementary,5/20/2025,60051,Steamed Baby Carrots(1/2 cup),57,0,57,57,57,0,57,$10.26,0,0.00%,$0.00,$10.26,0,0.00%,$0.00,$10.26,,,,
Annandale Terrace Elementary,5/20/2025,60064,Vegetable Dumpling(6 dumplings),0,0,0,25,23,0,23,$0.00,0,0.00%,$0.00,$0.00,2,8.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/20/2025,60076,"Penne Pasta with Marinara and Beef Meatballs(cup cooked pasta, 1/2c sauce, 5 meatballs)",189,0,189,165,157,4,161,$201.25,2,1.21%,$2.50,$203.75,2,1.21%,$2.50,$206.25,,,,
Annandale Terrace Elementary,5/20/2025,60077,Manager's Vegetable Choice(1/4 cup),91,0,91,72,72,0,72,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/20/2025,60081,"Penne Pasta with Marinara and Beef Meatballs(1/2 cup cooked pasta, 1/2c sauce, 5 meatballs)",6,0,6,6,6,0,6,$7.08,0,0.00%,$0.00,$7.08,0,0.00%,$0.00,$7.08,,,,
Annandale Terrace Elementary,5/20/2025,60100,Black Beans - salad bar entree(1/2 cup),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/20/2025,60150,Strawberry Parfait Power Pack(Power Pack),15,0,15,5,3,0,3,$4.89,0,0.00%,$0.00,$4.89,2,40.00%,$3.26,$8.15,,,,
Armstrong Elementary,5/20/2025,10015,Baked Cheese Sticks(2 Cheese Sticks),61,0,61,70,41,0,41,$27.06,29,41.43%,$19.14,$46.20,0,0.00%,$0.00,$46.20,,,,
Armstrong Elementary,5/20/2025,10033,Chocolate Chip Cookie(Cookie),0,114,114,90,0,90,90,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Armstrong Elementary,5/20/2025,10044,Soft Pretzel(1 pretzel),0,0,0,12,0,9,9,$0.00,3,25.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Armstrong Elementary,5/20/2025,20001,1% White Milk(Each),19,0,19,38,20,0,20,$7.20,0,0.00%,$0.00,$7.20,18,47.37%,$6.48,$13.68,,,,
Armstrong Elementary,5/20/2025,20002,Fat Free Chocolate Milk(Each),91,0,91,102,92,3,95,$33.25,0,0.00%,$0.00,$33.25,7,6.86%,$2.45,$35.70,,,,
Armstrong Elementary,5/20/2025,20008,Apple Slices(3 slices per 1/4 cup),0,0,0,116,116,0,116,$68.44,0,0.00%,$0.00,$68.44,0,0.00%,$0.00,$68.44,,,,
Armstrong Elementary,5/20/2025,20012,Grape Tomatoes(1/4 cup),0,0,0,100,88,0,88,$22.88,12,12.00%,$3.12,$26.00,0,0.00%,$0.00,$26.00,,,,
Armstrong Elementary,5/20/2025,20015,Golden Delicious Apple(Each),0,0,0,20,20,0,20,$6.20,0,0.00%,$0.00,$6.20,0,0.00%,$0.00,$6.20,,,,
Armstrong Elementary,5/20/2025,20016,String Cheese(Each),0,2,2,3,0,3,3,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
