School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable,Non-Reimbursable,Total,Cost,Total,Percent of Offered,Cost,Total,Percent of Offered,Cost
Aldrin Elementary,5/14/2025,20038,Fat Free White Milk(Each),17,0,17,50,15,0,15,$4.95,0,0.00%,$0.00,$4.95,35,70.00%,$11.55,$16.50,,,,
Aldrin Elementary,5/14/2025,20040,Cucumber Slices(6 Slices per 1/2 cup),21,0,21,21,20,0,20,$2.40,0,0.00%,$0.00,$2.40,1,4.76%,$0.12,$2.52,,,,
Aldrin Elementary,5/14/2025,20052,Assorted  4 oz Yogurt(Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Aldrin Elementary,5/14/2025,30008,Apple Juice(Each),20,0,20,20,17,0,17,$2.89,0,0.00%,$0.00,$2.89,3,15.00%,$0.51,$3.40,,,,
Aldrin Elementary,5/14/2025,30009,Orange Tangerine Juice(Each),14,0,14,20,17,0,17,$2.89,0,0.00%,$0.00,$2.89,3,15.00%,$0.51,$3.40,,,,
Aldrin Elementary,5/14/2025,30014,Whole Wheat Dinner Roll(Each),70,0,70,73,69,0,69,$9.66,1,1.37%,$0.14,$9.80,3,4.11%,$0.42,$10.22,,,,
Aldrin Elementary,5/14/2025,30020,Applesauce(1/2 Cup),19,0,19,21,20,0,20,$4.20,0,0.00%,$0.00,$4.20,1,4.76%,$0.21,$4.41,,,,
Aldrin Elementary,5/14/2025,30033,Cheez-Its Crackers(Package),0,0,0,5,3,0,3,$0.54,0,0.00%,$0.00,$0.54,2,40.00%,$0.36,$0.90,,,,
Aldrin Elementary,5/14/2025,30044,Strawberry Flavored Dried Cranberries(Each),8,0,8,20,16,0,16,$3.84,0,0.00%,$0.00,$3.84,4,20.00%,$0.96,$4.80,,,,
Aldrin Elementary,5/14/2025,30045,Watermelon Flavored Dried Cranberries(Each),8,0,8,20,16,0,16,$3.84,0,0.00%,$0.00,$3.84,4,20.00%,$0.96,$4.80,,,,
Aldrin Elementary,5/14/2025,30077,Italian Dressing(1 ounce),10,0,10,20,15,0,15,$1.20,0,0.00%,$0.00,$1.20,5,25.00%,$0.40,$1.60,,,,
Aldrin Elementary,5/14/2025,30094,Doritos Wild White Nacho Flavored Tortilla Chips(Bag),0,0,0,36,34,0,34,$11.90,0,0.00%,$0.00,$11.90,2,5.56%,$0.70,$12.60,,,,
Aldrin Elementary,5/14/2025,30097,Bottled Water(Bottle),7,0,7,10,5,0,5,$0.80,0,0.00%,$0.00,$0.80,5,50.00%,$0.80,$1.60,,,,
Aldrin Elementary,5/14/2025,30099,Chickpeas(1/4 cup),35,0,35,35,31,0,31,$2.79,0,0.00%,$0.00,$2.79,4,11.43%,$0.36,$3.15,,,,
Aldrin Elementary,5/14/2025,30107,Ranch Dressing(1 ounce),21,0,21,24,22,0,22,$2.42,0,0.00%,$0.00,$2.42,2,8.33%,$0.22,$2.64,,,,
Aldrin Elementary,5/14/2025,30109,Smartfood RF White Cheddar Popcorn(Each),10,0,10,15,11,0,11,$4.07,0,0.00%,$0.00,$4.07,4,26.67%,$1.48,$5.55,,,,
Aldrin Elementary,5/14/2025,60035,PB&J Power Pack(Power Packs),40,0,40,30,27,0,27,$29.16,0,0.00%,$0.00,$29.16,3,10.00%,$3.24,$32.40,,,,
Aldrin Elementary,5/14/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),5,0,5,10,6,0,6,$4.80,0,0.00%,$0.00,$4.80,4,40.00%,$3.20,$8.00,,,,
Aldrin Elementary,5/14/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),7,0,7,10,6,0,6,$4.80,0,0.00%,$0.00,$4.80,4,40.00%,$3.20,$8.00,,,,
Aldrin Elementary,5/14/2025,60038,Peach Yogurt Power Pack(Power Packs),7,0,7,20,10,0,10,$8.00,0,0.00%,$0.00,$8.00,10,50.00%,$8.00,$16.00,,,,
Aldrin Elementary,5/14/2025,60047,Chicken Tenders(3 tenders),16,0,16,10,7,0,7,$6.58,0,0.00%,$0.00,$6.58,3,30.00%,$2.82,$9.40,,,,
Aldrin Elementary,5/14/2025,60050,Chickenless Bites(4 Bites),46,0,46,73,71,0,71,$53.96,1,1.37%,$0.76,$54.72,1,1.37%,$0.76,$55.48,,,,
Aldrin Elementary,5/14/2025,60063,Chicken & Vegetable Dumplings(6 dumplings),50,0,50,76,75,0,75,$0.00,1,1.32%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Aldrin Elementary,5/14/2025,60077,Manager's Vegetable Choice(1/4 cup),99,0,99,125,124,0,124,$0.00,1,0.80%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Annandale High,5/14/2025,10001,"Patty, Chicken, Breaded, WG(2 strips)",100,0,100,150,134,0,134,$29.48,2,1.33%,$0.44,$29.92,14,9.33%,$3.08,$33.00,,,,
Annandale High,5/14/2025,10033,Chocolate Chip Cookie(Cookie),20,0,20,20,9,0,9,$2.43,0,0.00%,$0.00,$2.43,11,55.00%,$2.97,$5.40,,,,
Annandale High,5/14/2025,10044,Soft Pretzel(1 pretzel),10,0,10,15,14,0,14,$3.08,0,0.00%,$0.00,$3.08,1,6.67%,$0.22,$3.30,,,,
Annandale High,5/14/2025,10049,"WG 10"" Flour Tortilla(Tortilla)",96,0,96,144,128,0,128,$44.80,0,0.00%,$0.00,$44.80,16,11.11%,$5.60,$50.40,,,,
Annandale High,5/14/2025,10051,"Turkey,  Breast, Pre-Sliced, Oven Roasted(3 Slices)",10,0,10,10,7,0,7,$3.78,1,10.00%,$0.54,$4.32,2,20.00%,$1.08,$5.40,,,,
Annandale High,5/14/2025,10062,Corn(2 Tablespoons (thawed)),64,0,64,64,58,0,58,$2.90,3,4.69%,$0.15,$3.05,3,4.69%,$0.15,$3.20,,,,
Annandale High,5/14/2025,10070,Orange Sauce(ounce),125,0,125,100,94,0,94,$13.16,5,5.00%,$0.70,$13.86,1,1.00%,$0.14,$14.00,,,,
Annandale High,5/14/2025,10073,Whole Strawberries(1/2 cup thawed),0,0,0,230,227,0,227,$77.18,1,0.43%,$0.34,$77.52,2,0.87%,$0.68,$78.20,,,,
Annandale High,5/14/2025,20001,1% White Milk(Each),100,0,100,144,68,0,68,$24.48,4,2.78%,$1.44,$25.92,72,50.00%,$25.92,$51.84,,,,
Annandale High,5/14/2025,20002,Fat Free Chocolate Milk(Each),600,0,600,671,574,13,587,$205.45,4,0.60%,$1.40,$206.85,80,11.92%,$28.00,$234.85,,,,
Annandale High,5/14/2025,20006,"Cheese, Shredded, Cheddar(1/4 cup)",96,0,96,100,98,0,98,$16.66,0,0.00%,$0.00,$16.66,2,2.00%,$0.34,$17.00,,,,
Annandale High,5/14/2025,20014,Red Delicious Apple(Each - serving),0,0,0,175,103,0,103,$33.99,3,1.71%,$0.99,$34.98,69,39.43%,$22.77,$57.75,,,,
Annandale High,5/14/2025,20015,Golden Delicious Apple(Each),125,0,125,175,132,0,132,$40.92,2,1.14%,$0.62,$41.54,41,23.43%,$12.71,$54.25,,,,
Annandale High,5/14/2025,20016,String Cheese(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale High,5/14/2025,20017,Orange(1/4 cup),138,0,138,188,150,0,150,$25.50,2,1.06%,$0.34,$25.84,36,19.15%,$6.12,$31.96,,,,
Annandale High,5/14/2025,20023,Baby Carrots(6 Baby Carrots per 1/2 cup),46,0,46,46,39,0,39,$6.63,2,4.35%,$0.34,$6.97,5,10.87%,$0.85,$7.82,,,,
Annandale High,5/14/2025,20027,Broccoli Florets(1/4 cup),105,0,105,105,94,0,94,$7.52,5,4.76%,$0.40,$7.92,6,5.71%,$0.48,$8.40,,,,
Annandale High,5/14/2025,20028,Lettuce Blend Salad Mix(1/2 cup),400,0,400,440,414,13,427,$34.16,5,1.14%,$0.40,$34.56,8,1.82%,$0.64,$35.20,,,,
Annandale High,5/14/2025,20031,Banana(Each),250,0,250,510,456,0,456,$95.76,0,0.00%,$0.00,$95.76,54,10.59%,$11.34,$107.10,,,,
Annandale High,5/14/2025,20035,"Onions, Red, Whole(2 Tablespoons (sliced))",70,0,70,105,98,0,98,$2.94,2,1.90%,$0.06,$3.00,5,4.76%,$0.15,$3.15,,,,
Annandale High,5/14/2025,20038,Fat Free White Milk(Each),100,0,100,111,42,0,42,$13.86,3,2.70%,$0.99,$14.85,66,59.46%,$21.78,$36.63,,,,
Annandale High,5/14/2025,20040,Cucumber Slices(2 Tablespoon),46,0,46,92,90,0,90,$2.70,0,0.00%,$0.00,$2.70,2,2.17%,$0.06,$2.76,,,,
Annandale High,5/14/2025,20041,"Peppers, Green, Whole(2 Tablespoon)",70,0,70,105,99,0,99,$5.94,2,1.90%,$0.12,$6.06,4,3.81%,$0.24,$6.30,,,,
Annandale High,5/14/2025,20042,"Peppers, Red, Whole(2 Tablespoons)",70,0,70,105,103,0,103,$5.15,1,0.95%,$0.05,$5.20,1,0.95%,$0.05,$5.25,,,,
Annandale High,5/14/2025,20052,Assorted  4 oz Yogurt(Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale High,5/14/2025,30002,Sub Roll(Sub Roll),12,0,12,12,6,0,6,$1.86,0,0.00%,$0.00,$1.86,6,50.00%,$1.86,$3.72,,,,
Annandale High,5/14/2025,30008,Apple Juice(Each),5,0,5,5,1,0,1,$0.17,0,0.00%,$0.00,$0.17,4,80.00%,$0.68,$0.85,,,,
Annandale High,5/14/2025,30009,Orange Tangerine Juice(Each),5,0,5,5,1,0,1,$0.17,0,0.00%,$0.00,$0.17,4,80.00%,$0.68,$0.85,,,,
Annandale High,5/14/2025,30033,Cheez-Its Crackers(Package),5,0,5,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00,,,,
Annandale High,5/14/2025,30044,Strawberry Flavored Dried Cranberries(Each),75,0,75,100,42,0,42,$10.08,0,0.00%,$0.00,$10.08,58,58.00%,$13.92,$24.00,,,,
Annandale High,5/14/2025,30045,Watermelon Flavored Dried Cranberries(Each),75,0,75,100,49,0,49,$11.76,0,0.00%,$0.00,$11.76,51,51.00%,$12.24,$24.00,,,,
Annandale High,5/14/2025,30063,Ketchup Packet(Packet),1500,0,1500,1500,1500,0,1500,$45.00,0,0.00%,$0.00,$45.00,0,0.00%,$0.00,$45.00,,,,
Annandale High,5/14/2025,30064,Mayonnaise Packet(Packet),500,0,500,750,730,0,730,$73.00,0,0.00%,$0.00,$73.00,20,2.67%,$2.00,$75.00,,,,
Annandale High,5/14/2025,30065,Mustard Packet(Packet),200,0,200,300,132,0,132,$6.60,0,0.00%,$0.00,$6.60,168,56.00%,$8.40,$15.00,,,,
Annandale High,5/14/2025,30077,Italian Dressing(1 ounce),144,0,144,168,145,0,145,$11.60,8,4.76%,$0.64,$12.24,15,8.93%,$1.20,$13.44,,,,
Annandale High,5/14/2025,30097,Bottled Water(Bottle),15,0,15,15,11,0,11,$1.76,0,0.00%,$0.00,$1.76,4,26.67%,$0.64,$2.40,,,,
Annandale High,5/14/2025,30099,Chickpeas(1/4 cup),128,0,128,128,96,0,96,$8.64,0,0.00%,$0.00,$8.64,32,25.00%,$2.88,$11.52,,,,
Annandale High,5/14/2025,30099,Chickpeas(2 Tablespoons),32,0,32,32,24,0,24,$0.96,2,6.25%,$0.08,$1.04,6,18.75%,$0.24,$1.28,,,,
Annandale High,5/14/2025,30107,Ranch Dressing(1 ounce),336,0,336,384,361,13,374,$41.14,2,0.52%,$0.22,$41.36,8,2.08%,$0.88,$42.24,,,,
Annandale High,5/14/2025,30109,Smartfood RF White Cheddar Popcorn(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70,,,,
Annandale High,5/14/2025,30110,Doritos Flamas(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70,,,,
Annandale High,5/14/2025,30111,Doritos RF Spicy Sweet Chili(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70,,,,
Annandale High,5/14/2025,30112,Doritos RF Nacho Cheese(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70,,,,
Annandale High,5/14/2025,30113,Cool Ranch Reduced Fat Doritos(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70,,,,
Annandale High,5/14/2025,30114,SS Baked Cheetos Flaming Hot(Each),10,0,10,10,1,0,1,$0.53,0,0.00%,$0.00,$0.53,9,90.00%,$4.77,$5.30,,,,
Annandale High,5/14/2025,30115,SS Baked Cheetos Flaming Limon(Each),10,0,10,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00,,,,
Annandale High,5/14/2025,30116,SS Cheetos Fantastix Flaming Hot(Each),10,0,10,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00,,,,
Annandale High,5/14/2025,30117,WG Baked Funyuns(Each),10,0,10,10,1,0,1,$0.36,0,0.00%,$0.00,$0.36,9,90.00%,$3.24,$3.60,,,,
Annandale High,5/14/2025,30118,Kettle Cooked Smoky BBQ Chips(Each),10,0,10,10,2,0,2,$1.20,0,0.00%,$0.00,$1.20,8,80.00%,$4.80,$6.00,,,,
Annandale High,5/14/2025,30119,RF Kettle Chips Jalapeno & Cheddar Chips(Each),10,0,10,10,5,0,5,$3.00,0,0.00%,$0.00,$3.00,5,50.00%,$3.00,$6.00,,,,
Annandale High,5/14/2025,30120,RF Kettle Chips Sea Salt & Vinegar Chips(Each),10,0,10,10,1,0,1,$0.60,0,0.00%,$0.00,$0.60,9,90.00%,$5.40,$6.00,,,,
Annandale High,5/14/2025,30124,"Fruit Snacks, Welch's Mixed(Each)",10,0,10,10,4,0,4,$1.60,0,0.00%,$0.00,$1.60,6,60.00%,$2.40,$4.00,,,,
Annandale High,5/14/2025,30160,Lay's RF Kettle Original Chips(Each),10,0,10,10,1,0,1,$0.60,0,0.00%,$0.00,$0.60,9,90.00%,$5.40,$6.00,,,,
Annandale High,5/14/2025,60020,"Quesadilla, Turkey Barbacoa and Cheese(Quesadilla)",0,0,0,110,94,13,107,$130.54,2,1.82%,$2.44,$132.98,1,0.91%,$1.22,$134.20,,,,
Annandale High,5/14/2025,60035,PB&J Power Pack(Power Packs),150,0,150,260,253,0,253,$273.24,2,0.77%,$2.16,$275.40,5,1.92%,$5.40,$280.80,,,,
Annandale High,5/14/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),5,0,5,10,6,0,6,$4.80,0,0.00%,$0.00,$4.80,4,40.00%,$3.20,$8.00,,,,
Annandale High,5/14/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),5,0,5,10,2,0,2,$1.60,0,0.00%,$0.00,$1.60,8,80.00%,$6.40,$8.00,,,,
Annandale High,5/14/2025,60038,Peach Yogurt Power Pack(Power Packs),5,0,5,10,6,0,6,$4.80,0,0.00%,$0.00,$4.80,4,40.00%,$3.20,$8.00,,,,
Annandale High,5/14/2025,60040,Grilled Cheese Sandwich(Sandwich),100,0,100,90,79,0,79,$33.18,2,2.22%,$0.84,$34.02,9,10.00%,$3.78,$37.80,,,,
Annandale High,5/14/2025,60050,Chickenless Bites(2 Bites),10,0,10,10,7,0,7,$2.66,1,10.00%,$0.38,$3.04,2,20.00%,$0.76,$3.80,,,,
Annandale High,5/14/2025,60064,Vegetable Dumpling(6 dumplings),0,0,0,100,87,0,87,$0.00,2,2.00%,$0.00,$0.00,11,11.00%,$0.00,$0.00,,,,
Annandale High,5/14/2025,60075,Spicy Chicken Wrap(Wrap),50,0,50,30,28,0,28,$32.76,1,3.33%,$1.17,$33.93,1,3.33%,$1.17,$35.10,,,,
Annandale High,5/14/2025,60077,Manager's Vegetable Choice(1/4 cup),135,0,135,225,189,0,189,$0.00,3,1.33%,$0.00,$0.00,33,14.67%,$0.00,$0.00,,,,
Annandale High,5/14/2025,60078,Nachos with Turkey Barbacoa and Cheese Sauce(Serving),0,0,0,250,228,0,228,$303.24,2,0.80%,$2.66,$305.90,20,8.00%,$26.60,$332.50,,,,
Annandale High,5/14/2025,60124,Nachos with Cheese Sauce(Serving),0,0,0,60,48,0,48,$36.96,1,1.67%,$0.77,$37.73,11,18.33%,$8.47,$46.20,,,,
Annandale Terrace Elementary,5/14/2025,10033,Chocolate Chip Cookie(1/2 Cookie),0,0,0,4,4,0,4,$0.56,0,0.00%,$0.00,$0.56,0,0.00%,$0.00,$0.56,,,,
Annandale Terrace Elementary,5/14/2025,10044,Soft Pretzel(1 pretzel),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/14/2025,10069,Bean and Cheese Pupusa(Pupusa),0,0,0,74,73,1,74,$111.00,0,0.00%,$0.00,$111.00,0,0.00%,$0.00,$111.00,,,,
Annandale Terrace Elementary,5/14/2025,10070,Orange Sauce(ounce),50,0,50,48,46,0,46,$6.44,0,0.00%,$0.00,$6.44,2,4.17%,$0.28,$6.72,,,,
Annandale Terrace Elementary,5/14/2025,20001,1% White Milk(Each),82,0,82,181,77,0,77,$27.72,0,0.00%,$0.00,$27.72,104,57.46%,$37.44,$65.16,,,,
Annandale Terrace Elementary,5/14/2025,20002,Fat Free Chocolate Milk(Each),313,0,313,441,320,0,320,$112.00,0,0.00%,$0.00,$112.00,121,27.44%,$42.35,$154.35,,,,
Annandale Terrace Elementary,5/14/2025,20014,Red Delicious Apple(Each - serving),57,0,57,296,251,0,251,$82.83,0,0.00%,$0.00,$82.83,45,15.20%,$14.85,$97.68,,,,
Annandale Terrace Elementary,5/14/2025,20016,String Cheese(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/14/2025,20017,Orange(1/4 cup),0,0,0,510,340,0,340,$57.80,0,0.00%,$0.00,$57.80,170,33.33%,$28.90,$86.70,,,,
Annandale Terrace Elementary,5/14/2025,20028,Lettuce Blend Salad Mix(1/2 cup),78,0,78,160,156,0,156,$12.48,0,0.00%,$0.00,$12.48,4,2.50%,$0.32,$12.80,,,,
Annandale Terrace Elementary,5/14/2025,20031,Banana(Each),0,0,0,100,99,0,99,$20.79,0,0.00%,$0.00,$20.79,1,1.00%,$0.21,$21.00,,,,
Annandale Terrace Elementary,5/14/2025,20038,Fat Free White Milk(Each),18,0,18,17,9,0,9,$2.97,0,0.00%,$0.00,$2.97,8,47.06%,$2.64,$5.61,,,,
Annandale Terrace Elementary,5/14/2025,20040,Cucumber Slices(6 Slices per 1/2 cup),57,0,57,47,47,0,47,$5.64,0,0.00%,$0.00,$5.64,0,0.00%,$0.00,$5.64,,,,
Annandale Terrace Elementary,5/14/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16,,,,
Annandale Terrace Elementary,5/14/2025,20052,Assorted  4 oz Yogurt(Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/14/2025,20075,Cucumbers(1/2 cup sliced),0,0,0,92,89,0,89,$17.80,0,0.00%,$0.00,$17.80,3,3.26%,$0.60,$18.40,,,,
Annandale Terrace Elementary,5/14/2025,30008,Apple Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/14/2025,30009,Orange Tangerine Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/14/2025,30014,Whole Wheat Dinner Roll(2 rolls),0,0,0,2,0,2,2,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/14/2025,30014,Whole Wheat Dinner Roll(Each),315,0,315,56,56,0,56,$7.84,0,0.00%,$0.00,$7.84,0,0.00%,$0.00,$7.84,,,,
Annandale Terrace Elementary,5/14/2025,30020,Applesauce(1/2 Cup),67,0,67,56,56,0,56,$11.76,0,0.00%,$0.00,$11.76,0,0.00%,$0.00,$11.76,,,,
Annandale Terrace Elementary,5/14/2025,30031,Strawberry Chex Mix(Package),15,0,15,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/14/2025,30033,Cheez-Its Crackers(Package),54,0,54,46,46,0,46,$8.28,0,0.00%,$0.00,$8.28,0,0.00%,$0.00,$8.28,,,,
Annandale Terrace Elementary,5/14/2025,30044,Strawberry Flavored Dried Cranberries(Each),7,0,7,25,3,0,3,$0.72,0,0.00%,$0.00,$0.72,22,88.00%,$5.28,$6.00,,,,
Annandale Terrace Elementary,5/14/2025,30077,Italian Dressing(1 ounce),47,0,47,48,46,0,46,$3.68,0,0.00%,$0.00,$3.68,2,4.17%,$0.16,$3.84,,,,
Annandale Terrace Elementary,5/14/2025,30097,Bottled Water(Bottle),5,0,5,5,1,0,1,$0.16,0,0.00%,$0.00,$0.16,4,80.00%,$0.64,$0.80,,,,
Annandale Terrace Elementary,5/14/2025,30099,Chickpeas(1/4 cup),42,0,42,66,61,0,61,$5.49,0,0.00%,$0.00,$5.49,5,7.58%,$0.45,$5.94,,,,
Annandale Terrace Elementary,5/14/2025,30107,Ranch Dressing(1 ounce),44,0,44,48,43,0,43,$4.73,0,0.00%,$0.00,$4.73,5,10.42%,$0.55,$5.28,,,,
Annandale Terrace Elementary,5/14/2025,30109,Smartfood RF White Cheddar Popcorn(Each),35,0,35,10,7,0,7,$2.59,0,0.00%,$0.00,$2.59,3,30.00%,$1.11,$3.70,,,,
Annandale Terrace Elementary,5/14/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79,,,,
Annandale Terrace Elementary,5/14/2025,60035,PB&J Power Pack(Power Packs),100,0,100,70,68,0,68,$73.44,0,0.00%,$0.00,$73.44,2,2.86%,$2.16,$75.60,,,,
Annandale Terrace Elementary,5/14/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),219,0,219,80,77,0,77,$61.60,0,0.00%,$0.00,$61.60,3,3.75%,$2.40,$64.00,,,,
Annandale Terrace Elementary,5/14/2025,60038,Peach Yogurt Power Pack(Power Packs),4,0,4,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/14/2025,60040,Grilled Cheese Sandwich(Sandwich),0,0,0,19,18,1,19,$7.98,0,0.00%,$0.00,$7.98,0,0.00%,$0.00,$7.98,,,,
Annandale Terrace Elementary,5/14/2025,60045,Cucumber Slices(1/2 cup),10,0,10,9,9,0,9,$0.72,0,0.00%,$0.00,$0.72,0,0.00%,$0.00,$0.72,,,,
Annandale Terrace Elementary,5/14/2025,60047,Chicken Tenders(3 tenders),56,0,56,48,45,3,48,$45.12,0,0.00%,$0.00,$45.12,0,0.00%,$0.00,$45.12,,,,
Annandale Terrace Elementary,5/14/2025,60050,Chickenless Bites(4 Bites),264,0,264,201,193,1,194,$147.44,2,1.00%,$1.52,$148.96,5,2.49%,$3.80,$152.76,,,,
Annandale Terrace Elementary,5/14/2025,60064,Vegetable Dumpling(6 dumplings),0,0,0,47,33,2,35,$0.00,2,4.26%,$0.00,$0.00,10,21.28%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/14/2025,60077,Manager's Vegetable Choice(1/4 cup),94,0,94,140,133,0,133,$0.00,0,0.00%,$0.00,$0.00,7,5.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/14/2025,60101,Chickpeas - salad bar entree(1/2 cup),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale Terrace Elementary,5/14/2025,60126,Arepa w/Taco Beef(1 Aprea + #8 scoop of beef),0,0,0,13,12,1,13,$18.85,0,0.00%,$0.00,$18.85,0,0.00%,$0.00,$18.85,,,,
Armstrong Elementary,5/14/2025,10033,Chocolate Chip Cookie(Cookie),0,0,0,103,0,99,99,$0.00,4,3.88%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Armstrong Elementary,5/14/2025,10044,Soft Pretzel(1 pretzel),1,0,1,12,0,7,7,$0.00,5,41.67%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Armstrong Elementary,5/14/2025,10058,Chicken & Vegetable Dumplings(6 dumplings),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Armstrong Elementary,5/14/2025,10070,Orange Sauce(ounce),0,0,0,50,50,0,50,$7.00,0,0.00%,$0.00,$7.00,0,0.00%,$0.00,$7.00,,,,
Armstrong Elementary,5/14/2025,10074,"Frozen Berry, Triple Berry Blend(1/4 cup (thawed))",0,0,0,46,46,0,46,$0.46,0,0.00%,$0.00,$0.46,0,0.00%,$0.00,$0.46,,,,
Armstrong Elementary,5/14/2025,20001,1% White Milk(Each),18,0,18,50,27,0,27,$9.72,0,0.00%,$0.00,$9.72,23,46.00%,$8.28,$18.00,,,,
