school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total
Aldrin Elementary,5/21/2025,20002,Fat Free Chocolate Milk(Each),140,0,140,155,137,0,137,$47.95,0,0.00%,$0.00,$47.95,18,11.61%,$6.30,$54.25
Aldrin Elementary,5/21/2025,20038,Fat Free White Milk(Each),17,0,17,50,15,0,15,$4.95,0,0.00%,$0.00,$4.95,35,70.00%,$11.55,$16.50
Aldrin Elementary,5/21/2025,30077,Italian Dressing(1 ounce),16,0,16,25,18,0,18,$1.44,0,0.00%,$0.00,$1.44,7,28.00%,$0.56,$2.00
Aldrin Elementary,5/21/2025,20028,Lettuce Blend Salad Mix(1/2 cup),45,0,45,45,42,0,42,$3.36,0,0.00%,$0.00,$3.36,3,6.67%,$0.24,$3.60
Aldrin Elementary,5/21/2025,60077,Manager's Vegetable Choice(1/4 cup),69,0,69,150,146,0,146,$0.00,0,0.00%,$0.00,$0.00,4,2.67%,$0.00,$0.00
Aldrin Elementary,5/21/2025,60079,Nachos with Black Beans and Cheese Sauce(Serving),2,0,2,15,13,0,13,$8.19,0,0.00%,$0.00,$8.19,2,13.33%,$1.26,$9.45
Aldrin Elementary,5/21/2025,60124,Nachos with Cheese Sauce(Serving),104,0,104,130,125,0,125,$96.25,0,0.00%,$0.00,$96.25,5,3.85%,$3.85,$100.10
Aldrin Elementary,5/21/2025,60078,Nachos with Turkey Barbacoa and Cheese Sauce(Serving),33,0,33,34,32,0,32,$42.56,0,0.00%,$0.00,$42.56,2,5.88%,$2.66,$45.22
Aldrin Elementary,5/21/2025,30009,Orange Tangerine Juice(Each),7,0,7,15,11,0,11,$1.87,0,0.00%,$0.00,$1.87,4,26.67%,$0.68,$2.55
Aldrin Elementary,5/21/2025,60035,PB&J Power Pack(Power Packs),29,0,29,25,23,0,23,$24.84,0,0.00%,$0.00,$24.84,2,8.00%,$2.16,$27.00
Aldrin Elementary,5/21/2025,60038,Peach Yogurt Power Pack(Power Packs),9,0,9,15,5,0,5,$4.00,0,0.00%,$0.00,$4.00,10,66.67%,$8.00,$12.00
Aldrin Elementary,5/21/2025,60020,"Quesadilla, Turkey Barbacoa and Cheese(Quesadilla)",0,0,0,2,0,0,0,$0.00,0,0.00%,$0.00,$0.00,2,100.00%,$0.00,$0.00
Aldrin Elementary,5/21/2025,30107,Ranch Dressing(1 ounce),25,0,25,25,20,0,20,$2.20,0,0.00%,$0.00,$2.20,5,20.00%,$0.55,$2.75
Aldrin Elementary,5/21/2025,20018,Red Seedless Grapes(16 grapes per 1/2 cup),0,0,0,184,183,0,183,$93.33,0,0.00%,$0.00,$93.33,1,0.54%,$0.51,$93.84
Aldrin Elementary,5/21/2025,30011,"Salsa, Mild Canned(1.5 oz)",4,0,4,12,10,0,10,$1.00,0,0.00%,$0.00,$1.00,2,16.67%,$0.20,$1.20
Aldrin Elementary,5/21/2025,30109,Smartfood RF White Cheddar Popcorn(Each),16,0,16,40,36,0,36,$13.32,0,0.00%,$0.00,$13.32,4,10.00%,$1.48,$14.80
Aldrin Elementary,5/21/2025,10044,Soft Pretzel(1 pretzel),17,0,17,28,21,0,21,$4.62,0,0.00%,$0.00,$4.62,7,25.00%,$1.54,$6.16
Aldrin Elementary,5/21/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),5,0,5,10,4,0,4,$3.20,0,0.00%,$0.00,$3.20,6,60.00%,$4.80,$8.00
Aldrin Elementary,5/21/2025,30044,Strawberry Flavored Dried Cranberries(Each),8,0,8,20,16,0,16,$3.84,0,0.00%,$0.00,$3.84,4,20.00%,$0.96,$4.80
Aldrin Elementary,5/21/2025,20016,String Cheese(Each),3,0,3,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Aldrin Elementary,5/21/2025,30045,Watermelon Flavored Dried Cranberries(Each),30,0,30,20,17,0,17,$4.08,0,0.00%,$0.00,$4.08,3,15.00%,$0.72,$4.80
Annandale High,5/21/2025,20001,1% White Milk(Each),95,0,95,157,69,0,69,$24.84,0,0.00%,$0.00,$24.84,88,56.05%,$31.68,$56.52
Annandale High,5/21/2025,30008,Apple Juice(Each),5,0,5,5,5,0,5,$0.85,0,0.00%,$0.00,$0.85,0,0.00%,$0.00,$0.85
Annandale High,5/21/2025,20052,Assorted  4 oz Yogurt(Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/21/2025,20031,Banana(Each),330,0,330,330,314,13,327,$68.67,2,0.61%,$0.42,$69.09,1,0.30%,$0.21,$69.30
Annandale High,5/21/2025,30024,Black Beans(2 Tablespoons),33,0,33,33,29,0,29,$1.16,2,6.06%,$0.08,$1.24,2,6.06%,$0.08,$1.32
Annandale High,5/21/2025,30097,Bottled Water(Bottle),15,0,15,20,12,0,12,$1.92,0,0.00%,$0.00,$1.92,8,40.00%,$1.28,$3.20
Annandale High,5/21/2025,10027,"Bread, Loco(flatbread)",900,0,900,1000,913,16,929,$278.70,2,0.20%,$0.60,$279.30,69,6.90%,$20.70,$300.00
Annandale High,5/21/2025,20027,Broccoli Florets(1/4 cup),210,0,210,210,201,0,201,$16.08,5,2.38%,$0.40,$16.48,4,1.90%,$0.32,$16.80
Annandale High,5/21/2025,20006,"Cheese, Shredded, Cheddar(1/4 cup)",96,0,96,64,49,0,49,$8.33,3,4.69%,$0.51,$8.84,12,18.75%,$2.04,$10.88
Annandale High,5/21/2025,30033,Cheez-Its Crackers(Package),10,0,10,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00
Annandale High,5/21/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/21/2025,60047,Chicken Tenders(3 tenders),900,0,900,1008,922,16,938,$881.72,2,0.20%,$1.88,$883.60,68,6.75%,$63.92,$947.52
Annandale High,5/21/2025,60050,Chickenless Bites(2 Bites),10,0,10,10,2,0,2,$0.76,1,10.00%,$0.38,$1.14,7,70.00%,$2.66,$3.80
Annandale High,5/21/2025,30099,Chickpeas(1/4 cup),128,0,128,128,107,0,107,$9.63,5,3.91%,$0.45,$10.08,16,12.50%,$1.44,$11.52
Annandale High,5/21/2025,10033,Chocolate Chip Cookie(Cookie),20,0,20,30,27,0,27,$7.29,0,0.00%,$0.00,$7.29,3,10.00%,$0.81,$8.10
Annandale High,5/21/2025,30113,Cool Ranch Reduced Fat Doritos(Each),10,0,10,10,3,0,3,$1.11,0,0.00%,$0.00,$1.11,7,70.00%,$2.59,$3.70
Annandale High,5/21/2025,10062,Corn(2 Tablespoons (thawed)),64,0,64,64,53,0,53,$2.65,1,1.56%,$0.05,$2.70,10,15.63%,$0.50,$3.20
Annandale High,5/21/2025,30110,Doritos Flamas(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70
Annandale High,5/21/2025,30112,Doritos RF Nacho Cheese(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70
Annandale High,5/21/2025,30111,Doritos RF Spicy Sweet Chili(Each),10,0,10,10,2,0,2,$0.74,0,0.00%,$0.00,$0.74,8,80.00%,$2.96,$3.70
Annandale High,5/21/2025,20002,Fat Free Chocolate Milk(Each),650,0,650,597,542,13,555,$194.25,2,0.34%,$0.70,$194.95,40,6.70%,$14.00,$208.95
Annandale High,5/21/2025,20038,Fat Free White Milk(Each),95,0,95,168,46,0,46,$15.18,0,0.00%,$0.00,$15.18,122,72.62%,$40.26,$55.44
Annandale High,5/21/2025,30124,"Fruit Snacks, Welch's Mixed(Each)",10,0,10,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00
Annandale High,5/21/2025,20015,Golden Delicious Apple(Each),125,0,125,145,123,0,123,$38.13,0,0.00%,$0.00,$38.13,22,15.17%,$6.82,$44.95
Annandale High,5/21/2025,30077,Italian Dressing(1 ounce),144,0,144,144,124,0,124,$9.92,2,1.39%,$0.16,$10.08,18,12.50%,$1.44,$11.52
Annandale High,5/21/2025,30063,Ketchup Packet(Packet),2000,0,2000,2000,1982,13,1995,$59.85,0,0.00%,$0.00,$59.85,5,0.25%,$0.15,$60.00
Annandale High,5/21/2025,30118,Kettle Cooked Smoky BBQ Chips(Each),10,0,10,10,1,0,1,$0.60,0,0.00%,$0.00,$0.60,9,90.00%,$5.40,$6.00
Annandale High,5/21/2025,30160,Lay's RF Kettle Original Chips(Each),10,0,10,10,1,0,1,$0.60,0,0.00%,$0.00,$0.60,9,90.00%,$5.40,$6.00
Annandale High,5/21/2025,20028,Lettuce Blend Salad Mix(1/2 cup),360,0,360,400,355,13,368,$29.44,10,2.50%,$0.80,$30.24,22,5.50%,$1.76,$32.00
Annandale High,5/21/2025,60077,Manager's Vegetable Choice(1/4 cup),132,0,132,80,63,0,63,$0.00,2,2.50%,$0.00,$0.00,15,18.75%,$0.00,$0.00
Annandale High,5/21/2025,30064,Mayonnaise Packet(Packet),500,0,500,900,861,0,861,$86.10,0,0.00%,$0.00,$86.10,39,4.33%,$3.90,$90.00
Annandale High,5/21/2025,30065,Mustard Packet(Packet),200,0,200,200,102,0,102,$5.10,0,0.00%,$0.00,$5.10,98,49.00%,$4.90,$10.00
Annandale High,5/21/2025,60078,Nachos with Turkey Barbacoa and Cheese Sauce(Serving),150,0,150,43,43,0,43,$57.19,0,0.00%,$0.00,$57.19,0,0.00%,$0.00,$57.19
Annandale High,5/21/2025,20035,"Onions, Red, Whole(2 Tablespoons (sliced))",70,0,70,70,46,0,46,$1.38,2,2.86%,$0.06,$1.44,22,31.43%,$0.66,$2.10
Annandale High,5/21/2025,20017,Orange(1/4 cup),138,0,138,158,104,13,117,$19.89,0,0.00%,$0.00,$19.89,41,25.95%,$6.97,$26.86
Annandale High,5/21/2025,10070,Orange Sauce(ounce),50,0,50,25,10,0,10,$1.40,3,12.00%,$0.42,$1.82,12,48.00%,$1.68,$3.50
Annandale High,5/21/2025,30009,Orange Tangerine Juice(Each),5,0,5,5,5,0,5,$0.85,0,0.00%,$0.00,$0.85,0,0.00%,$0.00,$0.85
Annandale High,5/21/2025,10001,"Patty, Chicken, Breaded, WG(2 strips)",80,0,80,80,43,0,43,$9.46,1,1.25%,$0.22,$9.68,36,45.00%,$7.92,$17.60
Annandale High,5/21/2025,60035,PB&J Power Pack(Power Packs),150,0,150,125,97,0,97,$104.76,0,0.00%,$0.00,$104.76,28,22.40%,$30.24,$135.00
Annandale High,5/21/2025,60038,Peach Yogurt Power Pack(Power Packs),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/21/2025,20041,"Peppers, Green, Whole(2 Tablespoon)",70,0,70,70,48,0,48,$2.88,2,2.86%,$0.12,$3.00,20,28.57%,$1.20,$4.20
Annandale High,5/21/2025,20042,"Peppers, Red, Whole(2 Tablespoons)",70,0,70,70,57,0,57,$2.85,0,0.00%,$0.00,$2.85,13,18.57%,$0.65,$3.50
Annandale High,5/21/2025,30107,Ranch Dressing(1 ounce),288,0,288,334,302,13,315,$34.65,10,2.99%,$1.10,$35.75,9,2.69%,$0.99,$36.74
Annandale High,5/21/2025,20014,Red Delicious Apple(Each - serving),0,0,0,395,367,0,367,$121.11,4,1.01%,$1.32,$122.43,24,6.08%,$7.92,$130.35
Annandale High,5/21/2025,20018,Red Seedless Grapes(16 grapes per 1/2 cup),0,0,0,138,134,0,134,$68.34,2,1.45%,$1.02,$69.36,2,1.45%,$1.02,$70.38
Annandale High,5/21/2025,30119,RF Kettle Chips Jalapeno & Cheddar Chips(Each),10,0,10,10,5,0,5,$3.00,0,0.00%,$0.00,$3.00,5,50.00%,$3.00,$6.00
Annandale High,5/21/2025,30120,RF Kettle Chips Sea Salt & Vinegar Chips(Each),10,0,10,10,4,0,4,$2.40,0,0.00%,$0.00,$2.40,6,60.00%,$3.60,$6.00
Annandale High,5/21/2025,30109,Smartfood RF White Cheddar Popcorn(Each),10,0,10,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00
Annandale High,5/21/2025,10044,Soft Pretzel(1 pretzel),10,0,10,10,5,0,5,$1.10,0,0.00%,$0.00,$1.10,5,50.00%,$1.10,$2.20
Annandale High,5/21/2025,60075,Spicy Chicken Wrap(Wrap),30,0,30,12,2,0,2,$2.34,1,8.33%,$1.17,$3.51,9,75.00%,$10.53,$14.04
Annandale High,5/21/2025,30114,SS Baked Cheetos Flaming Hot(Each),10,0,10,10,2,0,2,$1.06,0,0.00%,$0.00,$1.06,8,80.00%,$4.24,$5.30
Annandale High,5/21/2025,30115,SS Baked Cheetos Flaming Limon(Each),10,0,10,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00
Annandale High,5/21/2025,30116,SS Cheetos Fantastix Flaming Hot(Each),10,0,10,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00
Annandale High,5/21/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/21/2025,30044,Strawberry Flavored Dried Cranberries(Each),70,0,70,70,45,0,45,$10.80,0,0.00%,$0.00,$10.80,25,35.71%,$6.00,$16.80
Annandale High,5/21/2025,60150,Strawberry Parfait Power Pack(Power Pack),5,0,5,5,1,0,1,$1.63,0,0.00%,$0.00,$1.63,4,80.00%,$6.52,$8.15
Annandale High,5/21/2025,20016,String Cheese(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/21/2025,30002,Sub Roll(Sub Roll),12,0,12,8,1,0,1,$0.31,1,12.50%,$0.31,$0.62,6,75.00%,$1.86,$2.48
Annandale High,5/21/2025,10051,"Turkey,  Breast, Pre-Sliced, Oven Roasted(3 Slices)",10,0,10,10,3,0,3,$1.62,1,10.00%,$0.54,$2.16,6,60.00%,$3.24,$5.40
Annandale High,5/21/2025,60064,Vegetable Dumpling(6 dumplings),0,0,0,25,10,0,10,$0.00,1,4.00%,$0.00,$0.00,14,56.00%,$0.00,$0.00
Annandale High,5/21/2025,30045,Watermelon Flavored Dried Cranberries(Each),70,0,70,70,55,0,55,$13.20,0,0.00%,$0.00,$13.20,15,21.43%,$3.60,$16.80
Annandale High,5/21/2025,10049,"WG 10"" Flour Tortilla(Tortilla)",72,0,72,72,42,0,42,$14.70,0,0.00%,$0.00,$14.70,30,41.67%,$10.50,$25.20
Annandale High,5/21/2025,30117,WG Baked Funyuns(Each),10,0,10,10,2,0,2,$0.72,0,0.00%,$0.00,$0.72,8,80.00%,$2.88,$3.60
Annandale Terrace Elementary,5/21/2025,20001,1% White Milk(Each),75,0,75,114,81,0,81,$29.16,0,0.00%,$0.00,$29.16,33,28.95%,$11.88,$41.04
Annandale Terrace Elementary,5/21/2025,30008,Apple Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/21/2025,30020,Applesauce(1/2 Cup),58,0,58,55,55,0,55,$11.55,0,0.00%,$0.00,$11.55,0,0.00%,$0.00,$11.55
Annandale Terrace Elementary,5/21/2025,20052,Assorted  4 oz Yogurt(Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/21/2025,20031,Banana(Each),45,0,45,98,98,0,98,$20.58,0,0.00%,$0.00,$20.58,0,0.00%,$0.00,$20.58
Annandale Terrace Elementary,5/21/2025,30097,Bottled Water(Bottle),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/21/2025,20036,Celery Sticks(1/2 cup),0,0,0,96,24,0,24,$13.20,0,0.00%,$0.00,$13.20,72,75.00%,$39.60,$52.80
Annandale Terrace Elementary,5/21/2025,60018,Cheese Quesadilla(Quesadilla),25,0,25,23,19,4,23,$15.87,0,0.00%,$0.00,$15.87,0,0.00%,$0.00,$15.87
Annandale Terrace Elementary,5/21/2025,30033,Cheez-Its Crackers(Package),47,0,47,45,45,0,45,$8.10,0,0.00%,$0.00,$8.10,0,0.00%,$0.00,$8.10
Annandale Terrace Elementary,5/21/2025,30099,Chickpeas(1/4 cup),46,0,46,64,16,0,16,$1.44,0,0.00%,$0.00,$1.44,48,75.00%,$4.32,$5.76
Annandale Terrace Elementary,5/21/2025,60101,Chickpeas - salad bar entree(1/2 cup),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/21/2025,10033,Chocolate Chip Cookie(1/2 Cookie),0,0,0,4,4,0,4,$0.56,0,0.00%,$0.00,$0.56,0,0.00%,$0.00,$0.56
Annandale Terrace Elementary,5/21/2025,10062,Corn(1/2 cup (cooked)),0,0,0,55,55,0,55,$11.55,0,0.00%,$0.00,$11.55,0,0.00%,$0.00,$11.55
Annandale Terrace Elementary,5/21/2025,20002,Fat Free Chocolate Milk(Each),330,0,330,504,328,0,328,$114.80,0,0.00%,$0.00,$114.80,176,34.92%,$61.60,$176.40
Annandale Terrace Elementary,5/21/2025,20038,Fat Free White Milk(Each),8,0,8,41,3,0,3,$0.99,0,0.00%,$0.00,$0.99,38,92.68%,$12.54,$13.53
Annandale Terrace Elementary,5/21/2025,30077,Italian Dressing(1 ounce),46,0,46,48,38,0,38,$3.04,0,0.00%,$0.00,$3.04,10,20.83%,$0.80,$3.84
Annandale Terrace Elementary,5/21/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74
Annandale Terrace Elementary,5/21/2025,20028,Lettuce Blend Salad Mix(1/2 cup),157,0,157,160,156,0,156,$12.48,0,0.00%,$0.00,$12.48,4,2.50%,$0.32,$12.80
Annandale Terrace Elementary,5/21/2025,60077,Manager's Vegetable Choice(1/4 cup),91,0,91,144,96,0,96,$0.00,0,0.00%,$0.00,$0.00,48,33.33%,$0.00,$0.00
Annandale Terrace Elementary,5/21/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Annandale Terrace Elementary,5/21/2025,60079,Nachos with Black Beans and Cheese Sauce(Serving),10,0,10,10,6,0,6,$3.78,0,0.00%,$0.00,$3.78,4,40.00%,$2.52,$6.30
Annandale Terrace Elementary,5/21/2025,60124,Nachos with Cheese Sauce(Serving),240,0,240,299,293,0,293,$225.61,2,0.67%,$1.54,$227.15,4,1.34%,$3.08,$230.23
Annandale Terrace Elementary,5/21/2025,60078,Nachos with Turkey Barbacoa and Cheese Sauce(Serving),150,0,150,74,68,0,68,$90.44,2,2.70%,$2.66,$93.10,4,5.41%,$5.32,$98.42
Annandale Terrace Elementary,5/21/2025,20047,Orange Slices(3 slices per 1/4 cup),0,0,0,136,136,0,136,$27.20,0,0.00%,$0.00,$27.20,0,0.00%,$0.00,$27.20
Annandale Terrace Elementary,5/21/2025,30009,Orange Tangerine Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/21/2025,60035,PB&J Power Pack(Power Packs),56,0,56,60,54,0,54,$58.32,0,0.00%,$0.00,$58.32,6,10.00%,$6.48,$64.80
Annandale Terrace Elementary,5/21/2025,60038,Peach Yogurt Power Pack(Power Packs),0,0,0,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/21/2025,60020,"Quesadilla, Turkey Barbacoa and Cheese(Quesadilla)",47,0,47,48,44,4,48,$58.56,0,0.00%,$0.00,$58.56,0,0.00%,$0.00,$58.56
Annandale Terrace Elementary,5/21/2025,30107,Ranch Dressing(1 ounce),45,0,45,48,43,0,43,$4.73,0,0.00%,$0.00,$4.73,5,10.42%,$0.55,$5.28
Annandale Terrace Elementary,5/21/2025,20014,Red Delicious Apple(Each - serving),47,0,47,195,195,0,195,$64.35,0,0.00%,$0.00,$64.35,0,0.00%,$0.00,$64.35
Annandale Terrace Elementary,5/21/2025,20018,Red Seedless Grapes(16 grapes per 1/2 cup),0,0,0,460,368,0,368,$187.68,0,0.00%,$0.00,$187.68,92,20.00%,$46.92,$234.60
Annandale Terrace Elementary,5/21/2025,30011,"Salsa, Mild Canned(1.5 oz)",57,0,57,55,55,0,55,$5.50,0,0.00%,$0.00,$5.50,0,0.00%,$0.00,$5.50
Annandale Terrace Elementary,5/21/2025,30109,Smartfood RF White Cheddar Popcorn(Each),15,0,15,10,7,0,7,$2.59,0,0.00%,$0.00,$2.59,3,30.00%,$1.11,$3.70
Annandale Terrace Elementary,5/21/2025,10044,Soft Pretzel(1 pretzel),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/21/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),77,0,77,60,48,0,48,$38.40,0,0.00%,$0.00,$38.40,12,20.00%,$9.60,$48.00
Annandale Terrace Elementary,5/21/2025,60150,Strawberry Parfait Power Pack(Power Pack),15,0,15,4,3,0,3,$4.89,0,0.00%,$0.00,$4.89,1,25.00%,$1.63,$6.52
Annandale Terrace Elementary,5/21/2025,20016,String Cheese(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/21/2025,30045,Watermelon Flavored Dried Cranberries(Each),8,0,8,25,3,0,3,$0.72,0,0.00%,$0.00,$0.72,22,88.00%,$5.28,$6.00
Armstrong Elementary,5/21/2025,20001,1% White Milk(Each),50,0,50,50,26,0,26,$9.36,0,0.00%,$0.00,$9.36,24,48.00%,$8.64,$18.00
Armstrong Elementary,5/21/2025,30008,Apple Juice(Each),0,18,18,14,0,14,14,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/21/2025,20008,Apple Slices(3 slices per 1/4 cup),49,0,49,80,76,0,76,$44.84,4,5.00%,$2.36,$47.20,0,0.00%,$0.00,$47.20
Armstrong Elementary,5/21/2025,30097,Bottled Water(Bottle),0,8,8,10,0,10,10,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/21/2025,20027,Broccoli Florets(1/4 cup),33,0,33,33,31,0,31,$2.48,2,6.06%,$0.16,$2.64,0,0.00%,$0.00,$2.64
Armstrong Elementary,5/21/2025,20036,Celery Sticks(1/2 cup),44,0,44,45,42,0,42,$23.10,3,6.67%,$1.65,$24.75,0,0.00%,$0.00,$24.75
Armstrong Elementary,5/21/2025,30033,Cheez-Its Crackers(Package),0,0,0,1,0,1,1,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/21/2025,30039,Cherry Flavored Dried Cranberries(Each),15,0,15,20,17,0,17,$4.08,0,0.00%,$0.00,$4.08,3,15.00%,$0.72,$4.80
Armstrong Elementary,5/21/2025,20011,Cherry Tomatoes(1/4 cup),35,0,35,35,33,0,33,$12.21,2,5.71%,$0.74,$12.95,0,0.00%,$0.00,$12.95
Armstrong Elementary,5/21/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),3,0,3,10,6,0,6,$4.80,0,0.00%,$0.00,$4.80,4,40.00%,$3.20,$8.00
Armstrong Elementary,5/21/2025,60047,Chicken Tenders(3 tenders),15,0,15,6,6,0,6,$5.64,0,0.00%,$0.00,$5.64,0,0.00%,$0.00,$5.64
Armstrong Elementary,5/21/2025,30099,Chickpeas(1/4 cup),31,0,31,28,25,0,25,$2.25,3,10.71%,$0.27,$2.52,0,0.00%,$0.00,$2.52
Armstrong Elementary,5/21/2025,60101,Chickpeas - salad bar entree(1/2 cup),0,0,0,2,0,0,0,$0.00,2,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/21/2025,10062,Corn(1/4 cup (cooked)),45,0,45,45,42,0,42,$4.62,3,6.67%,$0.33,$4.95,0,0.00%,$0.00,$4.95
Armstrong Elementary,5/21/2025,30094,Doritos Wild White Nacho Flavored Tortilla Chips(Bag),0,0,0,20,0,20,20,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/21/2025,20002,Fat Free Chocolate Milk(Each),100,0,100,100,96,0,96,$33.60,0,0.00%,$0.00,$33.60,4,4.00%,$1.40,$35.00
