School_Name,Date,Identifier,Name,Planned_Reimbursable,Planned_Non-Reimbursable,Planned_Total,Offered_Reimbursable,Offered_Non-Reimbursable,Offered_Total,Served_Reimbursable,Served_Non-Reimbursable,Served_Total,Discarded_Total,Discarded_Cost,Subtotal_Cost,Left_Over_Total,Left_Over_Percent_of_Offered,Left_Over_Cost,Production_Cost_Total
Aldrin Elementary,5/30/2025,10044,Soft Pretzel (1 pretzel),20,0,20,30,26,0,26,$5.72,0,0.00%,$0.00,$5.72,4,13.33%,$0.88,$6.60
Aldrin Elementary,5/30/2025,20001,1% White Milk (Each),43,0,43,52,37,0,37,$13.32,0,0.00%,$0.00,$13.32,15,28.85%,$5.40,$18.72
Aldrin Elementary,5/30/2025,20002,Fat Free Chocolate Milk (Each),129,0,129,155,128,0,128,$44.80,0,0.00%,$0.00,$44.80,27,17.42%,$9.45,$54.25
Aldrin Elementary,5/30/2025,20011,Cherry Tomatoes (1/4 cup),65,0,65,125,121,0,121,$44.77,4,3.20%,$1.48,$46.25,0,0.00%,$0.00,$46.25
Aldrin Elementary,5/30/2025,20016,String Cheese (Each),1,0,1,5,1,0,1,$0.22,0,0.00%,$0.00,$0.22,4,80.00%,$0.88,$1.10
Aldrin Elementary,5/30/2025,20018,Red Seedless Grapes (8 grapes per 1/4 cup),170,0,170,250,235,0,235,$61.10,0,0.00%,$0.00,$61.10,15,6.00%,$3.90,$65.00
Aldrin Elementary,5/30/2025,20028,Lettuce Blend Salad Mix (1 cup),21,0,21,27,25,0,25,$4.00,2,7.41%,$0.32,$4.32,0,0.00%,$0.00,$4.32
Aldrin Elementary,5/30/2025,20028,Lettuce Blend Salad Mix (1/2 cup),41,0,41,50,38,0,38,$3.04,0,0.00%,$0.00,$3.04,12,24.00%,$0.96,$4.00
Aldrin Elementary,5/30/2025,20031,Banana (Each),0,0,0,65,58,0,58,$12.18,0,0.00%,$0.00,$12.18,7,10.77%,$1.47,$13.65
Aldrin Elementary,5/30/2025,20038,Fat Free White Milk (Each),15,0,15,50,15,0,15,$4.95,0,0.00%,$0.00,$4.95,35,70.00%,$11.55,$16.50
Aldrin Elementary,5/30/2025,20052,Assorted  4 oz Yogurt (Container),5,0,5,5,1,0,1,$0.00,0,0.00%,$0.00,$0.00,4,80.00%,$0.00,$0.00
Aldrin Elementary,5/30/2025,30008,Apple Juice (Each),30,0,30,35,33,0,33,$5.61,0,0.00%,$0.00,$5.61,2,5.71%,$0.34,$5.95
Aldrin Elementary,5/30/2025,30009,Orange Tangerine Juice (Each),14,0,14,20,14,0,14,$2.38,0,0.00%,$0.00,$2.38,6,30.00%,$1.02,$3.40
Aldrin Elementary,5/30/2025,30033,Cheez-Its Crackers (Package),0,0,0,5,2,0,2,$0.36,0,0.00%,$0.00,$0.36,3,60.00%,$0.54,$0.90
Aldrin Elementary,5/30/2025,30045,Watermelon Flavored Dried Cranberries (Each),15,0,15,30,25,0,25,$6.00,0,0.00%,$0.00,$6.00,5,16.67%,$1.20,$7.20
Aldrin Elementary,5/30/2025,30061,Chilled Mandarin Oranges (1/2 cup (drained)),21,0,21,27,25,0,25,$8.50,2,7.41%,$0.68,$9.18,0,0.00%,$0.00,$9.18
Aldrin Elementary,5/30/2025,30077,Italian Dressing (1 ounce),26,0,26,35,26,0,26,$2.08,2,5.71%,$0.16,$2.24,7,20.00%,$0.56,$2.80
Aldrin Elementary,5/30/2025,30094,Doritos Wild White Nacho Flavored Tortilla Chips (Bag),37,0,37,50,48,0,48,$16.80,0,0.00%,$0.00,$16.80,2,4.00%,$0.70,$17.50
Aldrin Elementary,5/30/2025,30097,Bottled Water (Bottle),5,0,5,10,9,0,9,$1.44,0,0.00%,$0.00,$1.44,1,10.00%,$0.16,$1.60
Aldrin Elementary,5/30/2025,30099,Chickpeas (1/4 cup),32,0,32,45,40,0,40,$3.60,0,0.00%,$0.00,$3.60,5,11.11%,$0.45,$4.05
Aldrin Elementary,5/30/2025,30107,Ranch Dressing (1 ounce),31,0,31,36,27,0,27,$2.97,4,11.11%,$0.44,$3.41,5,13.89%,$0.55,$3.96
Aldrin Elementary,5/30/2025,60035,PB&J Power Pack (Power Packs),45,0,45,25,23,0,23,$24.84,0,0.00%,$0.00,$24.84,2,8.00%,$2.16,$27.00
Aldrin Elementary,5/30/2025,60036,Cherry Vanilla Yogurt Power Pack (Power Packs),10,0,10,15,7,0,7,$5.60,0,0.00%,$0.00,$5.60,8,53.33%,$6.40,$12.00
Aldrin Elementary,5/30/2025,60037,Strawberry & Banana Yogurt Power Pack (Power Packs),7,0,7,10,3,0,3,$2.40,0,0.00%,$0.00,$2.40,7,70.00%,$5.60,$8.00
Aldrin Elementary,5/30/2025,60038,Peach Yogurt Power Pack (Power Packs),7,0,7,10,5,0,5,$4.00,0,0.00%,$0.00,$4.00,5,50.00%,$4.00,$8.00
Aldrin Elementary,5/30/2025,60041,Turkey Pepperoni Pizza (Slice),83,0,83,50,42,0,42,$28.56,3,6.00%,$2.04,$30.60,5,10.00%,$3.40,$34.00
Aldrin Elementary,5/30/2025,60077,Manager's Vegetable Choice (1/4 cup),99,0,99,150,146,0,146,$0.00,0,0.00%,$0.00,$0.00,4,2.67%,$0.00,$0.00
Aldrin Elementary,5/30/2025,60080,Cheese Pizza (Slice),126,0,126,160,153,0,153,$87.21,5,3.13%,$2.85,$90.06,2,1.25%,$1.14,$91.20
Aldrin Elementary,5/30/2025,60150,Strawberry Parfait Power Pack (Power Pack),0,0,0,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/30/2025,10001,"Patty, Chicken, Breaded, WG (2 strips)",80,0,80,100,87,0,87,$19.14,1,1.00%,$0.22,$19.36,12,12.00%,$2.64,$22.00
Annandale High,5/30/2025,10033,Chocolate Chip Cookie (Cookie),20,0,20,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00
Annandale High,5/30/2025,10044,Soft Pretzel (1 pretzel),10,0,10,10,6,0,6,$1.32,0,0.00%,$0.00,$1.32,4,40.00%,$0.88,$2.20
Annandale High,5/30/2025,10049,"WG 10"" Flour Tortilla (Tortilla)",72,0,72,92,87,0,87,$30.45,1,1.09%,$0.35,$30.80,4,4.35%,$1.40,$32.20
Annandale High,5/30/2025,10051,"Turkey,  Breast, Pre-Sliced, Oven Roasted (3 Slices)",10,0,10,10,3,0,3,$1.62,1,10.00%,$0.54,$2.16,6,60.00%,$3.24,$5.40
Annandale High,5/30/2025,10062,Corn (2 Tablespoons (thawed)),46,0,46,46,39,0,39,$1.95,5,10.87%,$0.25,$2.20,2,4.35%,$0.10,$2.30
Annandale High,5/30/2025,20001,1% White Milk (Each),90,0,90,113,58,0,58,$20.88,0,0.00%,$0.00,$20.88,55,48.67%,$19.80,$40.68
Annandale High,5/30/2025,20002,Fat Free Chocolate Milk (Each),650,0,650,629,502,13,515,$180.25,0,0.00%,$0.00,$180.25,114,18.12%,$39.90,$220.15
Annandale High,5/30/2025,20006,"Cheese, Shredded, Cheddar (1/4 cup)",96,0,96,96,90,0,90,$15.30,4,4.17%,$0.68,$15.98,2,2.08%,$0.34,$16.32
Annandale High,5/30/2025,20011,Cherry Tomatoes (1/4 cup),180,0,180,180,159,5,164,$60.68,4,2.22%,$1.48,$62.16,12,6.67%,$4.44,$66.60
Annandale High,5/30/2025,20014,Red Delicious Apple (Each - serving),0,0,0,145,95,13,108,$35.64,0,0.00%,$0.00,$35.64,37,25.52%,$12.21,$47.85
Annandale High,5/30/2025,20015,Golden Delicious Apple (Each),20,0,20,145,110,0,110,$34.10,0,0.00%,$0.00,$34.10,35,24.14%,$10.85,$44.95
Annandale High,5/30/2025,20016,String Cheese (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/30/2025,20017,Orange (1/4 cup),20,0,20,158,115,0,115,$19.55,0,0.00%,$0.00,$19.55,43,27.22%,$7.31,$26.86
Annandale High,5/30/2025,20018,Red Seedless Grapes (16 grapes per 1/2 cup),0,0,0,138,132,0,132,$67.32,5,3.62%,$2.55,$69.87,1,0.72%,$0.51,$70.38
Annandale High,5/30/2025,20028,Lettuce Blend Salad Mix (1/2 cup),360,0,360,400,384,1,385,$30.80,5,1.25%,$0.40,$31.20,10,2.50%,$0.80,$32.00
Annandale High,5/30/2025,20031,Banana (Each),0,0,0,560,427,13,440,$92.40,0,0.00%,$0.00,$92.40,120,21.43%,$25.20,$117.60
Annandale High,5/30/2025,20035,"Onions, Red, Whole (2 Tablespoons (sliced))",70,0,70,100,86,0,86,$2.58,2,2.00%,$0.06,$2.64,12,12.00%,$0.36,$3.00
Annandale High,5/30/2025,20038,Fat Free White Milk (Each),90,0,90,104,18,0,18,$5.94,0,0.00%,$0.00,$5.94,86,82.69%,$28.38,$34.32
Annandale High,5/30/2025,20041,"Peppers, Green, Whole (2 Tablespoon)",70,0,70,100,93,0,93,$5.58,2,2.00%,$0.12,$5.70,5,5.00%,$0.30,$6.00
Annandale High,5/30/2025,20042,"Peppers, Red, Whole (2 Tablespoons)",70,0,70,100,87,0,87,$4.35,3,3.00%,$0.15,$4.50,10,10.00%,$0.50,$5.00
Annandale High,5/30/2025,20052,Assorted  4 oz Yogurt (Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/30/2025,30008,Apple Juice (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/30/2025,30009,Orange Tangerine Juice (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/30/2025,30011,"Salsa, Mild Canned (1.5 oz)",100,0,100,100,88,0,88,$8.80,10,10.00%,$1.00,$9.80,2,2.00%,$0.20,$10.00
Annandale High,5/30/2025,30024,Black Beans (2 Tablespoons),33,0,33,33,18,0,18,$0.72,5,15.15%,$0.20,$0.92,10,30.30%,$0.40,$1.32
Annandale High,5/30/2025,30033,Cheez-Its Crackers (Package),5,0,5,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00
Annandale High,5/30/2025,30044,Strawberry Flavored Dried Cranberries (Each),50,0,50,50,40,0,40,$9.60,0,0.00%,$0.00,$9.60,10,20.00%,$2.40,$12.00
Annandale High,5/30/2025,30045,Watermelon Flavored Dried Cranberries (Each),65,0,65,65,59,0,59,$14.16,0,0.00%,$0.00,$14.16,6,9.23%,$1.44,$15.60
Annandale High,5/30/2025,30061,Chilled Mandarin Oranges (1/4 cup (drained)),300,0,300,336,329,0,329,$55.93,5,1.49%,$0.85,$56.78,2,0.60%,$0.34,$57.12
Annandale High,5/30/2025,30063,Ketchup Packet (Packet),2000,0,2000,1500,1000,0,1000,$30.00,0,0.00%,$0.00,$30.00,500,33.33%,$15.00,$45.00
Annandale High,5/30/2025,30064,Mayonnaise Packet (Packet),700,0,700,700,638,0,638,$63.80,2,0.29%,$0.20,$64.00,60,8.57%,$6.00,$70.00
Annandale High,5/30/2025,30065,Mustard Packet (Packet),200,0,200,150,63,0,63,$3.15,2,1.33%,$0.10,$3.25,85,56.67%,$4.25,$7.50
Annandale High,5/30/2025,30077,Italian Dressing (1 ounce),144,0,144,168,135,0,135,$10.80,7,4.17%,$0.56,$11.36,26,15.48%,$2.08,$13.44
Annandale High,5/30/2025,30097,Bottled Water (Bottle),15,0,15,10,7,0,7,$1.12,0,0.00%,$0.00,$1.12,3,30.00%,$0.48,$1.60
Annandale High,5/30/2025,30099,Chickpeas (1/4 cup),128,0,128,64,59,0,59,$5.31,5,7.81%,$0.45,$5.76,0,0.00%,$0.00,$5.76
Annandale High,5/30/2025,30107,Ranch Dressing (1 ounce),288,0,288,312,262,13,275,$30.25,13,4.17%,$1.43,$31.68,24,7.69%,$2.64,$34.32
Annandale High,5/30/2025,30109,Smartfood RF White Cheddar Popcorn (Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70
Annandale High,5/30/2025,30110,Doritos Flamas (Each),10,0,10,10,5,0,5,$1.85,0,0.00%,$0.00,$1.85,5,50.00%,$1.85,$3.70
Annandale High,5/30/2025,30111,Doritos RF Spicy Sweet Chili (Each),10,0,10,10,2,0,2,$0.74,0,0.00%,$0.00,$0.74,8,80.00%,$2.96,$3.70
Annandale High,5/30/2025,30112,Doritos RF Nacho Cheese (Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70
Annandale High,5/30/2025,30113,Cool Ranch Reduced Fat Doritos (Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70
Annandale High,5/30/2025,30114,SS Baked Cheetos Flaming Hot (Each),10,0,10,10,2,0,2,$1.06,0,0.00%,$0.00,$1.06,8,80.00%,$4.24,$5.30
Annandale High,5/30/2025,30115,SS Baked Cheetos Flaming Limon (Each),10,0,10,10,2,0,2,$0.78,0,0.00%,$0.00,$0.78,8,80.00%,$3.12,$3.90
Annandale High,5/30/2025,30116,SS Cheetos Fantastix Flaming Hot (Each),10,0,10,10,1,0,1,$0.39,0,0.00%,$0.00,$0.39,9,90.00%,$3.51,$3.90
Annandale High,5/30/2025,30117,WG Baked Funyuns (Each),10,0,10,10,1,0,1,$0.36,0,0.00%,$0.00,$0.36,9,90.00%,$3.24,$3.60
Annandale High,5/30/2025,30118,Kettle Cooked Smoky BBQ Chips (Each),10,0,10,10,1,0,1,$0.60,0,0.00%,$0.00,$0.60,9,90.00%,$5.40,$6.00
Annandale High,5/30/2025,30119,RF Kettle Chips Jalapeno & Cheddar Chips (Each),10,0,10,10,8,0,8,$4.80,0,0.00%,$0.00,$4.80,2,20.00%,$1.20,$6.00
Annandale High,5/30/2025,30120,RF Kettle Chips Sea Salt & Vinegar Chips (Each),10,0,10,10,2,0,2,$1.20,0,0.00%,$0.00,$1.20,8,80.00%,$4.80,$6.00
Annandale High,5/30/2025,30124,"Fruit Snacks, Welch's Mixed (Each)",10,0,10,10,2,0,2,$0.80,0,0.00%,$0.00,$0.80,8,80.00%,$3.20,$4.00
Annandale High,5/30/2025,30160,Lay's RF Kettle Original Chips (Each),10,0,10,10,7,0,7,$4.20,0,0.00%,$0.00,$4.20,3,30.00%,$1.80,$6.00
Annandale High,5/30/2025,60006,Vegan Burger (Sandwich),48,0,48,35,32,0,32,$17.60,1,2.86%,$0.55,$18.15,2,5.71%,$1.10,$19.25
Annandale High,5/30/2025,60035,PB&J Power Pack (Power Packs),150,0,150,150,136,0,136,$146.88,1,0.67%,$1.08,$147.96,13,8.67%,$14.04,$162.00
Annandale High,5/30/2025,60036,Cherry Vanilla Yogurt Power Pack (Power Packs),5,0,5,5,4,0,4,$3.20,0,0.00%,$0.00,$3.20,1,20.00%,$0.80,$4.00
Annandale High,5/30/2025,60037,Strawberry & Banana Yogurt Power Pack (Power Packs),5,0,5,5,4,0,4,$3.20,0,0.00%,$0.00,$3.20,1,20.00%,$0.80,$4.00
Annandale High,5/30/2025,60038,Peach Yogurt Power Pack (Power Packs),5,0,5,5,4,0,4,$3.20,0,0.00%,$0.00,$3.20,1,20.00%,$0.80,$4.00
Annandale High,5/30/2025,60041,Turkey Pepperoni Pizza (Slice),400,0,400,260,242,2,244,$165.92,1,0.38%,$0.68,$166.60,15,5.77%,$10.20,$176.80
Annandale High,5/30/2025,60050,Chickenless Bites (2 Bites),10,0,10,10,3,0,3,$1.14,0,0.00%,$0.00,$1.14,7,70.00%,$2.66,$3.80
Annandale High,5/30/2025,60072,Spicy Breaded Chicken Patty on Bun (Sandwich),400,0,400,140,115,13,128,$96.00,2,1.43%,$1.50,$97.50,10,7.14%,$7.50,$105.00
Annandale High,5/30/2025,60075,Spicy Chicken Wrap (Wrap),30,0,30,6,4,0,4,$4.68,2,33.33%,$2.34,$7.02,0,0.00%,$0.00,$7.02
Annandale High,5/30/2025,60077,Manager's Vegetable Choice (1/4 cup),32,0,32,21,11,0,11,$0.00,4,19.05%,$0.00,$0.00,6,28.57%,$0.00,$0.00
Annandale High,5/30/2025,60080,Cheese Pizza (Slice),200,0,200,174,169,0,169,$96.33,1,0.57%,$0.57,$96.90,4,2.30%,$2.28,$99.18
Annandale High,5/30/2025,60150,Strawberry Parfait Power Pack (Power Pack),5,0,5,5,4,0,4,$6.52,0,0.00%,$0.00,$6.52,1,20.00%,$1.63,$8.15
Annandale Terrace Elementary,5/30/2025,10044,Soft Pretzel (1 pretzel),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/30/2025,10074,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",0,0,0,440,438,0,438,$13.14,0,0.00%,$0.00,$13.14,2,0.45%,$0.06,$13.20
Annandale Terrace Elementary,5/30/2025,10075,Cheese Pizza (Slice),4,0,4,4,4,0,4,$2.28,0,0.00%,$0.00,$2.28,0,0.00%,$0.00,$2.28
Annandale Terrace Elementary,5/30/2025,20001,1% White Milk (Each),82,0,82,119,79,0,79,$28.44,0,0.00%,$0.00,$28.44,40,33.61%,$14.40,$42.84
Annandale Terrace Elementary,5/30/2025,20002,Fat Free Chocolate Milk (Each),331,0,331,454,355,0,355,$124.25,0,0.00%,$0.00,$124.25,99,21.81%,$34.65,$158.90
Annandale Terrace Elementary,5/30/2025,20011,Cherry Tomatoes (1/4 cup),28,0,28,144,144,0,144,$53.28,0,0.00%,$0.00,$53.28,0,0.00%,$0.00,$53.28
Annandale Terrace Elementary,5/30/2025,20014,Red Delicious Apple (Each - serving),0,0,0,213,170,0,170,$56.10,0,0.00%,$0.00,$56.10,43,20.19%,$14.19,$70.29
Annandale Terrace Elementary,5/30/2025,20016,String Cheese (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/30/2025,20017,Orange (1/4 cup),0,0,0,136,136,0,136,$23.12,0,0.00%,$0.00,$23.12,0,0.00%,$0.00,$23.12
Annandale Terrace Elementary,5/30/2025,20023,Baby Carrots (3 baby carrots per 1/4 cup),0,0,0,48,48,0,48,$4.32,0,0.00%,$0.00,$4.32,0,0.00%,$0.00,$4.32
Annandale Terrace Elementary,5/30/2025,20028,Lettuce Blend Salad Mix (1 cup),57,0,57,60,60,0,60,$9.60,0,0.00%,$0.00,$9.60,0,0.00%,$0.00,$9.60
Annandale Terrace Elementary,5/30/2025,20028,Lettuce Blend Salad Mix (1/2 cup),144,0,144,160,157,0,157,$12.56,0,0.00%,$0.00,$12.56,3,1.88%,$0.24,$12.80
Annandale Terrace Elementary,5/30/2025,20031,Banana (Each),48,0,48,48,48,0,48,$10.08,0,0.00%,$0.00,$10.08,0,0.00%,$0.00,$10.08
Annandale Terrace Elementary,5/30/2025,20038,Fat Free White Milk (Each),7,0,7,27,2,0,2,$0.66,0,0.00%,$0.00,$0.66,25,92.59%,$8.25,$8.91
Annandale Terrace Elementary,5/30/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74
Annandale Terrace Elementary,5/30/2025,20052,Assorted  4 oz Yogurt (Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/30/2025,30008,Apple Juice (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/30/2025,30009,Orange Tangerine Juice (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/30/2025,30033,Cheez-Its Crackers (Package),47,0,47,48,48,0,48,$8.64,0,0.00%,$0.00,$8.64,0,0.00%,$0.00,$8.64
Annandale Terrace Elementary,5/30/2025,30043,Raspberry Lemonade Flavored Dried Cranberries (2 Eaches),0,0,0,20,6,0,6,$2.88,0,0.00%,$0.00,$2.88,14,70.00%,$6.72,$9.60
Annandale Terrace Elementary,5/30/2025,30061,Chilled Mandarin Oranges (1/2 cup (drained)),59,0,59,60,60,0,60,$20.40,0,0.00%,$0.00,$20.40,0,0.00%,$0.00,$20.40
Annandale Terrace Elementary,5/30/2025,30077,Italian Dressing (1 ounce),100,0,100,108,101,0,101,$8.08,0,0.00%,$0.00,$8.08,7,6.48%,$0.56,$8.64
Annandale Terrace Elementary,5/30/2025,30094,Doritos Wild White Nacho Flavored Tortilla Chips (Bag),25,0,25,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/30/2025,30097,Bottled Water (Bottle),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/30/2025,30099,Chickpeas (1/4 cup),43,0,43,32,30,0,30,$2.70,0,0.00%,$0.00,$2.70,2,6.25%,$0.18,$2.88
Annandale Terrace Elementary,5/30/2025,30107,Ranch Dressing (1 ounce),45,0,45,48,43,0,43,$4.73,0,0.00%,$0.00,$4.73,5,10.42%,$0.55,$5.28
Annandale Terrace Elementary,5/30/2025,30109,Smartfood RF White Cheddar Popcorn (Each),0,0,0,15,9,0,9,$3.33,0,0.00%,$0.00,$3.33,6,40.00%,$2.22,$5.55
Annandale Terrace Elementary,5/30/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,0,0,0,$0.00,1,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Annandale Terrace Elementary,5/30/2025,60002,Chicken Quesadilla (quesadilla),0,0,0,13,13,0,13,$9.10,0,0.00%,$0.00,$9.10,0,0.00%,$0.00,$9.10
Annandale Terrace Elementary,5/30/2025,60035,PB&J Power Pack (Power Packs),62,0,62,25,22,0,22,$23.76,0,0.00%,$0.00,$23.76,3,12.00%,$3.24,$27.00
Annandale Terrace Elementary,5/30/2025,60036,Cherry Vanilla Yogurt Power Pack (Power Packs),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/30/2025,60038,Peach Yogurt Power Pack (Power Packs),107,0,107,43,32,0,32,$25.60,0,0.00%,$0.00,$25.60,11,25.58%,$8.80,$34.40
Annandale Terrace Elementary,5/30/2025,60041,Turkey Pepperoni Pizza (Slice),190,0,190,234,224,1,225,$153.00,1,0.43%,$0.68,$153.68,8,3.42%,$5.44,$159.12
Annandale Terrace Elementary,5/30/2025,60054,Steamed Broccoli (1/2 cup),0,0,0,42,42,0,42,$6.30,0,0.00%,$0.00,$6.30,0,0.00%,$0.00,$6.30
Annandale Terrace Elementary,5/30/2025,60077,Manager's Vegetable Choice (1/4 cup),79,0,79,140,136,0,136,$0.00,0,0.00%,$0.00,$0.00,4,2.86%,$0.00,$0.00
Annandale Terrace Elementary,5/30/2025,60080,Cheese Pizza (Slice),253,0,253,252,245,2,247,$140.79,1,0.40%,$0.57,$141.36,4,1.59%,$2.28,$143.64
Annandale Terrace Elementary,5/30/2025,60101,Chickpeas - salad bar entree (1/2 cup),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/30/2025,60150,Strawberry Parfait Power Pack (Power Pack),5,0,5,5,5,0,5,$8.15,0,0.00%,$0.00,$8.15,0,0.00%,$0.00,$8.15
Armstrong Elementary,5/30/2025,10033,Chocolate Chip Cookie (1/2 Cookie),0,74,74,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/30/2025,10044,Soft Pretzel (1 pretzel),1,0,1,20,14,0,14,$3.08,0,0.00%,$0.00,$3.08,6,30.00%,$1.32,$4.40
Armstrong Elementary,5/30/2025,20002,Fat Free Chocolate Milk (Each),106,0,106,100,75,0,75,$26.25,0,0.00%,$0.00,$26.25,25,25.00%,$8.75,$35.00
Armstrong Elementary,5/30/2025,20011,Cherry Tomatoes (1/4 cup),29,0,29,24,19,0,19,$7.03,5,20.83%,$1.85,$8.88,0,0.00%,$0.00,$8.88
Armstrong Elementary,5/30/2025,20016,String Cheese (Each),0,2,2,5,1,0,1,$0.22,0,0.00%,$0.00,$0.22,4,80.00%,$0.88,$1.10
Armstrong Elementary,5/30/2025,20023,Baby Carrots (3 baby carrots per 1/4 cup),0,0,0,24,18,0,18,$1.62,6,25.00%,$0.54,$2.16,0,0.00%,$0.00,$2.16
Armstrong Elementary,5/30/2025,20028,Lettuce Blend Salad Mix (1/2 cup),70,0,70,70,40,0,40,$3.20,30,42.86%,$2.40,$5.60,0,0.00%,$0.00,$5.60
Armstrong Elementary,5/30/2025,20031,Banana (Each),0,0,0,80,70,0,70,$14.70,0,0.00%,$0.00,$14.70,10,12.50%,$2.10,$16.80
Armstrong Elementary,5/30/2025,20052,Assorted  4 oz Yogurt (Container),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/30/2025,20074,"Apple Slices (3 slices, 1/4 cup)",0,0,0,80,60,0,60,$10.80,0,0.00%,$0.00,$10.80,20,25.00%,$3.60,$14.40
Armstrong Elementary,5/30/2025,30008,Apple Juice (Each),0,16,16,10,4,0,4,$0.68,0,0.00%,$0.00,$0.68,6,60.00%,$1.02,$1.70
Armstrong Elementary,5/30/2025,30009,Orange Tangerine Juice (Each),0,8,8,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/30/2025,30020,Applesauce (1/2 Cup),0,0,0,100,88,0,88,$18.48,12,12.00%,$2.52,$21.00,0,0.00%,$0.00,$21.00
Armstrong Elementary,5/30/2025,30024,Black Beans (1/2 Cup),0,0,0,24,14,0,14,$2.38,10,41.67%,$1.70,$4.08,0,0.00%,$0.00,$4.08
Armstrong Elementary,5/30/2025,30043,Raspberry Lemonade Flavored Dried Cranberries (Each),18,0,18,50,26,0,26,$6.24,0,0.00%,$0.00,$6.24,24,48.00%,$5.76,$12.00
Armstrong Elementary,5/30/2025,30077,Italian Dressing (1 ounce),22,0,22,24,6,0,6,$0.48,0,0.00%,$0.00,$0.48,18,75.00%,$1.44,$1.92
Armstrong Elementary,5/30/2025,30094,Doritos Wild White Nacho Flavored Tortilla Chips (Bag),0,27,27,50,43,0,43,$15.05,0,0.00%,$0.00,$15.05,7,14.00%,$2.45,$17.50
Armstrong Elementary,5/30/2025,30097,Bottled Water (Bottle),0,8,8,20,11,0,11,$1.76,0,0.00%,$0.00,$1.76,9,45.00%,$1.44,$3.20
Armstrong Elementary,5/30/2025,30102,1% Unflavored Shelf-Stable Milk (Each),0,0,0,30,19,0,19,$7.22,0,0.00%,$0.00,$7.22,11,36.67%,$4.18,$11.40
Armstrong Elementary,5/30/2025,30107,Ranch Dressing (1 ounce),43,0,43,48,28,0,28,$3.08,0,0.00%,$0.00,$3.08,20,41.67%,$2.20,$5.28
Armstrong Elementary,5/30/2025,30109,Smartfood RF White Cheddar Popcorn (Each),0,0,0,20,11,0,11,$4.07,0,0.00%,$0.00,$4.07,9,45.00%,$3.33,$7.40
Armstrong Elementary,5/30/2025,60035,PB&J Power Pack (Power Packs),24,0,24,30,23,0,23,$24.84,0,0.00%,$0.00,$24.84,7,23.33%,$7.56,$32.40
Armstrong Elementary,5/30/2025,60037,Strawberry & Banana Yogurt Power Pack (Power Packs),8,0,8,10,6,0,6,$4.80,0,0.00%,$0.00,$4.80,4,40.00%,$3.20,$8.00
