School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable,Non-Reimbursable,Total,Cost,Total,Percent of Offered,Cost,Total,Percent of Offered,Cost
Aldrin Elementary,5/12/2025,10044,Soft Pretzel(1 pretzel),17,0,17,27,24,0,24,$5.28,0,0.00%,$0.00,$5.28,3,11.11%,$0.66,$5.94,,,,
Aldrin Elementary,5/12/2025,20001,1% White Milk(Each),47,0,47,72,45,0,45,$16.20,0,0.00%,$0.00,$16.20,27,37.50%,$9.72,$25.92,,,,
Aldrin Elementary,5/12/2025,20002,Fat Free Chocolate Milk(Each),137,0,137,155,132,0,132,$46.20,0,0.00%,$0.00,$46.20,23,14.84%,$8.05,$54.25,,,,
Aldrin Elementary,5/12/2025,20008,Apple Slices(3 slices per 1/4 cup),0,0,0,256,256,0,256,$151.04,0,0.00%,$0.00,$151.04,0,0.00%,$0.00,$151.04,,,,
Aldrin Elementary,5/12/2025,20016,String Cheese(Each),2,0,2,5,1,0,1,$0.22,0,0.00%,$0.00,$0.22,4,80.00%,$0.88,$1.10,,,,
Aldrin Elementary,5/12/2025,20023,Baby Carrots(3 baby carrots per 1/4 cup),59,0,59,96,92,0,92,$8.28,0,0.00%,$0.00,$8.28,4,4.17%,$0.36,$8.64,,,,
Aldrin Elementary,5/12/2025,20028,Lettuce Blend Salad Mix(1/2 cup),44,0,44,45,44,0,44,$3.52,1,2.22%,$0.08,$3.60,0,0.00%,$0.00,$3.60,,,,
Aldrin Elementary,5/12/2025,20038,Fat Free White Milk(Each),17,0,17,50,15,0,15,$4.95,0,0.00%,$0.00,$4.95,35,70.00%,$11.55,$16.50,,,,
Aldrin Elementary,5/12/2025,20052,Assorted  4 oz Yogurt(Container),1,0,1,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Aldrin Elementary,5/12/2025,30008,Apple Juice(Each),20,0,20,18,15,0,15,$2.55,0,0.00%,$0.00,$2.55,3,16.67%,$0.51,$3.06,,,,
Aldrin Elementary,5/12/2025,30009,Orange Tangerine Juice(Each),12,0,12,25,22,0,22,$3.74,0,0.00%,$0.00,$3.74,3,12.00%,$0.51,$4.25,,,,
Aldrin Elementary,5/12/2025,30014,Whole Wheat Dinner Roll(Each),32,0,32,120,118,0,118,$16.52,0,0.00%,$0.00,$16.52,2,1.67%,$0.28,$16.80,,,,
Aldrin Elementary,5/12/2025,30033,Cheez-Its Crackers(Package),0,0,0,5,2,0,2,$0.36,0,0.00%,$0.00,$0.36,3,60.00%,$0.54,$0.90,,,,
Aldrin Elementary,5/12/2025,30044,Strawberry Flavored Dried Cranberries(Each),8,0,8,20,18,0,18,$4.32,0,0.00%,$0.00,$4.32,2,10.00%,$0.48,$4.80,,,,
Aldrin Elementary,5/12/2025,30045,Watermelon Flavored Dried Cranberries(Each),8,0,8,20,15,0,15,$3.60,0,0.00%,$0.00,$3.60,5,25.00%,$1.20,$4.80,,,,
Aldrin Elementary,5/12/2025,30068,Chilled Peaches(1/2 cup (drained)),19,0,19,22,20,0,20,$10.20,0,0.00%,$0.00,$10.20,2,9.09%,$1.02,$11.22,,,,
Aldrin Elementary,5/12/2025,30068,Chilled Peaches(1/4 cup (drained)),130,0,130,175,173,0,173,$43.25,2,1.14%,$0.50,$43.75,0,0.00%,$0.00,$43.75,,,,
Aldrin Elementary,5/12/2025,30077,Italian Dressing(1 ounce),10,0,10,20,18,0,18,$1.44,0,0.00%,$0.00,$1.44,2,10.00%,$0.16,$1.60,,,,
Aldrin Elementary,5/12/2025,30094,Doritos Wild White Nacho Flavored Tortilla Chips(Bag),0,0,0,60,52,0,52,$18.20,0,0.00%,$0.00,$18.20,8,13.33%,$2.80,$21.00,,,,
Aldrin Elementary,5/12/2025,30097,Bottled Water(Bottle),8,0,8,10,7,0,7,$1.12,0,0.00%,$0.00,$1.12,3,30.00%,$0.48,$1.60,,,,
Aldrin Elementary,5/12/2025,30099,Chickpeas(1/4 cup),35,0,35,35,33,0,33,$2.97,0,0.00%,$0.00,$2.97,2,5.71%,$0.18,$3.15,,,,
Aldrin Elementary,5/12/2025,30107,Ranch Dressing(1 ounce),21,0,21,24,20,0,20,$2.20,0,0.00%,$0.00,$2.20,4,16.67%,$0.44,$2.64,,,,
Aldrin Elementary,5/12/2025,30109,Smartfood RF White Cheddar Popcorn(Each),12,0,12,10,8,0,8,$2.96,0,0.00%,$0.00,$2.96,2,20.00%,$0.74,$3.70,,,,
Aldrin Elementary,5/12/2025,60035,PB&J Power Pack(Power Packs),40,0,40,27,26,0,26,$28.08,0,0.00%,$0.00,$28.08,1,3.70%,$1.08,$29.16,,,,
Aldrin Elementary,5/12/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),5,0,5,5,3,0,3,$2.40,0,0.00%,$0.00,$2.40,2,40.00%,$1.60,$4.00,,,,
Aldrin Elementary,5/12/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),10,0,10,10,4,0,4,$3.20,0,0.00%,$0.00,$3.20,6,60.00%,$4.80,$8.00,,,,
Aldrin Elementary,5/12/2025,60038,Peach Yogurt Power Pack(Power Packs),5,0,5,5,3,0,3,$2.40,0,0.00%,$0.00,$2.40,2,40.00%,$1.60,$4.00,,,,
Aldrin Elementary,5/12/2025,60040,Grilled Cheese Sandwich(Sandwich),80,0,80,43,30,0,30,$12.60,0,0.00%,$0.00,$12.60,13,30.23%,$5.46,$18.06,,,,
Aldrin Elementary,5/12/2025,60051,Steamed Baby Carrots(1/2 cup),18,0,18,22,20,0,20,$3.60,0,0.00%,$0.00,$3.60,2,9.09%,$0.36,$3.96,,,,
Aldrin Elementary,5/12/2025,60077,Manager's Vegetable Choice(1/4 cup),99,0,99,145,143,0,143,$0.00,2,1.38%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Aldrin Elementary,5/12/2025,60149,Hot Turkey & Cheese(sandwich),24,0,24,19,7,0,7,$9.10,0,0.00%,$0.00,$9.10,12,63.16%,$15.60,$24.70,,,,
Aldrin Elementary,5/12/2025,60160,BBQ Chicken Drumstick(Drumstick),15,0,15,130,127,0,127,$143.51,0,0.00%,$0.00,$143.51,3,2.31%,$3.39,$146.90,,,,
Annandale High,5/12/2025,10001,"Patty, Chicken, Breaded, WG(2 strips)",100,0,100,100,87,0,87,$19.14,0,0.00%,$0.00,$19.14,13,13.00%,$2.86,$22.00,,,,
Annandale High,5/12/2025,10033,Chocolate Chip Cookie(Cookie),20,0,20,20,13,0,13,$3.51,0,0.00%,$0.00,$3.51,7,35.00%,$1.89,$5.40,,,,
Annandale High,5/12/2025,10044,Soft Pretzel(1 pretzel),10,0,10,12,10,0,10,$2.20,1,8.33%,$0.22,$2.42,1,8.33%,$0.22,$2.64,,,,
Annandale High,5/12/2025,10049,"WG 10"" Flour Tortilla(Tortilla)",100,0,100,100,90,0,90,$31.50,2,2.00%,$0.70,$32.20,8,8.00%,$2.80,$35.00,,,,
Annandale High,5/12/2025,10051,"Turkey,  Breast, Pre-Sliced, Oven Roasted(3 Slices)",10,0,10,10,2,0,2,$1.08,0,0.00%,$0.00,$1.08,8,80.00%,$4.32,$5.40,,,,
Annandale High,5/12/2025,10062,Corn(2 Tablespoons (thawed)),64,0,64,64,60,0,60,$3.00,3,4.69%,$0.15,$3.15,1,1.56%,$0.05,$3.20,,,,
Annandale High,5/12/2025,10070,Orange Sauce(ounce),60,0,60,140,119,0,119,$16.66,2,1.43%,$0.28,$16.94,19,13.57%,$2.66,$19.60,,,,
Annandale High,5/12/2025,10073,Whole Strawberries(1/2 cup thawed),0,0,0,184,180,0,180,$61.20,3,1.63%,$1.02,$62.22,1,0.54%,$0.34,$62.56,,,,
Annandale High,5/12/2025,20001,1% White Milk(Each),100,0,100,132,60,0,60,$21.60,1,0.76%,$0.36,$21.96,71,53.79%,$25.56,$47.52,,,,
Annandale High,5/12/2025,20002,Fat Free Chocolate Milk(Each),600,0,600,650,570,13,583,$204.05,2,0.31%,$0.70,$204.75,65,10.00%,$22.75,$227.50,,,,
Annandale High,5/12/2025,20006,"Cheese, Shredded, Cheddar(1/4 cup)",96,0,96,96,81,0,81,$13.77,5,5.21%,$0.85,$14.62,10,10.42%,$1.70,$16.32,,,,
Annandale High,5/12/2025,20014,Red Delicious Apple(Each - serving),0,0,0,425,389,12,401,$132.33,2,0.47%,$0.66,$132.99,22,5.18%,$7.26,$140.25,,,,
Annandale High,5/12/2025,20015,Golden Delicious Apple(Each),250,0,250,250,240,0,240,$74.40,0,0.00%,$0.00,$74.40,10,4.00%,$3.10,$77.50,,,,
Annandale High,5/12/2025,20016,String Cheese(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale High,5/12/2025,20017,Orange(1/4 cup),138,0,138,188,139,0,139,$23.63,0,0.00%,$0.00,$23.63,49,26.06%,$8.33,$31.96,,,,
Annandale High,5/12/2025,20023,Baby Carrots(3 baby carrots per 1/4 cup),240,0,240,240,200,13,213,$19.17,3,1.25%,$0.27,$19.44,24,10.00%,$2.16,$21.60,,,,
Annandale High,5/12/2025,20028,Lettuce Blend Salad Mix(1/2 cup),400,0,400,400,371,13,384,$30.72,5,1.25%,$0.40,$31.12,11,2.75%,$0.88,$32.00,,,,
Annandale High,5/12/2025,20035,"Onions, Red, Whole(1/4 cup (sliced))",70,0,70,70,67,0,67,$4.69,1,1.43%,$0.07,$4.76,2,2.86%,$0.14,$4.90,,,,
Annandale High,5/12/2025,20038,Fat Free White Milk(Each),100,0,100,139,47,0,47,$15.51,0,0.00%,$0.00,$15.51,92,66.19%,$30.36,$45.87,,,,
Annandale High,5/12/2025,20040,Cucumber Slices(2 Tablespoon),46,0,46,46,41,0,41,$1.23,3,6.52%,$0.09,$1.32,2,4.35%,$0.06,$1.38,,,,
Annandale High,5/12/2025,20052,Assorted  4 oz Yogurt(Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale High,5/12/2025,20076,"Peppers, green, pre-sliced(1/4 cup sliced)",70,0,70,70,67,0,67,$10.05,2,2.86%,$0.30,$10.35,1,1.43%,$0.15,$10.50,,,,
Annandale High,5/12/2025,20077,"Peppers, red, pre-sliced(1/4 cup sliced)",70,0,70,70,64,0,64,$17.92,3,4.29%,$0.84,$18.76,3,4.29%,$0.84,$19.60,,,,
Annandale High,5/12/2025,30002,Sub Roll(Sub Roll),12,0,12,12,2,0,2,$0.62,0,0.00%,$0.00,$0.62,10,83.33%,$3.10,$3.72,,,,
Annandale High,5/12/2025,30008,Apple Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale High,5/12/2025,30009,Orange Tangerine Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00,,,,
Annandale High,5/12/2025,30033,Cheez-Its Crackers(Package),5,0,5,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00,,,,
Annandale High,5/12/2025,30044,Strawberry Flavored Dried Cranberries(Each),57,0,57,60,40,0,40,$9.60,0,0.00%,$0.00,$9.60,20,33.33%,$4.80,$14.40,,,,
Annandale High,5/12/2025,30045,Watermelon Flavored Dried Cranberries(Each),61,0,61,60,50,0,50,$12.00,0,0.00%,$0.00,$12.00,10,16.67%,$2.40,$14.40,,,,
Annandale High,5/12/2025,30063,Ketchup Packet(Packet),1500,0,1500,1500,1236,12,1248,$37.44,2,0.13%,$0.06,$37.50,250,16.67%,$7.50,$45.00,,,,
Annandale High,5/12/2025,30064,Mayonnaise Packet(Packet),500,0,500,700,638,13,651,$65.10,2,0.29%,$0.20,$65.30,47,6.71%,$4.70,$70.00,,,,
Annandale High,5/12/2025,30065,Mustard Packet(Packet),150,0,150,200,104,0,104,$5.20,0,0.00%,$0.00,$5.20,96,48.00%,$4.80,$10.00,,,,
Annandale High,5/12/2025,30077,Italian Dressing(1 ounce),144,0,144,144,114,0,114,$9.12,0,0.00%,$0.00,$9.12,30,20.83%,$2.40,$11.52,,,,
Annandale High,5/12/2025,30097,Bottled Water(Bottle),15,0,15,20,9,0,9,$1.44,0,0.00%,$0.00,$1.44,11,55.00%,$1.76,$3.20,,,,
Annandale High,5/12/2025,30099,Chickpeas(1/4 cup),192,0,192,160,116,0,116,$10.44,0,0.00%,$0.00,$10.44,44,27.50%,$3.96,$14.40,,,,
Annandale High,5/12/2025,30107,Ranch Dressing(1 ounce),336,0,336,360,318,13,331,$36.41,5,1.39%,$0.55,$36.96,24,6.67%,$2.64,$39.60,,,,
Annandale High,5/12/2025,30109,Smartfood RF White Cheddar Popcorn(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70,,,,
Annandale High,5/12/2025,30110,Doritos Flamas(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70,,,,
Annandale High,5/12/2025,30111,Doritos RF Spicy Sweet Chili(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70,,,,
Annandale High,5/12/2025,30112,Doritos RF Nacho Cheese(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70,,,,
Annandale High,5/12/2025,30113,Cool Ranch Reduced Fat Doritos(Each),10,0,10,10,2,0,2,$0.74,0,0.00%,$0.00,$0.74,8,80.00%,$2.96,$3.70,,,,
Annandale High,5/12/2025,30114,SS Baked Cheetos Flaming Hot(Each),10,0,10,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00,,,,
Annandale High,5/12/2025,30115,SS Baked Cheetos Flaming Limon(Each),10,0,10,10,1,0,1,$0.39,0,0.00%,$0.00,$0.39,9,90.00%,$3.51,$3.90,,,,
Annandale High,5/12/2025,30116,SS Cheetos Fantastix Flaming Hot(Each),10,0,10,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00,,,,
Annandale High,5/12/2025,30117,WG Baked Funyuns(Each),10,0,10,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00,,,,
Annandale High,5/12/2025,30118,Kettle Cooked Smoky BBQ Chips(Each),10,0,10,10,2,0,2,$1.20,0,0.00%,$0.00,$1.20,8,80.00%,$4.80,$6.00,,,,
Annandale High,5/12/2025,30119,RF Kettle Chips Jalapeno & Cheddar Chips(Each),10,0,10,10,6,0,6,$3.60,0,0.00%,$0.00,$3.60,4,40.00%,$2.40,$6.00,,,,
Annandale High,5/12/2025,30120,RF Kettle Chips Sea Salt & Vinegar Chips(Each),10,0,10,10,4,0,4,$2.40,0,0.00%,$0.00,$2.40,6,60.00%,$3.60,$6.00,,,,
