school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total
Annandale High,5/29/2025,30097,Bottled Water(Bottle),15,0,15,20,8,0,8,$1.28,0,0.00%,$0.00,$1.28,12,60.00%,$1.92,$3.20
Annandale High,5/29/2025,10027,"Bread, Loco(flatbread)",900,0,900,588,505,17,522,$156.60,2,0.34%,$0.60,$157.20,64,10.88%,$19.20,$176.40
Annandale High,5/29/2025,20006,"Cheese, Shredded, Cheddar(1/4 cup)",93,0,93,93,73,0,73,$12.41,4,4.30%,$0.68,$13.09,16,17.20%,$2.72,$15.81
Annandale High,5/29/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/29/2025,60047,Chicken Tenders(3 tenders),900,0,900,588,505,17,522,$490.68,2,0.34%,$1.88,$492.56,64,10.88%,$60.16,$552.72
Annandale High,5/29/2025,60050,Chickenless Bites(2 Bites),10,0,10,10,4,0,4,$1.52,0,0.00%,$0.00,$1.52,6,60.00%,$2.28,$3.80
Annandale High,5/29/2025,30099,Chickpeas(2 Tablespoons),32,0,32,32,25,0,25,$1.00,3,9.38%,$0.12,$1.12,4,12.50%,$0.16,$1.28
Annandale High,5/29/2025,30113,Cool Ranch Reduced Fat Doritos(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70
Annandale High,5/29/2025,10062,Corn(1/4 cup (thawed)),256,0,256,256,235,0,235,$25.85,5,1.95%,$0.55,$26.40,16,6.25%,$1.76,$28.16
Annandale High,5/29/2025,10062,Corn(2 Tablespoons (thawed)),64,0,64,64,54,0,54,$2.70,0,0.00%,$0.00,$2.70,10,15.63%,$0.50,$3.20
Annandale High,5/29/2025,30110,Doritos Flamas(Each),10,0,10,10,2,0,2,$0.74,0,0.00%,$0.00,$0.74,8,80.00%,$2.96,$3.70
Annandale High,5/29/2025,30112,Doritos RF Nacho Cheese(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70
Annandale High,5/29/2025,30111,Doritos RF Spicy Sweet Chili(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70
Annandale High,5/29/2025,20002,Fat Free Chocolate Milk(Each),650,0,650,608,522,13,535,$187.25,2,0.33%,$0.70,$187.95,71,11.68%,$24.85,$212.80
Annandale High,5/29/2025,20038,Fat Free White Milk(Each),90,0,90,122,34,0,34,$11.22,0,0.00%,$0.00,$11.22,88,72.13%,$29.04,$40.26
Annandale High,5/29/2025,30124,"Fruit Snacks, Welch's Mixed(Each)",10,0,10,10,1,0,1,$0.40,0,0.00%,$0.00,$0.40,9,90.00%,$3.60,$4.00
Annandale High,5/29/2025,20013,Gala Apple(Each),15,0,15,20,9,0,9,$3.33,0,0.00%,$0.00,$3.33,11,55.00%,$4.07,$7.40
Annandale High,5/29/2025,20015,Golden Delicious Apple(Each),250,0,250,250,204,0,204,$63.24,4,1.60%,$1.24,$64.48,42,16.80%,$13.02,$77.50
Annandale High,5/29/2025,30077,Italian Dressing(1 ounce),144,0,144,144,111,0,111,$8.88,5,3.47%,$0.40,$9.28,28,19.44%,$2.24,$11.52
Annandale High,5/29/2025,30063,Ketchup Packet(Packet),2000,0,2000,2000,1482,13,1495,$44.85,5,0.25%,$0.15,$45.00,500,25.00%,$15.00,$60.00
Annandale High,5/29/2025,30118,Kettle Cooked Smoky BBQ Chips(Each),10,0,10,10,2,0,2,$1.20,0,0.00%,$0.00,$1.20,8,80.00%,$4.80,$6.00
Annandale High,5/29/2025,30160,Lay's RF Kettle Original Chips(Each),10,0,10,10,5,0,5,$3.00,0,0.00%,$0.00,$3.00,5,50.00%,$3.00,$6.00
Annandale High,5/29/2025,20028,Lettuce Blend Salad Mix(1/2 cup),360,0,360,400,374,0,374,$29.92,11,2.75%,$0.88,$30.80,15,3.75%,$1.20,$32.00
Annandale High,5/29/2025,60077,Manager's Vegetable Choice(1/4 cup),100,0,100,96,81,0,81,$0.00,0,0.00%,$0.00,$0.00,15,15.63%,$0.00,$0.00
Annandale High,5/29/2025,30018,Marinara Sauce(1/2 cup),100,0,100,97,96,0,96,$27.84,0,0.00%,$0.00,$27.84,1,1.03%,$0.29,$28.13
Annandale High,5/29/2025,30064,Mayonnaise Packet(Packet),600,0,600,700,637,13,650,$65.00,2,0.29%,$0.20,$65.20,48,6.86%,$4.80,$70.00
Annandale High,5/29/2025,30065,Mustard Packet(Packet),200,0,200,200,138,0,138,$6.90,2,1.00%,$0.10,$7.00,60,30.00%,$3.00,$10.00
Annandale High,5/29/2025,20035,"Onions, Red, Whole(2 Tablespoons (sliced))",70,0,70,70,65,0,65,$1.95,3,4.29%,$0.09,$2.04,2,2.86%,$0.06,$2.10
Annandale High,5/29/2025,20017,Orange(1/4 cup),153,0,153,158,131,13,144,$24.48,2,1.27%,$0.34,$24.82,12,7.59%,$2.04,$26.86
Annandale High,5/29/2025,30009,Orange Tangerine Juice(Each),5,0,5,5,5,0,5,$0.85,0,0.00%,$0.00,$0.85,0,0.00%,$0.00,$0.85
Annandale High,5/29/2025,10001,"Patty, Chicken, Breaded, WG(2 strips)",80,0,80,80,64,0,64,$14.08,1,1.25%,$0.22,$14.30,15,18.75%,$3.30,$17.60
Annandale High,5/29/2025,60035,PB&J Power Pack(Power Packs),150,0,150,150,139,0,139,$150.12,0,0.00%,$0.00,$150.12,11,7.33%,$11.88,$162.00
Annandale High,5/29/2025,60038,Peach Yogurt Power Pack(Power Packs),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/29/2025,20041,"Peppers, Green, Whole(2 Tablespoon)",70,0,70,70,65,0,65,$3.90,2,2.86%,$0.12,$4.02,3,4.29%,$0.18,$4.20
Annandale High,5/29/2025,20042,"Peppers, Red, Whole(2 Tablespoons)",70,0,70,70,65,0,65,$3.25,3,4.29%,$0.15,$3.40,2,2.86%,$0.10,$3.50
Annandale High,5/29/2025,30107,Ranch Dressing(1 ounce),288,0,288,312,290,13,303,$33.33,0,0.00%,$0.00,$33.33,9,2.88%,$0.99,$34.32
Annandale High,5/29/2025,20014,Red Delicious Apple(Each - serving),0,0,0,20,6,0,6,$1.98,0,0.00%,$0.00,$1.98,14,70.00%,$4.62,$6.60
Annandale High,5/29/2025,20018,Red Seedless Grapes(16 grapes per 1/2 cup),0,0,0,1058,1018,13,1031,$525.81,11,1.04%,$5.61,$531.42,16,1.51%,$8.16,$539.58
Annandale High,5/29/2025,30119,RF Kettle Chips Jalapeno & Cheddar Chips(Each),10,0,10,10,5,0,5,$3.00,0,0.00%,$0.00,$3.00,5,50.00%,$3.00,$6.00
Annandale High,5/29/2025,30120,RF Kettle Chips Sea Salt & Vinegar Chips(Each),10,0,10,10,2,0,2,$1.20,0,0.00%,$0.00,$1.20,8,80.00%,$4.80,$6.00
Annandale High,5/29/2025,10044,Soft Pretzel(1 pretzel),10,0,10,10,3,0,3,$0.66,0,0.00%,$0.00,$0.66,7,70.00%,$1.54,$2.20
Annandale High,5/29/2025,60075,Spicy Chicken Wrap(Wrap),35,0,35,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00
Annandale High,5/29/2025,30114,SS Baked Cheetos Flaming Hot(Each),10,0,10,10,1,0,1,$0.53,0,0.00%,$0.00,$0.53,9,90.00%,$4.77,$5.30
Annandale High,5/29/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),5,0,5,5,1,0,1,$0.80,0,0.00%,$0.00,$0.80,4,80.00%,$3.20,$4.00
Annandale High,5/29/2025,30044,Strawberry Flavored Dried Cranberries(Each),65,0,65,70,48,0,48,$11.52,0,0.00%,$0.00,$11.52,22,31.43%,$5.28,$16.80
Annandale High,5/29/2025,20016,String Cheese(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/29/2025,30002,Sub Roll(Sub Roll),12,0,12,6,1,0,1,$0.31,0,0.00%,$0.00,$0.31,5,83.33%,$1.55,$1.86
Annandale High,5/29/2025,10051,"Turkey,  Breast, Pre-Sliced, Oven Roasted(3 Slices)",10,0,10,10,2,0,2,$1.08,0,0.00%,$0.00,$1.08,8,80.00%,$4.32,$5.40
Annandale High,5/29/2025,30045,Watermelon Flavored Dried Cranberries(Each),65,0,65,70,48,0,48,$11.52,0,0.00%,$0.00,$11.52,22,31.43%,$5.28,$16.80
Annandale High,5/29/2025,10049,"WG 10"" Flour Tortilla(Tortilla)",72,0,72,70,66,0,66,$23.10,0,0.00%,$0.00,$23.10,4,5.71%,$1.40,$24.50
Annandale High,5/29/2025,30117,WG Baked Funyuns(Each),10,0,10,10,1,0,1,$0.36,0,0.00%,$0.00,$0.36,9,90.00%,$3.24,$3.60
Annandale Terrace Elementary,5/29/2025,20001,1% White Milk(Each),82,0,82,100,89,0,89,$32.04,0,0.00%,$0.00,$32.04,11,11.00%,$3.96,$36.00
Annandale Terrace Elementary,5/29/2025,60128,Alfredo & Basil Lasagna(Each),0,0,0,27,20,7,27,$34.02,0,0.00%,$0.00,$34.02,0,0.00%,$0.00,$34.02
Annandale Terrace Elementary,5/29/2025,30008,Apple Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/29/2025,20074,"Apple Slices(3 slices, 1/4 cup)",0,0,0,348,348,0,348,$62.64,0,0.00%,$0.00,$62.64,0,0.00%,$0.00,$62.64
Annandale Terrace Elementary,5/29/2025,20052,Assorted  4 oz Yogurt(Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/29/2025,20031,Banana(Each),58,0,58,64,64,0,64,$13.44,0,0.00%,$0.00,$13.44,0,0.00%,$0.00,$13.44
Annandale Terrace Elementary,5/29/2025,60042,Beef Meatball Sub Sandwich(Sandwich),0,0,0,40,40,0,40,$51.20,0,0.00%,$0.00,$51.20,0,0.00%,$0.00,$51.20
Annandale Terrace Elementary,5/29/2025,30024,Black Beans(1/4 Cup),32,0,32,64,62,0,62,$5.58,0,0.00%,$0.00,$5.58,2,3.13%,$0.18,$5.76
Annandale Terrace Elementary,5/29/2025,60100,Black Beans - salad bar entree(1/2 cup),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/29/2025,30097,Bottled Water(Bottle),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/29/2025,10027,"Bread, Loco(1/2 piece)",0,0,0,64,64,0,64,$9.60,0,0.00%,$0.00,$9.60,0,0.00%,$0.00,$9.60
Annandale Terrace Elementary,5/29/2025,60015,Chana Masala(1/2 cup),17,0,17,15,9,1,10,$1.80,0,0.00%,$0.00,$1.80,5,33.33%,$0.90,$2.70
Annandale Terrace Elementary,5/29/2025,20011,Cherry Tomatoes(1/4 cup),0,0,0,72,72,0,72,$26.64,0,0.00%,$0.00,$26.64,0,0.00%,$0.00,$26.64
Annandale Terrace Elementary,5/29/2025,60073,Chicken and Cheese Quesadilla(Quesadilla),0,0,0,50,50,0,50,$81.50,0,0.00%,$0.00,$81.50,0,0.00%,$0.00,$81.50
Annandale Terrace Elementary,5/29/2025,60047,Chicken Tenders(3 tenders),0,0,0,100,99,1,100,$94.00,0,0.00%,$0.00,$94.00,0,0.00%,$0.00,$94.00
Annandale Terrace Elementary,5/29/2025,10062,Corn(1/2 cup (cooked)),0,0,0,64,64,0,64,$13.44,0,0.00%,$0.00,$13.44,0,0.00%,$0.00,$13.44
Annandale Terrace Elementary,5/29/2025,20002,Fat Free Chocolate Milk(Each),331,0,331,402,347,0,347,$121.45,0,0.00%,$0.00,$121.45,55,13.68%,$19.25,$140.70
Annandale Terrace Elementary,5/29/2025,20038,Fat Free White Milk(Each),7,0,7,47,6,0,6,$1.98,0,0.00%,$0.00,$1.98,41,87.23%,$13.53,$15.51
Annandale Terrace Elementary,5/29/2025,60155,Fish  Sandwich(Sandwich),0,0,0,65,62,0,62,$43.40,1,1.54%,$0.70,$44.10,2,3.08%,$1.40,$45.50
Annandale Terrace Elementary,5/29/2025,30034,Graham Crackers(Package),46,0,46,53,53,0,53,$7.42,0,0.00%,$0.00,$7.42,0,0.00%,$0.00,$7.42
Annandale Terrace Elementary,5/29/2025,30077,Italian Dressing(1 ounce),44,0,44,48,43,0,43,$3.44,0,0.00%,$0.00,$3.44,5,10.42%,$0.40,$3.84
Annandale Terrace Elementary,5/29/2025,30037,IW Applesauce Cup(Each),45,0,45,53,53,0,53,$14.31,0,0.00%,$0.00,$14.31,0,0.00%,$0.00,$14.31
Annandale Terrace Elementary,5/29/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74
Annandale Terrace Elementary,5/29/2025,20028,Lettuce Blend Salad Mix(1/2 cup),144,0,144,160,156,0,156,$12.48,0,0.00%,$0.00,$12.48,4,2.50%,$0.32,$12.80
Annandale Terrace Elementary,5/29/2025,60077,Manager's Vegetable Choice(1/4 cup),79,0,79,82,80,0,80,$0.00,0,0.00%,$0.00,$0.00,2,2.44%,$0.00,$0.00
Annandale Terrace Elementary,5/29/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Annandale Terrace Elementary,5/29/2025,20017,Orange(1/4 cup),0,0,0,612,578,0,578,$98.26,0,0.00%,$0.00,$98.26,34,5.56%,$5.78,$104.04
Annandale Terrace Elementary,5/29/2025,30009,Orange Tangerine Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/29/2025,60035,PB&J Power Pack(Power Packs),62,0,62,12,12,0,12,$12.96,0,0.00%,$0.00,$12.96,0,0.00%,$0.00,$12.96
Annandale Terrace Elementary,5/29/2025,60038,Peach Yogurt Power Pack(Power Packs),107,0,107,140,138,0,138,$110.40,0,0.00%,$0.00,$110.40,2,1.43%,$1.60,$112.00
Annandale Terrace Elementary,5/29/2025,20041,"Peppers, Green, Whole(1/2 cup)",0,0,0,70,68,0,68,$17.00,0,0.00%,$0.00,$17.00,2,2.86%,$0.50,$17.50
Annandale Terrace Elementary,5/29/2025,20077,"Peppers, red, pre-sliced(1/2 cup sliced)",0,0,0,70,68,0,68,$38.08,0,0.00%,$0.00,$38.08,2,2.86%,$1.12,$39.20
Annandale Terrace Elementary,5/29/2025,30107,Ranch Dressing(1 ounce),45,0,45,48,43,0,43,$4.73,0,0.00%,$0.00,$4.73,5,10.42%,$0.55,$5.28
Annandale Terrace Elementary,5/29/2025,20014,Red Delicious Apple(Each - serving),0,0,0,250,165,0,165,$54.45,0,0.00%,$0.00,$54.45,85,34.00%,$28.05,$82.50
Annandale Terrace Elementary,5/29/2025,30109,Smartfood RF White Cheddar Popcorn(Each),25,0,25,5,1,0,1,$0.37,0,0.00%,$0.00,$0.37,4,80.00%,$1.48,$1.85
Annandale Terrace Elementary,5/29/2025,10044,Soft Pretzel(1 pretzel),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/29/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/29/2025,30031,Strawberry Chex Mix(Package),25,0,25,5,1,0,1,$0.45,0,0.00%,$0.00,$0.45,4,80.00%,$1.80,$2.25
Annandale Terrace Elementary,5/29/2025,60150,Strawberry Parfait Power Pack(Power Pack),5,0,5,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Annandale Terrace Elementary,5/29/2025,20016,String Cheese(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/29/2025,60064,Vegetable Dumpling(6 dumplings),0,0,0,11,11,0,11,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Annandale Terrace Elementary,5/29/2025,30045,Watermelon Flavored Dried Cranberries(Each),7,0,7,20,6,0,6,$1.44,0,0.00%,$0.00,$1.44,14,70.00%,$3.36,$4.80
Armstrong Elementary,5/29/2025,30102,1% Unflavored Shelf-Stable Milk(Each),0,0,0,30,20,0,20,$7.60,0,0.00%,$0.00,$7.60,10,33.33%,$3.80,$11.40
Armstrong Elementary,5/29/2025,30008,Apple Juice(Each),0,16,16,15,13,0,13,$2.21,0,0.00%,$0.00,$2.21,2,13.33%,$0.34,$2.55
Armstrong Elementary,5/29/2025,20074,"Apple Slices(3 slices, 1/4 cup)",0,0,0,48,48,0,48,$8.64,0,0.00%,$0.00,$8.64,0,0.00%,$0.00,$8.64
Armstrong Elementary,5/29/2025,30020,Applesauce(1/2 Cup),0,0,0,100,92,0,92,$19.32,0,0.00%,$0.00,$19.32,8,8.00%,$1.68,$21.00
Armstrong Elementary,5/29/2025,20052,Assorted  4 oz Yogurt(Container),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/29/2025,20023,Baby Carrots(3 baby carrots per 1/4 cup),0,0,0,24,24,0,24,$2.16,0,0.00%,$0.00,$2.16,0,0.00%,$0.00,$2.16
Armstrong Elementary,5/29/2025,20031,Banana(Each),36,0,36,48,48,0,48,$10.08,0,0.00%,$0.00,$10.08,0,0.00%,$0.00,$10.08
Armstrong Elementary,5/29/2025,60042,Beef Meatball Sub Sandwich(Sandwich),0,0,0,40,32,0,32,$40.96,8,20.00%,$10.24,$51.20,0,0.00%,$0.00,$51.20
Armstrong Elementary,5/29/2025,30024,Black Beans(1/4 Cup),21,0,21,24,12,0,12,$1.08,0,0.00%,$0.00,$1.08,12,50.00%,$1.08,$2.16
Armstrong Elementary,5/29/2025,60100,Black Beans - salad bar entree(1/2 cup),1,0,1,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Armstrong Elementary,5/29/2025,30097,Bottled Water(Bottle),0,8,8,10,8,0,8,$1.28,0,0.00%,$0.00,$1.28,2,20.00%,$0.32,$1.60
Armstrong Elementary,5/29/2025,20027,Broccoli Florets(1/4 cup),0,0,0,12,12,0,12,$0.96,0,0.00%,$0.00,$0.96,0,0.00%,$0.00,$0.96
Armstrong Elementary,5/29/2025,60015,Chana Masala(1/2 cup),16,0,16,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/29/2025,60132,Chicken Masala Drumstick(Drumstick),74,0,74,38,32,4,36,$37.80,2,5.26%,$2.10,$39.90,0,0.00%,$0.00,$39.90
Armstrong Elementary,5/29/2025,10033,Chocolate Chip Cookie(1/2 Cookie),0,0,0,100,86,0,86,$12.04,0,0.00%,$0.00,$12.04,14,14.00%,$1.96,$14.00
Armstrong Elementary,5/29/2025,60021,Cooked  Brown Rice(1/2 cup cooked),107,0,107,46,46,0,46,$2.30,0,0.00%,$0.00,$2.30,0,0.00%,$0.00,$2.30
Armstrong Elementary,5/29/2025,30094,Doritos Wild White Nacho Flavored Tortilla Chips(Bag),0,0,0,80,63,0,63,$22.05,0,0.00%,$0.00,$22.05,17,21.25%,$5.95,$28.00
Armstrong Elementary,5/29/2025,20002,Fat Free Chocolate Milk(Each),106,0,106,100,75,0,75,$26.25,0,0.00%,$0.00,$26.25,25,25.00%,$8.75,$35.00
Armstrong Elementary,5/29/2025,20038,Fat Free White Milk(Each),16,0,16,15,13,0,13,$4.29,0,0.00%,$0.00,$4.29,2,13.33%,$0.66,$4.95
Armstrong Elementary,5/29/2025,20012,Grape Tomatoes(1/4 cup),0,0,0,24,14,0,14,$3.64,0,0.00%,$0.00,$3.64,10,41.67%,$2.60,$6.24
Armstrong Elementary,5/29/2025,30077,Italian Dressing(1 ounce),22,0,22,24,12,0,12,$0.96,0,0.00%,$0.00,$0.96,12,50.00%,$0.96,$1.92
