school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total
Aldrin Elementary,5/27/2025,60050,Chickenless Bites(4 Bites),82,0,82,22,18,0,18,$13.68,0,0.00%,$0.00,$13.68,4,18.18%,$3.04,$16.72
Aldrin Elementary,5/27/2025,30099,Chickpeas(1/4 cup),32,0,32,35,32,0,32,$2.88,0,0.00%,$0.00,$2.88,3,8.57%,$0.27,$3.15
Aldrin Elementary,5/27/2025,30068,Chilled Peaches(1/2 cup (drained)),17,0,17,22,20,0,20,$10.20,2,9.09%,$1.02,$11.22,0,0.00%,$0.00,$11.22
Aldrin Elementary,5/27/2025,30068,Chilled Peaches(1/4 cup (drained)),129,0,129,170,166,0,166,$41.50,4,2.35%,$1.00,$42.50,0,0.00%,$0.00,$42.50
Aldrin Elementary,5/27/2025,10033,Chocolate Chip Cookie(1/2 Cookie),0,0,0,135,115,0,115,$16.10,0,0.00%,$0.00,$16.10,20,14.81%,$2.80,$18.90
Aldrin Elementary,5/27/2025,20002,Fat Free Chocolate Milk(Each),129,0,129,155,134,0,134,$46.90,0,0.00%,$0.00,$46.90,21,13.55%,$7.35,$54.25
Aldrin Elementary,5/27/2025,20038,Fat Free White Milk(Each),15,0,15,50,15,0,15,$4.95,0,0.00%,$0.00,$4.95,35,70.00%,$11.55,$16.50
Aldrin Elementary,5/27/2025,30077,Italian Dressing(1 ounce),16,0,16,25,18,0,18,$1.44,0,0.00%,$0.00,$1.44,7,28.00%,$0.56,$2.00
Aldrin Elementary,5/27/2025,20028,Lettuce Blend Salad Mix(1/2 cup),41,0,41,45,41,0,41,$3.28,0,0.00%,$0.00,$3.28,4,8.89%,$0.32,$3.60
Aldrin Elementary,5/27/2025,60077,Manager's Vegetable Choice(1/4 cup),99,0,99,55,54,0,54,$0.00,0,0.00%,$0.00,$0.00,1,1.82%,$0.00,$0.00
Aldrin Elementary,5/27/2025,30009,Orange Tangerine Juice(Each),14,0,14,20,17,0,17,$2.89,0,0.00%,$0.00,$2.89,3,15.00%,$0.51,$3.40
Aldrin Elementary,5/27/2025,60035,PB&J Power Pack(Power Packs),45,0,45,20,18,0,18,$19.44,0,0.00%,$0.00,$19.44,2,10.00%,$2.16,$21.60
Aldrin Elementary,5/27/2025,60038,Peach Yogurt Power Pack(Power Packs),7,0,7,10,4,0,4,$3.20,0,0.00%,$0.00,$3.20,6,60.00%,$4.80,$8.00
Aldrin Elementary,5/27/2025,20077,"Peppers, red, pre-sliced(1/2 cup sliced)",20,0,20,22,20,0,20,$11.20,0,0.00%,$0.00,$11.20,2,9.09%,$1.12,$12.32
Aldrin Elementary,5/27/2025,30107,Ranch Dressing(1 ounce),20,0,20,24,22,0,22,$2.42,0,0.00%,$0.00,$2.42,2,8.33%,$0.22,$2.64
Aldrin Elementary,5/27/2025,30109,Smartfood RF White Cheddar Popcorn(Each),24,0,24,5,3,0,3,$1.11,0,0.00%,$0.00,$1.11,2,40.00%,$0.74,$1.85
Aldrin Elementary,5/27/2025,10044,Soft Pretzel(1 pretzel),20,0,20,25,18,0,18,$3.96,0,0.00%,$0.00,$3.96,7,28.00%,$1.54,$5.50
Aldrin Elementary,5/27/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),9,0,9,15,6,0,6,$4.80,0,0.00%,$0.00,$4.80,9,60.00%,$7.20,$12.00
Aldrin Elementary,5/27/2025,30044,Strawberry Flavored Dried Cranberries(Each),8,0,8,20,19,0,19,$4.56,0,0.00%,$0.00,$4.56,1,5.00%,$0.24,$4.80
Aldrin Elementary,5/27/2025,20016,String Cheese(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Aldrin Elementary,5/27/2025,30045,Watermelon Flavored Dried Cranberries(Each),15,0,15,20,19,0,19,$4.56,0,0.00%,$0.00,$4.56,1,5.00%,$0.24,$4.80
Annandale High,5/27/2025,20001,1% White Milk(Each),95,0,95,146,59,0,59,$21.24,0,0.00%,$0.00,$21.24,87,59.59%,$31.32,$52.56
Annandale High,5/27/2025,30008,Apple Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/27/2025,20052,Assorted  4 oz Yogurt(Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/27/2025,20023,Baby Carrots(3 baby carrots per 1/4 cup),240,0,240,240,201,13,214,$19.26,2,0.83%,$0.18,$19.44,24,10.00%,$2.16,$21.60
Annandale High,5/27/2025,10015,Baked Cheese Sticks(2 Cheese Sticks),200,0,200,225,207,0,207,$136.62,1,0.44%,$0.66,$137.28,17,7.56%,$11.22,$148.50
Annandale High,5/27/2025,30097,Bottled Water(Bottle),15,0,15,15,6,0,6,$0.96,0,0.00%,$0.00,$0.96,9,60.00%,$1.44,$2.40
Annandale High,5/27/2025,10027,"Bread, Loco(1/2 piece)",0,0,0,712,627,15,642,$96.30,2,0.28%,$0.30,$96.60,68,9.55%,$10.20,$106.80
Annandale High,5/27/2025,20006,"Cheese, Shredded, Cheddar(1/4 cup)",96,0,96,96,61,0,61,$10.37,3,3.13%,$0.51,$10.88,32,33.33%,$5.44,$16.32
Annandale High,5/27/2025,30033,Cheez-Its Crackers(Package),5,0,5,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00
Annandale High,5/27/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/27/2025,60063,Chicken & Vegetable Dumplings(6 dumplings),0,0,0,25,1,0,1,$0.00,0,0.00%,$0.00,$0.00,24,96.00%,$0.00,$0.00
Annandale High,5/27/2025,60047,Chicken Tenders(3 tenders),900,0,900,672,599,15,614,$577.16,2,0.30%,$1.88,$579.04,56,8.33%,$52.64,$631.68
Annandale High,5/27/2025,60050,Chickenless Bites(2 Bites),10,0,10,10,2,0,2,$0.76,0,0.00%,$0.00,$0.76,8,80.00%,$3.04,$3.80
Annandale High,5/27/2025,60050,Chickenless Bites(4 Bites),50,0,50,40,28,0,28,$21.28,2,5.00%,$1.52,$22.80,10,25.00%,$7.60,$30.40
Annandale High,5/27/2025,30099,Chickpeas(1/4 cup),160,0,160,160,133,0,133,$11.97,5,3.13%,$0.45,$12.42,22,13.75%,$1.98,$14.40
Annandale High,5/27/2025,30099,Chickpeas(2 Tablespoons),32,0,32,32,22,0,22,$0.88,0,0.00%,$0.00,$0.88,10,31.25%,$0.40,$1.28
Annandale High,5/27/2025,30061,Chilled Mandarin Oranges(1/2 cup (drained)),100,0,100,84,76,0,76,$25.84,3,3.57%,$1.02,$26.86,5,5.95%,$1.70,$28.56
Annandale High,5/27/2025,30068,Chilled Peaches(1/4 cup (drained)),300,0,300,388,365,13,378,$94.50,0,0.00%,$0.00,$94.50,10,2.58%,$2.50,$97.00
Annandale High,5/27/2025,10033,Chocolate Chip Cookie(Cookie),20,0,20,20,7,0,7,$1.89,0,0.00%,$0.00,$1.89,13,65.00%,$3.51,$5.40
Annandale High,5/27/2025,30113,Cool Ranch Reduced Fat Doritos(Each),10,0,10,10,2,0,2,$0.74,0,0.00%,$0.00,$0.74,8,80.00%,$2.96,$3.70
Annandale High,5/27/2025,10062,Corn(2 Tablespoons (thawed)),64,0,64,64,46,0,46,$2.30,2,3.13%,$0.10,$2.40,16,25.00%,$0.80,$3.20
Annandale High,5/27/2025,20040,Cucumber Slices(2 Tablespoon),46,0,46,46,36,0,36,$1.08,0,0.00%,$0.00,$1.08,10,21.74%,$0.30,$1.38
Annandale High,5/27/2025,30110,Doritos Flamas(Each),10,0,10,10,2,0,2,$0.74,0,0.00%,$0.00,$0.74,8,80.00%,$2.96,$3.70
Annandale High,5/27/2025,30112,Doritos RF Nacho Cheese(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70
Annandale High,5/27/2025,30111,Doritos RF Spicy Sweet Chili(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70
Annandale High,5/27/2025,20002,Fat Free Chocolate Milk(Each),650,0,650,646,548,0,548,$191.80,0,0.00%,$0.00,$191.80,98,15.17%,$34.30,$226.10
Annandale High,5/27/2025,20038,Fat Free White Milk(Each),95,0,95,126,46,0,46,$15.18,0,0.00%,$0.00,$15.18,80,63.49%,$26.40,$41.58
Annandale High,5/27/2025,30124,"Fruit Snacks, Welch's Mixed(Each)",10,0,10,10,3,0,3,$1.20,0,0.00%,$0.00,$1.20,7,70.00%,$2.80,$4.00
Annandale High,5/27/2025,20015,Golden Delicious Apple(Each),0,0,0,125,100,0,100,$31.00,0,0.00%,$0.00,$31.00,25,20.00%,$7.75,$38.75
Annandale High,5/27/2025,30077,Italian Dressing(1 ounce),144,0,144,144,107,0,107,$8.56,0,0.00%,$0.00,$8.56,37,25.69%,$2.96,$11.52
Annandale High,5/27/2025,30063,Ketchup Packet(Packet),2000,0,2000,2000,1833,12,1845,$55.35,5,0.25%,$0.15,$55.50,150,7.50%,$4.50,$60.00
Annandale High,5/27/2025,30118,Kettle Cooked Smoky BBQ Chips(Each),10,0,10,10,1,0,1,$0.60,0,0.00%,$0.00,$0.60,9,90.00%,$5.40,$6.00
Annandale High,5/27/2025,30160,Lay's RF Kettle Original Chips(Each),10,0,10,10,2,0,2,$1.20,0,0.00%,$0.00,$1.20,8,80.00%,$4.80,$6.00
Annandale High,5/27/2025,20028,Lettuce Blend Salad Mix(1/2 cup),360,0,360,400,348,12,360,$28.80,10,2.50%,$0.80,$29.60,30,7.50%,$2.40,$32.00
Annandale High,5/27/2025,60077,Manager's Vegetable Choice(1/4 cup),100,0,100,64,52,0,52,$0.00,2,3.13%,$0.00,$0.00,10,15.63%,$0.00,$0.00
Annandale High,5/27/2025,30018,Marinara Sauce(1/2 cup),200,0,200,225,207,0,207,$60.03,1,0.44%,$0.29,$60.32,17,7.56%,$4.93,$65.25
Annandale High,5/27/2025,30064,Mayonnaise Packet(Packet),500,0,500,500,422,0,422,$42.20,0,0.00%,$0.00,$42.20,78,15.60%,$7.80,$50.00
Annandale High,5/27/2025,30065,Mustard Packet(Packet),200,0,200,200,68,0,68,$3.40,0,0.00%,$0.00,$3.40,132,66.00%,$6.60,$10.00
Annandale High,5/27/2025,20035,"Onions, Red, Whole(2 Tablespoons (sliced))",70,0,70,70,29,0,29,$0.87,0,0.00%,$0.00,$0.87,41,58.57%,$1.23,$2.10
Annandale High,5/27/2025,20017,Orange(1/4 cup),0,0,0,138,116,12,128,$21.76,0,0.00%,$0.00,$21.76,10,7.25%,$1.70,$23.46
Annandale High,5/27/2025,10070,Orange Sauce(ounce),0,0,0,25,1,0,1,$0.14,0,0.00%,$0.00,$0.14,24,96.00%,$3.36,$3.50
Annandale High,5/27/2025,30009,Orange Tangerine Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/27/2025,10001,"Patty, Chicken, Breaded, WG(2 strips)",80,0,80,60,45,0,45,$9.90,0,0.00%,$0.00,$9.90,15,25.00%,$3.30,$13.20
Annandale High,5/27/2025,60035,PB&J Power Pack(Power Packs),125,0,125,125,54,0,54,$58.32,0,0.00%,$0.00,$58.32,71,56.80%,$76.68,$135.00
Annandale High,5/27/2025,60038,Peach Yogurt Power Pack(Power Packs),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/27/2025,20076,"Peppers, green, pre-sliced(1/4 cup sliced)",70,0,70,70,58,0,58,$8.70,0,0.00%,$0.00,$8.70,12,17.14%,$1.80,$10.50
Annandale High,5/27/2025,20041,"Peppers, Green, Whole(2 Tablespoon)",70,0,70,70,58,0,58,$3.48,2,2.86%,$0.12,$3.60,10,14.29%,$0.60,$4.20
Annandale High,5/27/2025,20077,"Peppers, red, pre-sliced(1/4 cup sliced)",70,0,70,70,60,0,60,$16.80,0,0.00%,$0.00,$16.80,10,14.29%,$2.80,$19.60
Annandale High,5/27/2025,30107,Ranch Dressing(1 ounce),288,0,288,312,278,12,290,$31.90,4,1.28%,$0.44,$32.34,18,5.77%,$1.98,$34.32
Annandale High,5/27/2025,20014,Red Delicious Apple(Each - serving),0,0,0,375,341,0,341,$112.53,2,0.53%,$0.66,$113.19,32,8.53%,$10.56,$123.75
Annandale High,5/27/2025,20018,Red Seedless Grapes(16 grapes per 1/2 cup),138,0,138,138,132,0,132,$67.32,5,3.62%,$2.55,$69.87,1,0.72%,$0.51,$70.38
Annandale High,5/27/2025,30119,RF Kettle Chips Jalapeno & Cheddar Chips(Each),10,0,10,10,5,0,5,$3.00,0,0.00%,$0.00,$3.00,5,50.00%,$3.00,$6.00
Annandale High,5/27/2025,30120,RF Kettle Chips Sea Salt & Vinegar Chips(Each),10,0,10,10,3,0,3,$1.80,0,0.00%,$0.00,$1.80,7,70.00%,$4.20,$6.00
Annandale High,5/27/2025,30109,Smartfood RF White Cheddar Popcorn(Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70
Annandale High,5/27/2025,10044,Soft Pretzel(1 pretzel),10,0,10,10,3,0,3,$0.66,0,0.00%,$0.00,$0.66,7,70.00%,$1.54,$2.20
Annandale High,5/27/2025,60075,Spicy Chicken Wrap(Wrap),30,0,30,20,4,0,4,$4.68,1,5.00%,$1.17,$5.85,15,75.00%,$17.55,$23.40
Annandale High,5/27/2025,30114,SS Baked Cheetos Flaming Hot(Each),10,0,10,10,1,0,1,$0.53,0,0.00%,$0.00,$0.53,9,90.00%,$4.77,$5.30
Annandale High,5/27/2025,30115,SS Baked Cheetos Flaming Limon(Each),10,0,10,10,2,0,2,$0.78,0,0.00%,$0.00,$0.78,8,80.00%,$3.12,$3.90
Annandale High,5/27/2025,30116,SS Cheetos Fantastix Flaming Hot(Each),10,0,10,10,1,0,1,$0.39,0,0.00%,$0.00,$0.39,9,90.00%,$3.51,$3.90
Annandale High,5/27/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),5,0,5,5,1,0,1,$0.80,0,0.00%,$0.00,$0.80,4,80.00%,$3.20,$4.00
Annandale High,5/27/2025,30044,Strawberry Flavored Dried Cranberries(Each),70,0,70,70,43,0,43,$10.32,0,0.00%,$0.00,$10.32,27,38.57%,$6.48,$16.80
Annandale High,5/27/2025,20016,String Cheese(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/27/2025,30002,Sub Roll(Sub Roll),12,0,12,6,0,0,0,$0.00,0,0.00%,$0.00,$0.00,6,100.00%,$0.00,$0.00
Annandale High,5/27/2025,10051,"Turkey,  Breast, Pre-Sliced, Oven Roasted(3 Slices)",10,0,10,10,1,0,1,$0.54,0,0.00%,$0.00,$0.54,9,90.00%,$4.86,$5.40
Annandale High,5/27/2025,30045,Watermelon Flavored Dried Cranberries(Each),70,0,70,70,44,0,44,$10.56,0,0.00%,$0.00,$10.56,26,37.14%,$6.24,$16.80
Annandale High,5/27/2025,10049,"WG 10"" Flour Tortilla(Tortilla)",75,0,75,72,45,0,45,$15.75,1,1.39%,$0.35,$16.10,26,36.11%,$9.10,$25.20
Annandale High,5/27/2025,30117,WG Baked Funyuns(Each),10,0,10,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/27/2025,20001,1% White Milk(Each),75,0,75,116,107,0,107,$38.52,0,0.00%,$0.00,$38.52,9,7.76%,$3.24,$41.76
Annandale Terrace Elementary,5/27/2025,30008,Apple Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/27/2025,20008,Apple Slices(3 slices per 1/4 cup),250,0,250,348,348,0,348,$205.32,0,0.00%,$0.00,$205.32,0,0.00%,$0.00,$205.32
Annandale Terrace Elementary,5/27/2025,20074,"Apple Slices(3 slices, 1/4 cup)",0,0,0,44,44,0,44,$7.92,0,0.00%,$0.00,$7.92,0,0.00%,$0.00,$7.92
Annandale Terrace Elementary,5/27/2025,20052,Assorted  4 oz Yogurt(Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/27/2025,60151,Blueberry Bread(1 square),193,0,193,25,25,0,25,$10.25,0,0.00%,$0.00,$10.25,0,0.00%,$0.00,$10.25
Annandale Terrace Elementary,5/27/2025,30097,Bottled Water(Bottle),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/27/2025,20027,Broccoli Florets(1/4 cup),0,0,0,84,82,0,82,$6.56,0,0.00%,$0.00,$6.56,2,2.38%,$0.16,$6.72
Annandale Terrace Elementary,5/27/2025,60018,Cheese Quesadilla(Quesadilla),0,0,0,55,52,3,55,$37.95,0,0.00%,$0.00,$37.95,0,0.00%,$0.00,$37.95
Annandale Terrace Elementary,5/27/2025,60047,Chicken Tenders(3 tenders),363,0,363,372,343,5,348,$327.12,2,0.54%,$1.88,$329.00,22,5.91%,$20.68,$349.68
Annandale Terrace Elementary,5/27/2025,60050,Chickenless Bites(4 Bites),106,0,106,76,70,1,71,$53.96,1,1.32%,$0.76,$54.72,4,5.26%,$3.04,$57.76
Annandale Terrace Elementary,5/27/2025,30099,Chickpeas(1/4 cup),46,0,46,66,63,0,63,$5.67,0,0.00%,$0.00,$5.67,3,4.55%,$0.27,$5.94
Annandale Terrace Elementary,5/27/2025,60101,Chickpeas - salad bar entree(1/2 cup),0,0,0,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/27/2025,60021,Cooked  Brown Rice(1 cup cooked),0,0,0,50,50,0,50,$5.50,0,0.00%,$0.00,$5.50,0,0.00%,$0.00,$5.50
Annandale Terrace Elementary,5/27/2025,20002,Fat Free Chocolate Milk(Each),330,0,330,465,340,0,340,$119.00,0,0.00%,$0.00,$119.00,125,26.88%,$43.75,$162.75
Annandale Terrace Elementary,5/27/2025,20038,Fat Free White Milk(Each),8,0,8,33,14,0,14,$4.62,0,0.00%,$0.00,$4.62,19,57.58%,$6.27,$10.89
Annandale Terrace Elementary,5/27/2025,30034,Graham Crackers(Package),0,0,0,44,44,0,44,$6.16,0,0.00%,$0.00,$6.16,0,0.00%,$0.00,$6.16
Annandale Terrace Elementary,5/27/2025,30077,Italian Dressing(1 ounce),46,0,46,48,43,0,43,$3.44,0,0.00%,$0.00,$3.44,5,10.42%,$0.40,$3.84
Annandale Terrace Elementary,5/27/2025,20043,"Lactose Free, White Milk(Each)",0,0,0,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74
Annandale Terrace Elementary,5/27/2025,20028,Lettuce Blend Salad Mix(1/2 cup),157,0,157,160,156,0,156,$12.48,0,0.00%,$0.00,$12.48,4,2.50%,$0.32,$12.80
Annandale Terrace Elementary,5/27/2025,60077,Manager's Vegetable Choice(1/4 cup),91,0,91,144,137,0,137,$0.00,0,0.00%,$0.00,$0.00,7,4.86%,$0.00,$0.00
Annandale Terrace Elementary,5/27/2025,60157,Mandarin Orange Pepper Fruit Salsa(1 TBSP),0,0,0,55,55,0,55,$7.15,0,0.00%,$0.00,$7.15,0,0.00%,$0.00,$7.15
Annandale Terrace Elementary,5/27/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Annandale Terrace Elementary,5/27/2025,20047,Orange Slices(3 slices per 1/4 cup),0,0,0,667,497,0,497,$99.40,0,0.00%,$0.00,$99.40,170,25.49%,$34.00,$133.40
Annandale Terrace Elementary,5/27/2025,30009,Orange Tangerine Juice(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/27/2025,60035,PB&J Power Pack(Power Packs),56,0,56,55,51,0,51,$55.08,0,0.00%,$0.00,$55.08,4,7.27%,$4.32,$59.40
Annandale Terrace Elementary,5/27/2025,60038,Peach Yogurt Power Pack(Power Packs),144,0,144,30,24,0,24,$19.20,0,0.00%,$0.00,$19.20,6,20.00%,$4.80,$24.00
Annandale Terrace Elementary,5/27/2025,30107,Ranch Dressing(1 ounce),45,0,45,48,43,0,43,$4.73,0,0.00%,$0.00,$4.73,5,10.42%,$0.55,$5.28
Annandale Terrace Elementary,5/27/2025,20014,Red Delicious Apple(Each - serving),0,0,0,250,115,0,115,$37.95,0,0.00%,$0.00,$37.95,135,54.00%,$44.55,$82.50
Annandale Terrace Elementary,5/27/2025,10067,Roasted Plantains(3 Slices),0,0,0,55,55,0,55,$18.70,0,0.00%,$0.00,$18.70,0,0.00%,$0.00,$18.70
Annandale Terrace Elementary,5/27/2025,30109,Smartfood RF White Cheddar Popcorn(Each),25,0,25,5,1,0,1,$0.37,0,0.00%,$0.00,$0.37,4,80.00%,$1.48,$1.85
Annandale Terrace Elementary,5/27/2025,10044,Soft Pretzel(1 pretzel),0,0,0,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/27/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),0,0,0,4,0,0,0,$0.00,0,0.00%,$0.00,$0.00,4,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/27/2025,30031,Strawberry Chex Mix(Package),15,0,15,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/27/2025,60150,Strawberry Parfait Power Pack(Power Pack),0,0,0,5,4,0,4,$6.52,0,0.00%,$0.00,$6.52,1,20.00%,$1.63,$8.15
Annandale Terrace Elementary,5/27/2025,20016,String Cheese(Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/27/2025,30045,Watermelon Flavored Dried Cranberries(Each),8,0,8,20,0,0,0,$0.00,0,0.00%,$0.00,$0.00,20,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/27/2025,30014,Whole Wheat Dinner Roll(2 rolls),0,0,0,208,201,0,201,$56.28,0,0.00%,$0.00,$56.28,7,3.37%,$1.96,$58.24
Armstrong Elementary,5/27/2025,20001,1% White Milk(Each),24,0,24,50,25,0,25,$9.00,0,0.00%,$0.00,$9.00,25,50.00%,$9.00,$18.00
Armstrong Elementary,5/27/2025,30008,Apple Juice(Each),0,16,16,20,15,0,15,$2.55,0,0.00%,$0.00,$2.55,5,25.00%,$0.85,$3.40
Armstrong Elementary,5/27/2025,20008,Apple Slices(3 slices per 1/4 cup),50,0,50,100,80,0,80,$47.20,0,0.00%,$0.00,$47.20,20,20.00%,$11.80,$59.00
Armstrong Elementary,5/27/2025,20052,Assorted  4 oz Yogurt(Container),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/27/2025,20023,Baby Carrots(6 Baby Carrots per 1/2 cup),35,0,35,24,12,0,12,$2.04,0,0.00%,$0.00,$2.04,12,50.00%,$2.04,$4.08
Armstrong Elementary,5/27/2025,30024,Black Beans(1/2 Cup),0,0,0,24,12,0,12,$2.04,0,0.00%,$0.00,$2.04,12,50.00%,$2.04,$4.08
Armstrong Elementary,5/27/2025,60100,Black Beans - salad bar entree(1/2 cup),0,0,0,3,0,0,0,$0.00,0,0.00%,$0.00,$0.00,3,100.00%,$0.00,$0.00
Armstrong Elementary,5/27/2025,60151,Blueberry Bread(1 square),85,0,85,180,156,0,156,$63.96,0,0.00%,$0.00,$63.96,24,13.33%,$9.84,$73.80
Armstrong Elementary,5/27/2025,30097,Bottled Water(Bottle),0,8,8,10,6,0,6,$0.96,0,0.00%,$0.00,$0.96,4,40.00%,$0.64,$1.60
Armstrong Elementary,5/27/2025,20027,Broccoli Florets(1/4 cup),0,0,0,24,6,0,6,$0.48,0,0.00%,$0.00,$0.48,18,75.00%,$1.44,$1.92
Armstrong Elementary,5/27/2025,60047,Chicken Tenders(3 tenders),93,0,93,140,116,8,124,$116.56,1,0.71%,$0.94,$117.50,15,10.71%,$14.10,$131.60
Armstrong Elementary,5/27/2025,60050,Chickenless Bites(4 Bites),59,0,59,40,26,4,30,$22.80,1,2.50%,$0.76,$23.56,9,22.50%,$6.84,$30.40
Armstrong Elementary,5/27/2025,10033,Chocolate Chip Cookie(1/2 Cookie),0,0,0,110,98,0,98,$13.72,0,0.00%,$0.00,$13.72,12,10.91%,$1.68,$15.40
Armstrong Elementary,5/27/2025,30094,Doritos Wild White Nacho Flavored Tortilla Chips(Bag),0,0,0,30,26,0,26,$9.10,0,0.00%,$0.00,$9.10,4,13.33%,$1.40,$10.50
Armstrong Elementary,5/27/2025,20002,Fat Free Chocolate Milk(Each),106,0,106,100,85,0,85,$29.75,0,0.00%,$0.00,$29.75,15,15.00%,$5.25,$35.00
Armstrong Elementary,5/27/2025,20038,Fat Free White Milk(Each),16,0,16,50,12,0,12,$3.96,0,0.00%,$0.00,$3.96,38,76.00%,$12.54,$16.50
