School_Name,Date,Identifier,Name,Planned_Reimbursable,Planned_Non-Reimbursable,Planned_Total,Offered_Reimbursable,Offered_Non-Reimbursable,Offered_Total,Served_Reimbursable,Served_Non-Reimbursable,Served_Total,Discarded_Total,Discarded_Cost,Subtotal_Cost,Left_Over_Total,Left_Over_Percent_of_Offered,Left_Over_Cost,Production_Cost_Total
Annandale High,5/06/2025,10033,Chocolate Chip Cookie (Cookie),20,0,20,20,12,0,12,$3.24,0,0.00%,$0.00,$3.24,8,40.00%,$2.16,$5.40
Annandale High,5/06/2025,10044,Soft Pretzel (1 pretzel),10,0,10,10,8,0,8,$1.76,1,10.00%,$0.22,$1.98,1,10.00%,$0.22,$2.20
Annandale High,5/06/2025,10049,"WG 10"" Flour Tortilla (Tortilla)",72,0,72,72,66,0,66,$23.10,1,1.39%,$0.35,$23.45,5,6.94%,$1.75,$25.20
Annandale High,5/06/2025,10051,"Turkey,  Breast, Pre-Sliced, Oven Roasted (3 Slices)",10,0,10,10,1,0,1,$0.54,1,10.00%,$0.54,$1.08,8,80.00%,$4.32,$5.40
Annandale High,5/06/2025,10062,Corn (2 Tablespoons (thawed)),64,0,64,64,61,0,61,$3.05,2,3.13%,$0.10,$3.15,1,1.56%,$0.05,$3.20
Annandale High,5/06/2025,10067,Roasted Plantains (6 Slices),800,0,800,660,633,13,646,$445.74,4,0.61%,$2.76,$448.50,10,1.52%,$6.90,$455.40
Annandale High,5/06/2025,20001,1% White Milk (Each),100,0,100,145,75,0,75,$27.00,1,0.69%,$0.36,$27.36,69,47.59%,$24.84,$52.20
Annandale High,5/06/2025,20002,Fat Free Chocolate Milk (Each),650,0,650,608,572,13,585,$204.75,3,0.49%,$1.05,$205.80,20,3.29%,$7.00,$212.80
Annandale High,5/06/2025,20006,"Cheese, Shredded, Cheddar (1/4 cup)",128,0,128,96,76,0,76,$12.92,4,4.17%,$0.68,$13.60,16,16.67%,$2.72,$16.32
Annandale High,5/06/2025,20013,Gala Apple (Each),125,0,125,270,212,13,225,$83.25,2,0.74%,$0.74,$83.99,43,15.93%,$15.91,$99.90
Annandale High,5/06/2025,20014,Red Delicious Apple (Each - serving),0,0,0,20,4,0,4,$1.32,1,5.00%,$0.33,$1.65,15,75.00%,$4.95,$6.60
Annandale High,5/06/2025,20015,Golden Delicious Apple (Each),250,0,250,125,122,0,122,$37.82,0,0.00%,$0.00,$37.82,3,2.40%,$0.93,$38.75
Annandale High,5/06/2025,20016,String Cheese (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/06/2025,20017,Orange (1/4 cup),138,0,138,138,115,0,115,$19.55,1,0.72%,$0.17,$19.72,22,15.94%,$3.74,$23.46
Annandale High,5/06/2025,20018,Red Seedless Grapes (16 grapes per 1/2 cup),138,0,138,138,135,0,135,$68.85,2,1.45%,$1.02,$69.87,1,0.72%,$0.51,$70.38
Annandale High,5/06/2025,20028,Lettuce Blend Salad Mix (1/2 cup),360,0,360,400,354,13,367,$29.36,13,3.25%,$1.04,$30.40,20,5.00%,$1.60,$32.00
Annandale High,5/06/2025,20030,Sour Cream (2 Tablespoons),100,0,100,25,22,0,22,$3.30,0,0.00%,$0.00,$3.30,3,12.00%,$0.45,$3.75
Annandale High,5/06/2025,20031,Banana (Each),50,0,50,530,499,13,512,$107.52,3,0.57%,$0.63,$108.15,15,2.83%,$3.15,$111.30
Annandale High,5/06/2025,20035,"Onions, Red, Whole (2 Tablespoons (sliced))",70,0,70,70,58,0,58,$1.74,2,2.86%,$0.06,$1.80,10,14.29%,$0.30,$2.10
Annandale High,5/06/2025,20038,Fat Free White Milk (Each),75,0,75,125,38,0,38,$12.54,0,0.00%,$0.00,$12.54,87,69.60%,$28.71,$41.25
Annandale High,5/06/2025,20040,Cucumber Slices (1/4 cup),230,0,230,230,206,13,219,$13.14,5,2.17%,$0.30,$13.44,6,2.61%,$0.36,$13.80
Annandale High,5/06/2025,20040,Cucumber Slices (2 Tablespoon),46,0,46,46,41,0,41,$1.23,3,6.52%,$0.09,$1.32,2,4.35%,$0.06,$1.38
Annandale High,5/06/2025,20041,"Peppers, Green, Whole (2 Tablespoon)",70,0,70,70,57,0,57,$3.42,1,1.43%,$0.06,$3.48,12,17.14%,$0.72,$4.20
Annandale High,5/06/2025,20042,"Peppers, Red, Whole (2 Tablespoons)",70,0,70,70,58,0,58,$2.90,2,2.86%,$0.10,$3.00,10,14.29%,$0.50,$3.50
Annandale High,5/06/2025,20052,Assorted  4 oz Yogurt (Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/06/2025,20076,"Peppers, green, pre-sliced (1/4 cup sliced)",70,0,70,70,62,0,62,$9.30,2,2.86%,$0.30,$9.60,6,8.57%,$0.90,$10.50
Annandale High,5/06/2025,30002,Sub Roll (Sub Roll),12,0,12,12,2,0,2,$0.62,2,16.67%,$0.62,$1.24,8,66.67%,$2.48,$3.72
Annandale High,5/06/2025,30008,Apple Juice (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/06/2025,30009,Orange Tangerine Juice (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/06/2025,30011,"Salsa, Mild Canned (1.5 oz)",100,0,100,25,20,0,20,$2.00,0,0.00%,$0.00,$2.00,5,20.00%,$0.50,$2.50
Annandale High,5/06/2025,30024,Black Beans (1/4 Cup),132,0,132,66,61,0,61,$5.49,0,0.00%,$0.00,$5.49,5,7.58%,$0.45,$5.94
Annandale High,5/06/2025,30033,Cheez-Its Crackers (Package),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale High,5/06/2025,30044,Strawberry Flavored Dried Cranberries (Each),50,0,50,50,33,0,33,$7.92,1,2.00%,$0.24,$8.16,16,32.00%,$3.84,$12.00
Annandale High,5/06/2025,30045,Watermelon Flavored Dried Cranberries (Each),75,0,75,60,28,0,28,$6.72,3,5.00%,$0.72,$7.44,29,48.33%,$6.96,$14.40
Annandale High,5/06/2025,30061,Chilled Mandarin Oranges (1/2 cup (drained)),84,0,84,84,76,0,76,$25.84,2,2.38%,$0.68,$26.52,6,7.14%,$2.04,$28.56
Annandale High,5/06/2025,30063,Ketchup Packet (Packet),1500,0,1500,2000,1759,13,1772,$53.16,3,0.15%,$0.09,$53.25,225,11.25%,$6.75,$60.00
Annandale High,5/06/2025,30064,Mayonnaise Packet (Packet),501,0,501,700,651,13,664,$66.40,4,0.57%,$0.40,$66.80,32,4.57%,$3.20,$70.00
Annandale High,5/06/2025,30065,Mustard Packet (Packet),200,0,200,200,97,0,97,$4.85,3,1.50%,$0.15,$5.00,100,50.00%,$5.00,$10.00
Annandale High,5/06/2025,30077,Italian Dressing (1 ounce),144,0,144,144,128,0,128,$10.24,4,2.78%,$0.32,$10.56,12,8.33%,$0.96,$11.52
Annandale High,5/06/2025,30097,Bottled Water (Bottle),15,0,15,20,16,0,16,$2.56,0,0.00%,$0.00,$2.56,4,20.00%,$0.64,$3.20
Annandale High,5/06/2025,30099,Chickpeas (1/4 cup),32,0,32,32,25,0,25,$2.25,1,3.13%,$0.09,$2.34,6,18.75%,$0.54,$2.88
Annandale High,5/06/2025,30107,Ranch Dressing (1 ounce),336,0,336,336,298,13,311,$34.21,7,2.08%,$0.77,$34.98,18,5.36%,$1.98,$36.96
Annandale High,5/06/2025,30109,Smartfood RF White Cheddar Popcorn (Each),10,0,10,10,2,0,2,$0.74,0,0.00%,$0.00,$0.74,8,80.00%,$2.96,$3.70
Annandale High,5/06/2025,30110,Doritos Flamas (Each),10,0,10,10,4,0,4,$1.48,0,0.00%,$0.00,$1.48,6,60.00%,$2.22,$3.70
Annandale High,5/06/2025,30111,Doritos RF Spicy Sweet Chili (Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70
Annandale High,5/06/2025,30112,Doritos RF Nacho Cheese (Each),10,0,10,10,1,0,1,$0.37,0,0.00%,$0.00,$0.37,9,90.00%,$3.33,$3.70
Annandale High,5/06/2025,30113,Cool Ranch Reduced Fat Doritos (Each),10,0,10,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00
Annandale High,5/06/2025,30114,SS Baked Cheetos Flaming Hot (Each),10,0,10,10,1,0,1,$0.53,0,0.00%,$0.00,$0.53,9,90.00%,$4.77,$5.30
Annandale High,5/06/2025,30116,SS Cheetos Fantastix Flaming Hot (Each),10,0,10,10,2,0,2,$0.78,0,0.00%,$0.00,$0.78,8,80.00%,$3.12,$3.90
Annandale High,5/06/2025,30117,WG Baked Funyuns (Each),10,0,10,10,0,0,0,$0.00,0,0.00%,$0.00,$0.00,10,100.00%,$0.00,$0.00
Annandale High,5/06/2025,30118,Kettle Cooked Smoky BBQ Chips (Each),10,0,10,10,2,0,2,$1.20,0,0.00%,$0.00,$1.20,8,80.00%,$4.80,$6.00
Annandale High,5/06/2025,30119,RF Kettle Chips Jalapeno & Cheddar Chips (Each),10,0,10,10,8,0,8,$4.80,0,0.00%,$0.00,$4.80,2,20.00%,$1.20,$6.00
Annandale High,5/06/2025,30120,RF Kettle Chips Sea Salt & Vinegar Chips (Each),10,0,10,10,3,0,3,$1.80,0,0.00%,$0.00,$1.80,7,70.00%,$4.20,$6.00
Annandale High,5/06/2025,30124,"Fruit Snacks, Welch's Mixed (Each)",10,0,10,10,4,0,4,$1.60,0,0.00%,$0.00,$1.60,6,60.00%,$2.40,$4.00
Annandale High,5/06/2025,30160,Lay's RF Kettle Original Chips (Each),10,0,10,10,4,0,4,$2.40,0,0.00%,$0.00,$2.40,6,60.00%,$3.60,$6.00
Annandale High,5/06/2025,60018,Cheese Quesadilla (Quesadilla),100,0,100,30,24,0,24,$16.56,2,6.67%,$1.38,$17.94,4,13.33%,$2.76,$20.70
Annandale High,5/06/2025,60035,PB&J Power Pack (Power Packs),150,0,150,210,204,0,204,$220.32,1,0.48%,$1.08,$221.40,5,2.38%,$5.40,$226.80
Annandale High,5/06/2025,60036,Cherry Vanilla Yogurt Power Pack (Power Packs),5,0,5,5,2,0,2,$1.60,0,0.00%,$0.00,$1.60,3,60.00%,$2.40,$4.00
Annandale High,5/06/2025,60037,Strawberry & Banana Yogurt Power Pack (Power Packs),5,0,5,5,4,0,4,$3.20,0,0.00%,$0.00,$3.20,1,20.00%,$0.80,$4.00
Annandale High,5/06/2025,60038,Peach Yogurt Power Pack (Power Packs),5,0,5,5,3,0,3,$2.40,0,0.00%,$0.00,$2.40,2,40.00%,$1.60,$4.00
Annandale High,5/06/2025,60040,Grilled Cheese Sandwich (Sandwich),100,0,100,40,32,0,32,$13.44,2,5.00%,$0.84,$14.28,6,15.00%,$2.52,$16.80
Annandale High,5/06/2025,60050,Chickenless Bites (2 Bites),10,0,10,10,2,0,2,$0.76,0,0.00%,$0.00,$0.76,8,80.00%,$3.04,$3.80
Annandale High,5/06/2025,60072,Spicy Breaded Chicken Patty on Bun (Sandwich),500,0,500,680,652,2,654,$490.50,2,0.29%,$1.50,$492.00,24,3.53%,$18.00,$510.00
Annandale High,5/06/2025,60075,Spicy Chicken Wrap (Wrap),50,0,50,20,17,0,17,$19.89,1,5.00%,$1.17,$21.06,2,10.00%,$2.34,$23.40
Annandale High,5/06/2025,60077,Manager's Vegetable Choice (1/4 cup),196,0,196,64,55,0,55,$0.00,3,4.69%,$0.00,$0.00,6,9.38%,$0.00,$0.00
Annandale High,5/06/2025,60121,"Sauce, Spicy Mayo (tbsp)",300,0,300,100,68,12,80,$7.20,5,5.00%,$0.45,$7.65,15,15.00%,$1.35,$9.00
Annandale High,5/06/2025,60157,Mandarin Orange Pepper Fruit Salsa (1 TBSP),300,0,300,100,72,12,84,$10.92,4,4.00%,$0.52,$11.44,12,12.00%,$1.56,$13.00
Annandale High,5/06/2025,60999,Fish Tacos (2 Tacos),300,0,300,100,74,12,86,$86.86,3,3.00%,$3.03,$89.89,11,11.00%,$11.11,$101.00
Annandale Terrace Elementary,5/06/2025,10023,Blueberry Bread (1oz Grain (1/64 Baked Pan)),0,0,0,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/06/2025,10026,Chickenless Bites (2 Bites),0,0,0,22,22,0,22,$7.92,0,0.00%,$0.00,$7.92,0,0.00%,$0.00,$7.92
Annandale Terrace Elementary,5/06/2025,10033,Chocolate Chip Cookie (Cookie),35,0,35,25,21,0,21,$5.67,0,0.00%,$0.00,$5.67,4,16.00%,$1.08,$6.75
Annandale Terrace Elementary,5/06/2025,10044,Soft Pretzel (1 pretzel),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/06/2025,10067,Roasted Plantains (3 Slices),11,0,11,10,10,0,10,$3.40,0,0.00%,$0.00,$3.40,0,0.00%,$0.00,$3.40
Annandale Terrace Elementary,5/06/2025,10067,Roasted Plantains (6 Slices),260,0,260,242,221,0,221,$152.49,0,0.00%,$0.00,$152.49,21,8.68%,$14.49,$166.98
Annandale Terrace Elementary,5/06/2025,20001,1% White Milk (Each),96,0,96,104,92,0,92,$33.12,0,0.00%,$0.00,$33.12,12,11.54%,$4.32,$37.44
Annandale Terrace Elementary,5/06/2025,20002,Fat Free Chocolate Milk (Each),347,0,347,425,356,0,356,$124.60,0,0.00%,$0.00,$124.60,69,16.24%,$24.15,$148.75
Annandale Terrace Elementary,5/06/2025,20014,Red Delicious Apple (Each - serving),0,0,0,250,225,0,225,$74.25,0,0.00%,$0.00,$74.25,25,10.00%,$8.25,$82.50
Annandale Terrace Elementary,5/06/2025,20016,String Cheese (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/06/2025,20028,Lettuce Blend Salad Mix (1/2 cup),76,0,76,160,156,0,156,$12.48,0,0.00%,$0.00,$12.48,4,2.50%,$0.32,$12.80
Annandale Terrace Elementary,5/06/2025,20031,Banana (Each),46,0,46,49,49,0,49,$10.29,0,0.00%,$0.00,$10.29,0,0.00%,$0.00,$10.29
Annandale Terrace Elementary,5/06/2025,20036,Celery Sticks (1/2 cup),0,0,0,96,84,0,84,$46.20,0,0.00%,$0.00,$46.20,12,12.50%,$6.60,$52.80
Annandale Terrace Elementary,5/06/2025,20038,Fat Free White Milk (Each),6,0,6,75,20,0,20,$6.60,0,0.00%,$0.00,$6.60,55,73.33%,$18.15,$24.75
Annandale Terrace Elementary,5/06/2025,20041,"Peppers, Green, Whole (1/2 cup)",0,0,0,70,66,0,66,$16.50,0,0.00%,$0.00,$16.50,4,5.71%,$1.00,$17.50
Annandale Terrace Elementary,5/06/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74
Annandale Terrace Elementary,5/06/2025,20047,Orange Slices (3 slices per 1/4 cup),490,0,490,672,536,0,536,$107.20,0,0.00%,$0.00,$107.20,136,20.24%,$27.20,$134.40
Annandale Terrace Elementary,5/06/2025,20052,Assorted  4 oz Yogurt (Container),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/06/2025,30008,Apple Juice (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/06/2025,30009,Orange Tangerine Juice (Each),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/06/2025,30024,Black Beans (1/4 Cup),11,0,11,66,17,0,17,$1.53,0,0.00%,$0.00,$1.53,49,74.24%,$4.41,$5.94
Annandale Terrace Elementary,5/06/2025,30034,Graham Crackers (Package),31,0,31,49,49,0,49,$6.86,0,0.00%,$0.00,$6.86,0,0.00%,$0.00,$6.86
Annandale Terrace Elementary,5/06/2025,30044,Strawberry Flavored Dried Cranberries (Each),7,0,7,25,5,0,5,$1.20,0,0.00%,$0.00,$1.20,20,80.00%,$4.80,$6.00
Annandale Terrace Elementary,5/06/2025,30077,Italian Dressing (1 ounce),60,0,60,48,42,0,42,$3.36,0,0.00%,$0.00,$3.36,6,12.50%,$0.48,$3.84
Annandale Terrace Elementary,5/06/2025,30097,Bottled Water (Bottle),5,0,5,5,5,0,5,$0.80,0,0.00%,$0.00,$0.80,0,0.00%,$0.00,$0.80
Annandale Terrace Elementary,5/06/2025,30107,Ranch Dressing (1 ounce),61,0,61,48,43,0,43,$4.73,0,0.00%,$0.00,$4.73,5,10.42%,$0.55,$5.28
Annandale Terrace Elementary,5/06/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Annandale Terrace Elementary,5/06/2025,60018,Cheese Quesadilla (Quesadilla),238,0,238,134,127,4,131,$90.39,1,0.75%,$0.69,$91.08,2,1.49%,$1.38,$92.46
Annandale Terrace Elementary,5/06/2025,60035,PB&J Power Pack (Power Packs),54,0,54,80,75,0,75,$81.00,0,0.00%,$0.00,$81.00,5,6.25%,$5.40,$86.40
Annandale Terrace Elementary,5/06/2025,60036,Cherry Vanilla Yogurt Power Pack (Power Packs),41,0,41,204,198,0,198,$158.40,0,0.00%,$0.00,$158.40,6,2.94%,$4.80,$163.20
Annandale Terrace Elementary,5/06/2025,60047,Chicken Tenders (3 tenders),0,0,0,5,5,0,5,$4.70,0,0.00%,$0.00,$4.70,0,0.00%,$0.00,$4.70
Annandale Terrace Elementary,5/06/2025,60077,Manager's Vegetable Choice (1/4 cup),106,0,106,48,48,0,48,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Annandale Terrace Elementary,5/06/2025,60095,Chicken and Cheese Quesadilla (Quesadilla),0,0,0,44,44,0,44,$38.72,0,0.00%,$0.00,$38.72,0,0.00%,$0.00,$38.72
Annandale Terrace Elementary,5/06/2025,60100,Black Beans - salad bar entree (1/2 cup),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Annandale Terrace Elementary,5/06/2025,60119,Pineapple Pepper Fruit Salsa (1 TBSP),45,0,45,50,50,0,50,$6.50,0,0.00%,$0.00,$6.50,0,0.00%,$0.00,$6.50
Annandale Terrace Elementary,5/06/2025,60121,"Sauce, Spicy Mayo (tbsp)",30,0,30,70,55,0,55,$4.95,0,0.00%,$0.00,$4.95,15,21.43%,$1.35,$6.30
Annandale Terrace Elementary,5/06/2025,60157,Mandarin Orange Pepper Fruit Salsa (1 TBSP),41,0,41,48,46,0,46,$5.98,0,0.00%,$0.00,$5.98,2,4.17%,$0.26,$6.24
Annandale Terrace Elementary,5/06/2025,60999,Fish Tacos (2 Tacos),41,0,41,61,55,4,59,$59.59,1,1.64%,$1.01,$60.60,1,1.64%,$1.01,$61.61
Armstrong Elementary,5/06/2025,10033,Chocolate Chip Cookie (Cookie),0,82,82,82,0,79,79,$0.00,3,3.66%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/06/2025,10044,Soft Pretzel (1 pretzel),1,0,1,17,0,12,12,$0.00,5,29.41%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/06/2025,10067,Roasted Plantains (3 Slices),39,0,39,65,59,0,59,$20.06,6,9.23%,$2.04,$22.10,0,0.00%,$0.00,$22.10
Armstrong Elementary,5/06/2025,20001,1% White Milk (Each),16,0,16,50,25,0,25,$9.00,0,0.00%,$0.00,$9.00,25,50.00%,$9.00,$18.00
Armstrong Elementary,5/06/2025,20002,Fat Free Chocolate Milk (Each),93,0,93,110,96,10,106,$37.10,0,0.00%,$0.00,$37.10,4,3.64%,$1.40,$38.50
Armstrong Elementary,5/06/2025,20011,Cherry Tomatoes (1/4 cup),0,0,0,33,33,0,33,$12.21,0,0.00%,$0.00,$12.21,0,0.00%,$0.00,$12.21
Armstrong Elementary,5/06/2025,20016,String Cheese (Each),0,3,3,4,0,4,4,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Armstrong Elementary,5/06/2025,20028,Lettuce Blend Salad Mix (1/2 cup),53,0,53,70,66,0,66,$5.28,4,5.71%,$0.32,$5.60,0,0.00%,$0.00,$5.60
