school,meal_type,food_item,recommended_quantity
aldrin elementary,Breakfast,Apple Juice (Each),8
aldrin elementary,Breakfast,Orange Tangerine Juice (Each),5
aldrin elementary,Breakfast,1% White Milk (Each),4
aldrin elementary,Breakfast,Mini Maple Pancakes (Package),4
aldrin elementary,Breakfast,Bagel (Bagel),2
aldrin elementary,Breakfast,Banana (Each),1
aldrin elementary,Breakfast,Blueberry Chex Cereal (Each),1
aldrin elementary,Breakfast,Cinnamon Chex Cereal (Each),1
aldrin elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1
aldrin elementary,Breakfast,Cream Cheese (Each),1
aldrin elementary,Breakfast,Fat Free White Milk (Each),1
aldrin elementary,Breakfast,Honey Cheerios Cereal (Each),1
aldrin elementary,Breakfast,Natural Breakfast Syrup (Each),1
aldrin elementary,Breakfast,Red Delicious Apple (Each - serving),1
aldrin elementary,Breakfast,String Cheese (1 Stick),1
annandale high,Breakfast,Apple Juice (Each),30
annandale high,Breakfast,Orange Tangerine Juice (Each),16
annandale high,Breakfast,1% White Milk (Each),14
annandale high,Breakfast,Mini Maple Pancakes (Package),14
annandale high,Breakfast,Bagel (Bagel),7
annandale high,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",5
annandale high,Breakfast,Cream Cheese (Each),5
annandale high,Breakfast,Honey Cheerios Cereal (Each),5
annandale high,Breakfast,Red Delicious Apple (Each - serving),5
annandale high,Breakfast,Blueberry Chex Cereal (Each),4
annandale high,Breakfast,Cinnamon Chex Cereal (Each),4
annandale high,Breakfast,Fat Free White Milk (Each),4
annandale high,Breakfast,Banana (Each),3
annandale high,Breakfast,String Cheese (1 Stick),3
annandale high,Breakfast,Natural Breakfast Syrup (Each),2
annandale high,Breakfast,Natural Grape Jam (Packet),2
annandale high,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
annandale high,Breakfast,Applesauce (1/2 Cup),1
annandale high,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
annandale high,Breakfast,Blueberry Bread (1 square),1
annandale high,Breakfast,Blueberry Muffin Top (Muffin Top),1
annandale high,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
annandale high,Breakfast,Chilled Peaches (1/2 cup (drained)),1
annandale high,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
annandale high,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
annandale high,Breakfast,Mandarin Orange Parfait (Parfait),1
annandale high,Breakfast,Orange (6 Slices per 1/2 cup),1
annandale high,Breakfast,Orange Slices (3 slices per 1/4 cup),1
annandale high,Breakfast,"Parfait, Triple Berry (Parfait)",1
annandale high,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
annandale high,Breakfast,Strawberry Parfait (Parfait),1
annandale high,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
annandale terrace elementary,Breakfast,Apple Juice (Each),27
annandale terrace elementary,Breakfast,Orange Tangerine Juice (Each),15
annandale terrace elementary,Breakfast,Mini Maple Pancakes (Package),13
annandale terrace elementary,Breakfast,1% White Milk (Each),12
annandale terrace elementary,Breakfast,Bagel (Bagel),6
annandale terrace elementary,Breakfast,Cream Cheese (Each),5
annandale terrace elementary,Breakfast,Honey Cheerios Cereal (Each),5
annandale terrace elementary,Breakfast,Cinnamon Chex Cereal (Each),4
annandale terrace elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",4
annandale terrace elementary,Breakfast,Red Delicious Apple (Each - serving),4
annandale terrace elementary,Breakfast,Banana (Each),3
annandale terrace elementary,Breakfast,Blueberry Chex Cereal (Each),3
annandale terrace elementary,Breakfast,Fat Free White Milk (Each),3
annandale terrace elementary,Breakfast,String Cheese (1 Stick),3
annandale terrace elementary,Breakfast,Natural Breakfast Syrup (Each),2
annandale terrace elementary,Breakfast,Natural Grape Jam (Packet),2
annandale terrace elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
annandale terrace elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
annandale terrace elementary,Breakfast,Blueberry Bread (1 square),1
annandale terrace elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
annandale terrace elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
annandale terrace elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
annandale terrace elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
annandale terrace elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
annandale terrace elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
annandale terrace elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
annandale terrace elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
annandale terrace elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
annandale terrace elementary,Breakfast,Strawberry Parfait (Parfait),1
annandale terrace elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
armstrong elementary,Breakfast,Apple Juice (Each),6
armstrong elementary,Breakfast,1% White Milk (Each),3
armstrong elementary,Breakfast,Mini Maple Pancakes (Package),3
armstrong elementary,Breakfast,Orange Tangerine Juice (Each),3
armstrong elementary,Breakfast,Bagel (Bagel),1
armstrong elementary,Breakfast,Banana (Each),1
armstrong elementary,Breakfast,Blueberry Chex Cereal (Each),1
armstrong elementary,Breakfast,Cinnamon Chex Cereal (Each),1
armstrong elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1
armstrong elementary,Breakfast,Cream Cheese (Each),1
armstrong elementary,Breakfast,Fat Free White Milk (Each),1
armstrong elementary,Breakfast,Honey Cheerios Cereal (Each),1
armstrong elementary,Breakfast,Red Delicious Apple (Each - serving),1
armstrong elementary,Breakfast,String Cheese (1 Stick),1
baileys lower elementary,Breakfast,Apple Juice (Each),51
baileys lower elementary,Breakfast,Orange Tangerine Juice (Each),28
baileys lower elementary,Breakfast,Mini Maple Pancakes (Package),24
baileys lower elementary,Breakfast,1% White Milk (Each),23
baileys lower elementary,Breakfast,Bagel (Bagel),11
baileys lower elementary,Breakfast,Cream Cheese (Each),9
baileys lower elementary,Breakfast,Honey Cheerios Cereal (Each),9
baileys lower elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",8
baileys lower elementary,Breakfast,Red Delicious Apple (Each - serving),8
baileys lower elementary,Breakfast,Cinnamon Chex Cereal (Each),7
baileys lower elementary,Breakfast,Banana (Each),6
baileys lower elementary,Breakfast,Blueberry Chex Cereal (Each),6
baileys lower elementary,Breakfast,Fat Free White Milk (Each),6
baileys lower elementary,Breakfast,String Cheese (1 Stick),6
baileys lower elementary,Breakfast,Natural Breakfast Syrup (Each),4
baileys lower elementary,Breakfast,Natural Grape Jam (Packet),3
baileys lower elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),2
baileys lower elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",2
baileys lower elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),2
baileys lower elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),2
baileys lower elementary,Breakfast,Mandarin Orange Parfait (Parfait),2
baileys lower elementary,Breakfast,Orange (6 Slices per 1/2 cup),2
baileys lower elementary,Breakfast,Strawberry Parfait (Parfait),2
baileys lower elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),2
baileys lower elementary,Breakfast,Applesauce (1/2 Cup),1
baileys lower elementary,Breakfast,Blueberry Bread (1 square),1
baileys lower elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
baileys lower elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
baileys lower elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),1
baileys lower elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
baileys lower elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
baileys lower elementary,Breakfast,Golden Delicious Apple (Each),1
baileys lower elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
baileys lower elementary,Breakfast,"Parfait, Triple Berry (Parfait)",1
baileys lower elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
baileys upper elementary,Breakfast,Apple Juice (Each),13
baileys upper elementary,Breakfast,Orange Tangerine Juice (Each),7
baileys upper elementary,Breakfast,1% White Milk (Each),6
baileys upper elementary,Breakfast,Mini Maple Pancakes (Package),6
baileys upper elementary,Breakfast,Bagel (Bagel),3
baileys upper elementary,Breakfast,Blueberry Chex Cereal (Each),2
baileys upper elementary,Breakfast,Cinnamon Chex Cereal (Each),2
baileys upper elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",2
baileys upper elementary,Breakfast,Cream Cheese (Each),2
baileys upper elementary,Breakfast,Fat Free White Milk (Each),2
baileys upper elementary,Breakfast,Honey Cheerios Cereal (Each),2
baileys upper elementary,Breakfast,Red Delicious Apple (Each - serving),2
baileys upper elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
baileys upper elementary,Breakfast,Banana (Each),1
baileys upper elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
baileys upper elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
baileys upper elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
baileys upper elementary,Breakfast,Natural Breakfast Syrup (Each),1
baileys upper elementary,Breakfast,Natural Grape Jam (Packet),1
baileys upper elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
baileys upper elementary,Breakfast,String Cheese (1 Stick),1
beech tree elementary,Breakfast,Apple Juice (Each),16
beech tree elementary,Breakfast,Orange Tangerine Juice (Each),8
beech tree elementary,Breakfast,1% White Milk (Each),7
beech tree elementary,Breakfast,Mini Maple Pancakes (Package),7
beech tree elementary,Breakfast,Bagel (Bagel),3
beech tree elementary,Breakfast,Cream Cheese (Each),3
beech tree elementary,Breakfast,Honey Cheerios Cereal (Each),3
beech tree elementary,Breakfast,Red Delicious Apple (Each - serving),3
beech tree elementary,Breakfast,Banana (Each),2
beech tree elementary,Breakfast,Blueberry Chex Cereal (Each),2
beech tree elementary,Breakfast,Cinnamon Chex Cereal (Each),2
beech tree elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",2
beech tree elementary,Breakfast,Fat Free White Milk (Each),2
beech tree elementary,Breakfast,String Cheese (1 Stick),2
beech tree elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
beech tree elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
beech tree elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
beech tree elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
beech tree elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
beech tree elementary,Breakfast,Natural Breakfast Syrup (Each),1
beech tree elementary,Breakfast,Natural Grape Jam (Packet),1
beech tree elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
beech tree elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
belle view elementary,Breakfast,Apple Juice (Each),4
belle view elementary,Breakfast,1% White Milk (Each),2
belle view elementary,Breakfast,Mini Maple Pancakes (Package),2
belle view elementary,Breakfast,Orange Tangerine Juice (Each),2
belle view elementary,Breakfast,Bagel (Bagel),1
belle view elementary,Breakfast,Blueberry Chex Cereal (Each),1
belle view elementary,Breakfast,Cinnamon Chex Cereal (Each),1
belle view elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1
belle view elementary,Breakfast,Cream Cheese (Each),1
belle view elementary,Breakfast,Fat Free White Milk (Each),1
belle view elementary,Breakfast,Honey Cheerios Cereal (Each),1
belle view elementary,Breakfast,Red Delicious Apple (Each - serving),1
belvedere elementary,Breakfast,Apple Juice (Each),19
belvedere elementary,Breakfast,Orange Tangerine Juice (Each),10
belvedere elementary,Breakfast,1% White Milk (Each),9
belvedere elementary,Breakfast,Mini Maple Pancakes (Package),9
belvedere elementary,Breakfast,Bagel (Bagel),4
belvedere elementary,Breakfast,Cinnamon Chex Cereal (Each),3
belvedere elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",3
belvedere elementary,Breakfast,Cream Cheese (Each),3
belvedere elementary,Breakfast,Honey Cheerios Cereal (Each),3
belvedere elementary,Breakfast,Red Delicious Apple (Each - serving),3
belvedere elementary,Breakfast,Banana (Each),2
belvedere elementary,Breakfast,Blueberry Chex Cereal (Each),2
belvedere elementary,Breakfast,Fat Free White Milk (Each),2
belvedere elementary,Breakfast,Natural Breakfast Syrup (Each),2
belvedere elementary,Breakfast,String Cheese (1 Stick),2
belvedere elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
belvedere elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
belvedere elementary,Breakfast,Blueberry Bread (1 square),1
belvedere elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
belvedere elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
belvedere elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
belvedere elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
belvedere elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
belvedere elementary,Breakfast,Natural Grape Jam (Packet),1
belvedere elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
belvedere elementary,Breakfast,Strawberry Parfait (Parfait),1
belvedere elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
bonnie brae elementary,Breakfast,Apple Juice (Each),27
bonnie brae elementary,Breakfast,Orange Tangerine Juice (Each),14
bonnie brae elementary,Breakfast,1% White Milk (Each),12
bonnie brae elementary,Breakfast,Mini Maple Pancakes (Package),12
bonnie brae elementary,Breakfast,Bagel (Bagel),6
bonnie brae elementary,Breakfast,Cream Cheese (Each),5
bonnie brae elementary,Breakfast,Honey Cheerios Cereal (Each),5
bonnie brae elementary,Breakfast,Cinnamon Chex Cereal (Each),4
bonnie brae elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",4
bonnie brae elementary,Breakfast,Red Delicious Apple (Each - serving),4
bonnie brae elementary,Breakfast,Banana (Each),3
bonnie brae elementary,Breakfast,Blueberry Chex Cereal (Each),3
bonnie brae elementary,Breakfast,Fat Free White Milk (Each),3
bonnie brae elementary,Breakfast,String Cheese (1 Stick),3
bonnie brae elementary,Breakfast,Natural Breakfast Syrup (Each),2
bonnie brae elementary,Breakfast,Natural Grape Jam (Packet),2
bonnie brae elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
bonnie brae elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
bonnie brae elementary,Breakfast,Blueberry Bread (1 square),1
bonnie brae elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
bonnie brae elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
bonnie brae elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
bonnie brae elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
bonnie brae elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
bonnie brae elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
bonnie brae elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
bonnie brae elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
bonnie brae elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
bonnie brae elementary,Breakfast,Strawberry Parfait (Parfait),1
bonnie brae elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
braddock elementary,Breakfast,Apple Juice (Each),37
braddock elementary,Breakfast,Orange Tangerine Juice (Each),20
braddock elementary,Breakfast,1% White Milk (Each),17
braddock elementary,Breakfast,Mini Maple Pancakes (Package),17
braddock elementary,Breakfast,Bagel (Bagel),8
braddock elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",6
braddock elementary,Breakfast,Cream Cheese (Each),6
braddock elementary,Breakfast,Honey Cheerios Cereal (Each),6
braddock elementary,Breakfast,Red Delicious Apple (Each - serving),6
braddock elementary,Breakfast,Cinnamon Chex Cereal (Each),5
braddock elementary,Breakfast,Banana (Each),4
braddock elementary,Breakfast,Blueberry Chex Cereal (Each),4
braddock elementary,Breakfast,Fat Free White Milk (Each),4
braddock elementary,Breakfast,String Cheese (1 Stick),4
braddock elementary,Breakfast,Natural Breakfast Syrup (Each),3
braddock elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",2
braddock elementary,Breakfast,Mandarin Orange Parfait (Parfait),2
braddock elementary,Breakfast,Natural Grape Jam (Packet),2
braddock elementary,Breakfast,Orange (6 Slices per 1/2 cup),2
braddock elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
braddock elementary,Breakfast,Applesauce (1/2 Cup),1
braddock elementary,Breakfast,Blueberry Bread (1 square),1
braddock elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
braddock elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
braddock elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
braddock elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
braddock elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
braddock elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
braddock elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
braddock elementary,Breakfast,"Parfait, Triple Berry (Parfait)",1
braddock elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
braddock elementary,Breakfast,Strawberry Parfait (Parfait),1
braddock elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
bren mar park elementary,Breakfast,Apple Juice (Each),19
bren mar park elementary,Breakfast,Orange Tangerine Juice (Each),10
bren mar park elementary,Breakfast,1% White Milk (Each),9
bren mar park elementary,Breakfast,Mini Maple Pancakes (Package),9
bren mar park elementary,Breakfast,Bagel (Bagel),4
bren mar park elementary,Breakfast,Cinnamon Chex Cereal (Each),3
bren mar park elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",3
bren mar park elementary,Breakfast,Cream Cheese (Each),3
bren mar park elementary,Breakfast,Honey Cheerios Cereal (Each),3
bren mar park elementary,Breakfast,Red Delicious Apple (Each - serving),3
bren mar park elementary,Breakfast,Banana (Each),2
bren mar park elementary,Breakfast,Blueberry Chex Cereal (Each),2
bren mar park elementary,Breakfast,Fat Free White Milk (Each),2
bren mar park elementary,Breakfast,String Cheese (1 Stick),2
bren mar park elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
bren mar park elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
bren mar park elementary,Breakfast,Blueberry Bread (1 square),1
bren mar park elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
bren mar park elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
bren mar park elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
bren mar park elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
bren mar park elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
bren mar park elementary,Breakfast,Natural Breakfast Syrup (Each),1
bren mar park elementary,Breakfast,Natural Grape Jam (Packet),1
bren mar park elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
bren mar park elementary,Breakfast,Strawberry Parfait (Parfait),1
bren mar park elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
brookfield elementary,Breakfast,Apple Juice (Each),16
brookfield elementary,Breakfast,Orange Tangerine Juice (Each),8
brookfield elementary,Breakfast,1% White Milk (Each),7
brookfield elementary,Breakfast,Mini Maple Pancakes (Package),7
brookfield elementary,Breakfast,Bagel (Bagel),3
brookfield elementary,Breakfast,Cream Cheese (Each),3
brookfield elementary,Breakfast,Honey Cheerios Cereal (Each),3
brookfield elementary,Breakfast,Red Delicious Apple (Each - serving),3
brookfield elementary,Breakfast,Banana (Each),2
brookfield elementary,Breakfast,Blueberry Chex Cereal (Each),2
brookfield elementary,Breakfast,Cinnamon Chex Cereal (Each),2
brookfield elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",2
brookfield elementary,Breakfast,Fat Free White Milk (Each),2
brookfield elementary,Breakfast,String Cheese (1 Stick),2
brookfield elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
brookfield elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
brookfield elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
brookfield elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
brookfield elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
brookfield elementary,Breakfast,Natural Breakfast Syrup (Each),1
brookfield elementary,Breakfast,Natural Grape Jam (Packet),1
brookfield elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
brookfield elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
bucknell elementary,Breakfast,Apple Juice (Each),33
bucknell elementary,Breakfast,Orange Tangerine Juice (Each),18
bucknell elementary,Breakfast,1% White Milk (Each),15
bucknell elementary,Breakfast,Mini Maple Pancakes (Package),15
bucknell elementary,Breakfast,Bagel (Bagel),7
bucknell elementary,Breakfast,Cream Cheese (Each),6
bucknell elementary,Breakfast,Honey Cheerios Cereal (Each),6
bucknell elementary,Breakfast,Cinnamon Chex Cereal (Each),5
bucknell elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",5
bucknell elementary,Breakfast,Red Delicious Apple (Each - serving),5
bucknell elementary,Breakfast,Banana (Each),4
bucknell elementary,Breakfast,Blueberry Chex Cereal (Each),4
bucknell elementary,Breakfast,Fat Free White Milk (Each),4
bucknell elementary,Breakfast,String Cheese (1 Stick),4
bucknell elementary,Breakfast,Natural Breakfast Syrup (Each),3
bucknell elementary,Breakfast,Natural Grape Jam (Packet),2
bucknell elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
bucknell elementary,Breakfast,Applesauce (1/2 Cup),1
bucknell elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
bucknell elementary,Breakfast,Blueberry Bread (1 square),1
bucknell elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
bucknell elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
bucknell elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
bucknell elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
bucknell elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
bucknell elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
bucknell elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
bucknell elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
bucknell elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
bucknell elementary,Breakfast,"Parfait, Triple Berry (Parfait)",1
bucknell elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
bucknell elementary,Breakfast,Strawberry Parfait (Parfait),1
bucknell elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
bull run elementary,Breakfast,Apple Juice (Each),14
bull run elementary,Breakfast,Orange Tangerine Juice (Each),7
bull run elementary,Breakfast,1% White Milk (Each),6
bull run elementary,Breakfast,Mini Maple Pancakes (Package),6
bull run elementary,Breakfast,Bagel (Bagel),3
bull run elementary,Breakfast,Banana (Each),2
bull run elementary,Breakfast,Blueberry Chex Cereal (Each),2
bull run elementary,Breakfast,Cinnamon Chex Cereal (Each),2
bull run elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",2
bull run elementary,Breakfast,Cream Cheese (Each),2
bull run elementary,Breakfast,Fat Free White Milk (Each),2
bull run elementary,Breakfast,Honey Cheerios Cereal (Each),2
bull run elementary,Breakfast,Red Delicious Apple (Each - serving),2
bull run elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
bull run elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
bull run elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
bull run elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
bull run elementary,Breakfast,Natural Breakfast Syrup (Each),1
bull run elementary,Breakfast,Natural Grape Jam (Packet),1
bull run elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
bull run elementary,Breakfast,String Cheese (1 Stick),1
bush hill elementary,Breakfast,Apple Juice (Each),6
bush hill elementary,Breakfast,1% White Milk (Each),3
bush hill elementary,Breakfast,Mini Maple Pancakes (Package),3
bush hill elementary,Breakfast,Orange Tangerine Juice (Each),3
bush hill elementary,Breakfast,Bagel (Bagel),1
bush hill elementary,Breakfast,Banana (Each),1
bush hill elementary,Breakfast,Blueberry Chex Cereal (Each),1
bush hill elementary,Breakfast,Cinnamon Chex Cereal (Each),1
bush hill elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1
bush hill elementary,Breakfast,Cream Cheese (Each),1
bush hill elementary,Breakfast,Fat Free White Milk (Each),1
bush hill elementary,Breakfast,Honey Cheerios Cereal (Each),1
bush hill elementary,Breakfast,Red Delicious Apple (Each - serving),1
bush hill elementary,Breakfast,String Cheese (1 Stick),1
camelot elementary,Breakfast,Apple Juice (Each),15
camelot elementary,Breakfast,Orange Tangerine Juice (Each),8
camelot elementary,Breakfast,1% White Milk (Each),7
camelot elementary,Breakfast,Mini Maple Pancakes (Package),7
camelot elementary,Breakfast,Bagel (Bagel),3
camelot elementary,Breakfast,Cream Cheese (Each),3
camelot elementary,Breakfast,Honey Cheerios Cereal (Each),3
camelot elementary,Breakfast,Banana (Each),2
camelot elementary,Breakfast,Blueberry Chex Cereal (Each),2
camelot elementary,Breakfast,Cinnamon Chex Cereal (Each),2
camelot elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",2
camelot elementary,Breakfast,Fat Free White Milk (Each),2
camelot elementary,Breakfast,Red Delicious Apple (Each - serving),2
camelot elementary,Breakfast,String Cheese (1 Stick),2
camelot elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
camelot elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
camelot elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
camelot elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
camelot elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
camelot elementary,Breakfast,Natural Breakfast Syrup (Each),1
camelot elementary,Breakfast,Natural Grape Jam (Packet),1
camelot elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
cameron elementary,Breakfast,Apple Juice (Each),23
cameron elementary,Breakfast,Orange Tangerine Juice (Each),13
cameron elementary,Breakfast,1% White Milk (Each),11
cameron elementary,Breakfast,Mini Maple Pancakes (Package),11
cameron elementary,Breakfast,Bagel (Bagel),5
cameron elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",4
cameron elementary,Breakfast,Cream Cheese (Each),4
