school_name,name,total_offered,total_left_over,net_consumption_rate
Eagle View Elementary,Egg and American Cheese on Biscuit (Sandwich),30,8,73.33333333333333
Eagle View Elementary,Peach Parfait (Parfait),71,21,70.4225352112676
Eagle View Elementary,Orange Flavored Dried Cranberries (2 Eaches),49,15,69.38775510204081
Eagle View Elementary,Cinnamon Chex Cereal (Each),392,141,64.03061224489795
Eagle View Elementary,Mandarin Orange Parfait (Parfait),183,74,59.56284153005464
Eagle View Elementary,Red Delicious Apple (Each - serving),139,77,44.60431654676259
Edison High,Blueberry Muffin Top (Muffin Top),65,0,100.0
Edison High,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",21,0,100.0
Edison High,Egg and American Cheese on Biscuit (Sandwich),50,0,100.0
Edison High,Honey Cheerios Cereal (Each),1,0,100.0
Edison High,Mandarin Orange Parfait (Parfait),9,0,100.0
Edison High,Strawberry Parfait (Parfait),1,0,100.0
Edison High,String Cheese (1 Stick),65,0,100.0
Edison High,Mini Maple Pancakes (Package),114,7,93.85964912280701
Edison High,Turkey Sausage Breakfast Biscuit (Sandwich),47,3,93.61702127659575
Edison High,Apple Juice (Each),241,16,93.3609958506224
Edison High,Biscuit (Biscuit),60,4,93.33333333333333
Edison High,Banana (Each),68,20,70.58823529411765
Edison High,Apple Berry Smoothie (8oz portion),29,10,65.51724137931035
Edison High,Orange Tangerine Juice (Each),266,104,60.902255639097746
Edison High,Natural Grape Jam (Packet),125,49,60.8
Edison High,1% White Milk (Each),219,96,56.16438356164384
Edison High,Natural Breakfast Syrup (Each),100,50,50.0
Edison High,Red Delicious Apple (Each - serving),207,113,45.410628019323674
Edison High,Fat Free White Milk (Each),190,118,37.89473684210527
FALLS CHURCH HS,Egg and American Cheese on Bagel (Sandwich),296,0,100.0
FALLS CHURCH HS,Egg and American Cheese on Biscuit (Sandwich),65,0,100.0
FALLS CHURCH HS,Strawberry Parfait (Parfait),369,0,100.0
FALLS CHURCH HS,"Parfait, Triple Berry (Parfait)",834,12,98.56115107913669
FALLS CHURCH HS,Mandarin Orange Parfait (Parfait),737,11,98.50746268656717
FALLS CHURCH HS,Turkey Sausage Breakfast Biscuit (Sandwich),220,4,98.18181818181819
FALLS CHURCH HS,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",159,4,97.48427672955975
FALLS CHURCH HS,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1481,76,94.86833220796758
FALLS CHURCH HS,Blueberry Muffin Top (Muffin Top),109,6,94.4954128440367
FALLS CHURCH HS,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1890,199,89.47089947089947
FALLS CHURCH HS,Apple Juice (Each),18860,2260,88.01696712619301
FALLS CHURCH HS,Blueberry Chex Cereal (Each),310,41,86.7741935483871
FALLS CHURCH HS,Honey Cheerios Cereal (Each),1484,240,83.82749326145552
FALLS CHURCH HS,Cinnamon Chex Cereal (Each),517,86,83.36557059961315
FALLS CHURCH HS,Bagel (Bagel),7932,1413,82.18608169440242
FALLS CHURCH HS,Red Delicious Apple (Each - serving),1882,351,81.34962805526035
FALLS CHURCH HS,Cream Cheese (Each),4838,998,79.37164117403886
FALLS CHURCH HS,Natural Breakfast Syrup (Each),3504,723,79.36643835616438
FALLS CHURCH HS,Mini Maple Pancakes (Package),6389,1330,79.18297073094381
FALLS CHURCH HS,Natural Grape Jam (Packet),1422,351,75.31645569620254
FALLS CHURCH HS,Natural Blackberry Jam (Packet),494,125,74.69635627530364
FALLS CHURCH HS,1% White Milk (Each),2850,1013,64.45614035087719
FALLS CHURCH HS,Fat Free Unflavored Shelf-Stable Milk (Each),697,263,62.26685796269727
FALLS CHURCH HS,Orange Tangerine Juice (Each),4772,1996,58.17267393126572
FALLS CHURCH HS,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",100,50,50.0
FALLS CHURCH HS,Fat Free White Milk (Each),677,341,49.63072378138848
Fairfax High,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),276,0,100.0
Fairfax High,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",144,0,100.0
Fairfax High,Chicken & Biscuit Sandwich (Sandwich),93,0,100.0
Fairfax High,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",120,0,100.0
Fairfax High,Turkey Sausage Breakfast Biscuit (Sandwich),108,0,100.0
Fairfax High,Apple Juice (Each),2910,95,96.73539518900344
Fairfax High,Cinnamon Chex Cereal (Each),372,26,93.01075268817203
Fairfax High,Egg and American Cheese on Biscuit (Sandwich),94,7,92.5531914893617
Fairfax High,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",613,48,92.16965742251223
Fairfax High,Egg and American Cheese on Bagel (Sandwich),76,7,90.78947368421053
Fairfax High,Honey Cheerios Cereal (Each),453,44,90.28697571743929
Fairfax High,Bagel (Bagel),697,71,89.81348637015782
Fairfax High,Orange Tangerine Juice (Each),1207,138,88.56669428334715
Fairfax High,Mandarin Orange Parfait (Parfait),242,31,87.19008264462809
Fairfax High,Mini Maple Pancakes (Package),1824,239,86.89692982456141
Fairfax High,Cream Cheese (Each),495,66,86.66666666666667
Fairfax High,Strawberry Parfait (Parfait),178,24,86.51685393258427
Fairfax High,Orange (6 Slices per 1/2 cup),47,7,85.1063829787234
Fairfax High,Red Delicious Apple (Each - serving),387,60,84.49612403100775
Fairfax High,Blueberry Chex Cereal (Each),336,60,82.14285714285714
Fairfax High,Natural Breakfast Syrup (Each),230,47,79.56521739130434
Fairfax High,Banana (Each),154,33,78.57142857142857
Fairfax High,Bottled Water (Bottle),180,47,73.88888888888889
Fairfax High,Assorted Craisins (Packet),265,70,73.58490566037736
Fairfax High,Biscuit (Biscuit),24,8,66.66666666666666
Fairfax High,String Cheese (1 Stick),30,10,66.66666666666666
Fairfax High,Natural Grape Jam (Packet),278,121,56.4748201438849
Fairfax High,1% White Milk (Each),1116,519,53.494623655913976
Fairfax High,Orange (1/4 cup),20,12,40.0
Fairfax High,Fat Free White Milk (Each),768,528,31.25
Fairfax Villa Elementary,Pumpkin Bread (1 square),15,0,100.0
Fairfax Villa Elementary,Blueberry Muffin Top (Muffin Top),75,1,98.66666666666667
Fairfax Villa Elementary,Cream Cheese (Each),346,11,96.82080924855492
Fairfax Villa Elementary,Bagel (Bagel),265,10,96.22641509433963
Fairfax Villa Elementary,Blueberry Bread (1 square),130,6,95.38461538461539
Fairfax Villa Elementary,Mini Maple Pancakes (Package),902,45,95.0110864745011
Fairfax Villa Elementary,String Cheese (1 Stick),399,25,93.734335839599
Fairfax Villa Elementary,Apple Juice (Each),1562,122,92.18950064020487
Fairfax Villa Elementary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",194,18,90.72164948453609
Fairfax Villa Elementary,Orange Tangerine Juice (Each),865,109,87.39884393063583
Fairfax Villa Elementary,Blueberry Chex Cereal (Each),148,21,85.8108108108108
Fairfax Villa Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),34,5,85.29411764705883
Fairfax Villa Elementary,1% White Milk (Each),632,99,84.33544303797468
Fairfax Villa Elementary,Honey Cheerios Cereal (Each),234,38,83.76068376068376
Fairfax Villa Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",234,43,81.62393162393163
Fairfax Villa Elementary,Cinnamon Chex Cereal (Each),86,18,79.06976744186046
Fairfax Villa Elementary,Egg and American Cheese on Biscuit (Sandwich),43,9,79.06976744186046
Fairfax Villa Elementary,Chicken & Biscuit Sandwich (Sandwich),105,22,79.04761904761905
Fairfax Villa Elementary,Banana (Each),75,20,73.33333333333333
Fairfax Villa Elementary,Egg and American Cheese on Bagel (Sandwich),10,3,70.0
Fairfax Villa Elementary,Gala Apple (Each),15,5,66.66666666666666
Fairfax Villa Elementary,Fat Free White Milk (Each),217,73,66.3594470046083
Fairfax Villa Elementary,Mandarin Orange Parfait (Parfait),61,22,63.934426229508205
Fairfax Villa Elementary,Red Delicious Apple (Each - serving),196,81,58.673469387755105
Fairfax Villa Elementary,Strawberry Parfait (Parfait),37,16,56.75675675675676
Fairfax Villa Elementary,Golden Delicious Apple (Each),35,17,51.42857142857142
Fairfax Villa Elementary,Biscuit (Biscuit),6,4,33.33333333333333
Fairfax Villa Elementary,Natural Grape Jam (Packet),6,4,33.33333333333333
Fairfax Villa Elementary,Applesauce (1/2 Cup),0,0,0.0
Fairfax Villa Elementary,Chilled Peaches (1/2 cup (drained)),0,0,0.0
Fairfax Villa Elementary,Chilled Pineapple (1/2 cup),0,0,0.0
Fairfax Villa Elementary,Orange Slices (3 slices per 1/4 cup),0,0,0.0
Fairfax Villa Elementary,Orange Slices (6 Slices per 1/2 cup),0,0,0.0
Fairhill Elementary,"Apple, Slices, IW - ER Supper Only (Each)",44,0,100.0
Fairhill Elementary,Applesauce (1/2 Cup),70,0,100.0
Fairhill Elementary,Biscuit (Biscuit),2,0,100.0
Fairhill Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),17,0,100.0
Fairhill Elementary,Chilled Peaches (1/2 cup (drained)),135,0,100.0
Fairhill Elementary,Chilled Pineapple (1/2 cup),45,0,100.0
Fairhill Elementary,"Lactose Free, White Milk (Each)",17,0,100.0
Fairhill Elementary,Natural Blackberry Jam (Packet),6,0,100.0
Fairhill Elementary,Orange (1/4 cup),22,0,100.0
Fairhill Elementary,Orange Slices (3 slices per 1/4 cup),92,0,100.0
Fairhill Elementary,Natural Grape Jam (Packet),146,1,99.31506849315068
Fairhill Elementary,Cream Cheese (Each),129,1,99.2248062015504
Fairhill Elementary,Banana (Each),167,2,98.80239520958084
Fairhill Elementary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",80,1,98.75
Fairhill Elementary,Honey Cheerios Cereal (Each),301,10,96.67774086378738
Fairhill Elementary,Egg and American Cheese on Bagel (Sandwich),50,2,96.0
Fairhill Elementary,Mini Maple Pancakes (Package),550,30,94.54545454545455
Fairhill Elementary,String Cheese (1 Stick),236,16,93.22033898305084
Fairhill Elementary,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),190,15,92.10526315789474
Fairhill Elementary,Egg and American Cheese on English Muffin (Sandwich),58,5,91.37931034482759
Fairhill Elementary,Bagel (Bagel),196,17,91.3265306122449
Fairhill Elementary,Chicken & Biscuit Sandwich (Sandwich),33,3,90.9090909090909
Fairhill Elementary,Cinnamon Chex Cereal (Each),185,23,87.56756756756758
Fairhill Elementary,Apple Juice (Each),835,144,82.75449101796407
Fairhill Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",75,13,82.66666666666667
Fairhill Elementary,Egg and American Cheese on Biscuit (Sandwich),101,19,81.1881188118812
Fairhill Elementary,Blueberry Chex Cereal (Each),340,68,80.0
Fairhill Elementary,1% White Milk (Each),1293,384,70.30162412993039
Fairhill Elementary,Orange Tangerine Juice (Each),913,296,67.57940854326397
Fairhill Elementary,IW Applesauce Cup (Each),26,9,65.38461538461539
Fairhill Elementary,Mandarin Orange Parfait (Parfait),40,14,65.0
Fairhill Elementary,Blueberry Muffin Top (Muffin Top),10,4,60.0
Fairhill Elementary,"Parfait, Triple Berry (Parfait)",10,4,60.0
Fairhill Elementary,Red Delicious Apple (Each - serving),345,148,57.10144927536231
Fairhill Elementary,Blueberry Parfait (Parfait),15,9,40.0
Fairhill Elementary,Strawberry Parfait (Parfait),46,29,36.95652173913043
Fairhill Elementary,Fat Free White Milk (Each),699,468,33.047210300429185
Fairhill Elementary,Orange (6 Slices per 1/2 cup),0,0,0.0
Fairview Elementary,Apple Juice (Each),1016,0,100.0
Fairview Elementary,Bottled Water (Bottle),15,0,100.0
Fairview Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",130,0,100.0
Fairview Elementary,Mini Maple Waffles (Package),70,0,100.0
Fairview Elementary,Cinnamon Chex Cereal (Each),94,1,98.93617021276596
Fairview Elementary,Blueberry Chex Cereal (Each),184,2,98.91304347826086
Fairview Elementary,Orange Tangerine Juice (Each),1924,25,98.70062370062371
Fairview Elementary,Honey Cheerios Cereal (Each),125,2,98.4
Fairview Elementary,Mini Maple Pancakes (Package),1498,86,94.25901201602136
Fairview Elementary,Bagel (Bagel),332,23,93.07228915662651
Fairview Elementary,Cream Cheese (Each),266,27,89.84962406015038
Fairview Elementary,Natural Breakfast Syrup (Each),463,53,88.55291576673866
Fairview Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),53,9,83.01886792452831
Fairview Elementary,Blueberry Bread (1 square),22,4,81.81818181818183
Fairview Elementary,Strawberry Parfait (Parfait),49,9,81.63265306122449
Fairview Elementary,Turkey & Cheese on Biscuit (Sandwich),5,1,80.0
Fairview Elementary,1% White Milk (Each),258,61,76.35658914728683
Fairview Elementary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",89,24,73.03370786516854
Fairview Elementary,String Cheese (1 Stick),126,35,72.22222222222221
Fairview Elementary,Apple Slices (3 slices per 1/4 cup),69,20,71.01449275362319
Fairview Elementary,Chicken & Biscuit Sandwich (Sandwich),95,32,66.3157894736842
Fairview Elementary,Natural Grape Jam (Packet),133,53,60.150375939849624
Fairview Elementary,Blueberry Bread (1oz Grain (1/64 Baked Pan)),15,7,53.333333333333336
Fairview Elementary,Banana (Each),68,34,50.0
Fairview Elementary,Egg and American Cheese on Biscuit (Sandwich),60,34,43.333333333333336
Fairview Elementary,Red Delicious Apple (Each - serving),72,41,43.05555555555556
Fairview Elementary,Gala Apple (Each),12,7,41.66666666666667
Fairview Elementary,Fat Free White Milk (Each),181,123,32.04419889502763
Fairview Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",24,19,20.833333333333336
Fairview Elementary,Biscuit (Biscuit),1,1,0.0
Flint Hill Elementary,"-Peas and Diced Carrots, Frozen (1/2 cup)",2,0,100.0
Flint Hill Elementary,1% Unflavored Shelf-Stable Milk (Each),25,0,100.0
Flint Hill Elementary,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),68,0,100.0
Flint Hill Elementary,Bagel (Bagel),70,0,100.0
Flint Hill Elementary,Blueberry Bread (1oz Grain (1/64 Baked Pan)),47,0,100.0
Flint Hill Elementary,Blueberry Chex Cereal (Each),63,0,100.0
Flint Hill Elementary,Blueberry Muffin Top (Muffin Top),14,0,100.0
Flint Hill Elementary,Bottled Water (Bottle),9,0,100.0
Flint Hill Elementary,Chicken & Biscuit Sandwich (Sandwich),8,0,100.0
Flint Hill Elementary,Cinnamon Chex Cereal (Each),40,0,100.0
Flint Hill Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",218,0,100.0
Flint Hill Elementary,Cream Cheese (Each),60,0,100.0
Flint Hill Elementary,Egg and American Cheese on Biscuit (Sandwich),9,0,100.0
Flint Hill Elementary,Honey Cheerios Cereal (Each),163,0,100.0
Flint Hill Elementary,Maple Belgian Waffle (Waffle),17,0,100.0
Flint Hill Elementary,Mini Maple Pancakes (Package),155,0,100.0
Flint Hill Elementary,Mini Maple Waffles (Package),15,0,100.0
Flint Hill Elementary,Natural Breakfast Syrup (Each),52,0,100.0
Flint Hill Elementary,Natural Grape Jam (Packet),129,0,100.0
Flint Hill Elementary,Egg and American Cheese on English Muffin (Sandwich),29,2,93.10344827586206
Flint Hill Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",43,3,93.02325581395348
Flint Hill Elementary,1% White Milk (Each),224,19,91.51785714285714
Flint Hill Elementary,Apple Juice (Each),740,83,88.78378378378379
Flint Hill Elementary,Banana (Each),23,4,82.6086956521739
Flint Hill Elementary,Red Delicious Apple (Each - serving),160,50,68.75
Flint Hill Elementary,Mandarin Orange Parfait (Parfait),12,4,66.66666666666666
Flint Hill Elementary,Orange (6 Slices per 1/2 cup),92,34,63.04347826086957
Flint Hill Elementary,"Parfait, Triple Berry (Parfait)",21,8,61.904761904761905
Flint Hill Elementary,String Cheese (1 Stick),83,36,56.62650602409639
Flint Hill Elementary,Apple Slices (3 slices per 1/4 cup),23,12,47.82608695652174
Flint Hill Elementary,Orange Tangerine Juice (Each),717,386,46.16457461645746
Flint Hill Elementary,Orange (Each - serving),9,6,33.33333333333333
Flint Hill Elementary,Fat Free White Milk (Each),0,0,0.0
Flint Hill Elementary,Strawberry Parfait (Parfait),0,0,0.0
Flint Hill Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),2,2,0.0
Floris Elementary,Bagel (Bagel),80,0,100.0
Floris Elementary,Biscuit (Biscuit),15,0,100.0
Floris Elementary,Egg and American Cheese on Bagel (Sandwich),55,0,100.0
Floris Elementary,Egg and American Cheese on Biscuit (Sandwich),20,0,100.0
Floris Elementary,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",64,0,100.0
Floris Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),30,0,100.0
Floris Elementary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",192,13,93.22916666666666
Floris Elementary,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),128,11,91.40625
Floris Elementary,Mini Maple Pancakes (Package),642,62,90.34267912772586
Floris Elementary,Cream Cheese (Each),95,10,89.47368421052632
Floris Elementary,Apple Juice (Each),2304,542,76.47569444444444
Floris Elementary,Blueberry Muffin Top (Muffin Top),50,12,76.0
Floris Elementary,Honey Cheerios Cereal (Each),273,70,74.35897435897436
Floris Elementary,Blueberry Bread (1 square),176,49,72.1590909090909
Floris Elementary,Natural Breakfast Syrup (Each),248,98,60.483870967741936
Floris Elementary,Blueberry Parfait (Parfait),50,20,60.0
Floris Elementary,Mandarin Orange Parfait (Parfait),115,52,54.78260869565217
Floris Elementary,Orange (6 Slices per 1/2 cup),35,16,54.285714285714285
Floris Elementary,Banana (Each),219,106,51.598173515981735
Floris Elementary,Red Delicious Apple (Each - serving),379,187,50.65963060686016
Floris Elementary,String Cheese (1 Stick),275,136,50.54545454545455
Floris Elementary,Orange Tangerine Juice (Each),1336,663,50.374251497005986
Floris Elementary,Cinnamon Chex Cereal (Each),429,228,46.85314685314685
Floris Elementary,Applesauce (1/2 Cup),50,27,46.0
Floris Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",577,318,44.88734835355286
Floris Elementary,Blueberry Chex Cereal (Each),246,159,35.36585365853659
Floris Elementary,Strawberry Parfait (Parfait),91,61,32.967032967032964
Floris Elementary,Golden Delicious Apple (Each),41,28,31.70731707317073
Floris Elementary,Natural Grape Jam (Packet),135,99,26.666666666666668
Floris Elementary,1% White Milk (Each),977,736,24.66734902763562
Floris Elementary,"Parfait, Triple Berry (Parfait)",82,67,18.29268292682927
Floris Elementary,Fat Free White Milk (Each),974,832,14.579055441478438
Forest Edge Elementary,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),64,0,100.0
Forest Edge Elementary,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),288,0,100.0
Forest Edge Elementary,Applesauce (1/2 Cup),115,0,100.0
Forest Edge Elementary,Bagel (Bagel),219,0,100.0
Forest Edge Elementary,Chicken & Biscuit Sandwich (Sandwich),160,0,100.0
Forest Edge Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),211,0,100.0
Forest Edge Elementary,Chilled Peaches (1/2 cup (drained)),173,0,100.0
Forest Edge Elementary,Cream Cheese (Each),194,0,100.0
Forest Edge Elementary,Egg and American Cheese on Bagel (Sandwich),293,0,100.0
Forest Edge Elementary,Honey Cheerios Cereal (Each),184,0,100.0
Forest Edge Elementary,"Lactose Free, White Milk (Each)",34,0,100.0
Forest Edge Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",27,0,100.0
Forest Edge Elementary,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",20,0,100.0
Forest Edge Elementary,Natural Breakfast Syrup (Each),568,0,100.0
Forest Edge Elementary,Natural Grape Jam (Packet),507,0,100.0
Forest Edge Elementary,Orange (6 Slices per 1/2 cup),251,0,100.0
Forest Edge Elementary,Orange Slices (3 slices per 1/4 cup),112,0,100.0
Forest Edge Elementary,Orange Slices (6 Slices per 1/2 cup),59,0,100.0
Forest Edge Elementary,"Parfait, Triple Berry (Parfait)",21,0,100.0
Forest Edge Elementary,Peach Parfait (Parfait),22,0,100.0
Forest Edge Elementary,Strawberry Parfait (Parfait),24,0,100.0
Forest Edge Elementary,String Cheese (1 Stick),64,0,100.0
Forest Edge Elementary,Whole Wheat Dinner Roll (Each),160,0,100.0
Forest Edge Elementary,Banana (Each),1006,2,99.80119284294234
Forest Edge Elementary,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",644,4,99.37888198757764
Forest Edge Elementary,Orange (Each - serving),846,8,99.05437352245863
Forest Edge Elementary,1% White Milk (Each),2207,49,97.77979157227004
Forest Edge Elementary,Blueberry Chex Cereal (Each),490,16,96.73469387755102
Forest Edge Elementary,Red Delicious Apple (Each - serving),668,22,96.7065868263473
Forest Edge Elementary,Mandarin Orange Parfait (Parfait),110,4,96.36363636363636
Forest Edge Elementary,Fat Free White Milk (Each),852,37,95.65727699530517
Forest Edge Elementary,Mini Maple Pancakes (Package),1599,73,95.43464665415885
Forest Edge Elementary,Watermelon Flavored Dried Cranberries (Each),30,2,93.33333333333333
Forest Edge Elementary,Cherry Flavored Dried Cranberries (2 Eaches),50,4,92.0
Forest Edge Elementary,Apple Juice (Each),2246,191,91.49599287622439
Forest Edge Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",788,83,89.46700507614213
Forest Edge Elementary,Golden Delicious Apple (Each),120,13,89.16666666666667
Forest Edge Elementary,Orange Tangerine Juice (Each),1870,271,85.50802139037434
Forest Edge Elementary,Raspberry Lemonade Flavored Dried Cranberries (Each),72,16,77.77777777777779
Forest Edge Elementary,Orange Flavored Dried Cranberries (2 Eaches),122,28,77.04918032786885
Forest Edge Elementary,Raspberry Lemonade Flavored Dried Cranberries (2 Eaches),76,19,75.0
Forest Edge Elementary,Cinnamon Chex Cereal (Each),787,203,74.20584498094028
Forest Edge Elementary,Watermelon Flavored Dried Cranberries (2 Eaches),155,58,62.58064516129033
Forest Edge Elementary,Egg and American Cheese on Biscuit (Sandwich),0,0,0.0
Forestdale Elementary,Applesauce (1/2 Cup),110,0,100.0
Forestdale Elementary,Biscuit (Biscuit),2,0,100.0
Forestdale Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),109,0,100.0
Forestdale Elementary,Chilled Peaches (1/2 cup (drained)),192,0,100.0
Forestdale Elementary,Chilled Peaches (1/2 cup),18,0,100.0
Forestdale Elementary,Chilled Pineapple (1/2 cup),41,0,100.0
Forestdale Elementary,Egg and American Cheese on Bagel (Sandwich),27,0,100.0
Forestdale Elementary,Egg and American Cheese on English Muffin (Sandwich),2,0,100.0
Forestdale Elementary,"Lactose Free, White Milk (Each)",44,0,100.0
Forestdale Elementary,Maple Belgian Waffle (Waffle),109,0,100.0
Forestdale Elementary,Orange Slices (3 slices per 1/4 cup),145,0,100.0
Forestdale Elementary,"Plums, Red, Whole (Each)",26,0,100.0
Forestdale Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),92,1,98.91304347826086
Forestdale Elementary,Apple Juice (Each),3376,53,98.43009478672985
Forestdale Elementary,Honey Cheerios Cereal (Each),207,6,97.10144927536231
Forestdale Elementary,1% White Milk (Each),1138,36,96.8365553602812
Forestdale Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",97,5,94.84536082474226
Forestdale Elementary,Chicken & Biscuit Sandwich (Sandwich),129,7,94.57364341085271
Forestdale Elementary,Egg and American Cheese on Biscuit (Sandwich),228,13,94.2982456140351
Forestdale Elementary,Cream Cheese (Each),1519,110,92.75839368005266
Forestdale Elementary,Banana (Each),427,32,92.50585480093677
Forestdale Elementary,Bagel (Bagel),2661,202,92.40886884629839
Forestdale Elementary,Blueberry Muffin Top (Muffin Top),285,24,91.57894736842105
Forestdale Elementary,Orange Tangerine Juice (Each),2907,247,91.50326797385621
Forestdale Elementary,Blueberry Chex Cereal (Each),480,41,91.45833333333333
Forestdale Elementary,Golden Delicious Apple (Each),120,11,90.83333333333333
Forestdale Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",290,29,90.0
Forestdale Elementary,Mini Maple Pancakes (Package),2471,283,88.54714690408741
Forestdale Elementary,Red Delicious Apple (Each - serving),335,44,86.86567164179104
Forestdale Elementary,Fat Free White Milk (Each),524,75,85.68702290076335
Forestdale Elementary,Natural Grape Jam (Packet),67,10,85.07462686567165
Forestdale Elementary,Cinnamon Chex Cereal (Each),260,45,82.6923076923077
Forestdale Elementary,Mandarin Orange Parfait (Parfait),120,25,79.16666666666666
Forestdale Elementary,Strawberry Parfait (Parfait),80,18,77.5
Forestdale Elementary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",0,0,0.0
Forestdale Elementary,Blueberry Bread (1 square),0,0,0.0
Forestdale Elementary,String Cheese (1 Stick),0,0,0.0
Forestville Elementary,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),40,0,100.0
Forestville Elementary,Applesauce (1/2 Cup),1,0,100.0
Forestville Elementary,Biscuit (Biscuit),4,0,100.0
Forestville Elementary,Blueberry Bread (1oz Grain (1/64 Baked Pan)),115,0,100.0
Forestville Elementary,Blueberry Parfait (Parfait),27,0,100.0
Forestville Elementary,Chicken & Biscuit Sandwich (Sandwich),65,0,100.0
Forestville Elementary,Chilled Peaches (1/2 cup (drained)),1,0,100.0
Forestville Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",43,0,100.0
Forestville Elementary,Egg and American Cheese on English Muffin (Sandwich),14,0,100.0
Forestville Elementary,Gala Apple (Each),4,0,100.0
Forestville Elementary,Mandarin Orange Parfait (Parfait),40,0,100.0
Forestville Elementary,Orange (1/4 cup),2,0,100.0
Forestville Elementary,Orange Slices (3 slices per 1/4 cup),1,0,100.0
Forestville Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),20,0,100.0
Forestville Elementary,Mini Maple Pancakes (Package),439,31,92.9384965831435
Forestville Elementary,Bagel (Bagel),299,50,83.27759197324414
Forestville Elementary,Honey Cheerios Cereal (Each),108,19,82.4074074074074
Forestville Elementary,Egg and American Cheese on Biscuit (Sandwich),26,5,80.76923076923077
Forestville Elementary,Cream Cheese (Each),55,12,78.18181818181819
Forestville Elementary,Apple Juice (Each),1299,332,74.44187836797536
Forestville Elementary,Orange Tangerine Juice (Each),198,53,73.23232323232324
Forestville Elementary,String Cheese (1 Stick),43,12,72.09302325581395
Forestville Elementary,1% Unflavored Shelf-Stable Milk (Each),7,2,71.42857142857143
Forestville Elementary,Cinnamon Chex Cereal (Each),183,54,70.49180327868852
Forestville Elementary,Natural Grape Jam (Packet),20,7,65.0
Forestville Elementary,Banana (Each),76,30,60.526315789473685
Forestville Elementary,1% White Milk (Each),217,94,56.68202764976959
Forestville Elementary,Red Delicious Apple (Each - serving),152,81,46.71052631578947
Forestville Elementary,Blueberry Chex Cereal (Each),198,116,41.41414141414141
Forestville Elementary,Fat Free White Milk (Each),174,119,31.60919540229885
Forestville Elementary,Chilled Pineapple (1/2 cup),0,0,0.0
Forestville Elementary,Orange (6 Slices per 1/2 cup),0,0,0.0
Fort Belvoir Primary Elementary,Applesauce (1/2 Cup),62,0,100.0
Fort Belvoir Primary Elementary,Biscuit (Biscuit),29,0,100.0
Fort Belvoir Primary Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),68,0,100.0
Fort Belvoir Primary Elementary,Chilled Peaches (1/2 cup (drained)),176,0,100.0
Fort Belvoir Primary Elementary,"Lactose Free, White Milk (Each)",21,0,100.0
Fort Belvoir Primary Elementary,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",42,0,100.0
